N	2gram	Losev_Prob_5	Istorich
1	и в	30	25
2	вместе с	7	22
3	что он	7	22
4	и т	1	20
5	т д	1	18
6	может быть	7	17
7	представление о	2	17
8	мы имеем	2	14
9	не только	18	13
10	но и	13	13
11	в его	12	12
12	так как	6	11
13	уже не	6	11
14	и не	12	11
15	в этом	17	10
16	тем что	2	10
17	все же	9	10
18	и его	6	9
19	его в	6	9
20	в виде	10	9
21	с другой	6	9
22	таким образом	13	9
23	еще не	3	8
24	и на	6	8
25	все эти	2	8
26	этого мотива	1	8
27	что в	5	8
28	что мотив	1	8
29	на него	2	8
30	связи с	7	8
31	и что	6	8
32	с тем	5	8
33	другой стороны	6	8
34	том что	17	8
35	в нем	6	7
36	как и	7	7
37	потому что	13	7
38	о том	12	7
39	и здесь	1	7
40	то что	18	7
41	только в	9	7
42	с одной	3	7
43	в качестве	4	7
44	при помощи	6	7
45	превращается в	1	7
46	одной стороны	3	7
47	но это	1	7
48	в частности	4	7
49	как в	2	6
50	в нее	1	6
51	это не	2	6
52	не может	5	6
53	не в	7	6
54	и он	4	6
55	что и	6	6
56	там где	1	6
57	прежде всего	6	6
58	этот мотив	4	6
59	на небо	8	6
60	могут быть	1	6
61	или в	4	6
62	в том	12	6
63	ясно что	4	5
64	мы не	2	5
65	в ней	3	5
66	но не	7	5
67	с этим	1	5
68	что это	1	5
69	но все	4	5
70	здесь мы	1	5
71	входит в	1	5
72	миф о	5	5
73	как мы	2	5
74	в образе	1	5
75	мы увидим	1	5
76	него и	1	5
77	в море	1	5
78	так же	5	5
79	в него	1	5
80	для нас	10	5
81	и это	1	4
82	то же	2	4
83	мы уже	1	4
84	в ее	3	4
85	от этого	3	4
86	его на	2	4
87	он видит	3	4
88	и хотя	1	4
89	в которой	5	4
90	он не	3	4
91	не как	1	4
92	на этой	1	4
93	и тем	3	4
94	не всегда	3	4
95	в преисподнюю	1	4
96	тем не	5	4
97	не менее	5	4
98	того как	5	4
99	все еще	4	4
100	в дальнейшем	7	4
101	что у	5	4
102	наряду с	2	4
103	с ним	3	4
104	за ним	1	4
105	а именно	12	4
106	же можно	1	4
107	если не	4	4
108	все это	1	4
109	в связи	7	4
110	из себя	1	4
111	мы должны	1	4
112	увидим ниже	1	3
113	его не	2	3
114	или же	2	3
115	на себя	1	3
116	ему в	1	3
117	в роли	2	3
118	что его	3	3
119	только после	1	3
120	если в	1	3
121	и как	6	3
122	его к	1	3
123	в греции	1	3
124	в этой	10	3
125	их в	1	3
126	не ясно	1	3
127	но уже	2	3
128	в таких	2	3
129	в то	4	3
130	в русской	3	3
131	как человек	1	3
132	для того	3	3
133	по воздуху	1	3
134	того чтобы	2	3
135	огонь и	4	3
136	говорится что	2	3
137	никогда не	7	3
138	и с	5	3
139	и вообще	9	3
140	после того	3	3
141	к нему	3	3
142	в форме	1	3
143	в другой	1	3
144	что здесь	2	3
145	и др	1	3
146	дает ему	2	3
147	никто не	1	3
148	и из	1	3
149	но оно	1	3
150	нем и	1	3
151	и все	9	3
152	и она	1	3
153	в европе	2	3
154	всех людей	1	3
155	в данном	2	3
156	в более	1	3
157	но когда	1	3
158	а в	6	3
159	в целях	2	3
160	в свою	2	3
161	героя и	1	3
162	состоит из	1	3
163	они не	2	3
164	того же	4	2
165	самом деле	2	2
166	тех же	1	2
167	а как	1	2
168	в пещеру	1	2
169	вопрос о	1	2
170	человека и	4	2
171	мы и	2	2
172	это время	2	2
173	а еще	1	2
174	время в	1	2
175	землю и	2	2
176	находит в	3	2
177	только тогда	3	2
178	по отношению	2	2
179	отправляется на	1	2
180	перед нами	1	2
181	когда он	2	2
182	своих детей	1	2
183	уже в	2	2
184	на то	2	2
185	после этого	1	2
186	том чтобы	1	2
187	из него	1	2
188	этот огонь	1	2
189	и по	1	2
190	так например	1	2
191	о чем	1	2
192	не считать	1	2
193	и других	1	2
194	в это	2	2
195	к которым	1	2
196	несмотря на	6	2
197	здесь можно	1	2
198	такой же	1	2
199	их на	1	2
200	точки зрения	10	2
201	в своей	22	2
202	таким же	1	2
203	можно найти	6	2
204	ее в	2	2
205	оказывается что	4	2
206	о сотворении	2	2
207	но он	5	2
208	силу и	1	2
209	без всяких	1	2
210	что этот	5	2
211	по себе	2	2
212	даже в	1	2
213	а на	1	2
214	она не	1	2
215	тогда когда	4	2
216	что представление	1	2
217	не потому	1	2
218	в материалах	1	2
219	мифа о	19	2
220	должен быть	1	2
221	меня в	1	2
222	данном случае	2	2
223	и сам	4	2
224	на нее	1	2
225	здесь он	1	2
226	здесь как	2	2
227	мы приведем	1	2
228	об этом	4	2
229	еще в	5	2
230	что от	3	2
231	только у	1	2
232	ничего не	2	2
233	в горах	1	2
234	или на	1	2
235	можно сказать	6	2
236	образом мы	1	2
237	должно было	1	2
238	от них	2	2
239	же в	3	2
240	того что	3	2
241	бросается в	2	2
242	том как	1	2
243	ли он	2	2
244	огонь в	2	2
245	во всем	1	2
246	то в	1	2
247	этого мифа	2	2
248	именно на	2	2
249	так что	11	2
250	и они	2	2
251	из них	2	2
252	тогда он	1	2
253	вовсе не	8	2
254	в землю	1	2
255	мы можем	5	2
256	у него	11	2
257	уже и	2	2
258	и начал	1	2
259	и вместе	1	2
260	в других	3	2
261	из двух	1	2
262	и стал	1	2
263	со стороны	1	2
264	до сих	2	2
265	как у	1	2
266	говорит о	7	2
267	а не	5	2
268	один из	2	2
269	его по	1	2
270	под влиянием	1	2
271	в одно	1	2
272	и потому	1	2
273	из которых	1	2
274	а если	1	2
275	есть на	1	2
276	одновременно с	1	2
277	как бы	6	2
278	по существу	2	2
279	и этим	1	2
280	с этой	2	2
281	сих пор	2	2
282	и таким	1	2
283	но для	2	2
284	с большой	1	2
285	в наше	1	2
286	и для	6	2
287	это уже	2	2
288	с ней	1	2
289	сказать что	9	2
290	и при	1	2
291	то здесь	1	2
292	к его	1	2
293	отношению к	2	2
294	к этому	2	2
295	им и	1	2
296	жизни и	2	2
297	и вновь	1	2
298	то на	1	1
299	и воды	2	1
300	также и	12	1
301	дел и	1	1
302	сам по	1	1
303	в упомянутой	1	1
304	силы и	1	1
305	так у	1	1
306	но тем	2	1
307	за которым	1	1
308	и есть	1	1
309	тем же	3	1
310	из его	1	1
311	едва ли	4	1
312	он дал	1	1
