N	2gram	Losev_Prob_4	Problemy
1	и не	28	31
2	и в	20	29
3	в его	3	24
4	может быть	9	24
5	в этом	9	22
6	а не	7	22
7	т е	1	21
8	в нем	5	19
9	точки зрения	14	19
10	как бы	4	19
11	для него	3	18
12	у достоевского	4	16
13	не только	24	15
14	то что	15	15
15	то же	7	14
16	не как	1	14
17	и его	10	14
18	рядом с	1	14
19	но и	14	14
20	в пределах	2	13
21	с точки	11	13
22	уже не	5	13
23	достоевского в	1	12
24	достоевского не	1	12
25	таким образом	8	12
26	как и	6	12
27	не может	5	12
28	о себе	3	12
29	в самом	2	10
30	этом смысле	3	10
31	в то	4	10
32	только в	23	10
33	в одном	4	10
34	все эти	16	9
35	с его	2	9
36	все же	2	9
37	это не	7	9
38	если бы	8	9
39	но не	5	9
40	в романе	1	9
41	что в	3	8
42	по себе	11	8
43	в каждом	1	8
44	в том	20	8
45	что он	8	8
46	потому что	15	8
47	до конца	1	8
48	в своем	3	8
49	в своей	4	8
50	и на	3	7
51	за пределы	2	7
52	и как	3	7
53	но в	8	7
54	в себе	12	7
55	с другими	3	7
56	достоевского и	1	7
57	том что	12	7
58	не в	13	7
59	вовсе не	21	7
60	так и	10	7
61	прежде всего	11	7
62	в романах	2	7
63	мира и	1	7
64	а в	4	7
65	одним из	1	6
66	самом деле	3	6
67	изображения и	1	6
68	так же	5	6
69	как в	5	6
70	в целом	1	6
71	что она	4	6
72	его в	2	6
73	несмотря на	4	6
74	достоевского но	1	6
75	в самой	4	6
76	могут быть	1	6
77	к нему	3	6
78	в единстве	1	6
79	в конце	2	6
80	так как	5	6
81	как раз	4	6
82	и потому	7	6
83	не могут	1	6
84	все это	9	6
85	на самом	5	5
86	это и	4	5
87	в зависимости	3	5
88	зависимости от	3	5
89	у него	1	5
90	с их	1	5
91	романах достоевского	1	5
92	перед нами	13	5
93	он не	2	5
94	но все	3	5
95	было бы	14	5
96	он и	1	5
97	или как	1	5
98	и это	2	5
99	и о	5	5
100	еще не	7	5
101	с ним	4	5
102	ничего не	1	5
103	именно в	7	5
104	и др	1	5
105	сознания и	3	5
106	конце концов	1	5
107	во всяком	8	5
108	и т	4	4
109	ивана карамазова	1	4
110	поэтому и	1	4
111	так чтобы	2	4
112	и самого	1	4
113	тем как	1	4
114	и наконец	4	4
115	бы и	3	4
116	в этой	4	4
117	перестает быть	2	4
118	не значит	1	4
119	человека в	3	4
120	должно быть	1	4
121	с идеей	1	4
122	но эта	2	4
123	даже в	1	4
124	раз и	1	4
125	как мы	3	4
126	в основе	1	4
127	и с	7	4
128	в литературе	2	4
129	он есть	1	4
130	тем что	3	4
131	были бы	3	4
132	что и	3	4
133	как же	2	4
134	превращается в	1	4
135	не было	3	4
136	не на	1	4
137	его как	1	4
138	что же	1	4
139	как предмет	2	4
140	но это	6	4
141	и для	4	4
142	в результате	8	4
143	отношении к	1	3
144	ни один	1	3
145	он в	1	3
146	себе и	3	3
147	в художественном	4	3
148	кроме того	4	3
149	и понимания	1	3
150	уже в	4	3
151	и до	1	3
152	но именно	2	3
153	далеко не	2	3
154	эту особенность	1	3
155	достоевского нет	1	3
156	в их	1	3
157	этот мир	1	3
158	тому что	1	3
159	никогда не	1	3
160	как будто	11	3
161	отличается от	4	3
162	для его	2	3
163	если же	1	3
164	только то	1	3
165	его романов	1	3
166	и здесь	1	3
167	все его	1	3
168	с другой	7	3
169	все в	3	3
170	в них	5	3
171	ним и	1	3
172	человека из	1	3
173	мы должны	3	3
174	но как	3	3
175	здесь с	1	3
176	и у	1	3
177	за ним	2	3
178	всяком случае	4	3
179	ни в	17	3
180	сами по	2	3
181	т п	1	3
182	друг друга	2	3
183	само по	1	3
184	предмет изображения	1	3
185	нового времени	1	3
186	как к	1	3
187	есть то	1	3
188	такой образ	1	3
189	бы в	1	3
190	не дает	1	3
191	о своем	1	3
192	не знает	1	3
193	сказать что	7	3
194	другой стороны	6	3
195	была бы	2	3
196	в своих	1	3
197	как на	1	3
198	только он	1	2
199	мыслится и	1	2
200	или к	2	2
201	и есть	4	2
202	нам кажется	2	2
203	к другому	1	2
204	по преимуществу	2	2
205	в которой	2	2
206	вопрос о	1	2
207	на себя	1	2
208	из которых	3	2
209	разобраться в	2	2
210	в ней	7	2
211	основная особенность	2	2
212	бы то	1	2
213	то он	2	2
214	отношение к	1	2
215	тоже не	1	2
216	так что	6	2
217	в истории	3	2
218	в той	8	2
219	его на	1	2
220	с этим	4	2
221	и нет	1	2
222	однако не	4	2
223	могли бы	1	2
224	и к	3	2
225	в противоположность	1	2
226	второго порядка	3	2
227	тут и	4	2
228	какую бы	1	2
229	на его	2	2
230	его голоса	1	2
231	всех этих	6	2
232	сознания но	1	2
233	в россии	1	2
234	войти в	1	2
235	здесь мы	3	2
236	то ни	1	2
237	мы его	2	2
238	при этом	6	2
239	а его	2	2
240	художественный образ	6	2
241	дело здесь	1	2
242	с начала	1	2
243	чисто художественные	1	2
244	и несет	1	2
245	не служит	1	2
246	в жизни	3	2
247	кажется что	2	2
248	случайно и	1	2
249	и уже	1	2
250	чем в	1	2
251	данте и	4	2
252	как таковой	1	2
253	в отношении	4	2
254	в котором	2	2
255	однако в	2	2
256	но они	2	2
257	может сохранить	1	2
258	самого начала	1	2
259	на себе	3	2
260	к этим	1	2
261	поэтому в	1	2
262	следовательно и	1	2
263	жизни не	1	2
264	правда в	3	2
265	связи с	3	2
266	в сознании	3	2
267	входят в	1	2
268	уже и	3	2
269	не давая	1	2
270	во все	2	2
271	и вполне	5	2
272	что оно	1	2
273	для себя	2	2
274	данном случае	5	2
275	и что	2	2
276	и сам	1	2
277	что может	1	2
278	начала и	1	2
279	находится в	1	2
280	именно потому	1	2
281	никак не	4	2
282	и во	4	2
283	в художественной	1	2
284	по своим	1	2
285	себе еще	1	2
286	мы видим	1	2
287	тот же	2	2
288	хотя бы	7	2
289	тем или	1	2
290	они могут	2	2
291	и ее	4	2
292	же и	3	2
293	конечно не	3	2
294	то и	5	2
295	ни одного	1	2
296	ни было	2	2
297	является не	2	2
298	самой структуре	1	2
299	большинстве случаев	1	2
300	или даже	4	2
301	реалистического романа	1	2
302	ведь это	1	2
303	не о	1	2
304	предметом изображения	1	2
305	и даже	9	2
306	до сих	1	2
307	все время	2	2
308	она является	2	2
309	ему но	1	2
310	данного произведения	1	2
311	из возможных	1	2
312	поэтому не	2	2
313	нет ни	4	2
314	в изображении	1	2
315	в данном	6	2
316	в контексте	1	2
317	с этой	1	2
318	весь этот	2	2
319	является для	3	2
320	в условиях	3	2
321	сих пор	1	2
322	то перед	2	2
323	совершенно новое	1	2
324	в смысле	5	2
325	образа он	1	2
326	можно было	4	2
327	нисколько не	1	2
328	из тех	1	2
329	здесь конечно	2	2
330	слова но	3	2
331	и от	6	2
332	человек и	1	2
333	себя самого	1	2
334	бы он	1	2
335	художественного изображения	1	2
336	его жизнь	1	2
337	же в	4	2
338	не есть	12	2
339	между ними	1	2
340	жизни а	1	2
341	у толстого	1	2
342	жизни и	5	2
343	заметить что	1	2
344	также не	1	2
345	то оно	1	2
346	и наиболее	1	1
347	смысле слова	15	1
348	ясно и	2	1
349	же как	1	1
350	сознанию то	1	1
351	художественного произведения	1	1
352	функции в	2	1
353	но чтобы	1	1
354	становится в	1	1
355	художественных произведений	1	1
356	является принципом	2	1
357	сразу и	2	1
358	и буквально	1	1
359	тем же	1	1
360	они вовсе	1	1
361	также что	1	1
362	в композиционном	1	1
363	идея и	3	1
364	как представитель	1	1
365	и больше	2	1
366	едва ли	10	1
367	и должен	1	1
368	именно такие	2	1
369	который в	1	1
370	идеей и	1	1
371	с теорией	1	1
372	мы не	7	1
373	на первом	1	1
374	единство и	1	1
375	именно к	1	1
376	не была	1	1
377	есть нечто	9	1
378	время как	2	1
379	но даже	4	1
380	и он	2	1
381	или отрицания	1	1
382	себе а	1	1
383	во всех	4	1
384	а следовательно	1	1
385	функций в	2	1
386	ряд или	1	1
387	друг к	1	1
388	своими собственными	1	1
389	а только	6	1
390	их пределы	1	1
391	есть своя	1	1
392	и всякий	1	1
393	явлений и	3	1
394	в качестве	10	1
395	достоевский прежде	1	1
396	нет и	2	1
397	что они	2	1
398	из таких	1	1
399	сама по	2	1
400	относится к	2	1
401	самых глубоких	1	1
402	первый взгляд	1	1
403	независимо от	3	1
404	что именно	2	1
405	преломления в	1	1
406	буквально в	1	1
407	стороны и	2	1
408	как нам	1	1
409	хотя и	5	1
410	это тоже	1	1
411	и художественного	1	1
412	более или	2	1
413	в действительности	1	1
414	и объединения	1	1
415	о самом	1	1
416	за собой	2	1
417	со своей	2	1
418	в логике	1	1
419	себе как	1	1
420	что это	2	1
421	бы сказать	1	1
422	в нашем	12	1
423	из этих	1	1
424	ни одна	2	1
425	в известном	2	1
426	часто глубоко	1	1
427	другом случае	2	1
428	видим и	2	1
429	сливаются в	3	1
430	этого образа	1	1
431	имеем в	3	1
432	как он	1	1
433	не тип	1	1
434	но на	1	1
435	как принцип	1	1
436	и если	5	1
