N	2gram	Bakhtin_Fr_2	KulturaY
1	и в	49	23
2	точки зрения	6	23
3	в том	3	22
4	не только	17	17
5	в этом	15	16
6	было бы	3	16
7	с точки	5	16
8	самом деле	1	14
9	может быть	5	14
10	в области	4	14
11	в самом	3	13
12	что в	2	13
13	не менее	1	12
14	потому что	1	12
15	для того	1	12
16	том что	4	11
17	того чтобы	2	11
18	можно было	3	11
19	в его	18	11
20	того что	1	11
21	а не	1	11
22	и не	15	10
23	еще не	2	9
24	таким образом	7	9
25	хотя бы	1	9
26	так как	6	9
27	прежде всего	19	9
28	лишь в	4	8
29	если бы	1	8
30	в виду	3	8
31	до сих	4	8
32	сих пор	4	8
33	как на	4	8
34	все эти	7	7
35	в нашем	2	7
36	того как	2	7
37	с другой	4	7
38	на фоне	2	7
39	сказать что	6	7
40	то же	7	6
41	в общем	1	6
42	с помощью	1	6
43	в силу	1	6
44	только в	13	6
45	так и	6	6
46	при этом	5	6
47	с тем	1	6
48	в их	2	6
49	ничего не	2	6
50	связи с	2	6
51	не может	7	6
52	могут быть	2	6
53	о том	3	6
54	после того	1	6
55	что и	1	6
56	тот же	5	6
57	что он	3	6
58	для этого	1	6
59	также и	3	5
60	и есть	1	5
61	как мы	7	5
62	я не	1	5
63	в чем	1	5
64	независимо от	1	5
65	все же	7	5
66	хотя и	2	5
67	из этих	5	5
68	как бы	11	5
69	как и	11	5
70	не в	1	5
71	вовсе не	10	5
72	не могут	1	5
73	но также	1	5
74	слов и	1	5
75	тем что	4	5
76	далеко не	3	5
77	в связи	2	5
78	не будем	1	5
79	но это	2	5
80	а в	4	5
81	совершенно не	2	5
82	того же	1	4
83	тех же	2	4
84	в сущности	8	4
85	точка зрения	3	4
86	как в	1	4
87	в своем	5	4
88	только тогда	1	4
89	целый ряд	2	4
90	в целом	1	4
91	ясно что	1	4
92	в своей	5	4
93	том чтобы	1	4
94	же мы	1	4
95	тогда когда	1	4
96	как раз	1	4
97	и о	4	4
98	в ее	3	4
99	для нас	1	4
100	один из	7	4
101	с одной	3	4
102	что не	1	4
103	слова в	1	4
104	не было	4	4
105	одной стороны	3	4
106	этом случае	1	4
107	то что	6	4
108	только как	1	4
109	на самом	2	3
110	это и	2	3
111	по преимуществу	2	3
112	той же	1	3
113	есть не	1	3
114	в ней	2	3
115	время в	1	3
116	но не	5	3
117	внутренняя форма	1	3
118	по отношению	1	3
119	отношение к	8	3
120	и к	4	3
121	что слово	2	3
122	бы не	1	3
123	он не	1	3
124	в первую	2	3
125	и вот	3	3
126	и с	6	3
127	зрения на	2	3
128	и рядом	1	3
129	с этой	1	3
130	мы видели	3	3
131	но если	1	3
132	не понимает	1	3
133	и более	4	3
134	в отношении	2	3
135	она не	1	3
136	в то	6	3
137	как о	1	3
138	и именно	1	3
139	должна быть	1	3
140	не есть	1	3
141	только то	2	3
142	но и	13	3
143	отметить что	1	3
144	это не	1	3
145	в какой	1	3
146	как же	1	3
147	и действительно	1	3
148	уже в	5	3
149	в данной	1	3
150	ни в	3	3
151	мы находим	4	3
152	именно в	6	3
153	есть язык	1	3
154	в англии	1	3
155	первую очередь	1	3
156	xix века	2	3
157	по существу	2	3
158	там где	4	3
159	того или	1	3
160	это уже	1	3
161	пор еще	2	3
162	к тому	1	3
163	мы должны	2	3
164	другой стороны	3	3
165	или иного	1	3
166	по поводу	2	3
167	тем же	1	2
168	отношению к	1	2
169	что эти	1	2
170	собственном смысле	2	2
171	этой фразы	1	2
172	на материале	2	2
173	мы имеем	1	2
174	о формах	1	2
175	как я	1	2
176	французском языке	1	2
177	здесь не	2	2
178	в различных	1	2
179	он пишет	3	2
180	за пределы	2	2
181	что они	2	2
182	связи и	1	2
183	относится к	5	2
184	языка и	1	2
185	дает нам	2	2
186	как к	2	2
187	и как	1	2
188	имею в	1	2
189	но в	4	2
190	для которого	3	2
191	еще на	1	2
192	очень много	2	2
193	он в	1	2
194	учение о	2	2
195	и тот	1	2
196	так сказать	1	2
197	особой форме	1	2
198	в корне	1	2
199	свое время	3	2
200	на этом	1	2
201	но все	4	2
202	что все	1	2
203	значение в	4	2
204	и дальше	1	2
205	этих форм	1	2
206	его в	1	2
207	на протяжении	7	2
208	само собою	1	2
209	чем в	1	2
210	смысл и	2	2
211	в этих	4	2
212	и без	2	2
213	в котором	1	2
214	своего рода	1	2
215	точку зрения	2	2
216	если это	1	2
217	вернемся к	1	2
218	не о	1	2
219	по своему	1	2
220	своей статье	2	2
221	так в	3	2
222	в пределах	2	2
223	самое это	1	2
224	в дальнейшем	2	2
225	и здесь	1	2
226	можно сказать	2	2
227	на точку	1	2
228	эти два	2	2
229	не более	1	2
230	интеллигенции и	1	2
231	все они	1	2
232	именно на	2	2
233	в качестве	2	2
234	конечно не	1	2
235	я имею	1	2
236	этом что	1	2
237	ни одного	1	2
238	не дает	3	2
239	который как	1	2
240	в одном	3	2
241	ответа на	1	2
242	в особенности	5	2
243	еще и	1	2
244	ни на	1	2
245	один и	1	2
246	на этот	1	2
247	в свете	1	2
248	о чем	3	2
249	чем же	1	2
250	в частности	1	2
251	эти слова	1	2
252	вместе с	2	2
253	так же	2	2
254	это те	1	2
255	тому как	2	2
256	в тех	2	2
257	материал для	1	2
258	еще раз	2	2
259	как например	1	2
260	в условиях	2	2
261	все это	9	2
262	причин в	1	2
263	еще более	1	2
264	главным образом	1	2
265	в большей	3	2
266	равно как	1	2
267	является и	1	2
268	в кругу	1	2
269	в свое	4	2
270	это в	2	2
271	во всяком	2	2
272	говорили о	1	1
273	говоря о	1	1
274	отношения к	4	1
275	например в	1	1
276	отношении они	1	1
277	и то	1	1
278	вряд ли	2	1
279	был и	3	1
280	с таким	1	1
281	к созданию	1	1
282	случае нельзя	1	1
283	быть предметом	1	1
284	о так	1	1
285	и литературы	1	1
286	из всех	1	1
287	чего в	1	1
288	в несколько	1	1
289	для достижения	1	1
290	бы что	1	1
291	почти все	3	1
292	но она	1	1
293	в деле	1	1
294	почти исключительно	1	1
295	связана с	3	1
296	историю от	1	1
297	конечно и	1	1
298	как не	1	1
299	таковы например	2	1
300	целом есть	1	1
301	литературы и	2	1
302	и на	17	1
303	это действительно	1	1
304	значение которых	1	1
305	глаза на	1	1
306	мы будем	1	1
307	не входит	1	1
308	значение и	1	1
309	менее всего	3	1
310	его развития	1	1
311	в одной	1	1
312	же с	2	1
313	один только	1	1
314	это был	2	1
315	что касается	2	1
316	перед нами	1	1
317	и где	1	1
318	все без	1	1
319	тех случаях	1	1
320	стилем в	1	1
321	в противоположность	2	1
322	вот несколько	1	1
323	именно эта	1	1
324	его значении	1	1
325	жанра и	1	1
326	со своей	1	1
327	в которой	1	1
328	культуры и	3	1
329	это есть	1	1
330	формы в	1	1
331	или во	1	1
332	то я	1	1
333	думать что	2	1
334	и признание	1	1
335	раз в	3	1
336	нами в	1	1
337	имеем в	2	1
338	и те	1	1
339	из общей	1	1
340	не могла	1	1
341	мы наблюдаем	2	1
342	жива еще	1	1
343	этот процесс	4	1
344	связанные с	2	1
345	тему в	1	1
346	всех этих	3	1
347	в понимании	2	1
348	образом и	1	1
349	могут только	1	1
350	одной и	1	1
351	его от	1	1
352	будем говорить	1	1
353	так например	2	1
354	в основу	1	1
355	здесь мы	1	1
356	смысле в	1	1
357	культуры но	2	1
358	сознание и	1	1
359	в другом	2	1
360	нового порядка	1	1
361	из новых	1	1
362	входит в	1	1
363	деле в	1	1
364	он есть	1	1
365	известно что	1	1
366	что один	1	1
367	которая в	1	1
368	объясняется это	1	1
369	вводит в	1	1
370	рядом с	6	1
371	но лишь	1	1
372	не всегда	1	1
373	xvi век	1	1
374	не место	1	1
375	как сказано	1	1
376	строгом смысле	1	1
377	ссылаться на	1	1
378	для своих	1	1
379	не мог	1	1
380	лучше всего	1	1
381	и становится	2	1
382	в г	3	1
383	во время	12	1
384	он понимает	2	1
385	таким же	1	1
386	и ее	1	1
387	в такой	1	1
388	уже к	2	1
389	всяком случае	2	1
390	в кавычки	1	1
391	и процесс	1	1
392	можно понимать	1	1
393	представление о	1	1
394	он дает	2	1
395	оказывается что	1	1
396	свой смысл	1	1
397	значение для	1	1
398	не самый	1	1
399	здесь становится	1	1
400	нельзя было	3	1
401	и той	1	1
402	понимания и	1	1
403	творчества и	1	1
404	это относится	1	1
405	о его	1	1
406	роль во	1	1
407	связано с	2	1
408	школьной и	1	1
409	даже в	3	1
410	здесь следовательно	1	1
411	случае в	1	1
412	стоит в	1	1
413	как можно	1	1
414	в какую-то	1	1
415	правда в	1	1
416	первая часть	1	1
417	к этим	3	1
418	речь и	2	1
419	он мог	1	1
420	для всего	1	1
421	на язык	1	1
422	в коем	1	1
423	как формы	1	1
424	в самой	2	1
425	именно с	1	1
426	же время	6	1
427	в форму	1	1
428	а во	1	1
429	они являются	2	1
430	таким путем	1	1
431	ровно ничего	1	1
432	во всем	3	1
433	и его	17	1
434	наших дней	2	1
435	их от	1	1
436	политической и	1	1
437	но вся	1	1
438	поняли и	1	1
439	всего в	1	1
440	понять что	1	1
441	например на	1	1
442	свое значение	2	1
443	в одну	2	1
444	особенности и	1	1
445	когда они	1	1
446	на это	1	1
447	значение это	1	1
448	значении в	1	1
449	на французский	1	1
450	здесь говорить	1	1
451	связи со	1	1
452	без всякого	2	1
453	на основе	2	1
454	то уже	1	1
455	в собственном	3	1
456	характер и	4	1
457	природа образа	1	1
458	бы однако	1	1
459	отвечает этим	1	1
460	может дать	1	1
461	путешествие в	1	1
462	никогда не	5	1
463	наукой и	1	1
464	все из	1	1
465	с этого	1	1
466	она была	4	1
467	можно только	1	1
468	известной мере	3	1
469	со всем	1	1
470	понятно что	2	1
471	силу того	1	1
472	ей все	1	1
473	означает что	1	1
474	в известной	4	1
475	но здесь	3	1
476	связанное с	2	1
477	о нем	1	1
478	тому или	1	1
479	сам был	1	1
480	другом месте	2	1
481	на этой	2	1
482	на французском	1	1
483	который пишет	1	1
484	одного из	2	1
485	важна здесь	1	1
486	в вопросах	1	1
487	к нему	3	1
488	но он	6	1
489	ее от	1	1
490	и всякая	1	1
491	как особый	1	1
492	нуждается в	2	1
493	них в	1	1
494	знания и	1	1
495	в лучшем	1	1
496	вообще в	1	1
497	в него	2	1
498	что здесь	1	1
499	мы вовсе	1	1
500	года и	1	1
501	же к	1	1
502	и дело	1	1
503	мы видим	1	1
504	одной из	2	1
505	с ними	1	1
506	проникнуть в	2	1
507	в себе	4	1
508	дает еще	1	1
509	эту задачу	1	1
510	таких моментов	1	1
511	до нас	8	1
512	поэтому и	1	1
513	и после	2	1
514	наше время	1	1
515	коем случае	1	1
516	они могут	1	1
517	литературе и	1	1
518	образ как	1	1
519	нам важно	1	1
520	пользуется этой	1	1
521	и др	9	1
522	вернуться к	1	1
523	нужно еще	1	1
524	в виде	1	1
525	в начале	5	1
526	раньше чем	1	1
527	является не	1	1
528	но самое	1	1
529	здесь же	2	1
530	пусть даже	1	1
531	этой новой	2	1
532	на время	1	1
533	за ним	1	1
534	перевести на	1	1
535	сказано в	1	1
536	характерно что	2	1
537	мы знаем	1	1
538	для него	9	1
539	и их	1	1
540	в особых	1	1
541	и со	3	1
542	никто не	2	1
543	но характерно	1	1
544	только с	3	1
545	еще ничего	1	1
546	из приведенных	1	1
547	с общим	1	1
548	выходит за	1	1
549	по своим	1	1
550	и прежде	2	1
551	и несколько	1	1
552	же метод	1	1
553	что для	3	1
554	превращается в	3	1
555	смысла и	2	1
556	и литературной	1	1
557	более того	1	1
558	мы и	1	1
559	мы специально	1	1
560	элементов этой	1	1
561	есть лишь	1	1
562	а по	1	1
563	литература в	1	1
564	на эту	2	1
565	если не	1	1
566	утрачивает свой	1	1
567	как именно	2	1
568	что во	1	1
569	и потому	5	1
570	в смысл	1	1
571	в строгом	1	1
572	к самому	1	1
573	из которых	1	1
574	статье о	2	1
575	не знал	1	1
576	слишком много	1	1
