N	2gram	Tiupa_Lite_2	Narrotol
1	не только	8	31
2	но и	10	27
3	и не	11	23
4	при этом	6	19
5	может быть	17	15
6	в качестве	5	14
7	в частности	4	14
8	как и	10	13
9	в тексте	1	13
10	а не	20	13
11	а в	3	13
12	в этом	9	12
13	и в	19	11
14	в данном	3	11
15	тогда как	9	10
16	состоит в	9	10
17	своего рода	13	10
18	и его	3	10
19	такого рода	9	10
20	то есть	5	9
21	то что	7	9
22	то же	12	8
23	представляет собой	2	8
24	иначе говоря	1	8
25	не может	9	8
26	данном случае	3	8
27	в том	10	8
28	уже не	2	8
29	со стороны	3	8
30	и т.п	10	8
31	но в	2	7
32	том что	7	7
33	на протяжении	1	7
34	у него	2	7
35	и он	3	6
36	в самом	1	6
37	не в	4	6
38	в этой	3	6
39	в себе	6	6
40	не мог	1	6
41	к тому	1	6
42	и т.д	7	6
43	одного из	1	6
44	во втором	1	6
45	в его	4	6
46	как бы	2	6
47	один из	4	6
48	как раз	2	6
49	а также	2	6
50	жизни и	4	6
51	и на	6	5
52	той или	1	5
53	как правило	3	5
54	так и	7	5
55	точки зрения	4	5
56	в своей	1	5
57	тем самым	3	5
58	потому что	2	5
59	можно сказать	1	5
60	в соответствии	1	5
61	столь же	5	5
62	то в	2	4
63	в первом	1	4
64	на себя	2	4
65	еще не	2	4
66	истории в	1	4
67	но не	5	4
68	как в	1	4
69	все же	2	4
70	в нем	3	4
71	в принципе	5	4
72	в мире	9	4
73	из них	2	4
74	соответствии с	2	4
75	с позиции	1	4
76	в одном	2	4
77	вплоть до	3	4
78	в то	9	4
79	одна из	5	4
80	не по	2	4
81	того чтобы	1	4
82	никогда не	3	4
83	в сознании	1	4
84	что на	1	4
85	в ней	4	4
86	так в	5	4
87	о том	2	4
88	же время	9	4
89	а во	1	4
90	в литературе	1	4
91	того что	5	4
92	являет собой	2	4
93	для него	4	4
94	слова в	1	4
95	или иной	1	4
96	прежде всего	4	4
97	мира в	2	4
98	однако и	1	4
99	в третьем	2	4
100	и состоит	1	4
101	речь идет	3	3
102	и то	3	3
103	самом деле	1	3
104	идет о	3	3
105	едва ли	4	3
106	всего лишь	3	3
107	мы имеем	1	3
108	мы не	4	3
109	а для	1	3
110	он сам	1	3
111	но как	2	3
112	в противовес	3	3
113	в своем	1	3
114	и как	3	3
115	в целом	2	3
116	в нашем	2	3
117	но именно	1	3
118	он не	5	3
119	для того	2	3
120	подобно тому	2	3
121	и с	3	3
122	при которой	2	3
123	в глазах	3	3
124	это не	1	3
125	художественного письма	2	3
126	по мысли	1	3
127	в жизни	2	3
128	кругозора и	1	3
129	в слове	1	3
130	не всегда	1	3
131	в ходе	1	3
132	тем не	2	3
133	их в	1	3
134	однако в	6	3
135	не менее	6	3
136	но они	1	3
137	в русской	4	3
138	присутствия в	2	3
139	этом отношении	3	3
140	за ними	1	3
141	у нас	5	3
142	и о	1	3
143	еще в	4	3
144	сводится к	1	3
145	обращается к	3	3
146	в конечном	5	3
147	что он	3	3
148	по отношению	4	3
149	в прозе	1	3
150	могло бы	2	3
151	в пространстве	1	3
152	в финале	1	3
153	именно в	1	3
154	при всей	2	3
155	не было	2	3
156	как это	2	3
157	тому как	2	3
158	быть не	2	3
159	в начале	3	3
160	не является	2	3
161	и все	1	3
162	жизни а	2	3
163	отношению к	3	3
164	героя в	2	3
165	что в	4	3
166	в сфере	4	2
167	своего и	1	2
168	переход от	1	2
169	тем же	3	2
170	и для	3	2
171	в сущности	3	2
172	не вполне	2	2
173	и чужого	1	2
174	жизни как	2	2
175	ему в	1	2
176	более не	1	2
177	меньшей степени	1	2
178	в чем	1	2
179	если в	2	2
180	отличие от	1	2
181	в е	2	2
182	отнюдь не	4	2
183	сознания в	3	2
184	в известном	1	2
185	на то	1	2
186	в случае	1	2
187	слово это	1	2
188	и еще	2	2
189	и вот	1	2
190	одно и	2	2
191	человека в	4	2
192	а по	1	2
193	я в	7	2
194	и иных	2	2
195	также не	1	2
196	все равно	2	2
197	а за	2	2
198	он и	2	2
199	как замечает	1	2
200	в этих	1	2
201	в отличие	1	2
202	того кто	1	2
203	из нас	2	2
204	не имеет	1	2
205	не могло	1	2
206	казалось бы	1	2
207	ничего не	3	2
208	такова что	1	2
209	этих двух	1	2
210	связи с	1	2
211	к жизни	2	2
212	ли не	4	2
213	же самое	1	2
214	в своего	1	2
215	как мы	1	2
216	с ее	2	2
217	свою очередь	1	2
218	здесь не	1	2
219	другой стороны	4	2
220	по сути	1	2
221	классического реализма	1	2
222	в пределах	1	2
223	что может	1	2
224	с ним	2	2
225	имеем дело	1	2
226	за пределами	1	2
227	никак не	1	2
228	с другой	8	2
229	другого сознания	1	2
230	времени в	1	2
231	и только	2	2
232	же в	2	2
233	идет по	1	2
234	с появлением	1	2
235	дело с	1	2
236	сознания ни	1	2
237	который в	1	2
238	себя в	6	2
239	только на	1	2
240	до конца	2	2
241	в равной	3	2
242	в конце	2	2
243	друг друга	2	2
244	человеческого присутствия	1	2
245	каждый из	4	2
246	где в	2	2
247	в особенности	1	2
248	нами не	1	2
249	и даже	8	2
250	в области	4	2
251	в результате	2	2
252	как у	1	2
253	и притом	1	2
254	что не	2	2
255	героя и	1	2
256	впоследствии в	1	2
257	и стал	1	2
258	могут служить	2	2
259	что мы	1	2
260	вместе с	5	2
261	к его	1	2
262	и столь	2	2
263	вот я	1	2
264	текста как	1	2
265	мыслится как	3	2
266	х гг	1	2
267	и от	1	2
268	в году	5	2
269	которая в	1	2
270	но зато	1	2
271	хотя бы	2	2
272	исключительно в	1	2
273	к ее	1	2
274	равной степени	2	2
275	жизни в	4	2
276	в романе	1	2
277	в свою	1	2
278	все что	2	2
279	в таком	1	2
280	в роли	2	2
281	если б	1	1
282	и т	2	1
283	одним из	3	1
284	же как	2	1
285	в концовке	1	1
286	по лужам	1	1
287	на самом	1	1
288	е годы	2	1
289	это и	1	1
290	и до	2	1
291	может мыслиться	1	1
292	внутренний мир	1	1
293	из всех	1	1
294	жизни по	1	1
295	с классической	1	1
296	от первой	1	1
297	в первый	2	1
298	следует вести	1	1
299	ни единого	1	1
300	он как	1	1
301	то и	3	1
302	из того	2	1
303	но даже	1	1
304	мы и	1	1
305	из которых	2	1
306	первого и	1	1
307	слово не	2	1
308	пребывания в	1	1
309	ни единой	1	1
310	он был	1	1
311	же мере	1	1
312	этот текст	1	1
313	хх веке	4	1
314	установки на	1	1
315	бы то	1	1
316	на своих	1	1
317	сказать и	1	1
318	от лица	1	1
319	события как	1	1
320	при жизни	1	1
321	перед глазами	1	1
322	свою жизнь	1	1
323	не все	1	1
324	а он	1	1
325	ответ на	1	1
326	свое существование	2	1
327	и я	1	1
328	о.м фрейденберг	1	1
329	о жизни	1	1
330	исторической жизни	1	1
331	еще и	1	1
332	в полном	1	1
333	здесь состоит	1	1
334	когда он	1	1
335	и наконец	2	1
336	по утверждению	1	1
337	и к	2	1
338	самом начале	1	1
339	в действительности	1	1
340	эстетический субъект	3	1
341	он на	2	1
342	в противоположность	2	1
343	лет а	1	1
344	второго лица	1	1
345	что слово	1	1
346	за собой	1	1
347	гораздо раньше	1	1
348	для которого	1	1
349	со своей	2	1
350	прошлое в	1	1
351	в литературном	1	1
352	что это	1	1
353	ни один	1	1
354	как некий	1	1
355	за это	1	1
356	во многих	1	1
357	приводит к	1	1
358	особое место	1	1
359	ту самую	1	1
360	как он	2	1
361	например как	1	1
362	немало иных	1	1
363	на земле	1	1
364	новой должности	1	1
365	писал бахтин	1	1
366	в творческом	1	1
367	и по	1	1
368	человек будучи	1	1
369	говоря в	1	1
370	таким образом	1	1
371	то ни	1	1
372	случае следует	1	1
373	формальной школы	1	1
374	той же	2	1
375	нашем случае	1	1
376	его в	1	1
377	второй половины	1	1
378	сознания к	1	1
379	с другими	1	1
380	у костра	1	1
381	он есть	1	1
382	о художественной	1	1
383	всю свою	1	1
384	например с	1	1
385	в итоге	1	1
386	провел с	1	1
387	но уже	2	1
388	в повестях	1	1
389	далеко не	1	1
390	в ее	2	1
391	с тем	2	1
392	первые два	1	1
393	и само	1	1
394	мы видели	1	1
395	в не	1	1
396	ведет к	1	1
397	и было	1	1
398	автора и	1	1
399	смерть как	1	1
400	с точки	3	1
401	в их	3	1
402	оказывается что	1	1
403	себе а	1	1
404	таковы у	1	1
405	что я	2	1
406	ключевая роль	1	1
407	от его	1	1
408	от классической	1	1
409	эффективным средством	1	1
410	что было	2	1
411	обращение к	1	1
412	тексте не	1	1
413	по крайней	2	1
414	ни было	2	1
415	что этот	1	1
416	даже в	4	1
417	более архаичному	1	1
418	случае мы	1	1
419	тому что	1	1
420	возникает в	1	1
421	на три	1	1
422	на рубеже	1	1
423	так как	3	1
424	не раз	2	1
425	его личности	1	1
426	сущности говоря	1	1
427	собственному признанию	1	1
428	основательный опыт	1	1
429	коммуникативное событие	3	1
430	того как	1	1
431	которые не	1	1
432	не говоря	2	1
433	личное имя	1	1
434	коммуникативного события	2	1
435	и автор	1	1
436	этот тип	1	1
437	для всех	5	1
438	до их	1	1
439	по своей	1	1
440	во всем	1	1
441	в перспективе	1	1
442	с читателем	2	1
443	сознанием и	1	1
444	и направляет	1	1
445	так называемый	1	1
446	человека так	1	1
447	образом не	1	1
448	однако это	1	1
449	этих позиций	1	1
450	читателей в	1	1
451	могут быть	2	1
452	еще одна	1	1
453	а далее	1	1
454	об одном	1	1
455	с адресатом	1	1
456	и второго	1	1
457	не предполагает	1	1
458	еще при	1	1
459	на стенах	1	1
460	в ситуации	2	1
461	принципе не	2	1
462	есть одновременно	1	1
463	нам о	1	1
464	в виду	2	1
465	говорит и	1	1
466	во внутренний	1	1
467	как по	1	1
468	литературного письма	1	1
469	только то	1	1
470	всей своей	3	1
471	различие между	1	1
472	слова а	1	1
473	и когда	1	1
474	и сам	2	1
475	в другом	3	1
476	в образе	1	1
477	на нее	1	1
478	не за	1	1
479	не с	3	1
480	пристальное внимание	1	1
481	каждого из	1	1
482	в последующих	1	1
483	мог бы	1	1
484	и каждый	2	1
485	он писал	1	1
486	во второй	1	1
487	является в	1	1
488	поэтому в	1	1
489	с этого	1	1
490	тебе не	1	1
491	и вся	1	1
492	приближается к	1	1
493	произведения как	1	1
494	сути своей	1	1
495	на страницах	1	1
496	имея в	1	1
497	ее и	1	1
498	для нас	2	1
499	самому себе	1	1
500	под именем	1	1
501	во всех	3	1
502	русской литературе	2	1
503	чужой воли	1	1
504	творчества в	1	1
505	а потому	2	1
506	что и	2	1
507	крайней мере	2	1
508	чем и	1	1
509	не более	2	1
510	в художественной	3	1
511	все время	1	1
512	в преодолении	1	1
513	в него	2	1
514	и мы	1	1
515	в жизнь	1	1
516	но тут	1	1
517	словами как	1	1
518	же можно	1	1
519	поскольку перед	1	1
520	в новой	1	1
521	тот же	2	1
522	одной из	2	1
523	усматривая в	1	1
524	простой и	1	1
525	с одной	7	1
526	со всеми	1	1
527	того же	4	1
528	уже в	2	1
529	вопроса о	1	1
530	первого лица	1	1
531	свидетельствует о	2	1
532	от других	1	1
533	конечном счете	5	1
534	плана в	1	1
535	а то	1	1
536	для другого	1	1
537	словно из	1	1
538	в цепи	1	1
539	бытия и	1	1
540	не случайно	4	1
541	тем что	4	1
542	не просто	1	1
543	на том	1	1
544	следует признать	3	1
545	которое мы	1	1
546	никого не	1	1
547	в исторической	1	1
548	в.т и	1	1
549	в делах	1	1
550	не поддается	1	1
551	который не	1	1
552	письма однако	1	1
553	таков что	1	1
554	а именно	3	1
555	лица в	1	1
556	для этого	2	1
557	наконец в	2	1
558	а с	1	1
559	этом у	1	1
560	говорит о	1	1
561	в хх	4	1
562	по тем	1	1
563	одной стороны	6	1
564	это могло	1	1
565	стремится к	1	1
566	выше и	2	1
567	области поэтики	1	1
568	а так	1	1
569	ср у	1	1
570	видит не	1	1
571	литература является	1	1
572	которой он	1	1
573	художественного целого	1	1
574	на фоне	5	1
575	в творчестве	1	1
576	о себе	3	1
577	одно слово	1	1
578	так же	1	1
579	и потому	1	1
580	в рамках	4	1
581	в строгом	1	1
582	со словом	1	1
583	к бытию	1	1
584	над ним	2	1
585	сего времени	1	1
586	и наглый	1	1
587	не меньшей	1	1
588	наряду с	1	1
589	бытия однако	1	1
590	это его	2	1
591	повествование о	1	1
592	не можем	1	1
593	в контексте	1	1
594	лет назад	1	1
595	приобретает в	1	1
596	слова и	7	1
597	например читатель	1	1
598	своей жизни	1	1
599	до сего	1	1
600	но это	3	1
601	в культуре	3	1
602	числе и	1	1
603	пока еще	1	1
604	и где	1	1
605	сам же	1	1
606	что позволяет	1	1
607	которых он	1	1
608	от имени	2	1
609	при таком	1	1
610	этом однако	1	1
611	в пределе	1	1
612	это он	1	1
613	он чувствовал	1	1
614	что прошлое	1	1
615	как для	1	1
616	она уже	1	1
617	еще более	1	1
618	ключом к	1	1
619	вот этот	1	1
620	теперь же	1	1
621	можно признать	1	1
622	я за	1	1
623	оказывается всего	1	1
624	отношении к	1	1
625	от первого	1	1
626	оказывается и	1	1
627	первый раз	2	1
628	всего мира	1	1
629	не знает	2	1
630	впервые в	1	1
631	него нет	1	1
632	в свое	2	1
633	частности в	1	1
634	к этой	2	1
635	являя собой	1	1
636	в искусстве	4	1
637	отмежевывается от	1	1
638	к этому	1	1
639	русской литературы	1	1
640	том числе	2	1
641	они не	1	1
