N	3gram	Voloshinov_1	FransuaR
1	то же время	1	9
2	в то же	1	9
3	в том что	4	6
4	в этом отношении	1	5
5	но в то	1	5
6	до известной степени	2	4
7	так же как	1	4
8	на самом деле	2	4
9	до сих пор	3	3
10	и прежде всего	1	3
11	то же самое	2	2
12	дело в том	4	2
13	с точки зрения	2	2
14	сказать что и	1	2
15	можно было бы	1	2
16	и не в	3	2
17	же как и	1	2
18	в данном случае	2	2
19	в то время	1	2
20	не может быть	7	2
21	можно сказать что	5	2
22	к тому же	1	2
23	нуждается в особом	1	1
24	не нуждаются в	1	1
25	не перестает быть	1	1
26	в так называемой	1	1
27	том что в	1	1
28	в лице ее	1	1
29	и в формах	1	1
30	ровно ничего не	1	1
31	по отношению к	11	1
32	в самом деле	1	1
33	мы обратимся к	1	1
34	что не может	2	1
35	и для других	2	1
36	сих пор не	1	1
37	коем случае нельзя	1	1
38	в условиях буржуазной	1	1
39	ни в коем	1	1
40	сливается с ним	1	1
41	особенно важное значение	1	1
42	и та же	1	1
43	оставаясь в пределах	1	1
44	между тем как	1	1
45	на самом же	1	1
46	в основе своей	1	1
47	может быть и	3	1
48	в коем случае	1	1
49	и в частности	1	1
50	в значительной степени	1	1
51	только в атмосфере	1	1
52	того чтобы не	1	1
53	отношению к которому	1	1
54	с помощью которой	1	1
55	со словом и	1	1
56	самом же деле	1	1
57	если мы обратимся	1	1
58	и таким образом	1	1
59	мы уже сказали	1	1
60	свою связь с	1	1
61	как и в	1	1
62	в свою очередь	1	1
63	на этом основании	1	1
64	одна и та	1	1
65	в истории литературы	1	1
66	о том что	1	1
67	ничего общего с	1	1
68	в конечном счете	1	1
69	включает в себя	1	1
70	он еще не	1	1
71	как мы уже	1	1
72	тем не менее	3	1
73	нужно подчеркнуть что	1	1
74	и слово в	1	1
