N	3gram	Propp_Isto_4	KulturaY
1	и т д	24	14
2	с другой стороны	4	6
3	о том что	2	5
4	в зависимости от	1	5
5	до сих пор	5	4
6	не в том	1	4
7	т е как	1	4
8	тем не менее	2	4
9	мере того как	1	3
10	по мере того	1	3
11	о том как	1	3
12	вместе с тем	1	3
13	не потому что	1	3
14	в связи с	2	3
15	не может быть	4	3
16	на то что	3	2
17	внимание на то	1	2
18	в этом случае	3	2
19	в иных случаях	1	2
20	в целом и	1	2
21	т е в	3	2
22	так и в	2	2
23	по большей части	1	2
24	в тех случаях	2	2
25	но все же	4	2
26	тех случаях когда	2	2
27	к тому что	1	2
28	мы увидим что	2	2
29	и может быть	1	1
30	на том что	1	1
31	что иное как	3	1
32	потому что он	1	1
33	в качестве дополнения	1	1
34	что в этом	1	1
35	ответить на этот	1	1
36	что в числе	1	1
37	что в данном	1	1
38	и в особенности	1	1
39	было бы назвать	1	1
40	имеется в виду	1	1
41	с представлением о	2	1
42	в таких случаях	2	1
43	лишь частный случай	1	1
44	то что им	1	1
45	на этот вопрос	2	1
46	и даже в	1	1
47	одно и то	1	1
48	тогда как в	1	1
49	чтобы на нем	1	1
50	ничего общего с	1	1
51	в виду не	1	1
52	по рукам и	1	1
53	не только в	2	1
54	и пр а	1	1
55	чтобы ответить на	1	1
56	и то же	1	1
57	всех этих случаях	1	1
58	и вместе с	1	1
59	главным образом на	1	1
60	во всех этих	1	1
61	и с этой	1	1
62	не случайно и	1	1
63	хотя бы на	1	1
64	с этим сопоставить	1	1
65	так же как	12	1
66	рукам и ногам	1	1
67	была очищена от	1	1
68	если с этим	1	1
69	не есть нечто	1	1
70	вовсе не в	1	1
71	вовсе не есть	1	1
72	т д чтобы	1	1
73	берет на себя	1	1
74	и если бы	1	1
75	и тем самым	1	1
76	широком смысле этого	1	1
77	мы имеем в	2	1
78	лет тому назад	1	1
79	смысле этого слова	2	1
80	тем более что	1	1
81	в этих случаях	7	1
82	в большинстве случаев	1	1
83	после того как	2	1
84	не что иное	3	1
85	же относится к	1	1
86	то что они	1	1
87	точно так же	5	1
88	может рассматриваться как	1	1
89	что и в	1	1
90	только тогда когда	1	1
