N	2gram	Vygotskiy__1	Vladivir
1	и в	31	31
2	не только	13	24
3	а к	1	22
4	но и	2	19
5	то что	32	18
6	и не	16	17
7	и даже	6	15
8	у него	4	15
9	в этом	12	14
10	том что	16	14
11	и с	2	14
12	что в	23	14
13	там же	2	13
14	но в	3	12
15	в его	6	12
16	что он	7	12
17	по поводу	2	12
18	с его	1	11
19	о том	7	11
20	в том	30	11
21	потому что	10	11
22	и то	2	10
23	он не	3	10
24	так что	5	10
25	как мы	2	9
26	никогда не	8	9
27	в конце	3	9
28	только в	14	9
29	с а	1	9
30	а в	6	9
31	в те	1	8
32	и по	3	8
33	в то	5	8
34	так как	18	8
35	как это	4	7
36	и его	7	7
37	для него	1	7
38	об этом	1	7
39	о нем	1	7
40	уже в	3	7
41	как раз	2	7
42	еще и	1	7
43	сказать что	7	7
44	того же	2	6
45	то же	5	6
46	и был	1	6
47	не без	1	6
48	то он	1	6
49	и к	3	6
50	в котором	4	6
51	иной раз	1	6
52	у нас	4	6
53	так и	3	6
54	и что	8	6
55	его жизни	1	6
56	можно сказать	1	6
57	в качестве	2	6
58	может быть	22	6
59	на этот	1	6
60	и потому	2	6
61	не может	17	6
62	к этому	4	6
63	те времена	1	5
64	но как	2	5
65	когда он	2	5
66	на то	10	5
67	и если	4	5
68	которой он	1	5
69	не в	11	5
70	что и	13	5
71	вовсе не	6	5
72	не было	3	5
73	а с	1	5
74	и психологии	2	5
75	что же	2	5
76	все это	8	5
77	и от	2	5
78	а также	1	5
79	с ним	2	5
80	жизни и	3	5
81	в своих	4	5
82	из его	3	4
83	он уже	1	4
84	я не	1	4
85	совсем не	3	4
86	в этой	3	4
87	в своем	3	4
88	хотя и	3	4
89	и как	2	4
90	говорит что	5	4
91	в которой	4	4
92	в себе	4	4
93	как он	2	4
94	в нем	2	4
95	главным образом	2	4
96	что у	3	4
97	этом смысле	2	4
98	как и	16	4
99	несмотря на	5	4
100	в своей	3	4
101	мысли и	2	4
102	и вообще	1	4
103	дело в	1	4
104	в нас	2	4
105	во всем	3	4
106	никак не	4	4
107	к нему	2	4
108	один из	4	4
109	и теперь	2	4
110	и у	4	4
111	этот раз	1	4
112	для меня	1	4
113	в особенности	1	4
114	что для	2	4
115	и все	5	4
116	для нас	5	4
117	увидим ниже	1	3
118	с в	3	3
119	он как	1	3
120	но она	1	3
121	это время	1	3
122	и на	1	3
123	то мы	1	3
124	но не	3	3
125	отношение к	2	3
126	за пределы	1	3
127	что они	2	3
128	отнюдь не	6	3
129	как в	9	3
130	все же	5	3
131	более или	2	3
132	в целом	5	3
133	едва ли	1	3
134	и вот	3	3
135	на его	1	3
136	то есть	26	3
137	эти годы	1	3
138	мы хотели	1	3
139	или менее	2	3
140	взгляд на	1	3
141	но это	3	3
142	что этот	1	3
143	и очень	2	3
144	в науке	2	3
145	но только	3	3
146	ничего не	2	3
147	вот что	2	3
148	таким образом	20	3
149	к тому	4	3
150	в жизни	2	3
151	и здесь	2	3
152	человека как	1	3
153	конце концов	3	3
154	тот же	2	3
155	мы увидим	4	3
156	и действительно	1	3
157	и так	4	3
158	уже не	2	3
159	только на	3	3
160	тоже в	1	3
161	но что	2	3
162	и из	1	3
163	с другой	5	3
164	под влиянием	3	3
165	в связи	2	3
166	вместе с	8	3
167	настоящей работы	2	3
168	по своему	1	3
169	это можно	2	3
170	но я	1	3
171	другой стороны	5	3
172	и т	26	2
173	тех же	2	2
174	это и	3	2
175	той же	3	2
176	этом не	2	2
177	который был	1	2
178	в полной	1	2
179	хотя бы	1	2
180	но даже	2	2
181	ему в	1	2
182	еще не	1	2
183	знаем что	1	2
184	в чем	2	2
185	к жизни	2	2
186	ответ на	1	2
187	нет и	1	2
188	один и	1	2
189	как к	2	2
190	всей этой	1	2
191	его к	1	2
192	конечно не	1	2
193	обращаются к	1	2
194	из этих	6	2
195	учение о	1	2
196	и тот	2	2
197	тому же	3	2
198	всей его	1	2
199	что она	6	2
200	при этом	19	2
201	время и	1	2
202	т д	8	2
203	и еще	1	2
204	что все	3	2
205	существу дела	2	2
206	и кажется	1	2
207	было бы	6	2
208	ни в	9	2
209	в них	2	2
210	на основании	7	2
211	с тем	3	2
212	точки зрения	15	2
213	и сейчас	2	2
214	что такое	2	2
215	что я	4	2
216	тем не	2	2
217	даже в	2	2
218	этой области	2	2
219	впечатление и	1	2
220	не менее	2	2
221	тем самым	2	2
222	что с	2	2
223	дело не	1	2
224	к изучению	1	2
225	с и	5	2
226	того чтобы	7	2
227	того и	1	2
228	уже и	2	2
229	что на	3	2
230	в каком	2	2
231	у меня	3	2
