N	2gram	Tiupa_Lite_3	Myslijsy
1	потому что	3	49
2	для нас	1	31
3	то есть	5	30
4	и в	16	24
5	может быть	12	23
6	то что	12	20
7	и не	22	19
8	в том	12	18
9	а не	12	18
10	что в	2	16
11	не только	14	15
12	по себе	2	15
13	того же	2	14
14	при этом	15	13
15	в слове	3	13
16	не в	10	13
17	было бы	2	13
18	то же	9	12
19	но не	4	12
20	не может	8	12
21	вместе с	5	11
22	если бы	2	11
23	что и	2	11
24	только в	7	11
25	тогда как	17	10
26	как в	5	10
27	в себе	6	10
28	для него	2	10
29	тогда когда	1	10
30	так что	1	10
31	так как	1	10
32	независимо от	1	9
33	в нем	2	9
34	вовсе не	1	9
35	то и	1	9
36	но и	14	9
37	как бы	8	9
38	и на	2	8
39	в этом	14	8
40	более или	1	8
41	том что	8	8
42	или менее	1	8
43	а в	5	8
44	в чем	1	7
45	во всех	2	7
46	с этим	1	7
47	как и	5	7
48	быть может	2	7
49	прежде всего	3	7
50	тем что	2	7
51	того что	9	7
52	и т	1	6
53	между двумя	1	6
54	и как	3	6
55	и того	1	6
56	тем не	1	6
57	в то	9	6
58	не имеет	1	6
59	связи с	2	6
60	есть только	1	6
61	свою очередь	1	6
62	между тем	3	6
63	и только	2	6
64	в одном	4	6
65	с другой	6	6
66	не было	1	6
67	в ряду	1	6
68	не есть	1	6
69	в свою	2	6
70	столь же	1	5
71	а и	2	5
72	что они	1	5
73	все остальные	1	5
74	все же	2	5
75	уже в	1	5
76	бы не	1	5
77	на то	2	5
78	есть не	1	5
79	и уже	1	5
80	не менее	2	5
81	и наоборот	2	5
82	так и	9	5
83	по мере	1	5
84	о том	6	5
85	с другими	1	5
86	из них	4	5
87	в них	1	5
88	для того	2	5
89	в природе	4	5
90	что не	2	5
91	и их	1	5
92	только для	3	5
93	же в	2	5
94	в самом	3	4
95	еще не	6	4
96	но в	3	4
97	уже не	3	4
98	как он	1	4
99	так сказать	1	4
100	и если	4	4
101	с тем	1	4
102	в котором	1	4
103	место в	4	4
104	одном из	2	4
105	они не	1	4
106	тем самым	7	4
107	для меня	2	4
108	подобно тому	2	4
109	так в	1	4
110	никогда не	4	4
111	что он	5	4
112	с одной	4	4
113	и вместе	2	4
114	влияние на	1	4
115	там где	3	4
116	если не	2	4
117	в человеке	1	4
118	тому как	3	4
119	это последнее	2	4
120	во время	1	4
121	в таком	1	4
122	например в	3	3
123	и то	1	3
124	с таким	1	3
125	той же	3	3
126	полагает что	1	3
127	то это	2	3
128	в создании	1	3
129	если в	1	3
130	очевидно что	1	3
131	со стороны	7	3
132	в нас	2	3
133	хотя и	4	3
134	в целом	5	3
135	чем бы	1	3
136	мы чувствуем	1	3
137	что без	1	3
138	о которой	2	3
139	при виде	1	3
140	не как	2	3
141	оно должно	1	3
142	человека в	2	3
143	его не	1	3
144	на все	1	3
145	его в	2	3
146	это не	5	3
147	и тем	3	3
148	кажется что	1	3
149	о которых	1	3
150	далеко не	2	3
151	и тогда	2	3
152	в этих	1	3
153	и при	2	3
154	ни было	2	3
155	быть не	2	3
156	бы быть	1	3
157	в ней	1	3
158	мысли в	1	3
159	и притом	1	3
160	оно не	2	3
161	языка и	1	3
162	не с	2	3
163	том как	1	3
164	в словах	3	3
165	на вопрос	1	3
166	но мы	1	3
167	вслед за	3	3
168	как например	2	3
169	и у	1	3
170	когда душа	1	3
171	одно из	4	3
172	т п	1	3
173	входят в	1	3
174	это будет	2	3
175	мысли об	1	3
176	что для	1	3
177	только по	1	3
178	одной стороны	4	3
179	а от	1	3
180	становится для	1	3
181	слова и	1	3
182	но это	1	3
183	к другим	1	3
184	и для	4	3
185	и от	1	3
186	и человек	1	3
187	и все	1	3
188	с ними	2	3
189	как на	3	3
190	самом деле	3	2
191	на самом	1	2
192	и есть	1	2
193	которое может	1	2
194	отношения к	3	2
195	вопрос о	2	2
196	с его	6	2
197	тем как	1	2
198	что за	1	2
199	по отношению	4	2
200	в общем	1	2
201	за пределы	1	2
202	сама по	1	2
203	общего с	1	2
204	могли бы	2	2
205	в действительности	1	2
206	в нашем	1	2
207	последнее имеет	2	2
208	равно и	1	2
209	состоит в	6	2
210	такого же	1	2
211	в каждом	1	2
212	в другом	6	2
213	например с	1	2
214	в жизни	8	2
215	этого не	1	2
216	ни с	2	2
217	должно быть	4	2
218	что такое	1	2
219	не столько	1	2
220	как совокупность	1	2
221	от себя	2	2
222	но он	1	2
223	тому что	1	2
224	без участия	1	2
225	а а	1	2
226	и его	6	2
227	сказать что	1	2
228	что ему	2	2
229	отличное от	1	2
230	для кого	1	2
231	того чтобы	2	2
232	же время	7	2
233	с нами	1	2
234	этих последних	1	2
235	во всем	1	2
236	у нас	2	2
237	превращается в	1	2
238	пространство и	1	2
239	когда мы	1	2
240	его с	1	2
241	того самого	1	2
242	с каким	1	2
243	на другом	1	2
244	что у	2	2
245	было в	1	2
246	внимание на	2	2
247	нас в	1	2
248	теперь уже	1	2
249	если это	2	2
250	не зная	1	2
251	один из	2	2
252	вне себя	2	2
253	в обществе	1	2
254	есть в	1	2
255	а то	1	2
256	и других	1	2
257	слово как	1	2
258	друг друга	1	2
259	у него	1	2
260	связано с	1	2
261	с общим	1	2
262	а с	1	2
263	себя и	2	2
264	точке зрения	1	2
265	ничем не	1	2
266	не на	1	2
267	в связи	1	2
268	так же	2	2
269	ко всем	1	2
270	и потому	2	2
271	как это	3	2
272	быть только	2	2
273	не всем	1	2
274	все это	1	2
275	например мы	1	2
276	в его	6	2
277	о котором	1	2
278	бы в	1	2
279	его уже	1	2
280	хотя бы	1	2
281	отношении к	1	2
282	над собою	1	2
283	другой стороны	2	2
284	к этому	2	2
285	я и	10	1
286	бы перед	1	1
287	одним из	4	1
288	отношение к	2	1
289	зависимость от	1	1
290	и действительно	1	1
291	тех же	1	1
292	по которым	1	1
293	и до	1	1
294	в красном	1	1
295	и за	1	1
296	в самое	1	1
297	мы уже	1	1
298	есть образ	1	1
299	смотреть на	1	1
300	для своего	2	1
301	себе как	1	1
302	из своих	1	1
303	этом не	1	1
304	само слово	1	1
305	принадлежит к	1	1
306	на мой	1	1
307	собою не	1	1
308	от друга	1	1
309	как я	1	1
310	из того	2	1
311	мы и	2	1
312	и совсем	1	1
313	в отличие	5	1
314	быть в	1	1
315	бы то	2	1
316	сознания а	1	1
317	в ее	5	1
318	всякий раз	2	1
319	в сторону	3	1
320	сознания не	1	1
321	себе и	1	1
322	отличие от	5	1
323	друг от	1	1
324	значение имеет	1	1
325	когда например	1	1
326	в истории	1	1
327	не согласиться	2	1
328	для всех	1	1
329	стороны и	2	1
330	она как	1	1
331	ней в	1	1
332	однако не	3	1
333	перед нами	1	1
334	что по	1	1
335	и наконец	3	1
336	себе на	2	1
337	в противоположность	2	1
338	в девятой	1	1
339	в этот	1	1
340	ход мысли	1	1
341	то в	3	1
342	открывает в	1	1
343	на слух	1	1
344	и посредством	1	1
345	бы и	3	1
346	и объективность	1	1
347	он в	2	1
348	на душу	1	1
349	и и	1	1
350	только на	1	1
351	что к	1	1
352	и кто	1	1
353	тому же	5	1
354	указывающая на	1	1
355	от действительных	1	1
356	с чувством	2	1
357	знали что	1	1
358	а просто	1	1
359	он не	1	1
360	на том	1	1
361	свою собственную	1	1
362	не к	1	1
363	том чтобы	2	1
364	чтобы в	1	1
365	целом как	1	1
366	единство человеческой	1	1
367	прежде чем	1	1
368	последнее слово	1	1
369	значительной степени	1	1
370	что почти	1	1
371	то ни	2	1
372	мы его	1	1
373	обойтись без	1	1
374	в определенное	1	1
375	им как	1	1
376	нам остается	1	1
377	и с	2	1
378	согласиться что	1	1
379	нас были	1	1
380	лишь в	5	1
381	входит в	4	1
382	искусство не	2	1
383	жизни что	1	1
384	например и	1	1
385	не всегда	2	1
386	жизни но	1	1
387	чем в	1	1
388	в чистом	1	1
389	ряд который	1	1
390	можно сказать	2	1
391	в ходе	1	1
392	и одно	1	1
393	и находя	1	1
394	но сила	1	1
395	с точки	3	1
396	в их	1	1
397	существовало в	1	1
398	мысли и	1	1
399	что я	5	1
400	случае человек	1	1
401	значение для	1	1
402	всегда остается	1	1
403	выражения а	1	1
404	втором случае	1	1
405	такую же	1	1
406	друг другу	1	1
407	и эти	1	1
408	и более	1	1
409	в устах	1	1
410	со многими	1	1
411	стало нашим	1	1
412	сам он	1	1
413	то с	1	1
414	между людьми	2	1
415	в таких	1	1
416	с которой	2	1
417	извне и	1	1
418	со светом	1	1
419	душе и	1	1
420	в единство	1	1
421	в самых	1	1
422	что вы	1	1
423	в игру	1	1
424	он мог	1	1
425	только не	1	1
426	нельзя не	1	1
427	слова как	1	1
428	обратим внимание	3	1
429	поэтическое произведение	1	1
430	в ком	1	1
431	посредством этого	1	1
432	по своей	3	1
433	положение при	1	1
434	уже и	1	1
435	которая не	1	1
436	который весь	1	1
437	начиная с	1	1
438	к себе	8	1
439	уже для	1	1
440	жизни всякого	1	1
441	и сам	2	1
442	его за	1	1
443	для такого	2	1
444	к тому	6	1
445	слова с	1	1
446	ничего общего	1	1
447	от той	1	1
448	с образом	2	1
449	мыслимо только	1	1
450	как мы	2	1
451	но при	1	1
452	здесь не	2	1
453	находя в	1	1
454	исчезает из	1	1
455	вопрос что	1	1
456	здесь может	1	1
457	своей мысли	1	1
458	на нее	1	1
459	времени и	1	1
460	здесь как	2	1
461	душевную жизнь	1	1
462	и прочих	1	1
463	сознания и	2	1
464	для самой	1	1
465	а там	1	1
466	не за	1	1
467	чтобы вызвать	1	1
468	был не	1	1
469	именно тогда	1	1
470	и всякого	1	1
471	и внешней	1	1
472	слова из	2	1
473	человек есть	1	1
474	определенным образом	1	1
475	при котором	1	1
476	одного из	2	1
477	от своего	1	1
478	только за	1	1
479	времени в	1	1
480	и были	1	1
481	восприятия еще	1	1
482	переходит в	1	1
483	в ряд	1	1
484	во втором	2	1
485	в глазах	3	1
486	иначе в	1	1
487	ее как	1	1
488	в ту	2	1
489	не знаю	2	1
490	народов и	1	1
491	время между	1	1
492	тех пор	1	1
493	к нему	1	1
494	где тот	1	1
495	что здесь	1	1
496	но так	1	1
497	но с	2	1
498	мы вместе	1	1
499	явления в	1	1
500	для себя	2	1
501	и быть	1	1
502	к их	1	1
503	обращаться к	1	1
504	в стороне	1	1
505	бы его	1	1
506	не идет	1	1
507	по мнению	1	1
508	который в	1	1
509	именно на	1	1
510	со всеми	2	1
511	сам собою	1	1
512	конечно не	1	1
513	которому он	2	1
514	в единстве	3	1
515	в значении	1	1
516	ряду других	1	1
517	и физического	1	1
518	этом как	1	1
519	и поэзии	1	1
520	есть когда	1	1
521	свой собственный	1	1
522	роль и	1	1
523	первое из	1	1
524	с собою	1	1
525	к человеку	1	1
526	следует признать	2	1
527	не были	1	1
528	а на	2	1
529	мы воспринимаем	1	1
530	на ее	1	1
531	не один	1	1
532	одновременно не	1	1
533	именно в	5	1
534	по своим	1	1
535	а именно	5	1
536	во второй	2	1
537	всякого человека	1	1
538	все яснее	1	1
539	и души	1	1
540	предмет и	1	1
541	в картине	1	1
542	которое по	1	1
543	было сказано	1	1
544	как ни	1	1
545	была бы	1	1
546	без которых	1	1
547	то она	2	1
548	чувствуем что	1	1
549	эти слова	2	1
550	можно будет	1	1
551	как представляется	1	1
552	некоторые из	1	1
553	со словом	1	1
554	какого бы	2	1
555	к своему	1	1
556	в той	1	1
557	горит а	1	1
558	в первой	2	1
559	как средство	1	1
560	вслушиваться в	1	1
561	с этой	2	1
562	и о	1	1
563	этом и	1	1
564	сходство с	1	1
565	то именно	1	1
566	его собственная	1	1
567	это уже	1	1
568	этот образ	1	1
569	за его	2	1
570	мой взгляд	1	1
571	время его	1	1
572	это как	3	1
573	человек и	1	1
574	собственно говоря	1	1
575	вообще в	1	1
576	что касается	1	1
577	в зависимость	1	1
578	которое должно	1	1
579	все они	2	1
580	того времени	1	1
581	не я	2	1
582	к ее	1	1
583	вопрос как	1	1
584	может и	1	1
585	две стороны	1	1
586	из тех	1	1
587	в последнем	1	1
588	и еще	1	1
589	есть и	1	1
590	который не	1	1
591	материала языка	1	1
592	жизни и	3	1
593	но еще	2	1
594	ее в	2	1
595	в своих	2	1
596	в процессе	1	1
597	сознания но	1	1
598	этой точки	1	1
