N	2gram	Losev_Prob_4	Problemy
1	и в	20	34
2	и не	28	29
3	как бы	4	27
4	что он	8	23
5	в его	3	22
6	к другому	1	20
7	в нем	5	19
8	может быть	9	19
9	не может	5	19
10	и все	8	19
11	как и	6	18
12	о себе	3	18
13	в этом	9	16
14	но в	8	16
15	и его	10	16
16	все это	9	16
17	он не	2	15
18	и с	7	15
19	прежде всего	11	15
20	то же	7	14
21	к нему	3	14
22	самом деле	3	13
23	человека из	1	13
24	для него	3	13
25	у достоевского	4	13
26	и к	3	12
27	в то	4	12
28	потому что	15	12
29	но и	14	12
30	т е	1	12
31	на самом	5	11
32	вовсе не	21	11
33	с другим	1	11
34	себя самого	1	11
35	то что	15	11
36	не только	24	10
37	слова и	1	10
38	не в	13	9
39	в отношении	4	9
40	а не	7	9
41	и т	4	8
42	с самого	1	8
43	самого начала	1	8
44	никогда не	1	8
45	с ним	4	8
46	в другом	3	8
47	в самом	2	8
48	так же	5	8
49	что же	1	8
50	и для	4	8
51	точки зрения	14	8
52	как будто	11	7
53	как мы	3	7
54	и даже	9	7
55	что не	4	7
56	все же	2	7
57	отношении к	1	7
58	что в	3	7
59	и на	3	6
60	с его	2	6
61	отношение к	1	6
62	что они	2	6
63	в пределах	2	6
64	у меня	2	6
65	для себя	2	6
66	так и	10	6
67	в себе	12	6
68	только в	23	6
69	т п	1	6
70	стремится к	1	6
71	с ними	2	6
72	не знает	1	6
73	на них	1	5
74	в чем	2	5
75	и наконец	4	5
76	и у	1	5
77	что это	2	5
78	в целом	1	5
79	и вот	1	5
80	но все	3	5
81	с тем	4	5
82	он и	1	5
83	в конце	2	5
84	даже в	1	5
85	это слово	1	5
86	таким образом	8	5
87	к тому	3	5
88	и сам	1	5
89	и что	2	5
90	что и	3	5
91	это не	7	5
92	все время	2	5
93	того что	1	5
94	и так	1	5
95	так что	6	5
96	из них	3	5
97	всяком случае	4	5
98	в одном	4	5
99	себе и	3	5
100	к своему	2	5
101	и от	6	5
102	ни одного	1	5
103	мы должны	3	5
104	хотя бы	7	5
105	а в	4	5
106	во всяком	8	5
107	он как	3	4
108	собою и	1	4
109	еще не	7	4
110	бы то	1	4
111	но не	5	4
112	но как	3	4
113	как в	5	4
114	бы и	3	4
115	он в	1	4
116	все эти	16	4
117	но на	1	4
118	на его	2	4
119	при этом	6	4
120	то ни	1	4
121	что все	1	4
122	его в	2	4
123	с другими	3	4
124	этом смысле	3	4
125	ни в	17	4
126	рядом с	1	4
127	все равно	3	4
128	с точки	11	4
129	но это	6	4
130	он с	2	4
131	ничего не	1	4
132	как раз	4	4
133	и это	2	4
134	если бы	8	4
135	тотчас же	2	4
136	и прежде	2	4
137	и кажется	1	4
138	только на	2	4
139	в виде	22	4
140	в начале	3	4
141	так как	5	4
142	не о	1	4
143	у него	1	4
144	даже и	13	4
145	с другой	7	4
146	тем что	3	4
147	вместе с	5	4
148	да и	5	4
149	как к	1	4
150	бы он	1	4
151	ни было	2	4
152	и вдруг	2	4
153	бы его	1	4
154	функции в	2	3
155	в такой	1	3
156	и то	2	3
157	за собой	2	3
158	достоевского в	1	3
159	ведь и	1	3
160	так чтобы	2	3
161	говорить о	2	3
162	в виду	6	3
163	в ней	7	3
164	как символ	6	3
165	что его	4	3
166	совсем не	1	3
167	ивана карамазова	1	3
168	нет и	2	3
169	романах достоевского	1	3
170	хотя и	5	3
171	и как	3	3
172	уже в	4	3
173	как он	1	3
174	в братьях	1	3
175	не как	1	3
176	в каждом	1	3
177	это было	2	3
178	достоевского и	1	3
179	а что	1	3
180	далеко не	2	3
181	этого не	2	3
182	должно быть	1	3
183	раз и	1	3
184	достоевского нет	1	3
185	в своей	4	3
186	в котором	2	3
187	не менее	10	3
188	по крайней	6	3
189	по себе	11	3
190	его внутреннего	1	3
191	том что	12	3
192	которого он	1	3
193	во всем	2	3
194	есть только	2	3
195	с ее	2	3
196	в ее	5	3
197	говорили что	1	3
198	для этого	2	3
199	в глаза	1	3
200	и во	4	3
201	крайней мере	6	3
202	быть даже	1	3
203	но так	2	3
204	в том	20	3
205	большинстве случаев	1	3
206	совсем другое	2	3
207	нуждается в	1	3
208	братьях карамазовых	1	3
209	к самому	1	3
210	другому и	1	3
211	до конца	1	3
212	под влиянием	1	3
213	по своему	6	3
214	в романах	2	3
215	но для	1	3
216	если не	3	3
217	сознания и	3	3
218	бы в	1	3
219	конце концов	1	3
220	но зато	1	3
221	только что	2	3
222	только с	1	3
223	другой стороны	6	3
224	жизни и	5	3
225	это и	4	2
226	и этот	3	2
227	для его	2	2
228	себе как	1	2
229	и тут	1	2
230	мы и	1	2
231	того же	2	2
232	и он	2	2
233	меня в	2	2
234	братьев карамазовых	1	2
235	столь же	2	2
236	в преступлении	1	2
237	во всех	4	2
238	бы не	1	2
239	за пределы	2	2
240	сама по	2	2
241	с этим	4	2
242	в своем	3	2
243	виду и	1	2
244	когда он	1	2
245	них он	1	2
246	в чем-то	1	2
247	в этот	1	2
248	уже с	1	2
249	да еще	1	2
250	в которой	2	2
251	еще далеко	1	2
252	тому же	2	2
253	вообще не	3	2
254	т д	3	2
255	всех этих	6	2
256	и если	5	2
257	когда уже	1	2
258	чтобы все	2	2
259	было бы	14	2
260	он есть	1	2
261	в жизни	3	2
262	мог бы	1	2
263	кажется что	2	2
264	в них	5	2
265	если я	1	2
266	этого необходимо	1	2
267	она в	2	2
268	признать что	1	2
269	которые в	1	2
270	с такою	2	2
271	тем не	10	2
272	войти в	1	2
273	однако в	2	2
274	на всю	1	2
275	и почти	1	2
276	в той	8	2
277	тому что	1	2
278	если и	3	2
279	во время	1	2
280	но только	2	2
281	чем не	1	2
282	и без	6	2
283	к ней	2	2
284	как на	1	2
285	входят в	1	2
286	не является	10	2
287	нет ни	4	2
288	отнюдь не	10	2
289	отличается от	4	2
290	той или	14	2
291	всего этого	1	2
292	и говорит	2	2
293	особенно в	1	2
294	поэтому нет	1	2
295	жизнь и	4	2
296	перед вами	1	2
297	и вообще	6	2
298	находится в	1	2
299	именно потому	1	2
300	только так	2	2
301	о том	5	2
302	все его	1	2
303	или как	1	2
304	на одном	1	2
305	себя но	1	2
306	и только	4	2
307	еще более	2	2
308	и об	1	2
309	эти последние	1	2
310	быть и	1	2
311	тот же	2	2
312	что даже	1	2
313	то в	2	2
314	и ее	4	2
315	со всеми	2	2
316	в эти	1	2
317	не то	2	2
318	вот этот	1	2
319	же и	3	2
320	конечно не	3	2
321	уже не	5	2
322	за ним	2	2
323	друг друга	2	2
324	и делает	1	2
325	нет в	2	2
326	были бы	3	2
327	связан с	1	2
328	со всем	1	2
329	выходит за	2	2
330	или иной	13	2
331	он это	1	2
332	говорит о	2	2
333	что казалось	1	2
334	не было	3	2
335	о чем	1	2
336	и потому	7	2
337	но этот	2	2
338	это в	1	2
339	самого себя	1	2
340	на рынок	1	2
341	с этой	1	2
342	нисколько не	1	2
343	пока еще	1	2
344	в заключение	1	2
345	это уже	3	2
346	что оно	1	2
347	вопрос о	1	2
348	человек и	1	2
349	а к	1	2
350	среди других	1	2
351	но именно	2	2
352	будто бы	2	2
353	мысли о	1	2
354	сказать что	7	2
355	ставрогина и	1	2
356	к другим	1	2
357	а может	2	2
358	того или	3	2
359	но наоборот	1	1
360	великом инквизиторе	1	1
361	можно говорить	1	1
362	одним из	1	1
363	также и	13	1
364	мы замечаем	1	1
365	чтобы не	2	1
366	человека и	1	1
367	мы здесь	2	1
368	самодовлению и	1	1
369	всего этот	1	1
370	силы и	1	1
371	преломления в	1	1
372	нам кажется	2	1
373	ему что	1	1
374	ясно что	7	1
375	это понять	1	1
376	его же	1	1
377	по преимуществу	2	1
378	которое способно	1	1
379	что эти	1	1
380	и больше	2	1
381	входящих в	1	1
382	в их	1	1
383	обойтись без	2	1
384	к самодовлению	1	1
385	что уже	1	1
386	целиком а	1	1
387	время как	2	1
388	но она	3	1
389	а во-вторых	1	1
390	не происходит	1	1
391	но даже	4	1
392	то это	3	1
393	достоевского есть	1	1
394	и самой	1	1
395	из которых	3	1
396	зависимости от	3	1
397	такое же	1	1
398	в каждой	3	1
399	и был	1	1
400	свою очередь	1	1
401	и самого	1	1
402	обращен к	1	1
403	он был	3	1
404	а еще	3	1
405	нам представляется	2	1
406	как-то вдруг	1	1
407	сама о	1	1
408	природа общество	2	1
409	тем как	1	1
410	сказать и	1	1
411	в изображении	1	1
412	то он	2	1
413	не все	1	1
414	тоже говорит	1	1
415	тут же	3	1
416	не просто	16	1
417	мы сейчас	3	1
418	меньше всего	3	1
419	тебе и	1	1
420	чем же	3	1
421	сих пор	1	1
422	независимо от	3	1
423	символ а	3	1
424	может обойтись	2	1
425	как нам	1	1
426	всей этой	1	1
427	перед нами	13	1
428	в единый	1	1
429	могли бы	1	1
430	даже так	1	1
431	говорит что	2	1
432	как всякая	1	1
433	не являются	2	1
434	жизни нет	1	1
435	всего как	1	1
436	ясно и	2	1
437	и хотя	1	1
438	и между	1	1
439	твердый и	1	1
440	них как	1	1
441	что едва	1	1
442	карамазовых в	1	1
443	ни один	1	1
444	сказать о	3	1
445	бы сказать	1	1
446	или тип	1	1
447	или во	1	1
448	тоже не	1	1
449	в этой	4	1
450	с их	1	1
451	им в	1	1
452	бы только	1	1
453	и до	1	1
454	говорит не	1	1
455	говорят о	1	1
456	но ведь	1	1
457	в убийстве	1	1
458	раз навсегда	1	1
459	и идейности	1	1
460	чем иным	2	1
461	идеи и	1	1
462	в корне	2	1
463	что тут	1	1
464	что может	1	1
465	лишь с	1	1
466	на то	1	1
467	одно и	1	1
468	человека в	3	1
469	а вместе	2	1
470	больше всего	1	1
471	здесь мы	3	1
472	мышления с	1	1
473	презрение к	1	1
474	и может	2	1
475	достоевским как	1	1
476	об этом	6	1
477	к другу	1	1
478	а его	2	1
479	то есть	27	1
480	его структуре	2	1
481	и сердце	1	1
482	этой страшной	1	1
483	мне это	1	1
484	не чем	2	1
485	этом мы	2	1
486	но уже	1	1
487	эту тему	1	1
488	в романе	1	1
489	как таковой	1	1
490	себе все	2	1
491	в других	2	1
492	в этих	5	1
493	бы на	1	1
494	можно сказать	5	1
495	и при	1	1
496	почти нет	1	1
497	исключить из	1	1
498	как все	1	1
499	достоевского конечно	1	1
500	человеком и	1	1
501	мы говорили	1	1
502	начиная от	1	1
503	на фоне	1	1
504	оказывается что	1	1
505	должны были	1	1
506	он тоже	2	1
507	оказывается здесь	2	1
508	но эта	2	1
509	иным как	2	1
510	в прямом	1	1
511	и более	3	1
512	ставрогина в	1	1
513	том же	1	1
514	слова ни	1	1
515	что этот	1	1
516	в повести	1	1
517	бы быть	2	1
518	для нее	1	1
519	каждый тип	1	1
520	является эта	1	1
521	вас за	1	1
522	без его	1	1
523	от нас	2	1
