N	3gram	Vygotskiy__5	Istorich
1	и т д	3	15
2	с другой стороны	5	7
3	в этом случае	2	5
4	до сих пор	5	5
5	в том что	14	5
6	мы видим что	3	4
7	что иное как	2	3
8	в данном случае	2	3
9	не что иное	2	3
10	мы видели что	1	3
11	том что в	1	2
12	состоит в том	2	2
13	показывает что в	2	2
14	по отношению к	1	2
15	что и здесь	1	2
16	здесь могут быть	1	2
17	во все время	1	2
18	с одной стороны	12	2
19	то время как	1	2
20	и то что	3	2
21	таким образом мы	2	2
22	в то время	1	2
23	о том что	6	2
24	не только не	4	2
25	мы имеем в	1	2
26	для нас важно	1	1
27	мы знаем что	2	1
28	что в этом	6	1
29	по-видимому заключается в	1	1
30	мы имеем дело	1	1
31	образом мы видим	2	1
32	и той же	2	1
33	не сам он	1	1
34	из этих трех	1	1
35	во многих случаях	1	1
36	в силу того	1	1
37	мы должны будем	2	1
38	с этой точки	1	1
39	как если бы	1	1
40	с точки зрения	2	1
41	а не сам	1	1
42	сами по себе	2	1
43	мы видим в	2	1
44	только то что	1	1
45	из того что	3	1
46	с тем что	3	1
47	что в нем	1	1
48	можно было бы	3	1
49	к этому мы	1	1
50	данном случае к	1	1
51	они находятся в	1	1
52	вместе с тем	3	1
53	может быть и	2	1
54	совершается не в	1	1
55	в том смысле	1	1
56	от нее на	1	1
57	по этому вопросу	1	1
58	не только в	2	1
59	отличает его от	1	1
60	заключается в том	6	1
61	смысле этого слова	1	1
62	в себя и	1	1
63	так как они	1	1
64	исходя из этого	1	1
65	имеем дело с	1	1
66	только предположить что	1	1
67	все же не	1	1
68	видели что в	1	1
69	мы сейчас увидим	2	1
70	сих пор не	1	1
71	мы имеем здесь	1	1
72	но вместе с	1	1
73	так же как	2	1
74	и в том	1	1
75	данном случае в	1	1
76	приблизительно следующим образом	1	1
77	этой точки зрения	1	1
78	силу того что	1	1
79	надо сказать что	1	1
80	то обстоятельство что	1	1
81	одной стороны он	1	1
82	между героем и	1	1
83	и в русской	1	1
84	в свою очередь	1	1
85	на самом деле	2	1
86	могут быть два	1	1
87	ничего общего с	1	1
88	равно как и	1	1
89	не может быть	2	1
90	что они находятся	1	1
91	с самого начала	3	1
92	можно сказать что	2	1
93	на то что	16	1
94	друг от друга	2	1
95	после того как	1	1
96	одной и той	2	1
97	друг с другом	3	1
98	не только то	1	1
99	стало ясно что	1	1
100	и несомненно что	1	1
101	то мы можем	1	1
102	на этот вопрос	3	1
103	в жизни и	1	1
104	на том что	1	1
