N	3gram	Propp_Isto_3	FransuaR
1	в большинстве случаев	1	5
2	мы уже говорили	1	5
3	в том числе	1	3
4	но и в	1	3
5	таким образом и	2	3
6	это и есть	1	3
7	руки и ноги	1	3
8	с другой стороны	7	3
9	с самого начала	1	3
10	подобно тому как	1	3
11	с точки зрения	1	2
12	на самом же	1	2
13	образом и здесь	1	2
14	и в других	2	2
15	с одной стороны	2	2
16	но там где	1	2
17	самом же деле	1	2
18	не только в	1	2
19	в то время	2	2
20	о том что	2	2
21	мы видели как	3	2
22	как мы видели	5	2
23	можно сказать что	1	1
24	уже знаем что	1	1
25	с полной ясностью	1	1
26	и все что	1	1
27	между прочим и	1	1
28	в свете этих	2	1
29	что у нее	1	1
30	становится особенно ясным	1	1
31	до сих пор	5	1
32	коня с другой	1	1
33	и на них	1	1
34	и то что	2	1
35	вследствие чего она	1	1
36	того что они	1	1
37	части человеческого тела	1	1
38	они и не	1	1
39	видеть в этом	1	1
40	мы увидим дальше	1	1
41	и что на	1	1
42	то время как	2	1
43	была у него	1	1
44	в данном случае	3	1
45	одной из них	1	1
46	мы находим и	1	1
47	с тех пор	1	1
48	смысле этого слова	1	1
49	же как мы	1	1
50	может быть и	1	1
51	и в самых	1	1
52	все же не	1	1
53	в связи с	3	1
54	большую роль в	1	1
55	как мы увидим	1	1
56	не может быть	1	1
57	данном случае в	1	1
58	мы уже знаем	2	1
59	непосредственной связи с	1	1
60	в свою очередь	1	1
61	в частности необходимо	1	1
62	но в его	1	1
63	они не только	1	1
64	увидим дальше что	1	1
65	таким образом эта	1	1
66	в дальнейшем в	1	1
67	мы видим что	4	1
68	ту же функцию	1	1
69	на самом деле	1	1
70	в буквальном смысле	1	1
71	в соответствии с	1	1
72	в том что	5	1
73	соответствии с этим	1	1
74	что и в	2	1
75	к тому же	2	1
76	мы видели что	3	1
