N	3gram	Propp_Isto_2	FransuaR
1	до сих пор	6	4
2	в связи с	4	4
3	на самом деле	2	3
4	в отличие от	1	3
5	и прежде всего	1	3
6	жизнью и смертью	1	3
7	говорит об этом	1	2
8	по отношению к	3	2
9	но и в	2	2
10	можно было бы	3	2
11	не подлежит никакому	1	2
12	одной и той	1	2
13	подлежит никакому сомнению	1	2
14	и той же	1	2
15	не может быть	2	2
16	до наших дней	1	2
17	о том что	2	2
18	этот момент и	1	1
19	смысле этого слова	1	1
20	что здесь в	1	1
21	в другом месте	2	1
22	что иное как	2	1
23	эти явления не	1	1
24	при встрече с	1	1
25	в последней главе	1	1
26	том что в	1	1
27	мы узнаем что	1	1
28	так как в	2	1
29	и так сказать	1	1
30	подобно тому как	3	1
31	о том как	1	1
32	в этом случае	5	1
33	дело вовсе не	1	1
34	этого описания мы	1	1
35	в таких случаях	2	1
36	и др с	1	1
37	он не думает	1	1
38	вместо того чтобы	2	1
39	за то что	1	1
40	это может быть	1	1
41	из этого описания	1	1
42	не что иное	2	1
43	в высшей степени	1	1
44	то что он	1	1
45	говорят о том	1	1
46	так одна из	1	1
47	в связи со	1	1
48	как мы увидим	1	1
49	с другой стороны	2	1
50	одной из важнейших	1	1
51	мы видели что	1	1
52	именно эта сторона	1	1
53	одно из них	1	1
54	во всех этих	2	1
55	роль и в	1	1
56	есть не что	1	1
57	так например в	1	1
58	в одном образе	1	1
59	ни к какому	1	1
60	и вместе с	2	1
61	это и есть	1	1
62	связи с этим	1	1
63	и не хочет	1	1
64	с самого начала	2	1
65	вовсе не в	1	1
66	мы знаем что	10	1
67	этого не делает	1	1
68	мы имеем в	5	1
69	но все эти	1	1
70	каждый из этих	1	1
71	это как бы	1	1
72	мы видим что	5	1
73	что этот образ	1	1
74	но все же	4	1
75	и на весь	1	1
76	в том что	5	1
77	и в другом	1	1
78	случае мы слышим	1	1
