N	2gram	Vygotskiy__4	Myshleni
1	речи и	1	30
2	в этом	28	29
3	точки зрения	6	28
4	и в	33	26
5	не только	7	24
6	то что	44	24
7	таким образом	13	23
8	с точки	4	21
9	и речи	1	19
10	представляет собой	2	19
11	того чтобы	22	19
12	для того	23	18
13	в том	21	18
14	и не	13	18
15	том что	22	17
16	потому что	24	16
17	как и	5	15
18	как мы	4	14
19	того что	4	14
20	так как	12	14
21	так же	13	14
22	и его	5	12
23	вместе с	8	12
24	что в	21	12
25	мысли и	1	11
26	в которой	4	11
27	только не	2	11
28	но и	3	11
29	не может	10	11
30	что они	6	10
31	слова и	4	10
32	в сущности	6	9
33	в самом	12	9
34	в себе	6	9
35	тому что	6	9
36	мысли в	1	9
37	тем что	3	9
38	что мы	6	9
39	же как	3	8
40	то же	9	8
41	той же	4	8
42	что она	10	8
43	что он	20	8
44	только в	4	8
45	ребенка и	1	8
46	ее в	4	8
47	сказать что	13	8
48	тем самым	3	8
49	и то	2	7
50	мы не	5	7
51	и к	2	7
52	с самого	5	7
53	самого начала	5	7
54	к тому	12	7
55	может быть	22	7
56	прежде всего	2	7
57	самом деле	12	6
58	вопрос о	2	6
59	во всех	2	6
60	по отношению	1	6
61	все же	5	6
62	что это	13	6
63	все эти	6	6
64	было бы	12	6
65	в ее	2	6
66	что эта	6	6
67	в сознании	1	6
68	возникает из	1	6
69	мы могли	2	6
70	и что	25	6
71	заключается в	5	6
72	в какой	5	6
73	иначе как	1	6
74	именно в	2	6
75	а не	6	6
76	как бы	25	6
77	в смысле	1	6
78	мы должны	6	6
79	как на	6	6
80	тем же	1	5
81	в целом	5	5
82	чем это	1	5
83	как говорит	2	5
84	могли бы	2	5
85	и с	2	5
86	и значение	1	5
87	нашего исследования	1	5
88	с тем	4	5
89	что этот	3	5
90	она не	3	5
91	что с	1	5
92	тогда когда	1	5
93	слова как	3	5
94	же самое	6	5
95	никак не	6	5
96	во второй	1	5
97	является в	1	5
98	если бы	10	5
99	в виду	2	5
100	можно сказать	2	5
101	как она	10	5
102	с одной	3	5
103	если мы	12	5
104	одно из	2	5
105	себе в	1	5
106	и их	1	5
107	слова в	1	5
108	одной стороны	3	5
109	до конца	7	5
110	как это	14	5
111	отношению к	1	5
112	с этой	4	5
113	и для	3	5
114	бы в	1	5
115	только что	15	5
116	переходит к	1	4
117	показать что	7	4
118	едва ли	2	4
119	еще не	1	4
120	с другой	2	4
121	в нашем	1	4
122	если в	1	4
123	это и	5	4
124	как в	3	4
125	стороны и	1	4
126	целый ряд	5	4
127	но в	2	4
128	не можем	3	4
129	нами в	2	4
130	на то	10	4
131	и во	1	4
132	в такой	2	4
133	в котором	2	4
134	не в	2	4
135	в той	3	4
136	не по	2	4
137	никогда не	5	4
138	своей природе	1	4
139	связи с	2	4
140	что оно	3	4
141	перейти к	2	4
142	что у	4	4
143	о том	20	4
144	которые мы	1	4
145	в его	10	4
146	и только	7	4
147	одной из	1	4
148	так что	7	4
149	в конце	8	4
150	нужно было	1	4
151	это есть	1	4
152	и от	2	4
153	и наконец	2	4
154	этой точки	1	4
155	гораздо более	1	4
156	связана с	1	3
157	на самом	6	3
158	между двумя	2	3
159	в первом	1	3
160	к другому	1	3
161	что эти	2	3
162	мы уже	5	3
163	есть не	1	3
164	из того	1	3
165	в ней	6	3
166	в чем	1	3
167	но не	3	3
168	очевидно что	1	3
169	в этой	9	3
170	в одной	2	3
171	как к	1	3
172	переходя от	1	3
173	имеет в	1	3
174	функциональное значение	1	3
175	в этот	1	3
176	из этих	2	3
177	к выводу	1	3
178	ожидать что	1	3
179	он не	11	3
180	наших глазах	1	3
181	так и	3	3
182	и заключается	1	3
183	об этом	4	3
184	такой же	2	3
185	обратимся к	3	3
