N	2gram	Vinokur_Ku_3	Problemy
1	и в	23	43
2	и не	10	29
3	т е	32	26
4	может быть	14	23
5	как бы	5	22
6	не может	6	18
7	в пределах	2	16
8	как и	5	14
9	но и	3	14
10	и т	54	13
11	в этом	16	13
12	точки зрения	23	13
13	что он	6	13
14	в одном	2	12
15	слова в	4	12
16	слова и	7	12
17	не только	17	11
18	в каждом	1	11
19	не в	5	11
20	по себе	6	11
21	и на	1	10
22	но в	2	10
23	как мы	5	10
24	в его	11	10
25	прежде всего	9	10
26	в сущности	4	9
27	еще не	9	9
28	он не	3	9
29	никогда не	1	9
30	т п	41	9
31	то же	6	8
32	лишь в	8	8
33	для него	1	8
34	с точки	16	8
35	и его	1	8
36	слово в	3	8
37	перед нами	1	7
38	в самом	13	7
39	в то	3	7
40	в другом	1	7
41	в него	1	7
42	до сих	8	7
43	а не	11	7
44	что же	5	7
45	сих пор	8	7
46	то что	4	7
47	так сказать	2	6
48	при этом	6	6
49	не как	2	6
50	в этих	2	6
51	что я	1	6
52	здесь не	2	6
53	приводит к	1	6
54	о нем	1	6
55	в том	22	6
56	что ж	1	6
57	в котором	2	6
58	сам по	3	5
59	самом деле	14	5
60	к другому	2	5
61	но не	3	5
62	по отношению	3	5
63	хотя и	5	5
64	в себе	1	5
65	все эти	7	5
66	таким образом	9	5
67	и с	3	5
68	было бы	16	5
69	рядом с	1	5
70	в слове	4	5
71	это слово	1	5
72	но здесь	1	5
73	в речи	1	5
74	о том	6	5
75	никак не	2	5
76	и что	7	5
77	же время	1	5
78	к нему	1	5
79	слов и	5	5
80	слово с	1	5
81	мы увидим	1	5
82	вовсе не	5	5
83	в той	4	5
84	все это	2	5
85	а что	2	5
86	а в	5	5
87	на фоне	7	5
88	отношению к	2	5
89	мы не	3	4
90	так чтобы	1	4
91	я не	5	4
92	отличие от	2	4
93	сама по	2	4
94	там где	3	4
95	в своем	4	4
96	словом в	1	4
97	т д	8	4
98	если же	2	4
99	далеко не	5	4
100	должно быть	7	4
101	во время	1	4
102	в своей	4	4
103	установка на	3	4
104	в отличие	2	4
105	но он	1	4
106	у тургенева	1	4
107	слово как	1	4
108	в самой	1	4
109	к тому	3	4
110	в словах	1	4
111	слово может	1	4
112	этот вопрос	3	4
113	только в	6	4
114	же и	1	4
115	ни одного	2	4
116	так как	9	4
117	как раз	4	4
118	точек зрения	2	4
119	с другой	7	4
120	при чем	5	4
121	на этот	2	4
122	более того	1	4
123	не могут	5	4
124	но это	5	4
125	слово здесь	1	4
126	в результате	3	4
127	между ними	1	4
128	речи и	1	4
129	совершенно не	5	4
130	что в	13	4
131	также и	5	3
132	должна быть	3	3
133	той же	3	3
134	что если	2	3
135	и со	1	3
