N	3gram	Voloshinov_2	Problema
1	тем не менее	1	10
2	в том что	6	9
3	той или иной	4	8
4	то же самое	5	7
5	в связи с	7	7
6	сам по себе	1	6
7	сами по себе	1	6
8	во всяком случае	2	6
9	в этом случае	1	5
10	по крайней мере	2	5
11	с другой стороны	1	5
12	не может быть	10	5
13	с той или	1	5
14	что иное как	1	4
15	в таком случае	3	4
16	бы то ни	4	4
17	на самом же	3	4
18	в то же	8	4
19	и то же	3	4
20	самом же деле	3	4
21	не что иное	1	4
22	дело в том	1	3
23	того или иного	2	3
24	в первую очередь	1	3
25	не было бы	2	3
26	может быть и	5	3
27	одно и то	3	3
28	то ни было	4	3
29	что же такое	1	3
30	само по себе	1	3
31	о том что	3	3
32	никакого отношения к	1	3
33	по себе а	1	3
34	это же самое	1	2
35	чем же в	1	2
36	в той или	3	2
37	ровно ничего не	1	2
38	а вовсе не	1	2
39	не имеют никакого	1	2
40	с точки зрения	13	2
41	до сих пор	3	2
42	дело вовсе не	1	2
43	в отличие от	3	2
44	но и в	2	2
45	широком смысле слова	1	2
46	то или иное	1	2
47	отнюдь не является	2	2
48	если мы возьмем	1	2
49	не только в	1	2
50	по сравнению с	1	2
51	у нас не	2	2
52	прав в том	2	2
53	но также и	1	2
54	даже и в	1	2
55	на самом деле	4	2
56	и тем более	1	2
57	можно сказать что	1	2
58	друг от друга	1	2
59	имеют никакого отношения	1	2
60	вовсе не является	3	2
61	значения данного слова	1	2
62	как мы видели	3	2
63	если бы он	3	1
64	и того же	4	1
65	вполне понятно что	1	1
66	в нашем понимании	1	1
67	из всего этого	1	1
68	и связанные с	1	1
69	но как мы	1	1
70	это не есть	1	1
71	их жизни и	1	1
72	а не в	2	1
73	нас не было	1	1
74	не сами по	1	1
75	более или менее	2	1
76	как бы далеко	1	1
77	то что обычно	1	1
78	есть прежде всего	1	1
79	том что он	2	1
80	является не только	2	1
81	связи с той	1	1
82	тому что в	1	1
83	как мы сказали	3	1
84	но что он	1	1
85	а просто является	1	1
86	той огромной исторической	1	1
87	в той же	1	1
88	к тому или	1	1
89	в собственном смысле	2	1
90	но он не	1	1
91	по нашей терминологии	1	1
92	с тем что	1	1
93	прямо и непосредственно	1	1
94	в отрыве от	1	1
95	и не в	3	1
96	у него с	1	1
97	же деле это	1	1
98	же в таком	1	1
99	что они состоят	1	1
100	если же мы	1	1
101	имеет дело вовсе	1	1
102	значения того или	1	1
103	или как мы	1	1
104	как и в	1	1
105	до конца и	1	1
106	и тем же	2	1
107	тем что он	1	1
108	тому или иному	1	1
109	мы все же	1	1
110	с одной стороны	3	1
111	к вопросу о	1	1
112	для языка как	1	1
113	и все его	1	1
114	смысле этого слова	4	1
115	каких бы то	1	1
116	быть и речи	2	1
117	во всех этих	1	1
118	так или иначе	1	1
119	же мы возьмем	1	1
120	тем же самым	1	1
121	что обычно называется	1	1
122	как впрочем и	1	1
123	собственном смысле слова	2	1
124	так же и	1	1
125	не прав в	1	1
126	и его внешней	1	1
127	вовсе не с	1	1
128	по себе в	1	1
129	одним и тем	2	1
130	а может быть	1	1
131	по себе является	1	1
132	как бы они	1	1
133	и это не	1	1
134	но только с	1	1
135	так и в	1	1
136	отнюдь не являются	1	1
137	а именно к	1	1
138	для себя самого	1	1
139	нельзя разделить на	1	1
140	но отнюдь не	1	1
141	на то или	1	1
142	и не является	1	1
143	в самом деле	5	1
144	не менее в	1	1
145	но что же	1	1
146	или может быть	2	1
147	на то что	2	1
148	одного и того	4	1
149	было бы в	1	1
150	только в контексте	1	1
151	мы только что	1	1
152	к тому что	3	1
153	мы можем назвать	1	1
154	таким образом в	1	1
155	хотя и в	1	1
156	для того чтобы	6	1
157	только при условии	1	1
158	в себе не	1	1
159	к тому же	2	1
160	не нуждается в	1	1
161	они состоят из	1	1
162	перед нами именно	1	1
163	точки зрения в	1	1
164	как мы только	1	1
165	этого слова в	1	1
