N	3gram	Vygotskiy__3	Problemy
1	с точки зрения	9	9
2	до сих пор	5	8
3	не может быть	1	8
4	в самом деле	18	4
5	как и все	1	4
6	в одном слове	1	3
7	более или менее	1	3
8	в отличие от	1	3
9	как мы увидим	2	3
10	имеем в виду	1	3
11	с другой стороны	5	3
12	как бы в	1	3
13	нам кажется что	1	3
14	и в сущности	1	2
15	что ж делать	1	2
16	по мере усиления	1	2
17	можно было бы	1	2
18	это вовсе не	1	2
19	но конечно не	1	2
20	в том что	11	2
21	как если бы	3	2
22	о том что	3	2
23	сих пор не	1	2
24	можно сказать что	1	2
25	конечно не в	1	2
26	мы увидим что	7	2
27	а не к	1	1
28	а вовсе не	2	1
29	та же самая	1	1
30	достигает своего апогея	1	1
31	в своей речи	1	1
32	а между тем	1	1
33	такие моменты в	1	1
34	и если мы	1	1
35	и во всех	2	1
36	в мировой литературе	1	1
37	мы остановились на	1	1
38	в той же	1	1
39	его силы и	1	1
40	которых мы упоминали	1	1
41	так сказать в	1	1
42	не могли бы	1	1
43	может быть и	1	1
44	одно и то	2	1
45	но не к	1	1
46	не совпадает с	2	1
47	не в самом	1	1
48	в данном случае	2	1
49	с одной стороны	5	1
50	и то же	2	1
51	как один из	1	1
52	если бы оно	1	1
53	по сравнению с	1	1
54	перед нами в	1	1
55	потому что она	1	1
56	к тому же	1	1
57	во всяком случае	2	1
58	поэтому все эти	1	1
59	в точном смысле	1	1
60	один из его	1	1
61	таким образом и	1	1
62	о которых мы	5	1
63	что до сих	1	1
64	самом деле в	1	1
65	тон и стиль	1	1
66	здесь не только	1	1
67	между этими двумя	1	1
68	то есть из	1	1
69	но они не	1	1
70	была бы совершенно	2	1
71	и вместе с	2	1
72	другой стороны мы	1	1
73	с самого начала	6	1
74	она не только	1	1
75	он как бы	1	1
76	но все же	1	1
77	той роли которую	1	1
78	не в этом	1	1
79	как и всякое	1	1
80	к тому что	2	1
81	мы уже указывали	1	1
82	дело не в	1	1
83	никак не может	1	1
84	другое и в	1	1
85	в высшей степени	1	1
