N	3gram	Tiupa_Hudo_2	Istorich
1	и т д	2	16
2	с другой стороны	1	8
3	не только в	2	5
4	о том что	7	5
5	так же как	2	4
6	с одной стороны	3	4
7	тем не менее	3	4
8	в том что	11	4
9	в ответ на	1	3
10	не может быть	3	3
11	в данном случае	2	3
12	с того что	1	3
13	то время как	1	2
14	точно так же	1	2
15	и в других	1	2
16	после того как	1	2
17	до сих пор	2	2
18	к себе и	1	2
19	но тем не	2	2
20	лежит в основе	1	2
21	в этом и	2	2
22	а в том	1	2
23	в то время	1	2
24	но все же	1	2
25	как и в	3	2
26	что и в	1	2
27	о том как	2	1
28	мы знаем что	1	1
29	на том что	1	1
30	не в состоянии	1	1
31	при переходе от	1	1
32	с точки зрения	2	1
33	состоит в том	2	1
34	а не в	2	1
35	по отношению к	7	1
36	в самом деле	3	1
37	дело не только	2	1
38	в частности и	1	1
39	в этом случае	1	1
40	же как и	1	1
41	то же самое	2	1
42	только в том	2	1
43	и то и	1	1
44	что он не	1	1
45	и дело не	1	1
46	о том чтобы	1	1
47	бы то ни	1	1
48	и т п	2	1
49	можно было бы	2	1
50	а иногда и	1	1
51	то и другое	1	1
52	тогда как в	2	1
53	в самом начале	1	1
54	в этой связи	2	1
55	легко может быть	1	1
56	то что она	1	1
57	имеем дело с	1	1
58	все же не	1	1
59	только о том	1	1
60	за него и	1	1
61	но с другой	1	1
62	но не по	1	1
63	сих пор мы	1	1
64	к тому что	4	1
65	что она при	1	1
66	в противоречие с	1	1
