N	2gram	Voloshinov_1	FransuaR
1	и в	15	56
2	то есть	1	24
3	в его	9	18
4	таким образом	21	17
5	все эти	9	15
6	в этом	13	14
7	в том	4	13
8	так и	10	13
9	он был	3	12
10	в то	6	12
11	и его	15	12
12	то же	7	11
13	в этих	2	11
14	и т.п	2	11
15	до конца	5	11
16	как бы	11	11
17	и до	3	10
18	мы уже	5	10
19	еще не	7	10
20	же время	5	10
21	в эпоху	3	10
22	в самом	6	9
23	и не	16	9
24	только в	6	9
25	но и	4	9
26	во всех	8	8
27	не только	5	8
28	в нем	4	8
29	и с	7	8
30	и даже	2	8
31	до сих	3	8
32	и др	8	8
33	по своему	1	8
34	сих пор	3	8
35	все это	5	8
36	том что	5	8
37	и на	3	7
38	в большинстве	4	7
39	как мы	10	7
40	у него	3	7
41	той же	2	6
42	в ее	4	6
43	в этой	5	6
44	но в	9	6
45	точки зрения	13	6
46	вовсе не	2	6
47	мы видим	1	6
48	связи с	1	6
49	большинстве случаев	5	6
50	прежде всего	11	6
51	все они	2	6
52	и все	4	6
53	потому что	4	6
54	одним из	3	5
55	с ее	3	5
56	с его	8	5
57	но не	5	5
58	он не	4	5
59	так сказать	3	5
60	последнее слово	1	5
61	роль в	6	5
62	мы видели	5	5
63	во время	5	5
64	в отношении	2	5
65	в процессе	4	5
66	никогда не	7	5
67	в области	3	5
68	говорили что	1	5
69	один из	4	5
70	не было	4	5
71	как и	6	5
72	в условиях	3	5
73	что в	6	5
74	есть и	2	5
75	и другие	2	5
76	они не	2	5
77	например в	1	4
78	и потому	8	4
79	в ней	5	4
80	не был	1	4
81	за пределы	2	4
82	и к	7	4
83	в которой	1	4
84	что это	3	4
85	в себе	4	4
86	при этом	7	4
87	их в	2	4
88	что все	5	4
89	начала и	1	4
90	переходим к	1	4
91	и ее	3	4
92	даже в	1	4
93	одна из	3	4
94	того чтобы	2	4
95	наконец в	1	4
96	собственных имен	1	4
97	образы и	2	4
98	в совершенно	2	4
99	о том	1	4
