N	3gram	Bakhtin_Pr_2	Tvorches
1	в то же	3	13
2	в романах достоевского	5	13
3	то же время	3	12
4	в том что	4	6
5	в бедных людях	1	5
6	о том что	3	5
7	преступления и наказания	1	4
8	униженных и оскорбленных	1	4
9	в преступлении и	2	4
10	но в то	3	4
11	в творчестве достоевского	1	4
12	преступление и наказание	2	4
13	записок из подполья	1	3
14	дело в том	1	3
15	преступлении и наказании	2	3
16	что все это	1	3
17	с самого начала	1	3
18	на первом плане	1	2
19	то есть не	1	2
20	на самом деле	1	2
21	в его романах	4	2
22	является одним из	1	2
23	в наше время	1	2
24	романа преступление и	1	2
25	по крайней мере	2	2
26	в данном случае	1	2
27	не только в	1	2
28	на протяжении всего	2	2
29	можно сказать что	2	2
30	в русской литературе	2	2
31	в этом романе	1	2
32	тем не менее	1	2
33	человека и его	2	2
34	достоевский вовсе не	1	1
35	и сам автор	2	1
36	хотя и не	1	1
37	таким образом уже	2	1
38	потому что не	1	1
39	этом романе и	1	1
40	и того же	1	1
41	из подполья и	1	1
42	как один из	1	1
43	жития великого грешника	1	1
44	образом уже в	2	1
45	имеем в виду	2	1
46	о жизни и	1	1
47	отдельного человека она	1	1
48	протяжении всего романа	2	1
49	для достоевского не	2	1
50	нам кажется что	1	1
51	что же касается	1	1
52	он в сущности	1	1
53	романном мире достоевского	1	1
54	по отношению к	8	1
55	до сих пор	2	1
56	в своей книге	1	1
57	и в других	1	1
58	хотя бы и	2	1
59	говорить о том	1	1
60	сами по себе	1	1
61	в романном мире	1	1
62	художественном мире достоевского	2	1
63	что он не	1	1
64	в отличие от	1	1
65	который является одним	1	1
66	и среди них	2	1
67	у него не	1	1
68	к творчеству достоевского	1	1
69	а может быть	2	1
70	достоевский считает что	1	1
71	полном реализме найти	1	1
72	это вовсе не	2	1
73	с самим собой	1	1
74	иногда в его	1	1
75	у достоевского на	1	1
76	вспомним хотя бы	1	1
77	в художественном мире	2	1
78	уже говорили что	1	1
79	он видит и	1	1
80	я и не	1	1
81	отношение автора к	1	1
82	реализме найти в	1	1
83	в мире достоевского	2	1
84	в xix веке	2	1
85	в конце концов	3	1
86	с ним она	1	1
87	найти в человеке	1	1
88	герои достоевского как	1	1
89	сам достоевский не	1	1
90	достоевского не был	1	1
91	и как бы	2	1
92	при полном реализме	2	1
93	и в их	1	1
94	что он сам	1	1
95	это не значит	1	1
96	мы уже говорили	2	1
97	достоевского далеко не	1	1
98	достоевского как и	1	1
99	что у него	1	1
100	я не могу	1	1
101	и в романе	1	1
102	подход к человеку	1	1
103	роман xix века	1	1
104	если нет бессмертия	2	1
105	в самом конце	1	1
106	в котором живут	1	1
107	а так сказать	1	1
108	у него в	1	1
109	к своим героям	1	1
110	вот почему для	1	1
111	добродетели если нет	1	1
112	один из возможных	1	1
113	нет добродетели если	1	1
114	в человеке человека	1	1
115	что в романах	1	1
116	у него есть	1	1
117	и в самом	2	1
118	а что если	2	1
119	он не может	1	1
120	русской литературе нет	2	1
121	мир его романов	1	1
122	мы имеем в	2	1
123	с другой стороны	1	1
124	одного и того	1	1
125	как и сам	1	1
126	бы он ни	1	1
127	у достоевского нет	1	1
128	уже в первом	1	1
129	так как и	1	1
130	в душе его	1	1
131	у достоевского сочетается	1	1
132	и в ее	1	1
133	к тому же	1	1
134	отметить что в	1	1
135	хотя бы самую	1	1
136	не так как	1	1
