N	2gram	Tiupa_Narr_2	Istorich
1	и в	13	22
2	мы имеем	3	19
3	в этом	13	17
4	и т	2	16
5	что в	4	15
6	не только	26	14
7	но и	15	12
8	и не	14	12
9	в дом	1	12
10	в этих	1	11
11	может быть	10	11
12	или в	1	11
13	но в	6	10
14	таким образом	5	10
15	еще не	2	10
16	в нем	5	9
17	что и	2	9
18	в том	14	9
19	что он	5	9
20	вместе с	1	9
21	как мы	1	8
22	что они	3	8
23	том что	13	8
24	пребывания в	3	7
25	но не	3	7
26	то что	8	7
27	и здесь	2	7
28	мы должны	1	7
29	уже не	4	7
30	с другой	5	7
31	предположить что	1	7
32	к этому	1	7
33	то же	4	6
34	не вполне	2	6
35	не все	2	6
36	это не	3	6
37	во время	2	6
38	ничего не	6	6
39	связи с	1	6
40	если бы	4	6
41	то и	3	6
42	а не	17	6
43	в течение	2	6
44	а в	9	6
45	все же	6	5
46	он не	5	5
47	что она	2	5
48	здесь мы	1	5
49	в этой	4	5
50	тем не	5	5
51	не менее	4	5
52	к нему	1	5
53	того что	6	5
54	один из	3	5
55	так что	1	5
56	до сих	1	5
57	у меня	2	5
58	в частности	11	5
59	сих пор	1	5
60	одним из	1	4
61	все эти	3	4
62	отношение к	1	4
63	не в	8	4
64	на этом	1	4
65	и с	1	4
66	не всегда	1	4
67	у нас	2	4
68	из земли	1	4
69	как это	4	4
70	но он	2	4
71	к ней	3	4
72	и его	3	4
73	тем что	1	4
74	она не	1	4
75	в другой	1	4
76	только в	11	4
77	в других	2	4
78	представляют собой	2	4
79	а именно	1	4
80	связано с	1	4
81	они не	2	4
82	в данном	10	4
83	для нас	2	4
84	в свою	2	4
85	не может	8	4
86	дома не	1	3
87	если я	1	3
88	что иное	1	3
89	я не	5	3
90	иное как	1	3
91	в чем	2	3
92	со стороны	6	3
93	в одной	1	3
94	и как	1	3
95	и к	6	3
96	в целом	3	3
97	представляет собой	16	3
98	из этих	2	3
99	их в	1	3
100	могло быть	1	3
101	было бы	2	3
102	должен был	2	3
103	приходит в	1	3
104	далеко не	5	3
105	как и	4	3
106	состоит в	12	3
107	можно ли	1	3
108	никогда не	6	3
109	потому что	2	3
110	а мы	1	3
111	к тому	9	3
112	возвращается домой	1	3
113	о том	5	3
114	но по	1	3
115	здесь не	2	3
116	данном случае	6	3
117	на том	3	3
118	что у	2	3
119	на нее	1	3
120	в его	6	3
121	эти два	2	3
122	и она	1	3
123	с ними	3	3
124	и у	4	3
125	прежде всего	6	3
126	у него	6	3
127	однако что	1	3
128	превращается в	2	3
129	в связи	1	3
130	вступает в	2	3
131	о себе	1	3
132	так же	2	3
133	стороны и	1	3
134	быть и	1	3
135	но это	2	3
136	и от	1	3
137	его не	1	3
138	солнца и	1	3
139	и все	4	3
140	сказать что	3	3
141	не что	1	3
142	ее в	1	3
143	все что	4	3
144	например в	1	2
145	на самом	2	2
146	говорилось выше	3	2
147	здесь и	1	2
148	в котором	5	2
149	мать и	1	2
150	той же	2	2
151	же как	2	2
152	вопрос о	1	2
153	время как	1	2
154	но она	1	2
155	на себя	1	2
156	и он	2	2
157	в ней	2	2
158	бы она	1	2
159	как правило	3	2
160	на другой	1	2
161	к жизни	1	2
162	в сторону	1	2
163	по отношению	5	2
164	в качестве	14	2
165	себе и	2	2
166	вследствие чего	1	2
167	как в	5	2
168	в своем	6	2
169	ней в	2	2
170	хотя и	5	2
171	то время	1	2
172	тому же	4	2
173	не могла	1	2
174	при этом	14	2
175	видно что	2	2
176	том свете	2	2
177	в виде	2	2
178	никому не	1	2
179	в нее	1	2
180	так и	9	2
181	большинстве случаев	1	2
182	смерть и	1	2
183	ни в	1	2
184	вовсе не	2	2
185	со своими	2	2
186	и уже	4	2
187	и для	3	2
188	после этого	1	2
189	не мог	1	2
190	точки зрения	5	2
191	это делает	1	2
192	в которых	1	2
193	что было	1	2
194	волшебный помощник	1	2
195	но они	1	2
196	и более	2	2
197	ему как	1	2
198	случае в	1	2
199	на кладбище	1	2
200	в то	5	2
201	не имеет	2	2
202	одна из	3	2
203	это еще	1	2
204	с одним	1	2
205	относится к	1	2
206	связь и	1	2
207	как будто	1	2
208	ли это	1	2
209	детей в	1	2
210	во все	1	2
211	как только	1	2
212	и о	1	2
213	роль в	2	2
214	в другом	4	2
215	с собой	1	2
216	не с	1	2
217	когда его	1	2
218	о ней	3	2
219	и что	2	2
220	в силу	4	2
221	с того	1	2
222	а также	6	2
223	между тем	3	2
224	после возвращения	1	2
225	с матерью	3	2
226	все время	1	2
227	в него	2	2
228	же в	4	2
229	герой в	1	2
230	этот вопрос	1	2
231	дело с	2	2
232	сына в	1	2
233	очень много	1	2
234	и так	1	2
235	с одной	5	2
236	героя с	1	2
237	в жизни	6	2
238	для нее	1	2
239	что не	1	2
240	него и	1	2
241	а то	2	2
242	всяком случае	1	2
243	в одном	1	2
244	никто не	1	2
245	у нее	4	2
246	только на	2	2
247	и даже	3	2
248	даже не	1	2
249	есть только	1	2
250	с пребыванием	1	2
251	одной стороны	5	2
252	всю жизнь	1	2
253	представления о	2	2
254	так на	1	2
255	и вновь	2	2
256	не видит	1	2
257	уже давно	1	2
258	нет никаких	1	2
259	и потому	1	2
260	матери и	1	2
261	да и	3	2
262	можно сказать	6	2
263	в стране	1	2
264	если не	2	2
265	из дома	1	2
266	лицо и	3	2
267	происходит в	1	2
268	еще более	1	2
269	или не	1	2
270	героя не	1	2
271	отношению к	5	2
272	жизни и	4	2
273	точно так	2	2
274	а я	1	2
275	только не	2	2
276	см в	1	2
277	во всяком	1	2
278	также и	1	1
279	таком случае	1	1
280	рассматривается как	1	1
281	начинается с	1	1
282	самом деле	3	1
283	ясно что	1	1
284	не объяснено	1	1
285	со своей	2	1
286	целого но	1	1
287	не слышим	1	1
288	есть не	1	1
289	мы не	2	1
290	случае это	1	1
291	исследования в	1	1
292	это всегда	1	1
293	принадлежит к	1	1
294	то она	1	1
295	и другая	1	1
296	к началу	1	1
297	в некотором	1	1
298	начало и	1	1
299	между собой	3	1
300	быть в	1	1
301	столь же	2	1
302	мы будем	1	1
303	со всеми	2	1
304	ответ на	5	1
305	в новом	1	1
306	не просто	1	1
307	или чаще	1	1
308	каждый в	1	1
309	и знаков	1	1
310	отнюдь не	4	1
311	чем же	1	1
312	как говорит	1	1
313	более чем	2	1
314	если она	1	1
315	это был	2	1
316	перед нами	4	1
317	его к	1	1
318	что это	4	1
319	все так	1	1
320	жизни так	3	1
321	бы не	1	1
322	говорит не	1	1
323	домой после	1	1
324	определенной категории	1	1
325	на то	2	1
326	не следует	3	1
327	должна быть	2	1
328	видеть в	1	1
329	возвращение к	1	1
330	исходит от	1	1
331	из него	1	1
332	подобно тому	2	1
333	и по	3	1
334	по своему	2	1
335	встречаются и	1	1
336	не будет	2	1
337	в мире	4	1
338	об этом	4	1
339	это весьма	1	1
340	а как	3	1
341	входит в	1	1
342	здесь круг	1	1
343	я все	1	1
344	и тем	5	1
345	одной из	1	1
346	но уже	1	1
347	мне то	1	1
348	частности из	1	1
349	соответствии с	3	1
350	которой он	3	1
351	становится и	1	1
352	ведет к	2	1
353	сразу а	1	1
354	и видит	1	1
355	все-таки что	1	1
356	в своей	4	1
357	женщин и	1	1
358	в следующем	1	1
359	в такой	1	1
360	с точки	2	1
361	она в	1	1
362	от времени	1	1
363	о наличии	1	1
364	возводится к	1	1
365	своего рода	9	1
366	второй раз	1	1
367	не могли	1	1
368	теперь я	1	1
369	как можно	1	1
370	называет его	1	1
371	шире чем	1	1
372	вплоть до	1	1
373	из нас	1	1
374	у кого	1	1
375	в плане	1	1
376	например что	1	1
377	о них	2	1
378	всегда имеется	1	1
379	нам и	1	1
380	не имели	1	1
381	которые оказываются	1	1
382	имеем дело	2	1
383	находятся в	1	1
384	смысле как	1	1
385	с нами	1	1
386	такая же	1	1
387	не говорит	1	1
388	солнцем и	1	1
389	только с	1	1
390	тогда в	1	1
391	мы и	1	1
392	его иногда	1	1
393	в каком	1	1
394	об одном	1	1
395	души человеческой	1	1
396	с тайной	1	1
397	что при	1	1
398	если же	1	1
399	где он	1	1
400	тем и	1	1
401	с ее	1	1
402	меня в	1	1
403	в ее	4	1
404	вместе со	1	1
405	в себя	4	1
406	или нескольких	1	1
407	в подземелье	1	1
408	и сам	3	1
409	можно было	2	1
410	он приносит	1	1
411	каждого из	1	1
412	во второй	2	1
413	он сам	2	1
414	с ним	4	1
415	означает что	1	1
416	все те	2	1
417	покоя и	1	1
418	с родителями	1	1
419	другими словами	1	1
420	к одной	1	1
421	за пределами	3	1
422	никак не	3	1
423	с другим	2	1
424	к обряду	1	1
425	его тело	1	1
426	времени в	1	1
427	восходит к	2	1
428	толстой в	1	1
429	по разным	1	1
430	также в	1	1
431	вернуться к	1	1
432	чаще в	1	1
433	говорит в	1	1
434	оно и	1	1
435	героини и	2	1
436	только у	1	1
437	большею частью	1	1
438	и дело	2	1
439	за столом	2	1
440	хотя бы	2	1
441	как нечто	1	1
442	он относится	1	1
443	может оказаться	2	1
444	дочь и	1	1
445	важный для	1	1
446	именно на	1	1
447	не входит	1	1
448	с нею	2	1
449	не можем	1	1
450	в большинстве	1	1
451	в нашей	1	1
452	в начале	2	1
453	обычно бывает	1	1
454	или даже	3	1
455	он имеет	1	1
456	одно из	2	1
457	искать в	1	1
458	и их	1	1
459	могло бы	2	1
460	памяти при	2	1
461	только одного	1	1
462	объяснения в	1	1
463	заметить что	1	1
464	тогда как	15	1
465	это по	1	1
466	бы это	1	1
467	как у	4	1
468	или иначе	2	1
469	что человек	1	1
470	и быть	1	1
471	или о	1	1
472	есть на	1	1
473	только к	3	1
474	говорит о	2	1
475	однако в	2	1
476	в соответствии	3	1
477	на этот	1	1
478	это сообщение	1	1
479	дома с	3	1
480	чем за	1	1
481	ничем не	1	1
482	не означает	1	1
483	о чем	2	1
484	его собственной	1	1
485	на эту	1	1
486	у мужа	1	1
487	что мы	1	1
488	человека как	1	1
489	мог быть	1	1
490	матерью а	1	1
491	к себе	7	1
492	перекликается с	2	1
493	к своему	2	1
494	так или	1	1
495	которого создается	1	1
496	тому как	2	1
497	по которой	1	1
498	как бы	6	1
499	которые по	1	1
500	думать о	2	1
501	исходя из	1	1
502	возможность такого	1	1
503	том смысле	1	1
504	дело здесь	1	1
505	у героя	2	1
506	что же	1	1
507	с этой	3	1
508	это отдельные	1	1
509	в этнографии	1	1
510	своей жизни	1	1
511	о его	1	1
512	все это	1	1
513	но для	2	1
514	не существует	1	1
515	выше не	1	1
516	человек и	1	1
517	каждый год	1	1
518	своей службы	1	1
519	именно он	1	1
520	по ходу	1	1
521	обстоит дело	1	1
522	и воскресение	1	1
523	не стоял	1	1
524	на фоне	2	1
525	героя и	2	1
526	не знает	1	1
527	героя в	6	1
528	него а	1	1
529	бы его	1	1
530	это и	1	1
531	из этого	1	1
532	перед нею	1	1
533	но эти	1	1
534	это так	1	1
535	как на	2	1
536	в таком	3	1
537	этой точки	1	1
538	которая не	2	1
