N	2gram	Vygotskiy__2	Myshleni
1	с помощью	1	42
2	в процессе	2	27
3	и в	32	25
4	в том	37	23
5	том что	21	20
6	таким образом	21	17
7	ребенка и	1	17
8	так же	18	17
9	что в	20	17
10	с тем	11	16
11	в основе	11	16
12	как и	10	15
13	в его	2	15
14	то что	21	15
15	в этом	13	14
16	вместе с	2	14
17	может быть	18	13
18	в целом	4	13
19	так как	12	12
20	в качестве	1	12
21	могли бы	2	11
22	на основании	1	11
23	по своему	3	11
24	что они	7	10
25	и что	22	10
26	что и	17	10
27	было бы	11	10
28	того что	8	10
29	только в	7	10
30	как бы	6	10
31	и не	10	10
32	мы не	3	9
33	связи с	1	9
34	мы могли	1	9
35	заключается в	12	9
36	ни в	2	9
37	как в	9	9
38	как мы	1	8
39	того чтобы	14	8
40	тем что	9	8
41	показывает что	3	8
42	речи и	1	8
43	понятия в	1	7
44	столь же	4	7
45	что ребенок	2	7
46	все эти	7	7
47	понятий и	1	7
48	по себе	12	7
49	в области	1	7
50	мы можем	3	7
51	для того	13	7
52	что мы	1	7
53	как это	4	7
54	помощью которых	1	7
55	же как	4	6
56	того же	2	6
57	высшей степени	1	6
58	зависимости от	1	6
59	и на	5	6
60	но не	2	6
61	потому что	21	6
62	не только	12	6
63	в силу	1	6
64	в высшей	1	6
65	не может	17	6
66	мы видели	1	6
67	точки зрения	17	6
68	в отличие	1	6
69	не в	8	6
70	в отношении	3	6
71	не менее	8	6
72	самого начала	1	6
73	приходит к	3	6
74	в собственном	1	6
75	с самого	1	6
76	можно было	7	6
77	один из	3	6
78	что он	13	6
79	отличие от	2	6
80	со всеми	1	6
81	и у	2	6
82	с другой	3	6
83	в связи	1	6
84	благодаря этому	1	6
85	все это	5	6
86	все же	4	6
87	мы должны	3	6
88	одним из	1	5
89	человека и	1	5
90	ли оно	1	5
91	в зависимости	1	5
92	с ее	3	5
93	как говорит	3	5
94	и как	7	5
95	и к	3	5
96	что это	8	5
97	что она	16	5
98	при этом	13	5
99	к одному	4	5
100	в понятии	1	5
101	и по	4	5
102	факт что	1	5
103	между отдельными	1	5
104	тем не	4	5
105	и другое	2	5
106	но это	2	5
107	с другом	1	5
108	могут быть	4	5
109	и т.д	1	5
110	о том	6	5
111	так и	3	5
112	если бы	6	5
113	в этой	6	5
114	в пользу	1	5
115	показывают что	2	5
116	с одной	1	5
117	для него	1	5
118	именно в	1	5
119	тот факт	1	5
120	из которых	2	5
121	одной стороны	1	5
122	друг с	1	5
123	ассоциативная связь	1	5
124	мы имели	1	4
125	тем же	1	4
126	мы имеем	4	4
127	время как	3	4
128	еще не	2	4
129	которые не	3	4
130	отнюдь не	5	4
131	по пути	1	4
132	показали что	2	4
133	из этих	1	4
134	на то	11	4
135	он не	6	4
136	как с	1	4
137	в основу	1	4
138	совпадают с	1	4
139	той же	8	4
140	к которым	3	4
141	и того	1	4
142	одного и	2	4
143	не столько	1	4
144	что с	3	4
145	в то	5	4
146	тогда когда	3	4
147	этого слова	1	4
148	никогда не	9	4
149	не могут	3	4
150	встречается в	1	4
151	к тому	7	4
152	что оно	2	4
153	и это	4	4
154	то время	3	4
155	приводит к	1	4
156	по сравнению	2	4
157	в ход	2	4
158	выводу что	1	4
159	связь между	1	4
160	значит что	3	4
161	в какой	2	4
162	всяком случае	2	4
163	какой степени	1	4
164	рассматриваться как	1	4
165	из них	4	4
166	мы знаем	7	4
167	говорит он	4	4
