N	2gram	Vygotskiy__3	Myshleni
1	в том	25	33
2	том что	14	27
3	точки зрения	16	26
4	то что	35	20
5	в этом	13	19
6	с точки	9	18
7	того что	4	17
8	не только	12	15
9	и в	38	15
10	таким образом	12	14
11	что в	20	14
12	того чтобы	9	12
13	говорит он	2	12
14	что он	11	12
15	в самом	25	11
16	мы не	5	10
17	в целом	4	10
18	было бы	12	10
19	для того	8	10
20	но и	5	10
21	мы можем	7	10
22	в сущности	10	9
23	в своем	5	9
24	о том	6	9
25	для ребенка	1	9
26	может быть	19	9
27	что мы	1	9
28	не может	7	9
29	не является	1	9
30	с но	2	8
31	заключается в	7	8
32	не в	12	8
33	никогда не	4	8
34	казалось бы	5	8
35	так и	1	8
36	если бы	14	8
37	и что	18	8
38	к действительности	1	8
39	едва ли	3	7
40	на основе	1	7
41	он не	6	7
42	высшей степени	1	7
43	в высшей	1	7
44	к тому	6	7
45	тот же	3	7
46	с одной	6	7
47	потому что	14	7
48	мы знаем	1	7
49	одной стороны	5	7
50	как бы	14	7
51	и не	10	7
52	во всяком	2	7
53	как известно	1	6
54	самом деле	21	6
55	с таким	1	6
56	в зависимости	1	6
57	мы уже	7	6
58	зависимости от	1	6
59	мысль что	4	6
60	в этой	13	6
61	в истории	2	6
62	мы должны	1	6
63	и к	3	6
64	что это	10	6
65	на то	16	6
66	как и	8	6
67	мы видели	6	6
68	всяком случае	2	6
69	что эта	4	6
70	как мы	7	6
71	в виду	4	6
72	в теории	1	6
73	но в	3	6
74	по этому	1	6
75	если мы	6	6
76	вовсе не	8	6
77	с другой	7	6
78	к которому	1	6
79	там где	6	6
80	в частности	1	6
81	вместе с	5	6
82	как это	6	6
83	сказать что	4	6
84	на деле	4	5
85	показать что	7	5
86	то же	10	5
87	полагает что	3	5
88	видели что	2	5
89	говорит что	8	5
90	от действительности	1	5
91	это не	1	5
92	что с	4	5
93	можно было	1	5
94	и даже	4	5
95	этот вопрос	1	5
96	и их	1	5
97	друг друга	1	5
98	сравнению с	1	5
99	по существу	2	5
100	все что	1	5
101	по сравнению	1	5
102	хотя бы	2	4
103	что его	2	4
104	с его	1	4
105	из этих	3	4
106	независимо от	1	4
107	как в	4	4
108	все же	8	4
109	могли бы	5	4
110	в которой	5	4
111	том чтобы	1	4
112	что все	3	4
113	выводу относительно	1	4
114	в них	3	4
115	к которым	5	4
116	несмотря на	5	4
117	со всей	3	4
118	в эту	2	4
119	в своей	5	4
120	признать что	2	4
121	к этому	3	4
122	их в	2	4
123	даже в	1	4
124	не имеет	6	4
125	того как	3	4
126	и его	6	4
127	с и	6	4
128	указание на	1	4
129	что оно	2	4
130	в совершенно	2	4
131	и с	1	4
132	в пользу	1	4
133	мы могли	4	4
134	на вопрос	1	4
135	мы старались	2	4
136	в конечном	1	4
137	мы видим	12	4
138	так как	6	4
139	только в	4	4
140	что нам	1	4
141	в качестве	2	4
142	для всех	2	4
143	в начале	1	4
144	при помощи	4	4
145	как раз	8	4
146	в предисловии	1	4
147	а с	2	4
148	так же	2	4
149	предисловии к	1	4
150	все это	3	4
151	для нас	8	4
152	а в	7	4
153	на самом	2	3
154	идет о	4	3
155	этой теории	1	3
156	и до	1	3
157	для которого	1	3
158	мы имеем	1	3
159	и ее	2	3
160	что можно	1	3
161	мы будем	1	3
162	в общем	2	3
163	должны были	2	3
164	очевидно что	2	3
165	что они	4	3
166	что именно	2	3
167	с этим	8	3
168	что как	3	3
169	смысле этого	2	3
170	когда он	4	3
171	можем с	1	3
172	животных и	2	3
173	он в	2	3
174	все эти	4	3
175	что она	16	3
176	при этом	4	3
177	что у	7	3
178	состоит в	3	3
179	и по	2	3
180	те же	1	3
181	с другими	1	3
182	о которых	9	3
183	таким же	1	3
184	на известный	1	3
185	в которых	6	3
186	но эта	1	3
187	при рассмотрении	1	3
188	для этого	2	3
189	из которых	4	3
190	вытекает из	2	3
191	в самой	4	3
192	уже говорили	3	3
193	этом отношении	1	3
194	в основе	3	3
195	относительно того	1	3
196	что при	1	3
197	и это	8	3
198	данном случае	2	3
199	в собственном	1	3
200	действия и	2	3
201	которое мы	3	3
202	из двух	3	3
203	с ним	2	3
204	ничего не	2	3
205	но мы	2	3
206	этому поводу	1	3
207	и только	3	3
208	все время	30	3
209	значение в	1	3
210	но не	1	3
211	мы попытаемся	1	3
212	это же	2	3
213	в следующем	1	3
214	из них	6	3
215	для него	2	3
216	отличие от	1	3
217	со стороны	2	3
218	в отличие	1	3
219	что для	1	3
220	только что	2	3
221	ничем не	1	3
222	а не	7	3
223	и особенно	1	3
224	он говорит	6	3
225	в данном	2	3
226	этого слова	2	3
227	два положения	1	3
228	только для	3	3
229	о мире	2	3
230	которых он	1	3
231	или в	5	3
232	в результате	1	3
233	развития и	2	3
234	и все	10	3
235	действительно не	3	3
236	лежит в	2	3
237	того же	3	3
238	чем это	1	3
239	в заключение	1	3
240	к этой	2	3
241	не можем	4	3
242	тем самым	1	3
243	они не	2	3
244	речь идет	4	2
245	с с	2	2
246	же как	1	2
247	увидим ниже	2	2
248	и есть	1	2
249	в котором	6	2
250	старались показать	2	2
251	все те	2	2
252	той же	2	2
253	из всех	3	2
254	действительность или	1	2
255	что если	4	2
256	которую мы	4	2
257	он как	1	2
258	оба эти	3	2
259	в их	1	2
260	столь же	2	2
261	во всех	4	2
262	не то	4	2
263	нет и	1	2
264	которые не	1	2
265	отнюдь не	2	2
266	в течение	4	2
267	как говорит	1	2
268	наряду с	3	2
269	относятся к	1	2
270	перед нами	8	2
271	в полном	2	2
272	целый ряд	2	2
273	и как	8	2
274	его к	2	2
275	более или	1	2
276	увидим что	9	2
277	от этого	1	2
278	к чему	6	2
279	представляет собой	2	2
280	или во	1	2
281	в известном	1	2
282	раз в	4	2
283	в себе	4	2
284	не следует	1	2
285	уже видели	1	2
286	в силу	2	2
287	и более	2	2
288	подобно тому	1	2
289	в другом	5	2
290	на этой	1	2
291	и мы	13	2
292	ни в	3	2
293	все равно	1	2
294	с такой	5	2
295	должно быть	1	2
296	иначе говоря	5	2
297	которых говорит	1	2
298	в один	3	2
299	и тогда	1	2
300	нисколько не	1	2
301	или менее	1	2
302	в этих	2	2
303	но если	4	2
304	мысль и	1	2
305	в такой	3	2
306	с уверенностью	3	2
307	всякий раз	3	2
308	и той	2	2
309	бы мы	1	2
310	тому чтобы	1	2
311	и вообще	1	2
312	нас к	1	2
313	представлен в	1	2
314	с которой	1	2
315	и другое	4	2
316	как показывают	1	2
317	не могло	1	2
318	больше чем	4	2
319	под этим	2	2
320	этих двух	1	2
321	или как	1	2
322	к ней	2	2
323	следует что	2	2
324	что на	1	2
325	не потому	1	2
326	к себе	2	2
327	меня на	1	2
328	не могут	2	2
329	во все	1	2
330	но все	1	2
331	в других	1	2
332	как только	3	2
333	же самое	10	2
334	к речи	1	2
335	указывает на	6	2
336	в применении	1	2
337	должен быть	3	2
338	логической мысли	1	2
339	бы что	1	2
340	с ее	2	2
341	те два	4	2
342	будем иметь	1	2
343	в себя	1	2
344	исключительно с	1	2
345	которую можно	1	2
346	когда в	4	2
347	понятно что	1	2
348	как у	1	2
349	можно сказать	1	2
350	всю картину	1	2
351	и самым	1	2
352	прав в	1	2
353	той степени	2	2
354	нас в	1	2
355	и всю	1	2
356	которой мы	1	2
357	так точно	2	2
358	раньше чем	1	2
359	в его	5	2
360	что и	4	2
361	мы склонны	1	2
362	в другой	1	2
363	и можно	1	2
364	в споре	1	2
365	указывает что	1	2
366	что здесь	2	2
367	говорили выше	1	2
368	и тем	3	2
369	и других	1	2
370	в одном	8	2
371	но что	2	2
372	у него	4	2
373	должны будем	1	2
374	заметить что	2	2
375	тем что	3	2
376	с действительностью	1	2
377	были бы	3	2
378	именно в	1	2
379	с ней	1	2
380	в некоторых	1	2
381	и составляет	1	2
382	на которых	1	2
383	и самый	1	2
384	раньше всего	2	2
385	на эту	1	2
386	мы пришли	1	2
387	когда она	3	2
388	совершенно в	2	2
389	тому как	1	2
390	это есть	2	2
391	что же	2	2
392	думается что	1	2
393	в первой	2	2
394	реакции на	2	2
395	с этой	2	2
396	своей жизни	2	2
397	но с	1	2
398	и для	4	2
399	однако и	2	2
400	в отдельных	1	2
401	у них	2	2
402	это все	1	2
403	он представляет	1	2
404	к его	2	2
405	легко заметить	1	2
406	мы увидим	12	2
407	и другой	1	2
408	ее в	4	2
409	видим в	2	2
410	и эта	1	2
411	себя как	2	1
412	от этой	2	1
413	он получает	1	1
414	относится и	1	1
415	переходит к	1	1
416	образом ни	1	1
417	силы и	1	1
418	имеет в	1	1
419	по которым	1	1
420	по преимуществу	2	1
421	и свести	1	1
422	что эти	4	1
423	не имеют	2	1
424	со своей	2	1
425	и этот	3	1
426	по его	3	1
427	от реальных	1	1
428	есть не	1	1
429	всего того	2	1
430	она в	3	1
431	и значение	3	1
432	по аналогии	2	1
433	и о	3	1
434	это что	1	1
435	видов и	1	1
436	что уже	1	1
437	сущности это	1	1
438	самую сущность	1	1
439	так чтобы	1	1
440	свою особую	1	1
441	я не	5	1
442	орудия и	1	1
443	и он	1	1
444	из ее	1	1
445	в ней	15	1
446	и то	8	1
447	быть понято	1	1
448	и на	6	1
449	он был	3	1
450	между собой	2	1
451	заключенное в	1	1
452	здесь не	3	1
453	время в	5	1
454	когда же	1	1
455	в чем	1	1
456	которое он	1	1
457	то мы	1	1
458	одним словом	2	1
459	в ее	7	1
460	но как	2	1
461	какой степени	1	1
462	для всякой	1	1
463	остановились на	1	1
464	общего правила	1	1
465	это и	1	1
466	один и	1	1
467	стал бы	1	1
468	еще дальше	1	1
469	это самое	1	1
470	вызывает в	1	1
471	зрения а	1	1
472	и вовсе	1	1
473	в той	5	1
474	является основным	1	1
475	которые можно	1	1
476	совершенно другой	3	1
477	двух совершенно	2	1
478	из области	3	1
479	более и	2	1
480	в обычном	1	1
481	на высоту	1	1
482	и где	1	1
483	частному случаю	1	1
484	и наконец	2	1
485	сказал бы	1	1
486	и тот	1	1
487	стороны мы	1	1
488	с той	4	1
489	сказать по	1	1
490	это решение	1	1
491	ситуации в	1	1
492	та же	3	1
493	ни один	1	1
494	самой природе	1	1
495	бы сказать	1	1
496	этот новый	1	1
497	думать что	2	1
498	что автор	2	1
499	нами в	2	1
500	имеет для	1	1
501	такая мысль	1	1
502	только один	1	1
503	имеем в	1	1
504	тому же	1	1
505	о каждой	1	1
506	подобным образом	1	1
507	действительно мы	2	1
508	в такую	1	1
509	так сказать	5	1
510	и если	6	1
511	в нем	4	1
512	по самому	2	1
513	у самого	1	1
514	пути развития	1	1
515	же именно	1	1
516	и еще	1	1
517	в понимании	1	1
518	не к	3	1
519	уже самый	1	1
520	собой не	1	1
521	однако он	1	1
522	того целого	1	1
523	и вот	2	1
524	быть представлен	1	1
525	любой из	1	1
526	том и	2	1
527	теории и	1	1
528	на этом	5	1
529	случае если	1	1
530	одно и	3	1
531	и заключается	1	1
532	что является	1	1
533	этом последнем	1	1
534	могла бы	3	1
535	как они	1	1
536	а затем	1	1
537	факт что	1	1
538	не за	1	1
539	с вот	1	1
540	и может	2	1
541	говорит больше	1	1
542	целом мы	1	1
543	всякое обобщение	1	1
544	и новую	1	1
545	его в	3	1
546	того или	1	1
547	целью но	1	1
548	это настолько	1	1
549	случаях и	1	1
550	зрения о	1	1
551	мы постараемся	1	1
552	должен был	2	1
553	с самого	6	1
554	требование чтобы	1	1
555	в жизни	1	1
556	действий и	1	1
557	с которого	1	1
558	что сама	1	1
559	для них	1	1
560	мы пытались	1	1
561	чем простое	1	1
562	в заключении	1	1
563	на основании	1	1
564	тот самый	1	1
565	что не	3	1
566	с тем	8	1
567	нигде так	1	1
568	чтобы они	1	1
569	такой же	2	1
570	автора и	2	1
571	обратимся к	1	1
572	быть правильнее	1	1
573	тогда его	1	1
574	и при	1	1
575	сказать так	1	1
576	что такое	1	1
577	его мнению	2	1
578	что вся	1	1
579	мы говорили	3	1
580	место в	3	1
581	из анализа	2	1
582	на каждом	1	1
583	доказательство того	1	1
584	не от	1	1
585	мысли и	1	1
586	и доказать	1	1
587	имеет никакого	3	1
588	сама собой	2	1
589	в заключительных	1	1
590	действительность в	1	1
591	время протекает	1	1
592	из своих	1	1
593	представлений о	1	1
594	где она	3	1
595	впечатления от	1	1
596	вынуждены были	1	1
597	другими животными	1	1
598	то это	2	1
599	друг другу	2	1
600	это дело	1	1
601	есть еще	1	1
602	однако в	1	1
603	что сам	2	1
604	на всю	2	1
605	бы быть	1	1
606	намека на	1	1
607	случае мы	1	1
608	и вся	1	1
609	тому что	6	1
610	же самого	2	1
611	то с	1	1
612	уже выше	1	1
613	а от	1	1
614	деле когда	3	1
615	сущности говоря	7	1
616	в таких	1	1
617	самого начала	6	1
618	как о	1	1
619	мысли в	1	1
620	дело не	2	1
621	на два	1	1
622	здесь на	1	1
623	и притом	1	1
624	к этим	1	1
625	на него	1	1
626	не по	1	1
627	которого он	1	1
628	мы все	4	1
629	в самых	1	1
630	в уме	1	1
631	в нас	4	1
632	а тот	1	1
633	только не	1	1
634	круг этих	1	1
635	в противоречие	2	1
636	суть дела	1	1
637	в другую	1	1
638	он хочет	2	1
639	своей задачей	2	1
640	не говорит	1	1
641	вот что	1	1
642	итоги нашему	1	1
643	с новой	1	1
644	не находим	1	1
645	деле он	2	1
646	весь этот	3	1
647	которому мы	1	1
648	представлять себе	1	1
649	у нас	2	1
650	к таким	1	1
651	в момент	1	1
652	противопоставляет свою	1	1
653	говоря она	1	1
654	прямо говорит	1	1
655	когда мы	2	1
656	чтобы увидеть	5	1
657	даже невозможно	1	1
658	здесь совершенно	4	1
659	отличается от	1	1
660	положение которое	1	1
661	всего в	1	1
662	подвести итоги	1	1
663	это пояснить	1	1
664	эти законы	1	1
665	бы он	1	1
666	не есть	1	1
667	сходятся и	1	1
668	на это	3	1
669	где он	3	1
670	для автора	1	1
671	здесь мы	4	1
672	ничего общего	1	1
673	и самое	1	1
674	но по	1	1
675	всякий вопрос	1	1
676	вывод что	1	1
677	который может	1	1
678	постараемся показать	1	1
679	и говорит	1	1
680	только то	2	1
681	всей своей	1	1
682	те случаи	2	1
683	и которую	1	1
684	что составляет	1	1
685	нельзя не	2	1
686	совершенно различных	1	1
687	с нее	1	1
688	том случае	1	1
689	и которые	3	1
690	того и	1	1
691	не оказывается	1	1
692	для иллюстрации	1	1
693	нам необходимо	1	1
694	полном согласии	1	1
695	все остальные	1	1
696	не исчерпывается	1	1
697	в словах	1	1
698	по мере	1	1
699	мы вправе	1	1
700	слова а	1	1
701	в известных	2	1
702	и здесь	6	1
703	так не	1	1
704	язык и	1	1
705	определенным образом	1	1
706	одного из	2	1
707	до сих	6	1
708	чтобы с	1	1
709	даже у	2	1
710	и который	2	1
711	может не	1	1
712	аналогии с	2	1
713	все та	1	1
714	она не	6	1
715	образом мы	4	1
716	нет у	1	1
717	следовательно это	1	1
718	этих слов	1	1
719	и во	2	1
720	значение которых	1	1
721	эти два	3	1
722	у другого	1	1
723	ним и	1	1
724	не видел	1	1
725	заключается вовсе	1	1
726	вслед за	1	1
727	показать ниже	2	1
728	выше в	1	1
729	существует не	1	1
730	показывают что	1	1
731	один из	6	1
732	каждой новой	2	1
733	том как	2	1
734	и одновременно	2	1
735	в двух	9	1
736	что только	2	1
737	о двух	1	1
738	действие в	1	1
739	согласиться с	4	1
740	что даже	2	1
741	что заключено	1	1
742	положение в	1	1
743	каждом шагу	1	1
744	и так	1	1
745	верно и	1	1
746	вынужден был	1	1
747	по мнению	2	1
748	между тем	7	1
749	но опять	1	1
750	которых в	1	1
751	между этими	1	1
752	случаи когда	1	1
753	здесь с	2	1
754	который не	4	1
755	именно на	1	1
756	то почему	1	1
757	с которыми	1	1
758	так что	8	1
759	из которого	1	1
760	конечно не	4	1
761	целом нам	1	1
762	одном и	1	1
763	только на	1	1
764	то и	3	1
765	в итоге	1	1
766	ни одного	1	1
767	в нашей	1	1
768	в виде	2	1
769	имеет себе	1	1
770	этот момент	1	1
771	предположение что	1	1
772	по выражению	2	1
773	плана в	4	1
774	за ним	1	1
775	был бы	3	1
776	одно из	2	1
777	ведь это	1	1
778	могло бы	2	1
779	спрашивает о	1	1
780	это верно	2	1
781	можно с	1	1
782	у этих	3	1
783	к ним	3	1
