N	4gram	Vygotskiy__6	Istorich
1	в то время как	5	3
2	начинается с того что	2	2
3	один и тот же	1	2
4	до сих пор мы	1	2
5	то же самое что	1	2
6	мы знаем что в	1	1
7	вопрос можно дать только	1	1
8	в тот момент когда	1	1
9	внимание на то что	1	1
10	не что иное как	1	1
11	только в связи с	1	1
12	это не значит что	1	1
13	в силу того что	5	1
14	но этим дело не	1	1
15	связаны друг с другом	1	1
16	не содержит в себе	1	1
17	не содержат в себе	1	1
18	так же как и	1	1
19	приводит к тому что	1	1
20	содержит в себе ничего	1	1
21	с другой стороны как	1	1
22	есть не что иное	1	1
