N	3gram	Ircho_Kome_3	FransuaR
1	то же время	4	9
2	в то же	4	9
3	в том числе	1	4
4	после того как	1	4
5	в конце концов	2	4
6	в свою очередь	6	3
7	с точки зрения	3	3
8	за то что	1	3
9	так и в	1	3
10	в том что	9	3
11	на одном из	1	3
12	по отношению к	3	2
13	более или менее	1	2
14	имеем в виду	1	2
15	о том как	3	2
16	в этом отношении	2	2
17	том числе и	1	2
18	же что и	1	2
19	таким образом и	1	2
20	и в его	1	2
21	что у него	1	2
22	что и у	1	2
23	мы имеем в	1	2
24	в свое время	1	2
25	не в состоянии	1	1
26	потому что он	1	1
27	не без основания	1	1
28	представляется мне то	1	1
29	и для самого	1	1
30	не в лучшем	1	1
31	то же самое	3	1
32	в том же	1	1
33	во-вторых потому что	1	1
34	и таким путем	1	1
35	на первый план	1	1
36	почти во всех	1	1
37	таким образом на	1	1
38	дошедших до нас	2	1
39	к человеку и	1	1
40	при виде того	1	1
41	в другой раз	1	1
42	то обстоятельство что	2	1
43	мы еще вернемся	1	1
44	прямое отношение к	1	1
45	и все его	1	1
46	имеет ничего общего	1	1
47	и в отношении	1	1
48	и в этом	1	1
49	о том что	4	1
50	в связи с	3	1
51	как с помощью	1	1
52	и ничем не	1	1
53	не могла не	1	1
54	к этому вопросу	1	1
55	в достаточной степени	1	1
56	вместе с ним	2	1
57	во всяком случае	3	1
58	в первом случае	1	1
59	ничего общего с	1	1
60	с самого начала	4	1
61	и в самом	3	1
62	к тому же	4	1
63	именно потому что	2	1
64	друг от друга	1	1
65	по этому поводу	1	1
66	до нас от	1	1
67	друг за другом	1	1
68	чем в других	1	1
69	и с его	1	1
70	не имеет ничего	1	1
