N	3gram	Vygotskiy__1	Komedia
1	едва ли не	1	5
2	в том что	15	5
3	вместе с тем	5	4
4	о том что	6	4
5	для того чтобы	15	4
6	и столь же	1	3
7	по отношению к	7	3
8	в том числе	1	3
9	в первую очередь	3	3
10	то же время	2	3
11	в то время	5	3
12	в то же	2	3
13	в силу этого	3	2
14	в этом смысле	1	2
15	в ответ на	1	2
16	до сих пор	4	2
17	в отличие от	1	2
18	то время как	4	2
19	с одной стороны	8	2
20	и в силу	1	2
21	во всяком случае	3	2
22	что у него	1	2
23	независимо от того	2	2
24	к тому что	3	2
25	можно было бы	3	2
26	друг с другом	4	2
27	речь идет о	2	2
28	не в состоянии	2	1
29	само собой разумеется	1	1
30	в какой мере	2	1
31	время как в	2	1
32	потому что в	1	1
33	в самом деле	2	1
34	в соответствии с	1	1
35	в том же	1	1
36	вперед по сравнению	1	1
37	с точки зрения	18	1
38	на первый план	2	1
39	нечто подобное происходит	1	1
40	и в то	1	1
41	с самого начала	8	1
42	наряду с этим	1	1
43	но и в	1	1
44	то что в	1	1
45	подобное происходит и	1	1
46	с той только	1	1
47	том числе и	1	1
48	в общем по	1	1
49	точно так же	1	1
50	между детьми и	1	1
51	может привести к	1	1
52	а вместе с	1	1
53	так как он	2	1
54	только разницей что	1	1
55	в этой связи	1	1
56	нечто такое что	1	1
57	то что у	2	1
58	той или иной	1	1
59	в этой области	1	1
60	в этих словах	1	1
61	если говорить о	1	1
62	сделать вывод что	1	1
63	остановимся на этом	1	1
64	в качестве примера	1	1
65	в чем же	1	1
66	по сравнению с	5	1
67	благодаря тому что	2	1
68	само по себе	1	1
69	таким же образом	1	1
70	в целом ряде	1	1
71	с другой стороны	9	1
72	с на основании	1	1
73	таким образом и	2	1
74	вместо того чтобы	2	1
75	не может быть	5	1
76	в тех случаях	1	1
77	что он не	1	1
78	то обстоятельство что	1	1
79	но об этом	1	1
80	уже в самом	1	1
81	в свою очередь	3	1
82	речь шла о	1	1
83	хотя бы в	1	1
84	не только в	1	1
85	но все же	1	1
86	благоприятные условия для	1	1
87	друг от друга	3	1
88	тем более что	1	1
89	тех случаях когда	1	1
90	тем не менее	1	1
91	независимо друг от	1	1
92	к выводу что	4	1
93	той только разницей	1	1
94	том что для	1	1
