N	3gram	Potebnia_M_2	Myshleni
1	для того чтобы	2	15
2	в том что	7	15
3	с другой стороны	2	9
4	с одной стороны	3	8
5	с самого начала	2	8
6	о том что	1	6
7	из того что	1	5
8	в собственном смысле	1	5
9	вместе с тем	1	5
10	по сравнению с	1	5
11	не может быть	2	5
12	в то время	4	5
13	до сих пор	4	4
14	то время как	3	4
15	смысле этого слова	3	3
16	на то что	3	3
17	сам по себе	4	3
18	в том чтобы	1	3
19	во всяком случае	7	3
20	с таким образом	2	3
21	в свою очередь	6	3
22	и тем самым	1	3
23	друг от друга	1	3
24	если бы он	1	2
25	не в состоянии	4	2
26	время как в	1	2
27	и то же	2	2
28	и той же	1	2
29	есть прежде всего	2	2
30	том что он	1	2
31	виде в каком	1	2
32	со всеми остальными	1	2
33	то же время	2	2
34	одно и то	2	2
35	от того что	4	2
36	на вопрос о	1	2
37	в одном из	1	2
38	в то же	2	2
39	одной и той	1	2
40	только тогда когда	2	2
41	в том виде	1	1
42	в психологическом смысле	1	1
43	дело в том	1	1
44	большей или меньшей	1	1
45	прежде всего средство	1	1
46	на самом деле	2	1
47	и все остальные	2	1
48	в этом смысле	2	1
49	слова прежде всего	1	1
50	психологии есть не	1	1
51	распадается на две	1	1
52	в наших глазах	1	1
53	мысли тем более	1	1
54	о которой мы	2	1
55	и не может	1	1
56	в чем заключается	1	1
57	в отличие от	1	1
58	что так же	1	1
59	что не только	1	1
60	на каждом шагу	1	1
61	и как бы	1	1
62	звук сам по	2	1
63	одном и том	1	1
64	то что в	2	1
65	с этой точки	1	1
66	по крайней мере	5	1
67	только для того	1	1
68	одной стороны и	1	1
69	в одном и	1	1
70	пример того как	1	1
71	мы можем в	2	1
72	мы таким образом	1	1
73	между ними не	1	1
74	и на все	1	1
75	между звуком и	2	1
76	не имеет для	1	1
77	он приближается к	1	1
78	та и другая	1	1
79	состоит в том	1	1
80	в себе как	1	1
81	и в этом	1	1
82	между тем в	1	1
83	эту последнюю и	1	1
84	или по крайней	2	1
85	того что она	1	1
86	другой стороны если	1	1
87	не связанных между	1	1
88	с известным значением	1	1
89	друг к другу	1	1
90	как показывает самое	1	1
91	того чтобы сделать	1	1
92	есть не только	1	1
93	о которых мы	1	1
94	мы видели что	1	1
95	в ряду других	1	1
96	того что с	1	1
97	то что я	1	1
98	том виде в	1	1
99	последних таким образом	1	1
100	не там где	1	1
101	но тем не	3	1
102	взятое в целом	1	1
103	мы не можем	3	1
104	по всей вероятности	1	1
105	то что мы	2	1
106	само по себе	2	1
107	что у него	1	1
108	потому что в	1	1
109	мысли и не	1	1
110	но все же	1	1
111	в чем именно	1	1
112	и том же	1	1
113	которые могут быть	1	1
114	этого слова и	1	1
115	заключает в себе	4	1
116	этого слова так	1	1
117	сама по себе	2	1
118	и т д	3	1
119	тем не менее	5	1
120	и та и	1	1
121	как и в	1	1
122	во все стороны	1	1
123	ничем не связанных	1	1
