N	4gram	Tiupa_Anal_2	Narrotol
1	во времени и пространстве	1	5
2	в то же время	2	4
3	обращает на себя внимание	3	3
4	мы имеем дело с	1	2
5	что одно и то	1	2
6	в том что одно	1	2
7	одно и то же	1	2
8	внимание на то что	1	2
9	том что одно и	1	2
10	состоит в том что	4	2
11	цепочки при таком гипотетическом	1	1
12	в соответствии с его	1	1
13	а так она подхваченная	1	1
14	деталей в пределах кадрового	1	1
15	даже самая тривиальная в	1	1
16	здоровая порядок фокусирующих восприятие	1	1
17	он не тот кто	1	1
18	поименованное в тексте а	1	1
19	последовательно вводятся автором в	1	1
20	лишь поименованное в тексте	1	1
21	текста так и не	1	1
22	по его собственному признанию	1	1
23	тривиальная в общеязыковом отношении	1	1
24	в свою очередь членится	1	1
25	обратим внимание на то	1	1
26	восприятия в каждый малый	1	1
27	вплоть до взгляда этого	1	1
28	на ее полные розовые	1	1
29	телесного замечания которому казалось	1	1
30	подхваченная и усиленная следующим	1	1
31	которому казалось бы место	1	1
32	что душевная характеристика душечки	1	1
33	до взгляда этого зеркала	1	1
34	мягким взглядом очень здоровая	1	1
35	тихая добродушная жалостливая барышня	1	1
36	а не все что	1	1
37	она подхваченная и усиленная	1	1
38	на мягкую белую шею	1	1
39	ее полные розовые щеки	1	1
40	была тихая добродушная жалостливая	1	1
41	вдруг заслоняется крупным планом	1	1
42	самая тривиальная в общеязыковом	1	1
43	восприятие определений таков что	1	1
44	заслоняется крупным планом заключительного	1	1
45	этой цепочки при таком	1	1
46	или движется один отдельный	1	1
47	автором в кадры повествования	1	1
48	была бы постепенно снята	1	1
49	пределах кадрового единства фразы	1	1
50	кадры читательского восприятия в	1	1
51	местоположением семантических единиц текста	1	1
52	состав такого кадра входит	1	1
53	в пределах кадрового единства	1	1
54	следует сказать и о	1	1
55	не все что может	1	1
56	может или пожелает представить	1	1
57	все что может или	1	1
58	создается местоположением семантических единиц	1	1
59	заключительного телесного замечания которому	1	1
60	лишь в самом начале	1	1
61	зеркала души вдруг заслоняется	1	1
62	организации кадров внутреннего зрения	1	1
63	особенно в конце фразы	1	1
64	фокусирующих восприятие определений таков	1	1
65	в поле зрения читателя	2	1
66	с той или иной	2	1
67	задаваемый читателю ракурс видения	1	1
68	своего рода ключ к	1	1
69	душечка читаем это была	1	1
70	с темной родинкой и	1	1
71	место лишь в самом	1	1
72	постепенно снята а так	1	1
73	одна из них не	1	1
74	кадры повествования а читателем	1	1
75	при таком гипотетическом порядке	1	1
76	щеки на мягкую белую	1	1
77	характеристика душечки постепенно углубляемая	1	1
78	и в самом деле	1	1
79	возможностей речи такова что	1	1
80	слова в соответствии с	1	1
81	в частности специфика кадропорождающих	1	1
82	кадра входит лишь поименованное	1	1
83	ни одна из них	1	1
84	снята а так она	1	1
85	на себя внимание что	1	1
86	определений таков что душевная	1	1
87	речи такова что крупный	1	1
88	читателя находится или движется	1	1
89	свою очередь членится на	1	1
90	зрения читателя находится или	1	1
91	добродушная жалостливая барышня с	1	1
92	единиц текста в начале	1	1
93	в кадры читательского восприятия	1	1
94	читаем это была тихая	1	1
95	видения в частности специфика	1	1
96	такова что крупный план	1	1
97	взгляда этого зеркала души	1	1
98	на себя внимание и	1	1
99	взглядом очень здоровая порядок	1	1
100	самом начале этой цепочки	1	1
101	начале этой цепочки при	1	1
102	в кадры повествования а	1	1
103	этого зеркала души вдруг	1	1
104	единства фразы устанавливает задаваемый	1	1
105	белую шею с темной	1	1
106	жалостливая барышня с кротким	1	1
107	вводятся автором в кадры	1	1
108	порядок фокусирующих восприятие определений	1	1
109	времени в поле зрения	1	1
110	бы постепенно снята а	1	1
111	отрезок времени в поле	1	1
112	родинкой и т.д иронически	1	1
113	планом заключительного телесного замечания	1	1
114	самое следует сказать и	1	1
115	с кротким мягким взглядом	1	1
116	и усиленная следующим кадром	1	1
117	в контексте художественного целого	1	1
118	расположение деталей в пределах	1	1
119	так она подхваченная и	1	1
120	кротким мягким взглядом очень	1	1
121	глядя на ее полные	1	1
122	малый отрезок времени в	1	1
123	мягкую белую шею с	1	1
124	поле зрения читателя находится	1	1
125	читателю ракурс видения в	1	1
126	таком гипотетическом порядке его	1	1
127	устанавливает задаваемый читателю ракурс	1	1
128	входит лишь поименованное в	1	1
129	в организации кадров внутреннего	1	1
130	кадрового единства фразы устанавливает	1	1
131	полные розовые щеки на	1	1
132	кадропорождающих возможностей речи такова	1	1
133	читательского восприятия в каждый	1	1
134	насыщенный деталями кадр внутреннего	1	1
135	движется один отдельный кадр	1	1
136	замечания которому казалось бы	1	1
137	деталями кадр внутреннего зрения	1	1
138	специфика кадропорождающих возможностей речи	1	1
139	каждый малый отрезок времени	1	1
140	бы место лишь в	1	1
141	постепенно углубляемая вплоть до	1	1
142	частности специфика кадропорождающих возможностей	1	1
143	барышня с кротким мягким	1	1
144	человеческого я в мире	1	1
145	ракурс видения в частности	1	1
146	не тот кто говорит	1	1
147	таков что душевная характеристика	1	1
148	очень здоровая порядок фокусирующих	1	1
149	фразы устанавливает задаваемый читателю	1	1
150	в самом начале этой	1	1
151	душевная характеристика душечки постепенно	1	1
152	что может или пожелает	1	1
153	один отдельный кадр повествования	1	1
154	и т.д иронически дискредитирует	1	1
155	углубляемая вплоть до взгляда	1	1
156	розовые щеки на мягкую	1	1
157	семантических единиц текста в	1	1
158	казалось бы место лишь	1	1
159	тексте а не все	1	1
160	в каждый малый отрезок	1	1
161	или пожелает представить себе	1	1
162	такого кадра входит лишь	1	1
163	душечки постепенно углубляемая вплоть	1	1
164	крупным планом заключительного телесного	1	1
165	ровным счетом ничего не	1	1
166	присутствия человеческого я в	1	1
167	находится или движется один	1	1
168	в тексте а не	1	1
169	это была тихая добродушная	1	1
170	шею с темной родинкой	1	1
171	души вдруг заслоняется крупным	1	1
172	темной родинкой и т.д	1	1
