N	2gram	Bakhtin_Fr_7	StatiiOP
1	и в	41	25
2	в этом	15	24
3	в том	11	20
4	что он	3	19
5	может быть	4	19
6	тем что	3	19
7	что в	9	19
8	что это	4	16
9	том что	4	15
10	в этой	13	14
11	не только	5	12
12	в его	12	12
13	то что	8	12
14	в этих	2	11
15	так что	1	11
16	таким образом	19	10
17	прежде всего	11	10
18	и не	7	10
19	у него	6	9
20	но и	9	9
21	все это	10	8
22	о том	6	8
23	это было	2	8
24	в своих	1	8
25	с этим	2	7
26	это не	6	7
27	было бы	4	7
28	в то	10	7
29	не может	3	7
30	точки зрения	5	7
31	место в	4	6
32	и на	4	6
33	как в	5	6
34	как писателя	1	6
35	не в	9	6
36	между тем	1	6
37	только в	6	6
38	в конце	8	6
39	в области	2	6
40	как бы	7	6
41	а в	5	6
42	как на	1	6
43	в году	5	5
44	то же	13	5
45	то обстоятельство	1	5
46	говорит что	2	5
47	но в	8	5
48	он не	4	5
49	об этом	1	5
50	ни в	6	5
51	мы имеем	2	5
52	в котором	1	5
53	потому что	5	5
54	обстоятельство что	1	5
55	и это	5	5
56	так и	10	5
57	по плану	1	5
58	в них	7	5
59	связано с	2	5
60	а не	2	5
61	в речах	1	5
62	такого рода	1	5
63	того что	2	5
64	например в	3	4
65	в которой	2	4
66	время как	1	4
67	из которых	2	4
68	в чем	2	4
69	точка зрения	2	4
70	в центре	1	4
71	все же	1	4
72	не было	3	4
73	и к	5	4
74	в каждом	1	4
75	мировой литературе	1	4
76	этом смысле	1	4
77	и тем	1	4
78	в жизни	1	4
79	с тем	1	4
80	как и	14	4
81	а как	1	4
82	у нас	1	4
83	с точки	3	4
84	ничего не	4	4
85	этом отношении	2	4
86	в каком	1	4
87	в ней	5	4
88	и с	4	4
89	а также	2	4
90	к нему	5	4
91	мы видим	6	4
92	всего в	5	4
93	в качестве	9	4
94	и др	2	4
95	в начале	1	4
96	всяком случае	1	4
97	отношение к	2	4
98	в особенности	2	4
99	в речи	1	4
100	связь с	1	4
101	xix века	1	4
102	он говорит	1	4
103	в течение	2	4
104	и для	5	4
105	но это	3	4
106	сказать что	1	4
107	в своей	3	4
108	из этого	1	4
109	это в	3	4
110	во всяком	2	4
111	подчеркнуть что	1	3
112	он был	3	3
113	с его	2	3
114	эти вещи	1	3
115	своего рода	2	3
116	кроме того	3	3
117	что по	1	3
118	и наконец	4	3
119	все эти	13	3
120	на этом	5	3
121	в другом	1	3
122	несмотря на	3	3
123	в их	3	3
124	что я	1	3
125	но он	4	3
126	на эти	1	3
127	во время	3	3
128	же время	9	3
129	это слово	1	3
130	связи с	1	3
131	и здесь	4	3
132	что все	2	3
133	в словах	2	3
134	и что	1	3
135	по этому	3	3
136	нельзя сказать	1	3
137	и его	9	3
138	уже не	2	3
139	уже в	5	3
140	не так	1	3
141	для него	6	3
142	так как	3	3
143	в системе	1	3
144	связан с	2	3
145	к которому	1	3
146	писателя и	1	3
147	до конца	2	3
148	в рассказе	1	3
149	бы совершенно	1	3
150	были написаны	1	3
151	его как	2	3
152	в связи	2	3
153	с этой	1	3
154	между прочим	1	3
155	в мировой	1	3
156	тем более	1	3
157	обращается к	1	3
158	находит свое	2	3
