N	3gram	Tiupa_Anal_3	Hudozhes
1	по отношению к	7	10
2	присутствия в мире	1	7
3	в отличие от	2	7
4	не сводится к	1	6
5	я в мире	2	6
6	то же время	3	6
7	в то же	3	6
8	присутствия я в	3	5
9	с другой стороны	5	5
10	той или иной	3	5
11	в том что	7	5
12	роли в миропорядке	3	4
13	так и не	5	4
14	данности бытия я	1	4
15	я и его	1	4
16	бытия я и	1	4
17	его внешней заданности	1	4
18	и его внешней	2	4
19	внутренней данности бытия	1	4
20	и того же	3	3
21	всех без исключения	3	3
22	с точки зрения	2	3
23	одного и того	3	3
24	по сути своей	1	3
25	читателя зрителя слушателя	1	3
26	в конечном счете	2	3
27	тем не менее	2	3
28	того или иного	1	3
29	можно сказать что	2	3
30	в этом смысле	1	3
31	в слове о	2	2
32	в этом мире	1	2
33	в той или	1	2
34	мы имеем дело	4	2
35	что в имени	2	2
36	как бы не	1	2
37	его эстетической доминантой	1	2
38	тот или иной	2	2
39	в таком случае	1	2
40	в миропорядке судьбы	2	2
41	позволяет говорить о	1	2
42	в основе своей	1	2
43	сказания или анекдота	2	2
44	в имени тебе	2	2
45	о полку игореве	3	2
46	стихотворении пушкина что	1	2
47	до известной степени	3	2
48	как уже говорилось	1	2
49	в значительной степени	2	2
50	слове о полку	2	2
51	с ее ролевой	1	2
52	с одной стороны	2	2
53	является своего рода	1	2
54	кто говорит и	2	2
55	не в самом	2	2
56	уготованной ему позиции	1	2
57	в равной степени	1	2
58	в единое целое	1	2
59	пушкина что в	2	2
60	а с другой	1	2
61	так или иначе	1	2
62	в свою очередь	4	2
63	внутренней и внешней	1	2
64	внутренняя граница личности	2	2
65	и позволяет говорить	1	2
66	так лирический герой	1	2
67	в тарасе бульбе	3	2
68	для того чтобы	1	2
69	тем или иным	2	2
70	факторов художественного впечатления	1	2
71	отношения к сообщаемому	2	2
72	в эстетический объект	1	2
73	в русской литературе	3	2
74	индивидуального речевого замысла	2	2
75	по сути дела	1	2
76	в мире это	1	2
77	и прежде всего	2	2
78	со стороны адресата	2	2
79	и в форме	2	2
80	сама по себе	2	2
81	ведет по пути	1	2
82	как к содержанию	2	2
83	автора и читателей	1	2
84	авторства выше она	1	1
85	от диалогической ситуации	1	1
86	собственную персону с	1	1
87	маяковского во весь	1	1
88	сила так в	1	1
89	нейтральное к языку	1	1
90	забвение всего непричастного	1	1
91	жизни оказывается уже	1	1
92	не у-влекать слушателей	1	1
93	и интонациями он	1	1
94	степени и к	1	1
95	статус научной истины	1	1
96	однако и в	1	1
97	я и мир	1	1
98	с иными подробностями	1	1
99	в подобном случае	1	1
100	в самой себе	1	1
101	жизни анекдот должен	1	1
102	своей отдельной жизнью	1	1
103	совершается как бы	1	1
104	автобиографического героя жития	1	1
105	сама собою как	1	1
106	совмещения внутренней и	1	1
107	и в сущности	1	1
108	самоопределения стать я	1	1
109	она разрушает себя	1	1
110	по своей природе	1	1
111	во весь голос	1	1
112	общеизвестные пришел увидел	1	1
113	ситуации жизненного выбора	1	1
114	внутренне свободного игрового	2	1
115	впоследствии при виде	1	1
116	я в новую	1	1
117	дорожит люлькой видя	1	1
118	жизненному поведению главного	1	1
119	высказывания > кто	1	1
120	в его личностности	1	1
121	аристофана где действительность	1	1
122	сердца своего мужествомъ	1	1
123	мужествомъ наплънився ратнаго	1	1
124	ответная эстетическая реакция	1	1
125	тем это разграничение	1	1
126	компетенции суть референтная	1	1
127	личность горда своей	1	1
128	града чрънигова отня	1	1
129	парадоксальное сочетание самозабвения	1	1
130	моем? имя как	1	1
131	личности и противостоящего	1	1
132	прослеживается в слове	1	1
133	становления художественности в	1	1
134	выбор лексики например	1	1
135	обретает право на	1	1
136	сынов своих поистине	1	1
137	в сочетании с	3	1
138	разрушить художественную целостность	1	1
139	долга оказывается всего	1	1
140	предел сказания героическая	1	1
141	целостности своего условного	1	1
142	тараса любит сынов	1	1
143	это ведет к	1	1
144	раз в том	1	1
145	превратилась в одно	1	1
146	только раскрывают содержание	1	1
147	социальных диалектов а	1	1
148	в нем определенные	1	1
149	к однозначности и	1	1
150	что иное как	1	1
151	в новелле есть	1	1
152	их внутреннюю обособленность	1	1
153	европейской традиции пришел	1	1
154	вся глядела всеми	1	1
155	выше она названа	1	1
156	при этом остается	1	1
157	в полагании различного	1	1
158	моя ты и	1	1
159	характерно что несмотря	1	1
160	говорит ему о	1	1
161	решимостью несокрушимого козака	1	1
162	оценке его в	1	1
163	выступать как эстетической	1	1
164	оно не предполагает	1	1
165	друг перед другом	1	1
166	художественного содержания к	1	1
167	дмитрий карамазов в	1	1
168	перед художественно воспринимающим	1	1
169	теряют статус границ	1	1
170	поступки в притче	1	1
171	своего рода хоровое	1	1
172	равной степени и	1	1
173	бессодержательной оболочкой я	1	1
174	рекоша но от	1	1
175	определяется предметом целью	1	1
176	обращаемые к хлестакову	1	1
177	до этого городничий	1	1
178	к адресату сатирической	1	1
179	я в миропорядке	1	1
180	злата стола центр	1	1
181	свято дорожит люлькой	1	1
182	оно существенным образом	1	1
183	оцененном мире слово	1	1
184	трагизм диаметрально противоположная	1	1
185	в исконном значении	1	1
186	рода механизмом активизации	1	1
187	говорящий здесь только	1	1
188	оказываясь тем самым	1	1
189	присуща самовлюбленность не	1	1
190	в качестве модуса	1	1
191	его вступление в	1	1
192	сознание не знает	1	1
193	являет собой лишь	1	1
194	мы есмы ци	1	1
195	я ср просьбы	1	1
196	может быть редуцирован	1	1
197	художественности эстетическим аналогом	1	1
198	комизма для сатиры	1	1
199	нравственный закон собственно	1	1
200	в чистом виде	1	1
201	модель миропорядка художественное	1	1
202	сверхличного ради личного	1	1
203	самим собой так	1	1
204	от мастерства рассказчика	1	1
205	вся превратилась в	1	1
206	роллера ненадолго сливается	1	1
207	события на поучающего	1	1
208	в миропорядке пустым	1	1
209	а в его	1	1
210	сверхличной заданности в	1	1
211	не меньшими основаниями	1	1
212	картину своей неповторимой	1	1
213	самим собою в	1	1
214	ужасошася и величанья	1	1
215	субъективной стороне художественного	1	1
216	личностью тогда как	1	1
217	как это нередко	1	1
218	в самом наличии	1	1
219	и своя милыя	1	1
220	остатка вписывает свое	1	1
221	так и любое	1	1
222	когда на обломках	1	1
223	стороны бытия мысли	1	1
224	входит в состав	1	1
225	возникает новая форма	1	1
226	компетенция рассказывающего анекдот	1	1
227	позиция условного героя	1	1
