N	3gram	Vygotskiy__2	Myshleni
1	в том что	17	31
2	заключается в том	10	14
3	с точки зрения	10	11
4	мы могли бы	1	9
5	с одной стороны	1	9
6	в этом смысле	1	8
7	с другой стороны	2	8
8	то же самое	6	7
9	в этом отношении	5	7
10	и тот же	1	7
11	один и тот	1	7
12	друг с другом	1	7
13	в самом деле	11	6
14	одно и то	1	6
15	что в основе	4	6
16	и то же	1	6
17	на каждом шагу	1	6
18	и того же	1	5
19	можно было бы	4	5
20	так же как	4	5
21	не только не	1	5
22	одного и того	1	5
23	для того чтобы	13	5
24	и той же	4	4
25	же как и	1	4
26	с этой точки	1	4
27	и то что	2	4
28	одной и той	4	4
29	этой точки зрения	2	4
30	то увидим что	1	4
31	и тем самым	1	4
32	на то что	6	4
33	к одному и	1	4
34	состоит в том	2	3
35	в этом случае	1	3
36	по своему значению	1	3
37	вместе с тем	1	3
38	с тем что	3	3
39	точно так же	3	3
40	с таким образом	8	3
41	по сравнению с	2	3
42	во всяком случае	2	3
43	в связи с	1	3
44	том что ребенок	1	3
45	то обстоятельство что	1	3
46	о том что	4	3
47	и те же	2	3
48	одни и те	2	3
49	в том виде	3	2
50	и что в	2	2
51	но так как	2	2
52	нельзя представить себе	1	2
53	так как в	2	2
54	только в том	4	2
55	в отличие от	1	2
56	но и в	1	2
57	к тому или	1	2
58	каждом шагу в	1	2
59	а с другой	1	2
60	в этой области	2	2
61	в данном случае	4	2
62	в противоречие с	1	2
63	в том чтобы	3	2
64	в высшей степени	1	2
65	мы видим что	2	2
66	как и на	1	2
67	то что они	1	2
68	не могут быть	1	2
69	все более и	2	2
70	в свое время	1	2
71	в основе этого	1	2
72	в свою очередь	2	2
73	к выводу что	1	2
74	это значит что	2	2
75	более и более	2	2
76	подобно тому как	2	2
77	в историческом развитии	1	2
78	тому или иному	2	2
79	на всем протяжении	1	2
80	в том смысле	1	2
81	том что в	2	1
82	не в состоянии	1	1
83	что иное как	1	1
84	при переходе от	1	1
85	которые не могут	1	1
86	увидим что они	1	1
87	в психологическом отношении	1	1
88	на целый ряд	1	1
89	говорит один из	1	1
90	это то что	2	1
91	потому что в	1	1
92	мы никогда не	1	1
93	том же самом	2	1
94	на все эти	1	1
95	на самом деле	5	1
96	и даже не	1	1
97	он может быть	1	1
98	новые и новые	1	1
99	ребенка и что	1	1
100	о том как	1	1
101	именно художественное произведение	1	1
102	принять во внимание	1	1
103	и во всех	1	1
104	не имеют ничего	1	1
105	том случае если	4	1
106	в зависимости от	1	1
107	и к психологии	1	1
108	что он не	2	1
109	по тому же	1	1
110	бы то ни	2	1
111	что все эти	1	1
112	и та же	1	1
113	таким образом все	2	1
114	вместо того чтобы	1	1
115	до сих пор	5	1
116	лежащим в основе	1	1
117	совершенно ясно что	6	1
118	имеет в виду	1	1
119	на деле и	1	1
120	заключает в себе	2	1
121	указанием на то	1	1
122	теоретической и практической	1	1
123	едва ли может	1	1
124	как если бы	1	1
125	том виде как	2	1
126	и тем что	2	1
127	имеет никакого значения	1	1
128	все эти вопросы	1	1
129	в том случае	4	1
130	которые могут быть	1	1
131	говорит он что	1	1
132	так как он	1	1
133	и в частности	1	1
134	к тому что	2	1
135	во всех остальных	2	1
136	же что и	1	1
137	целым рядом других	1	1
138	то ни было	1	1
139	то время как	2	1
140	совершенно понятно что	1	1
141	которые мы должны	1	1
142	здесь мы имеем	1	1
143	может быть не	1	1
144	лежит в основе	1	1
145	к которым она	1	1
146	когда он говорит	1	1
147	в конце концов	3	1
148	при этом он	1	1
149	и подобно тому	1	1
150	приходит к выводу	1	1
151	во внимание что	1	1
152	благодаря тому что	1	1
153	все больше и	1	1
154	имеем дело с	1	1
155	указывает на то	2	1
156	то же что	2	1
157	он говорит что	1	1
158	в действительной жизни	1	1
159	и в основе	1	1
160	в сущности говоря	4	1
161	одна и та	1	1
162	не может быть	8	1
163	не имеет ничего	1	1
164	едва ли не	1	1
165	иначе как в	1	1
166	в той связи	1	1
167	по себе не	1	1
168	не имеет никакого	1	1
169	уже и в	1	1
170	и таким образом	2	1
171	что с одной	1	1
172	при этом как	2	1
173	в то время	3	1
174	только то что	1	1
175	и должен быть	1	1
176	в русском языке	1	1
177	самое слабое место	1	1
178	тем что в	1	1
179	том смысле что	1	1
180	целый ряд отдельных	1	1
181	само по себе	3	1
182	что если мы	1	1
183	ничего общего с	1	1
184	и что следовательно	1	1
185	ту же самую	2	1
186	толкование которое дает	1	1
187	и как это	1	1
188	с самого начала	1	1
189	с помощью которых	1	1
190	и так же	1	1
191	мы знаем что	4	1
192	больше и больше	1	1
193	можно сказать что	1	1
194	говорит что в	1	1
195	друг от друга	1	1
196	не только на	1	1
197	после того как	1	1
198	все же не	1	1
199	не что иное	1	1
200	и что он	1	1
201	мы встречаемся с	1	1
202	тем не менее	4	1
203	том что он	3	1
204	как и в	2	1
205	что и в	3	1
206	имеют ничего общего	1	1
207	мы увидим что	1	1
208	что на деле	1	1
209	может быть даже	1	1
210	тот факт что	1	1
