N	3gram	Vygotskiy__6	Istorich
1	с другой стороны	2	7
2	в этом случае	2	5
3	до сих пор	3	5
4	в том что	19	5
5	тем не менее	1	5
6	как мы видели	4	5
7	что иное как	1	3
8	в данном случае	1	3
9	в связи с	2	3
10	я не знаю	1	3
11	не что иное	1	3
12	мы видели что	3	3
13	том что в	1	2
14	состоит в том	2	2
15	показывает что в	1	2
16	в свете этих	1	2
17	по отношению к	10	2
18	точно так же	1	2
19	что и в	1	2
20	чем перейти к	1	2
21	с одной стороны	1	2
22	то время как	5	2
23	и то что	2	2
24	только в связи	1	2
25	таким образом мы	2	2
26	в то время	6	2
27	не только не	2	2
28	как и в	1	2
29	мы знаем что	3	1
30	частный случай более	2	1
31	мы имеем дело	2	1
32	и той же	3	1
33	подобно тому как	1	1
34	это мы видим	2	1
35	в том числе	1	1
36	в силу того	5	1
37	что еще не	1	1
38	случай более общего	1	1
39	с этой точки	1	1
40	с точки зрения	10	1
41	сказывается в том	1	1
42	сами по себе	1	1
43	так как мы	1	1
44	иначе обстоит дело	1	1
45	случае мы имеем	1	1
46	мы видим в	2	1
47	только то что	2	1
48	независимо от того	2	1
49	из того что	3	1
50	вопрос можно дать	1	1
51	с тем что	2	1
52	можно было бы	5	1
53	как это показывает	1	1
54	на этом основано	1	1
55	этот вопрос можно	1	1
56	вместе с тем	2	1
57	в том смысле	2	1
58	только частный случай	2	1
59	не только в	1	1
60	заключается в том	5	1
61	смысле этого слова	1	1
62	образом мы можем	1	1
63	обстоит дело с	1	1
64	связаны между собой	1	1
65	имеем дело с	1	1
66	как только они	1	1
67	но этим дело	1	1
68	но вместе с	1	1
69	так же как	6	1
70	этой точки зрения	1	1
71	силу того что	5	1
72	есть не что	1	1
73	надо сказать что	1	1
74	каким образом в	1	1
75	они и не	1	1
76	то обстоятельство что	1	1
77	в свою очередь	1	1
78	на самом деле	1	1
79	ничего общего с	1	1
80	не может быть	2	1
81	один из них	1	1
82	с самого начала	7	1
83	но в этом	1	1
84	можно сказать что	6	1
85	у нас в	1	1
86	на то что	4	1
87	друг от друга	1	1
88	после того как	1	1
89	и о связи	1	1
90	одной и той	3	1
91	друг с другом	5	1
92	может быть в	1	1
93	на этот вопрос	2	1
94	и входит в	1	1
