N	2gram	Losev_Dial_3	Problema
1	то есть	1	39
2	то что	14	38
3	вовсе не	13	37
4	и не	27	37
5	и в	24	35
6	не есть	54	33
7	не только	23	24
8	сказать что	4	24
9	том что	8	19
10	что такое	21	18
11	у нас	4	18
12	даже и	7	18
13	о том	6	18
14	может быть	13	18
15	в этом	8	17
16	и вообще	2	16
17	но и	9	16
18	что мы	8	14
19	только в	5	14
20	не менее	11	13
21	потому что	7	13
22	не может	19	13
23	и что	15	13
24	во всяком	2	13
25	также и	2	12
26	тем не	10	12
27	того что	12	12
28	в том	5	12
29	хотя бы	4	12
30	не просто	18	11
31	не будет	3	11
32	никак не	2	11
33	и даже	13	11
34	так что	8	11
35	прежде всего	8	11
36	что в	7	11
37	в таком	14	11
38	таком случае	10	10
39	и то	4	10
40	говорить о	4	10
41	еще не	2	10
42	всяком случае	2	10
43	ничего не	17	10
44	и с	6	10
45	а не	26	10
46	в данном	2	10
47	да и	1	10
48	тем более	3	10
49	едва ли	1	9
50	для себя	2	9
51	если мы	1	9
52	только на	7	9
53	что же	11	9
54	для нас	2	9
55	этого термина	1	8
56	тут же	1	8
57	все же	3	8
58	по себе	20	8
59	есть только	12	8
60	ясно что	7	8
61	в виду	7	8
62	было бы	5	8
63	уже не	5	8
64	при помощи	3	8
65	как раз	7	8
66	только о	3	8
67	есть нечто	23	7
68	бы и	1	7
69	все эти	3	7
70	того или	3	7
71	мы не	5	7
72	тем самым	3	7
73	не имеет	11	7
74	так и	5	7
75	казалось бы	1	7
76	в его	2	7
77	так как	6	7
78	и т	24	6
79	есть не	9	6
80	мы и	4	6
81	с другой	4	6
82	но как	2	6
83	а только	1	6
84	но в	2	6
85	так или	2	6
86	на то	3	6
87	т д	23	6
88	что все	14	6
89	был бы	1	6
90	по крайней	5	6
91	можно ли	5	6
92	мы можем	1	6
93	не о	2	6
94	крайней мере	5	6
95	когда мы	2	6
96	же самое	1	6
97	другими словами	7	6
98	можно сказать	1	6
99	в виде	8	6
100	ни в	9	6
101	или иначе	2	6
102	а именно	2	6
103	о чем	1	6
104	но это	5	6
