N	2gram	Tiupa_Narr_1	Istorich
1	в сказке	1	44
2	и в	19	28
3	может быть	25	25
4	а не	12	15
5	не может	10	15
6	никогда не	3	14
7	мы имеем	2	13
8	для нас	1	13
9	то же	4	12
10	не только	32	12
11	что в	3	12
12	только в	4	11
13	мы не	1	10
14	все же	7	10
15	что он	6	10
16	мы увидим	1	10
17	но и	23	10
18	прежде всего	4	10
19	волшебной сказки	1	10
20	не в	14	9
21	так и	9	9
22	о том	6	9
23	то что	11	9
24	в том	18	9
25	и не	20	9
26	в этом	17	8
27	но в	6	8
28	что это	3	8
29	таким образом	1	8
30	не всегда	2	8
31	если бы	1	8
32	в ней	3	7
33	здесь мы	1	7
34	это не	2	7
35	еще не	7	7
36	и здесь	1	7
37	и др	2	7
38	что мы	2	7
39	так же	2	7
40	том что	14	7
41	было бы	4	7
42	а в	11	7
43	в этой	5	6
44	ни один	1	6
45	о смерти	1	6
46	его в	2	6
47	для изучения	1	6
48	тем не	3	6
49	не менее	3	6
50	к тому	7	6
51	что и	1	6
52	вслед за	4	6
53	представляют собой	2	6
54	с другой	8	6
55	когда он	3	6
56	например в	2	5
57	должна быть	2	5
58	мы будем	1	5
59	что они	3	5
60	в своем	2	5
61	более или	2	5
62	в силу	4	5
63	по существу	2	5
64	их в	1	5
65	или менее	2	5
66	дело не	1	5
67	можно было	2	5
68	восходит к	3	5
69	в его	9	5
70	но не	5	5
71	в качестве	21	5
72	до сих	1	5
73	к которому	2	5
74	сих пор	1	5
75	или в	2	5
76	не должен	1	5
77	не знает	1	5
78	сказать что	4	5
79	другой стороны	4	5
80	героя в	8	5
81	и даже	3	4
82	и для	2	4
83	и на	3	4
84	между собой	2	4
85	как правило	4	4
86	одним словом	1	4
87	не то	2	4
88	не все	5	4
89	представляет собой	13	4
90	все эти	2	4
91	волшебная сказка	1	4
92	но все	4	4
93	об этом	1	4
94	и с	4	4
95	как и	7	4
96	даже в	2	4
97	на него	3	4
98	в основе	5	4
99	связи с	4	4
100	здесь не	4	4
101	в пределах	2	4
102	детей и	1	4
103	того что	1	4
104	в этнографии	1	4
105	с одной	7	4
106	потому что	1	4
107	а именно	3	4
108	и пр	1	4
109	один из	3	4
110	связь с	1	4
111	в иной	2	4
112	одной стороны	7	4
113	могут быть	3	4
114	друг с	1	4
115	как будто	3	4
116	в связи	2	4
117	хотя бы	4	4
118	но это	1	4
119	обстоит дело	1	4
120	они не	2	4
121	также и	1	3
122	ему в	2	3
123	не знают	1	3
124	и он	3	3
125	там и	1	3
126	по отношению	7	3
127	перед нами	4	3
128	могли бы	1	3
129	точку зрения	4	3
130	при этом	9	3
131	ключ к	2	3
132	не как	2	3
133	и по	1	3
134	на этом	1	3
135	же не	4	3
136	в другом	1	3
137	из них	3	3
138	не с	3	3
139	и тогда	1	3
140	в котором	1	3
141	в их	1	3
142	бы быть	3	3
143	по себе	5	3
144	в то	3	3
145	дело в	1	3
146	с другом	1	3
147	очень часто	1	3
148	же самое	1	3
149	утверждать что	2	3
150	как мы	3	3
151	в современной	1	3
152	в какой	2	3
153	должен был	1	3
154	может оказаться	2	3
155	и его	5	3
156	уже не	5	3
157	в начале	1	3
158	или даже	2	3
159	половой зрелости	1	3
160	тем что	3	3
161	в форме	5	3
162	именно в	6	3
163	как это	6	3
164	из которых	4	3
165	наряду с	2	3
166	это за	1	3
167	в книге	1	3
168	будто бы	3	3
169	отношению к	6	3
170	точно так	2	3
171	с природой	1	2
172	отношения к	2	2
173	одним из	2	2
174	же как	3	2
175	и потому	2	2
176	оно может	2	2
177	по его	1	2
178	связаны между	1	2
179	что если	1	2
180	у себя	1	2
181	в некотором	1	2
182	когда мы	2	2
183	к своему	1	2
184	на них	1	2
185	столь же	3	2
186	бы то	3	2
187	во всех	1	2
188	легко может	1	2
189	точка зрения	6	2
190	ответ на	1	2
191	отличие от	5	2
192	первый взгляд	2	2
193	как в	7	2
194	как уже	1	2
195	и как	5	2
196	в действительности	1	2
197	от этого	1	2
198	за собой	4	2
199	в целом	1	2
200	в тех	1	2
201	тоже не	1	2
202	и тот	2	2
203	в себе	8	2
204	в нем	4	2
205	он не	3	2
206	и миф	1	2
207	различные формы	1	2
208	том чтобы	1	2
209	то ни	3	2
210	а по	2	2
211	и тем	4	2
212	смерть и	1	2
213	но уже	1	2
214	мы видели	1	2
215	в чистом	1	2
216	и конец	1	2
217	что данный	1	2
218	на первый	2	2
219	для него	2	2
220	в отличие	5	2
221	героя из	2	2
222	однако в	2	2
223	что этот	1	2
224	чистом виде	1	2
225	а иногда	2	2
226	как о	1	2
227	в русской	1	2
228	одна из	3	2
229	царских детях	1	2
230	по своей	3	2
231	на природу	1	2
232	не по	1	2
233	о царских	1	2
234	именно это	2	2
235	не могут	1	2
236	всего в	1	2
237	в области	2	2
238	не есть	3	2
239	в ее	3	2
240	мысль о	1	2
241	приводит к	2	2
242	и когда	2	2
243	живет в	1	2
244	целое и	1	2
245	с героем	1	2
246	с ним	1	2
247	ничего не	2	2
248	о нем	4	2
249	там же	1	2
250	нас в	1	2
251	между тем	3	2
252	этот момент	1	2
253	в конечном	3	2
254	во всей	2	2
255	и только	2	2
256	здесь в	1	2
257	тот же	1	2
258	одной из	4	2
259	дело с	2	2
260	прошлого и	2	2
261	в сказании	2	2
262	себя в	5	2
263	античности и	1	2
264	то и	1	2
265	ни было	3	2
266	в понятие	1	2
267	его и	1	2
268	не так	1	2
269	никто не	1	2
270	вовсе не	1	2
271	само по	1	2
272	как раз	2	2
273	в особенности	4	2
274	со стороны	9	2
275	даже не	3	2
276	а с	3	2
277	один и	1	2
278	и знает	1	2
279	что не	4	2
280	говорит о	2	2
281	же обстоит	1	2
282	не на	2	2
283	зависит от	2	2
284	его как	2	2
285	и составляют	1	2
286	как бы	4	2
287	это явление	1	2
288	еще одна	3	2
289	не существует	3	2
290	и от	1	2
291	не дает	1	2
292	между ними	2	2
293	в рамках	12	2
294	в частности	14	2
295	это было	1	2
296	можно назвать	1	2
297	речь идет	4	1
298	неотделима от	1	1
299	характере героя	1	1
300	и то	1	1
301	на самом	1	1
302	он может	1	1
303	это и	3	1
304	жизни мы	1	1
305	и есть	1	1
306	в первом	3	1
307	и чрезвычайно	1	1
308	из его	1	1
309	она все	1	1
310	те же	4	1
311	и больше	1	1
312	едва ли	1	1
313	в году	1	1
314	уже по	1	1
315	мы уже	1	1
316	а как	1	1
317	есть не	1	1
318	мира или	1	1
319	обратимся к	3	1
320	та же	2	1
321	приводят к	1	1
322	он как	1	1
323	есть нечто	1	1
324	говорить о	2	1
325	на себя	3	1
326	происходит и	2	1
327	меньшей степени	1	1
328	изменение в	1	1
329	на другом	1	1
330	иное как	2	1
331	время в	2	1
332	совсем не	1	1
333	но как	2	1
334	чтобы определить	1	1
335	мешает ему	1	1
336	то увидел	1	1
337	а он	1	1
338	иногда и	1	1
339	как специальная	1	1
340	или иное	2	1
341	отнюдь не	5	1
342	независимо от	2	1
343	это одно	1	1
344	что именно	2	1
345	из уст	1	1
346	дает нам	1	1
347	что как	1	1
348	вспомним что	1	1
349	как нам	1	1
350	в полном	2	1
351	и к	1	1
352	в небе	1	1
353	как таковое	1	1
354	в противоположность	2	1
355	то в	6	1
356	них как	1	1
357	сливаются в	1	1
358	и у	1	1
359	образом и	1	1
360	бы не	2	1
361	из этих	3	1
362	будет сказано	1	1
363	может считаться	1	1
364	рассказ о	1	1
365	но он	1	1
366	тому же	5	1
367	над ними	1	1
368	этим создается	1	1
369	ей в	1	1
370	так сказать	1	1
371	они в	2	1
372	же здесь	1	1
373	источник и	1	1
374	у читателя	1	1
375	факт который	1	1
376	содержит в	1	1
377	и ситуации	1	1
378	какой бы	1	1
379	его от	1	1
380	подобно тому	2	1
381	встречаются в	1	1
382	собственно говоря	1	1
383	или иных	1	1
384	значительной степени	2	1
385	в совершенно	1	1
386	матери или	2	1
387	на ту	1	1
388	времени и	7	1
389	разнообразных формах	1	1
390	того или	2	1
391	дело здесь	1	1
392	этом смысле	1	1
393	с начала	1	1
394	претендует на	1	1
395	в них	1	1
396	в историческом	1	1
397	часто бывает	1	1
398	соответствии с	1	1
399	и уже	1	1
400	каковыми являлись	1	1
401	не мог	4	1
402	искать в	1	1
403	в понимании	1	1
404	и сейчас	2	1
405	на данный	1	1
406	наших дней	1	1
407	часто не	1	1
408	представляла собой	1	1
409	себе а	1	1
410	в которых	1	1
411	от его	1	1
412	всякий раз	1	1
413	объекта или	1	1
414	вплоть до	2	1
415	героя но	1	1
416	разные формы	1	1
417	совершенно иной	2	1
418	не могли	1	1
419	быть не	1	1
420	тому чтобы	1	1
421	смерти что	1	1
422	культурной жизни	1	1
423	она не	2	1
424	материала в	1	1
425	иметь в	1	1
426	что иное	2	1
427	это еще	1	1
428	всей его	2	1
429	вытекает из	1	1
430	почему в	1	1
431	на наш	1	1
432	имеем дело	2	1
433	именно с	1	1
434	о ней	3	1
435	при всем	2	1
436	к концу	1	1
437	к ней	1	1
438	связь и	1	1
439	этот способ	2	1
440	страны мертвых	2	1
441	достаточно напомнить	1	1
