N	2gram	Propp_Isto_2	FransuaR
1	и в	15	41
2	в преисподнюю	1	21
3	таким образом	7	19
4	в этом	11	15
5	как и	2	14
6	то же	10	13
7	все эти	4	13
8	в этой	4	13
9	мы уже	6	12
10	в преисподней	1	12
11	в его	6	12
12	в себе	4	11
13	как мы	1	11
14	в том	6	11
15	прежде всего	5	11
16	так и	5	10
17	в то	1	10
18	никто не	1	10
19	все это	3	10
20	не в	7	9
21	и его	3	9
22	в качестве	3	9
23	но и	14	9
24	что в	12	9
25	но в	6	8
26	то что	12	8
27	по существу	2	8
28	в нем	7	7
29	человеческого тела	2	7
30	в новой	2	7
31	вовсе не	1	7
32	в них	1	7
33	как бы	6	7
34	и не	11	7
35	ни в	2	6
36	о том	3	6
37	мы видим	8	6
38	только в	6	6
39	это не	2	6
40	у него	4	6
41	все они	1	6
42	как в	5	5
43	и к	1	5
44	не только	18	5
45	мы видели	2	5
46	того как	4	5
47	потому что	9	5
48	и это	3	5
49	в ней	4	5
50	к нему	5	5
51	уже в	2	5
52	что и	6	5
53	вместе с	7	5
54	так же	13	5
55	и для	2	5
56	а в	12	5
57	к этому	1	5
58	в сущности	2	4
59	и на	4	4
60	и наконец	5	4
61	что это	6	4
62	он не	8	4
63	на земле	1	4
64	но все	5	4
65	и с	4	4
66	на этой	2	4
67	том что	7	4
68	он дает	2	4
69	но он	4	4
70	одна из	2	4
71	ничего не	7	4
72	в виду	2	4
73	в последней	1	4
74	и здесь	9	4
75	после того	3	4
76	может быть	17	4
77	в более	1	4
78	было бы	5	4
79	к жизни	1	4
80	мира и	1	4
81	круг мотивов	1	3
82	например в	2	3
83	он может	1	3
84	и есть	5	3
85	последней главе	1	3
86	той же	2	3
87	я не	2	3
88	с ее	2	3
89	он был	3	3
90	во всех	2	3
91	кроме того	2	3
92	его к	1	3
93	от этого	1	3
94	в главе	1	3
95	так сказать	2	3
96	при этом	4	3
97	и по	2	3
98	в нее	2	3
99	связанные с	1	3
100	его в	10	3
101	это одна	1	3
102	несмотря на	1	3
103	во время	2	3
104	в своей	1	3
105	в их	3	3
106	оказывается что	2	3
107	тем самым	2	3
108	тем что	4	3
109	как о	1	3
110	очень часто	4	3
111	с образом	2	3
112	я видел	1	3
113	легенды о	1	3
114	можно было	5	3
115	за то	1	3
116	что у	2	3
117	иногда в	1	3
118	связанных с	1	3
119	о нем	4	3
120	в свете	2	3
121	что он	24	3
122	по этому	1	3
123	из них	2	3
124	и их	2	3
125	в одном	5	3
126	так как	14	3
127	не было	2	3
128	ничем не	1	3
129	но есть	2	3
130	не может	5	3
131	видели в	1	3
132	и потому	1	3
133	в область	4	3
134	в той	1	3
135	в это	1	3
136	такой же	2	3
137	но это	4	3
138	не подлежит	1	3
139	с ними	2	3
140	в свою	1	3
141	не знает	2	3
142	которым он	1	3
143	является и	1	3
144	есть и	2	3
145	и другие	4	3
146	и эта	1	3
147	мы здесь	6	2
148	и то	2	2
149	на самом	2	2
150	и так	2	2
151	оно было	1	2
152	в доме	3	2
153	есть не	1	2
154	со всех	4	2
155	мы не	3	2
156	в которой	2	2
157	но по	3	2
158	не совсем	3	2
159	же что	1	2
160	еще не	9	2
161	в которых	2	2
162	время в	1	2
163	с его	1	2
164	одно мгновение	1	2
165	а только	1	2
166	по отношению	3	2
167	не просто	2	2
168	в течение	1	2
169	в одной	4	2
170	перед нами	2	2
171	говорит что	3	2
172	тело в	1	2
173	в земной	1	2
174	имеем в	5	2
175	как он	3	2
176	уже видели	4	2
177	человека в	2	2
178	и может	2	2
179	это было	1	2
180	но их	1	2
181	с этим	5	2
182	далеко не	1	2
183	мы имеем	15	2
184	не мог	3	2
185	что значит	1	2
186	в этих	11	2
187	том как	1	2
188	мы в	2	2
189	своего рода	1	2
190	их в	2	2
191	дело не	4	2
192	здесь на	2	2
193	в процессе	1	2
194	на землю	1	2
195	особое значение	1	2
196	так называемый	2	2
197	они находят	1	2
198	не знаем	1	2
199	к тому	5	2
200	за что	1	2
201	они и	1	2
202	должен быть	1	2
203	всего этого	1	2
204	на другой	2	2
205	в себя	3	2
206	с самого	2	2
207	роль в	3	2
208	никогда не	15	2
209	особенно в	1	2
210	здесь нет	2	2
211	во все	1	2
212	в разных	2	2
213	находится в	2	2
214	связанное с	1	2
215	а также	2	2
216	другими словами	4	2
217	одного из	1	2
218	и во	1	2
219	вся эта	1	2
220	еще более	1	2
221	того что	3	2
222	на которой	2	2
223	содержится в	1	2
224	оно и	2	2
225	тот же	1	2
226	одной из	4	2
227	представлений о	1	2
228	и ее	2	2
229	для всех	1	2
230	уже не	1	2
231	только на	1	2
232	же в	1	2
233	свидетельствует о	1	2
234	и других	1	2
235	дает ему	2	2
236	превращаются в	1	2
237	характерно что	1	2
238	и со	1	2
239	входят в	1	2
240	к человеку	1	2
241	отношению к	3	2
242	них и	1	2
243	к самому	1	2
244	в особенности	2	2
245	связан с	5	2
246	связаны с	1	2
247	именно в	2	2
248	и др	4	2
249	а на	1	2
250	до конца	1	2
251	а не	5	2
252	в связи	5	2
253	нигде не	2	2
254	может иметь	1	2
255	и глубокое	1	2
256	не осталось	1	2
257	по своему	1	2
258	превращения в	2	2
259	в отдельности	1	2
260	в состоянии	3	2
261	которые были	2	2
262	например у	1	2
263	этот образ	1	2
264	они так	1	2
265	на небе	1	2
266	или в	2	2
267	в результате	1	2
268	о котором	1	2
269	у них	1	2
270	и как	1	2
271	с ним	1	2
272	есть то	1	2
273	и наиболее	1	1
274	говорили о	1	1
275	который должен	1	1
276	к их	1	1
277	сам по	1	1
278	сын и	2	1
279	как тесно	1	1
280	самом деле	2	1
281	дурак и	1	1
282	это и	1	1
283	всем что	1	1
284	едва ли	1	1
285	момент когда	2	1
286	по его	1	1
287	хлеб и	1	1
288	его не	2	1
289	в несколько	1	1
290	а как	1	1
291	им их	1	1
292	представлением о	1	1
293	так чтобы	1	1
294	что иное	2	1
295	принадлежит к	2	1
296	все здесь	1	1
297	они были	2	1
298	всех сторон	4	1
299	это время	1	1
300	также о	1	1
301	не помогают	1	1
302	он сам	1	1
303	более подробное	1	1
304	этот текст	1	1
305	иное как	2	1
306	и посуда	1	1
307	стороны она	1	1
308	эти вещи	1	1
309	только после	4	1
310	там и	1	1
311	то мы	2	1
312	но не	2	1
313	бы его	1	1
314	к которой	1	1
315	а он	1	1
316	тогда как	1	1
317	отличие от	1	1
318	друг от	1	1
319	до наших	1	1
320	своего сына	1	1
321	что они	10	1
322	в настоящем	1	1
323	в истории	1	1
324	в центре	1	1
325	другой день	1	1
326	его на	2	1
327	которое на	1	1
328	вот как	1	1
329	смерти на	1	1
330	некоторое время	2	1
331	все же	9	1
332	однако не	1	1
333	узнает что	1	1
334	их они	1	1
335	жена и	1	1
336	увидим что	3	1
337	он на	1	1
338	ни одно	1	1
339	это чисто	1	1
340	и этим	1	1
341	в самом	1	1
342	он в	3	1
343	тому же	2	1
344	одном образе	1	1
345	самым и	1	1
346	из другого	1	1
347	еще один	1	1
348	и они	4	1
349	им в	1	1
350	другом случае	1	1
351	но его	2	1
352	говорят о	2	1
353	но на	1	1
354	не могла	2	1
355	человек не	1	1
356	с новым	1	1
357	жизнью и	1	1
358	у брата	1	1
359	к миру	1	1
360	после этого	4	1
361	него родился	1	1
362	чтобы они	1	1
363	никакому сомнению	1	1
364	здесь говорится	1	1
365	которому она	1	1
366	силу своей	1	1
367	и которые	1	1
368	и пить	1	1
369	в глубину	1	1
370	в основу	1	1
371	мы слышим	1	1
372	не будет	1	1
373	другой раз	2	1
374	в совершенно	1	1
375	момент и	1	1
376	ее резко	1	1
377	с целью	1	1
378	как к	1	1
379	на горизонте	1	1
380	и иных	1	1
381	уже знаем	3	1
382	северной америки	1	1
383	центральное место	1	1
384	не соответствует	2	1
385	в жизни	2	1
386	смерть и	1	1
387	для них	1	1
388	но уже	1	1
389	подвергаются обряду	1	1
