N	2gram	Bakhtin_fo_2	KulturaY
1	и т	14	33
2	в том	10	30
3	и в	46	24
4	потому что	8	23
5	том что	4	21
6	т п	11	18
7	что в	5	17
8	того чтобы	8	17
9	для того	8	16
10	было бы	2	15
11	и пр	2	15
12	в этом	22	14
13	т д	3	14
14	точки зрения	10	14
15	может быть	7	13
16	все же	6	12
17	таким образом	3	12
18	и не	9	12
19	в его	8	12
20	не в	9	11
21	только в	11	11
22	в самом	1	10
23	не только	11	10
24	у нас	2	10
25	вовсе не	13	10
26	самом деле	1	9
27	с точки	8	9
28	так как	6	9
29	если бы	1	9
30	о том	4	9
31	того что	3	9
32	прежде всего	14	9
33	то что	7	9
34	уже не	3	8
35	то же	8	8
36	тем что	3	8
37	а не	4	8
38	не может	2	7
39	это не	2	7
40	в них	7	7
41	связи с	8	7
42	так и	7	7
43	бы в	1	7
44	в качестве	3	7
45	с другой	2	7
46	с помощью	3	7
47	как бы	10	7
48	вместе с	9	7
49	мы имеем	2	6
50	в ней	1	6
51	однако не	1	6
52	в которой	1	6
53	все эти	5	6
54	при этом	6	6
55	в которых	3	6
56	что он	3	6
57	но и	9	6
58	именно в	2	6
59	все это	6	6
60	этого рода	1	6
61	другой стороны	1	6
62	например в	1	5
63	еще не	6	5
64	но не	5	5
65	и с	6	5
66	рядом с	2	5
67	с тем	2	5
68	так сказать	7	5
69	и его	12	5
70	к тому	3	5
71	в виду	3	5
72	с ним	4	5
73	и что	1	5
74	между тем	1	5
75	еще и	1	5
76	что не	1	5
77	в той	2	5
78	в результате	1	5
79	целый ряд	3	5
80	этом отношении	2	5
81	а в	3	5
82	во всяком	2	5
83	того же	3	4
84	это и	1	4
85	разумеется не	1	4
86	и на	7	4
87	с его	1	4
88	что они	4	4
89	как в	4	4
90	из этих	4	4
91	учение о	1	4
92	роль в	3	4
93	в нем	5	4
94	в данном	2	4
95	и тогда	1	4
96	в таких	1	4
97	и является	1	4
98	к себе	4	4
99	в пределах	5	4
100	не на	3	4
101	в самой	2	4
102	внимание на	1	4
103	что и	3	4
104	должен быть	1	4
105	так что	4	4
106	есть в	1	4
107	из них	8	4
108	до сих	2	4
109	там где	2	4
110	в частности	5	4
111	и потому	2	4
112	с этим	5	4
113	в тех	1	4
114	по существу	5	4
115	слова и	3	4
116	сих пор	2	4
117	один из	2	4
118	указать на	1	4
119	же в	4	4
120	в этих	3	4
121	так же	2	4
122	и то	1	3
123	в котором	4	3
124	ему нужно	1	3
125	в сущности	2	3
126	так называемые	1	3
127	и он	4	3
128	в общем	1	3
129	в истории	4	3
130	в связи	8	3
131	в своем	5	3
132	хотя и	3	3
133	когда он	1	3
134	его к	1	3
135	в этой	2	3
136	в себе	4	3
137	на его	1	3
138	не имеют	1	3
139	через посредство	1	3
140	должна быть	1	3
141	а это	1	3
142	несмотря на	1	3
143	должно быть	5	3
144	нисколько не	1	3
145	в их	3	3
146	представление о	2	3
147	и эти	1	3
148	тому что	1	3
149	из одного	1	3
150	в духе	2	3
151	оно не	1	3
152	свою очередь	1	3
153	здесь не	2	3
154	сводится к	1	3
155	том как	3	3
156	и здесь	1	3
157	можно сказать	2	3
158	нуждается в	1	3
159	культурного развития	1	3
160	мы увидим	1	3
161	уже в	4	3
162	себе в	1	3
163	в одном	7	3
164	уже и	1	3
165	не было	3	3
166	в особенности	6	3
167	и даже	3	3
168	или иной	2	3
169	в свою	1	3
170	под влиянием	1	3
171	если не	2	3
172	в речи	1	3
173	как это	2	3
174	этого слова	1	3
175	слова как	1	3
176	потребность в	1	3
177	нам не	1	3
178	в системе	1	3
179	как на	2	3
180	в таком	1	3
181	они не	1	3
182	можно говорить	1	2
183	также и	4	2
184	и есть	2	2
185	индивидуального и	1	2
186	по преимуществу	1	2
187	как история	2	2
188	бы уже	1	2
189	что если	1	2
190	бы и	1	2
191	как то	1	2
192	в числе	1	2
193	форм в	1	2
194	на самом	1	2
195	значение и	4	2
196	если в	2	2
197	себе и	1	2
198	идет о	1	2
199	и как	3	2
200	но в	10	2
201	от этого	2	2
202	формы в	1	2
203	еще один	1	2
204	он не	5	2
205	данном отношении	1	2
206	так например	1	2
207	но все	1	2
208	в каждом	1	2
209	рано или	1	2
210	в состоянии	1	2
211	лишь в	2	2
212	и тем	1	2
213	ни в	1	2
214	все равно	1	2
215	как об	1	2
216	как и	8	2
217	и было	4	2
218	одного и	1	2
219	и становится	2	2
220	и еще	1	2
221	в своей	1	2
222	не столько	1	2
223	вопрос о	1	2
224	что было	3	2
225	и более	2	2
226	том же	4	2
227	по себе	2	2
228	до конца	2	2
229	иной раз	1	2
230	в то	5	2
231	не имеет	1	2
232	чтобы в	1	2
233	никогда не	6	2
234	такова что	1	2
235	же время	4	2
236	до того	2	2
237	не является	3	2
238	не могут	1	2
239	и должно	2	2
240	когда мы	1	2
241	во все	2	2
242	что все	2	2
243	действия и	1	2
244	не мог	2	2
245	мы наблюдаем	3	2
246	было в	1	2
247	в разных	1	2
248	никак не	1	2
249	это было	1	2
250	каждом из	2	2
251	в собственно	1	2
252	должны быть	1	2
253	тот же	3	2
254	и того	1	2
255	внутренняя форма	1	2
256	литературе и	1	2
257	конечно не	4	2
258	в большинстве	3	2
259	то и	1	2
260	свидетельствует о	1	2
261	был бы	1	2
262	здесь как	1	2
263	или поздно	1	2
264	большое значение	2	2
265	на этот	1	2
266	даже для	1	2
267	а на	2	2
268	так называемой	1	2
269	о чем	3	2
270	в это	3	2
271	это есть	1	2
272	с этой	4	2
273	этом случае	2	2
274	то под	1	2
275	видно что	1	2
276	между прочим	1	2
277	в смысле	5	2
278	смысл и	1	2
279	и для	9	2
280	этих случаях	1	2
281	уже на	1	2
282	и все	6	2
283	лишь как	1	2
284	тем более	3	2
285	на более	1	2
286	бы на	1	2
287	значения в	2	2
288	между ними	2	2
289	в последнем	2	2
290	ее в	3	2
291	этой точки	1	2
292	который должен	1	1
293	смысле слова	2	1
294	говоря о	1	1
295	в обычном	1	1
296	связи между	2	1
297	для себя	1	1
298	тех же	1	1
299	погоне за	1	1
300	из самых	2	1
