N	3gram	Vygotskiy__6	Problemy
1	на самом деле	1	10
2	с самого начала	7	8
3	не может быть	2	6
4	по отношению к	10	5
5	в этом смысле	2	4
6	с точки зрения	10	4
7	его отношение к	2	4
8	в самом деле	1	3
9	он не может	1	3
10	с другим и	1	3
11	в конце концов	1	3
12	с другой стороны	2	3
13	бы он ни	1	3
14	и к другому	1	3
15	смысле этого слова	1	2
16	то что я	1	2
17	подобно тому как	1	2
18	как раз и	1	2
19	в этом случае	2	2
20	но все это	1	2
21	и не может	2	2
22	вместе с тем	2	2
23	в отличие от	1	2
24	как и все	1	2
25	как мы знаем	1	2
26	того что он	2	2
27	и в этом	1	2
28	той или иной	1	2
29	тем не менее	1	2
30	друг с другом	5	2
31	именно потому что	2	2
32	как мы видели	4	2
33	в пределах одного	1	2
34	является как раз	1	1
35	в которой он	1	1
36	с которыми мы	1	1
37	он сам не	1	1
38	и в своей	1	1
39	потому что в	1	1
40	вопрос что такое	1	1
41	в котором он	1	1
42	и в отношении	1	1
43	и по отношению	1	1
44	в том и	1	1
45	в том же	2	1
46	он мог бы	2	1
47	он с самого	1	1
48	и своего собственного	1	1
49	самом деле не	1	1
50	и то в	1	1
51	до сих пор	3	1
52	что он должен	1	1
53	что он не	1	1
54	заключают в себе	1	1
55	мы могли бы	9	1
56	в этом отношении	3	1
57	сказать что у	1	1
58	то что в	1	1
59	есть нечто высшее	1	1
60	не видит того	1	1
61	были бы невозможны	1	1
62	несмотря на то	2	1
63	что он может	1	1
64	и то что	2	1
65	к тому что	7	1
66	в данном случае	1	1
67	на этот раз	1	1
68	требует от него	2	1
69	главным образом в	1	1
70	и как бы	1	1
71	отношению к другому	1	1
72	то что он	2	1
73	в этом направлении	1	1
74	друг к другу	3	1
75	и тот же	1	1
76	по себе и	1	1
77	том и в	1	1
78	потому что они	1	1
79	которой она только	1	1
80	мы видели что	3	1
81	один и тот	1	1
82	на вопрос что	1	1
83	мы говорили что	1	1
84	то новое что	1	1
85	свое последнее слово	1	1
86	раз и навсегда	1	1
87	отношение к другим	3	1
88	вообще не знает	1	1
89	там где они	2	1
90	только в отношении	1	1
91	как и в	1	1
92	видит того что	1	1
93	в свою очередь	1	1
94	и того же	4	1
95	все равно что	1	1
96	не только не	2	1
97	смысле можно сказать	1	1
98	но в этом	1	1
99	можно сказать что	6	1
100	но и по	1	1
101	на то что	4	1
102	одного и того	4	1
103	и его отношение	1	1
104	вопрос о том	1	1
105	на всем протяжении	1	1
106	как бы в	1	1
107	по сравнению со	1	1
108	могли бы сказать	2	1
109	к самому себе	1	1
110	для того чтобы	8	1
111	в том что	19	1
112	но не может	1	1
113	этом смысле можно	1	1
114	что и в	1	1
115	и в другом	1	1
