N	2gram	Vygotskiy__1	Istorich
1	и в	31	24
2	не только	13	21
3	что он	7	21
4	и т	26	17
5	т д	8	16
6	т е	3	16
7	может быть	22	14
8	не может	17	14
9	что в	23	13
10	в этих	4	13
11	мы имеем	4	12
12	как в	9	12
13	в этом	12	12
14	и здесь	2	12
15	но и	2	11
16	это не	1	10
17	том что	16	10
18	и что	8	10
19	у него	4	10
20	мы видим	5	10
21	а в	6	10
22	все же	5	9
23	с другой	5	9
24	не в	11	9
25	о том	7	9
26	потому что	10	9
27	и другие	4	9
28	то же	5	8
29	еще не	1	8
30	показывает что	5	8
31	что и	13	8
32	так как	18	8
33	другой стороны	5	8
34	а не	13	8
35	все это	8	8
36	или в	1	8
37	во всех	1	7
38	то что	32	7
39	таким образом	20	7
40	мы видели	2	7
41	одна из	4	7
42	к нему	2	7
43	что здесь	2	7
44	один из	4	7
45	в том	30	7
46	вместе с	8	7
47	он показывает	1	6
48	что это	6	6
49	но не	3	6
50	как он	2	6
51	в нем	2	6
52	он не	3	6
53	об этом	1	6
54	как и	16	6
55	для нас	5	6
56	и все	5	6
57	того что	10	6
58	только в	14	6
59	ответ на	1	6
60	так же	12	6
61	с этой	4	6
62	мы увидим	4	6
63	то это	1	5
64	в чем	2	5
65	с одной	5	5
66	отношение к	2	5
67	но в	3	5
68	что она	6	5
69	не менее	2	5
70	с ним	2	5
71	дело не	1	5
72	ничего не	2	5
73	так и	3	5
74	одной стороны	6	5
75	там где	4	5
76	в тех	1	5
77	тот кто	2	5
78	же как	4	4
79	мы не	12	4
80	представляет собой	2	4
81	тех случаях	1	4
82	как бы	5	4
83	при этом	19	4
84	мы можем	4	4
85	но все	1	4
86	не всегда	2	4
87	задач в	1	4
88	точки зрения	15	4
89	в их	1	4
90	своего рода	1	4
91	тем не	2	4
92	по существу	4	4
93	никогда не	8	4
94	в других	1	4
95	совершенно ясно	19	4
96	что у	3	4
97	на вопрос	2	4
98	то не	1	4
99	представления о	1	4
100	то и	2	4
101	вовсе не	6	4
102	ее на	1	4
103	в состоянии	3	4
104	и не	16	4
105	мы должны	1	4
106	одной из	1	4
107	например в	3	3
108	в различных	1	3
109	с его	1	3
110	тогда как	1	3
111	что они	2	3
112	хотя и	3	3
113	когда он	2	3
114	и наконец	1	3
115	из этих	6	3
116	на то	10	3
117	и если	4	3
118	эту задачу	1	3
119	том чтобы	7	3
120	и по	3	3
121	его в	2	3
122	в них	2	3
123	которой он	1	3
124	и становится	1	3
125	она в	2	3
126	представление о	3	3
127	знаем что	1	3
128	вопрос о	3	3
129	должны были	1	3
130	для объяснения	3	3
131	в конце	3	3
132	он дает	1	3
133	задачи и	3	3
134	как мы	2	3
135	тогда когда	5	3
136	того как	1	3
137	показывает как	2	3
138	видим что	2	3
139	или когда	1	3
140	и его	7	3
141	связи с	1	3
142	должны быть	3	3
143	здесь нет	1	3
144	приходит к	2	3
145	не знаю	1	3
146	в качестве	2	3
147	чаще всего	1	3
148	так что	5	3
149	уже в	3	3
150	при помощи	20	3
151	в другой	2	3
152	и даже	6	3
153	в свете	1	3
154	этой точки	5	3
155	что мы	8	3
156	сих пор	3	3
157	но это	3	3
158	обращается к	1	3
159	от него	2	3
160	он также	1	2
161	очень много	1	2
162	из самых	1	2
163	почти всегда	3	2
164	что эти	3	2
165	его не	2	2
166	указать что	1	2
167	время как	5	2
168	и ее	1	2
169	того же	2	2
170	оказывается что	5	2
171	и на	1	2
172	только после	1	2
173	быть признаны	1	2
174	если в	1	2
175	некоторые черты	1	2
176	со стороны	4	2
177	в одной	3	2
178	с этим	3	2
179	стороны и	3	2
180	и нет	1	2
181	перед нами	1	2
182	что по	3	2
183	в действительности	1	2
184	увидим что	2	2
185	он на	1	2
186	в самом	11	2
187	та же	3	2
188	в которой	4	2
189	во многих	1	2
190	думать что	1	2
191	им в	3	2
192	и тот	2	2
193	на его	1	2
194	в силу	3	2
195	в одну	1	2
196	не будет	3	2
197	то чтобы	2	2
198	раз он	1	2
199	было бы	6	2
200	и тем	2	2
201	общественного развития	3	2
202	ни в	9	2
203	это положение	1	2
204	нас не	1	2
205	можно найти	1	2
206	в котором	4	2
207	из анализа	1	2
208	к этому	4	2
209	него есть	1	2
210	новые и	1	2
211	что этот	1	2
212	нас к	1	2
213	тому что	4	2
214	она не	5	2
215	стоит в	1	2
216	вплоть до	1	2
217	в таких	1	2
218	в то	5	2
219	что такое	2	2
220	в основе	2	2
221	во всем	3	2
222	не могут	3	2
223	лежит в	1	2
224	как только	1	2
225	его за	1	2
226	что при	3	2
227	и это	3	2
228	но при	1	2
229	связи со	2	2
230	без всякого	2	2
231	в ее	5	2
232	то время	5	2
233	стоят в	1	2
234	и когда	3	2
235	все дело	2	2
236	там же	2	2
237	образом мы	1	2
238	в приведенных	1	2
239	в ряд	1	2
240	все в	1	2
241	если это	1	2
242	и другую	2	2
243	это вытекает	1	2
244	тот же	2	2
245	и так	4	2
246	по этому	2	2
247	конечно не	1	2
248	уже не	2	2
249	не можем	3	2
250	и у	4	2
251	только на	3	2
252	из них	2	2
253	мы знаем	3	2
254	это обстоятельство	3	2
255	не так	1	2
256	прежде всего	4	2
257	к ним	2	2
258	или это	1	2
259	она будет	1	2
260	в особенности	1	2
261	до сих	3	2
262	связаны с	1	2
263	на этот	1	2
264	такое же	1	2
265	и др	1	2
266	говорит о	2	2
267	совершенно очевидно	3	2
268	в связи	2	2
269	как это	4	2
270	он говорит	1	2
271	а если	1	2
272	и там	2	2
273	в литературе	1	2
274	а потом	1	2
275	когда она	2	2
276	и такие	1	2
277	только о	2	2
278	и от	2	2
279	и о	4	2
280	отличается от	2	2
281	но для	1	2
282	но вот	1	2
283	сказать что	7	2
284	от всех	3	2
285	всех других	2	2
286	точно так	3	2
287	и наиболее	1	1
288	ту же	2	1
289	связана с	1	1
290	самом деле	9	1
291	от этой	1	1
292	показать что	8	1
293	к этой	2	1
294	этой теории	6	1
295	из его	3	1
296	действительно мы	1	1
297	должна быть	3	1
298	и больше	1	1
299	это объяснение	1	1
300	в несколько	1	1
301	есть не	2	1
302	можно и	1	1
303	с теорией	3	1
304	на тех	1	1
305	это совершенно	1	1
306	что если	1	1
307	в первый	1	1
308	бы что	2	1
309	совершенно так	1	1
310	еще до	1	1
311	который был	1	1
312	но она	1	1
313	что иное	1	1
314	я не	1	1
315	ему в	1	1
316	увидим ниже	1	1
317	зависимости от	6	1
318	в ней	1	1
319	большей частью	2	1
320	более или	2	1
321	собой в	1	1
322	в которых	3	1
323	между собой	1	1
324	что то	2	1
325	бы то	1	1
326	тем как	1	1
327	заключается не	2	1
328	видели что	2	1
329	чем это	1	1
330	совсем не	3	1
331	то он	1	1
332	о смерти	1	1
333	и всякий	2	1
334	только тогда	7	1
335	искусство в	2	1
336	такое толкование	1	1
337	сама по	2	1
338	один и	1	1
339	из которого	2	1
340	утверждение что	1	1
341	независимо от	2	1
342	что именно	1	1
343	этом очень	1	1
344	для испытания	1	1
345	совершенно другой	2	1
346	в своем	3	1
347	туда и	1	1
348	и как	2	1
349	в древнейшем	1	1
350	и к	3	1
351	духа и	1	1
352	в непосредственной	1	1
353	имеет в	2	1
354	есть ли	2	1
355	искусство и	4	1
356	и хотя	1	1
357	роль играет	1	1
358	или иную	1	1
359	за собой	1	1
360	потом уже	1	1
361	а последний	1	1
362	но отсюда	1	1
363	в целом	5	1
364	образом и	1	1
365	в черный	1	1
366	в этой	3	1
367	в известном	2	1
368	какую роль	1	1
369	бы ни	2	1
370	из авторов	1	1
371	не получаем	1	1
372	образом на	1	1
373	состоит в	3	1
374	и вот	3	1
375	что цель	1	1
376	значения но	1	1
377	только те	1	1
378	ни было	1	1
379	в зависимости	5	1
380	для понимания	1	1
381	и попытка	1	1
382	что ни	1	1
383	ясности если	1	1
384	в нее	1	1
385	в каждом	3	1
386	могла бы	1	1
387	в совершенно	4	1
388	сочетание с	1	1
389	к другу	1	1
390	на все	1	1
391	а как	1	1
392	знает что	1	1
393	убеждают нас	1	1
394	его существенную	1	1
395	если при	2	1
396	за ней	1	1
397	и делает	1	1
398	она и	1	1
399	ни одной	1	1
400	далеко не	2	1
401	на основании	7	1
402	с тем	3	1
403	и уже	1	1
404	одна и	1	1
405	и вне	1	1
406	мы хотели	1	1
407	должно быть	1	1
408	автора и	1	1
409	обратимся к	1	1
410	или менее	2	1
411	но если	1	1
412	и при	1	1
413	связь со	1	1
414	в своей	3	1
415	которую мы	1	1
416	при изучении	1	1
417	соответствующие им	1	1
418	по реке	1	1
419	женщин и	1	1
420	взгляд на	1	1
421	именно и	2	1
422	и без	2	1
423	с точки	2	1
424	этого вопроса	2	1
425	может сделать	1	1
426	от себя	4	1
427	что я	4	1
428	всякий раз	8	1
429	природы но	1	1
430	и другого	2	1
431	гораздо ярче	1	1
432	не стоят	1	1
433	и той	3	1
434	такую же	1	1
435	при рассмотрении	1	1
436	надо сказать	3	1
437	и более	1	1
438	не могли	1	1
439	и наоборот	1	1
440	и то	2	1
441	по себе	9	1
442	что эта	3	1
443	же мы	1	1
444	и есть	5	1
445	приводят к	1	1
446	случае в	3	1
447	можно ли	2	1
448	чистом виде	3	1
449	тем самым	2	1
450	чтобы иметь	1	1
451	как можно	1	1
452	в испытании	1	1
453	мышления и	3	1
454	дело в	1	1
455	в науке	2	1
456	живые люди	1	1
457	же значение	1	1
458	того и	1	1
459	склонен думать	1	1
460	имеем дело	1	1
461	в противоречие	2	1
462	оно есть	2	1
463	она должна	2	1
464	как она	2	1
465	с достаточной	2	1
466	в сознании	2	1
467	как будто	5	1
468	может сделаться	1	1
469	ли это	2	1
470	перед ним	1	1
471	очень часто	4	1
472	один раз	1	1
473	прямо говорит	1	1
474	к объяснению	1	1
475	здесь совершенно	1	1
476	в состав	1	1
477	существует между	1	1
478	есть признак	1	1
479	не до	1	1
480	же самое	2	1
481	мы все	2	1
482	к тому	4	1
483	вели это	1	1
484	указывает на	4	1
485	они и	1	1
486	оно не	1	1
487	он создает	1	1
488	утверждать что	5	1
489	если же	2	1
490	должен быть	1	1
491	для себя	1	1
492	оно может	1	1
493	назвал его	1	1
494	формула для	1	1
495	как не	1	1
496	однако ни	1	1
497	не могу	1	1
498	на основе	2	1
499	раз мы	1	1
500	сводится к	1	1
501	мысль о	1	1
502	можно сделать	1	1
503	но мы	3	1
504	и может	2	1
505	как ее	1	1
506	на нее	1	1
507	те же	4	1
508	ясно что	19	1
509	живет в	1	1
510	подойти к	2	1
511	можно только	1	1
512	его она	1	1
513	том как	1	1
514	по тому	3	1
515	и с	2	1
516	превратившись в	1	1
517	составные части	1	1
518	с этого	1	1
519	если бы	6	1
520	означает что	2	1
521	теперь уже	1	1
522	утверждают что	1	1
523	находится в	1	1
524	мы всегда	1	1
525	и поэтому	2	1
526	и та	1	1
527	никак не	4	1
528	самому себе	2	1
529	можно сказать	1	1
530	а также	1	1
531	и во	2	1
532	как они	2	1
533	этой формулы	2	1
534	новое что	1	1
535	на составные	1	1
536	которых они	2	1
537	ее от	3	1
538	помощи которых	1	1
539	в его	6	1
540	во всей	1	1
541	и только	3	1
542	вслед за	6	1
543	именно в	1	1
544	в ту	1	1
545	случаях эта	1	1
546	в самый	1	1
547	она на	1	1
548	развития но	1	1
549	тех пор	1	1
550	как например	2	1
551	но так	1	1
552	но с	1	1
553	с ними	1	1
554	дело с	3	1
555	вступить в	1	1
556	в какой	5	1
557	что этого	1	1
