N	2gram	Vygotskiy__2	Myslijsy
1	потому что	21	52
2	то есть	21	42
3	и в	32	39
4	в языке	4	33
5	может быть	18	27
6	в том	37	26
7	только в	7	25
8	не может	17	22
9	что в	20	22
10	не только	12	21
11	так как	12	21
12	а не	7	21
13	в нем	4	20
14	но и	10	20
15	и не	10	18
16	том что	21	16
17	так что	3	16
18	в этом	13	15
19	не в	8	15
20	если бы	6	14
21	в себе	2	13
22	таким образом	21	13
23	так и	3	13
24	чувства и	2	13
25	было бы	11	12
26	есть только	5	11
27	точно так	3	11
28	мы не	3	10
29	как в	9	10
30	по себе	12	10
31	и что	22	10
32	а потому	2	10
33	то что	21	10
34	что не	3	10
35	не есть	1	10
36	речи и	1	10
37	но в	3	9
38	как и	10	9
39	тогда когда	3	9
40	могут быть	4	9
41	для нас	2	9
42	тем что	9	9
43	душевной жизни	2	9
44	но не	2	8
45	точки зрения	17	8
46	в одном	2	8
47	того что	8	8
48	со стороны	1	8
49	вместе с	2	8
50	в ней	5	7
51	в истории	1	7
52	же с	2	7
53	с этим	4	7
54	это не	2	7
55	в этих	2	7
56	в нас	3	7
57	на язык	1	7
58	должны быть	3	7
59	с другой	3	7
60	должно быть	1	7
61	и т	10	6
62	то же	13	6
63	независимо от	1	6
64	все же	4	6
65	и как	7	6
66	бы не	2	6
67	при этом	13	6
68	и по	4	6
69	и наоборот	2	6
70	не менее	8	6
71	того как	4	6
72	тем не	4	6
73	что на	4	6
74	в каком	3	6
75	что и	17	6
76	еще не	2	6
77	как бы	6	6
78	в первом	1	5
79	с в	2	5
80	то это	3	5
81	во всех	3	5
82	мысль что	2	5
83	только тогда	1	5
84	то в	1	5
85	не имеют	2	5
86	не следует	1	5
87	с тем	11	5
88	несмотря на	4	5
89	не имеет	4	5
90	и его	7	5
91	деятельности и	1	5
92	что при	9	5
93	которые мы	4	5
94	если же	4	5
95	между тем	4	5
96	в его	2	5
97	душевных явлений	1	5
98	для всех	1	5
99	вовсе не	2	5
100	зависит от	2	5
101	так же	18	5
102	но это	2	5
103	и для	4	5
104	из себя	2	5
105	а в	4	5
106	другой стороны	2	5
107	в таком	2	5
108	на деле	8	4
109	этой теории	2	4
110	есть нечто	2	4
111	с но	2	4
112	а только	3	4
113	удовольствия и	1	4
114	увидим что	2	4
115	и стремления	1	4
116	из этих	1	4
117	т д	2	4
118	в каждом	2	4
119	этом смысле	1	4
120	мы видели	1	4
121	том смысле	1	4
122	т п	8	4
123	тем самым	1	4
124	однако в	1	4
125	в то	5	4
126	не по	1	4
127	никогда не	9	4
128	же время	2	4
129	во всем	3	4
130	не могут	3	4
131	к тому	7	4
132	свою очередь	2	4
133	каждый раз	1	4
134	бы в	1	4
135	говорит он	4	4
136	согласно с	1	4
137	и других	3	4
138	для него	1	4
139	само по	3	4
140	в более	1	4
141	не было	2	4
142	и даже	5	4
143	в действительности	4	4
144	прежде всего	1	4
145	там где	2	4
146	что мы	1	4
147	тому как	3	4
148	быть не	1	4
149	в смысле	3	4
150	при таком	4	4
151	от него	1	4
152	от того	4	4
153	не более	1	4
154	мы видим	4	4
155	в свою	3	4
156	в своих	9	4
157	а между	1	3
158	того же	2	3
159	только потому	2	3
160	смотрит на	2	3
161	противном случае	1	3
162	что если	6	3
163	есть вместе	1	3
164	и то	3	3
165	столь же	4	3
166	тем как	1	3
167	явлений и	2	3
168	очевидно что	2	3
169	относится к	3	3
170	что как	1	3
171	в противном	1	3
172	что по	2	3
173	в самом	12	3
174	что это	8	3
175	думать что	3	3
176	в основании	1	3
177	он не	6	3
178	подобно тому	2	3
179	так например	1	3
180	то ни	2	3
181	что все	9	3
182	действует на	1	3
183	той же	8	3
184	и с	4	3
185	заключается в	12	3
186	и тем	4	3
187	в жизни	4	3
188	в них	2	3
189	показывает что	3	3
190	в этой	6	3
191	во внимание	2	3
192	не так	2	3
193	и при	2	3
194	в своей	3	3
195	удовольствие и	1	3
196	и без	2	3
197	с точки	10	3
198	и той	4	3
199	человеком и	3	3
200	с так	1	3
201	тому что	4	3
202	она не	2	3
203	для того	13	3
204	и другое	2	3
205	самого начала	1	3
206	только из	5	3
207	на него	2	3
208	сколько и	1	3
209	с и	12	3
210	или же	3	3
211	как она	4	3
212	в сознании	4	3
213	развития мысли	1	3
214	оно не	2	3
215	для себя	1	3
216	и это	4	3
217	но при	1	3
218	с самого	1	3
219	столько же	3	3
220	когда в	1	3
221	том как	2	3
222	и вообще	2	3
223	разница между	1	3
224	одной и	4	3
225	и во	1	3
226	в глазах	1	3
227	в другой	1	3
228	мы увидим	1	3
229	но как	3	3
230	с одной	1	3
231	из которого	4	3
232	если мы	12	3
233	только на	5	3
234	каким образом	3	3
235	и их	3	3
236	представить себе	3	3
237	могло бы	2	3
238	были бы	3	3
239	нужно было	1	3
240	с другим	1	3
241	что для	7	3
242	связи с	1	3
243	все более	2	3
244	в самой	2	3
245	одной стороны	1	3
246	из самого	2	3
247	в состоянии	2	3
248	к которому	2	3
249	и от	2	3
250	она может	1	3
251	и все	4	3
252	мы должны	3	3
253	хотя в	1	3
254	сказать что	7	3
255	по поводу	1	3
256	как на	5	3
257	во всяком	2	3
258	ко всем	1	2
259	одним из	1	2
260	совершенно справедливо	6	2
261	чтобы не	1	2
262	тем же	1	2
263	во-первых в	1	2
264	их и	1	2
265	а как	1	2
266	есть не	4	2
267	в сущности	7	2
268	и народов	1	2
269	что до	1	2
270	его словам	1	2
271	бы то	2	2
272	которое он	3	2
273	одним словом	1	2
274	слов не	1	2
275	мы будем	2	2
276	значение и	2	2
277	друг от	1	2
278	за пределы	1	2
279	которые не	3	2
280	что именно	3	2
281	выйти из	1	2
282	более и	2	2
283	в полном	2	2
284	сознания в	1	2
285	могли бы	2	2
286	с понятием	1	2
287	мысль в	1	2
288	его к	1	2
289	на что	1	2
290	в которой	2	2
291	в целом	4	2
292	образом и	4	2
293	думаем что	1	2
294	есть как	2	2
295	на то	11	2
296	времен и	1	2
297	не могла	1	2
298	и если	1	2
299	по крайней	1	2
300	мы можем	3	2
301	ключ к	1	2
302	на чувство	1	2
303	он должен	1	2
304	к одному	4	2
305	оно должно	1	2
306	в понятии	1	2
307	и более	4	2
308	с этой	4	2
309	но все	1	2
310	на все	5	2
311	то все	2	2
312	жизни человека	1	2
313	переходим к	1	2
314	чем в	1	2
315	духовной жизни	1	2
316	и того	1	2
317	одного и	2	2
318	но если	1	2
319	что такая	1	2
320	таким же	1	2
321	взгляд на	1	2
322	в их	3	2
323	утверждения что	1	2
324	слова в	2	2
325	что имеет	1	2
326	обнаруживается в	2	2
327	его действие	1	2
328	но он	3	2
329	не могли	3	2
330	том и	2	2
331	том же	2	2
332	деятельности в	1	2
333	от нас	1	2
334	и всегда	2	2
335	эти формы	1	2
336	дело в	1	2
337	что иное	1	2
338	того чтобы	14	2
339	нам и	1	2
