N	3gram	Bakhtin_Fr_3	Myshleni
1	с точки зрения	1	18
2	для того чтобы	3	15
3	в том что	1	15
4	с другой стороны	1	9
5	с самого начала	1	8
6	по отношению к	2	7
7	в другом месте	1	6
8	заключается в том	1	6
9	о том что	2	6
10	в собственном смысле	1	5
11	по сравнению с	2	5
12	не может быть	2	5
13	до сих пор	4	4
14	в высшей степени	1	4
15	в этом отношении	2	4
16	можно сказать что	2	4
17	смысле этого слова	1	3
18	можно было бы	2	3
19	в том чтобы	1	3
20	во всяком случае	1	3
21	в свою очередь	1	3
22	том что в	1	2
23	прежде всего в	1	2
24	и той же	2	2
25	на первый план	1	2
26	между этими двумя	1	2
27	то же время	6	2
28	и в частности	1	2
29	в данном случае	2	2
30	в значительной степени	2	2
31	в заключительной главе	1	2
32	вместо того чтобы	1	2
33	в одном из	1	2
34	что может быть	1	2
35	в то же	6	2
36	таким образом и	1	2
37	одной и той	2	2
38	не к одному	1	1
39	приводит его к	1	1
40	в области изучения	1	1
41	или во всяком	1	1
42	дело в том	1	1
43	большей или меньшей	3	1
44	на самом деле	3	1
45	и все остальные	1	1
46	играют большую роль	1	1
47	и до конца	5	1
48	в том же	2	1
49	в его книге	1	1
50	как раз и	1	1
51	и не может	1	1
52	в своей книге	2	1
53	в отличие от	3	1
54	но и в	2	1
55	как мы увидим	1	1
56	же время не	1	1
57	только то что	1	1
58	об этом в	1	1
59	строгом смысле слова	1	1
60	том числе и	2	1
61	кроме того что	1	1
62	главе настоящей работы	1	1
63	речи так как	1	1
64	виду прежде всего	1	1
65	как раз в	2	1
66	бы и не	1	1
67	то что может	1	1
68	имели в виду	1	1
69	однако и здесь	1	1
70	из первых мест	1	1
71	и на их	1	1
72	и в этом	1	1
73	как и сама	1	1
74	в строгом смысле	1	1
75	все то что	2	1
76	мы видели что	1	1
77	до наших дней	2	1
78	в основе этого	2	1
79	в виду прежде	1	1
80	как и все	3	1
81	само по себе	1	1
82	выхода в свет	1	1
83	не имеет никакой	1	1
84	и вместе с	1	1
85	первых мест в	1	1
86	но все же	1	1
87	чем он думал	1	1
88	одно из первых	1	1
89	в направлении к	1	1
90	как мы уже	5	1
91	в том числе	3	1
92	как и в	2	1
93	и с другой	1	1
94	той или иной	2	1
