N	2gram	Potebnia_M_1	Myshleni
1	и в	39	25
2	в развитии	1	24
3	мышления и	1	23
4	в том	26	23
5	том что	16	20
6	таким образом	13	17
7	так же	5	17
8	что в	22	17
9	с тем	5	16
10	как и	9	15
11	в его	5	15
12	то что	10	15
13	в этом	15	14
14	вместе с	8	14
15	может быть	27	13
16	в целом	2	13
17	так как	21	12
18	могли бы	2	11
19	на основании	2	11
20	что они	1	10
21	перед нами	1	10
22	и что	10	10
23	что и	6	10
24	было бы	12	10
25	того что	8	10
26	только в	25	10
27	как бы	6	10
28	и не	18	10
29	мы не	10	9
30	связи с	3	9
31	мы могли	1	9
32	заключается в	3	9
33	ни в	1	9
34	как в	10	9
35	как мы	2	8
36	взаимного понимания	2	8
37	того чтобы	2	8
38	тем что	9	8
39	показывает что	3	8
40	речи и	10	8
41	столь же	3	7
42	по своей	1	7
43	все эти	1	7
44	понятий и	1	7
45	по себе	10	7
46	в области	1	7
47	уже в	1	7
48	мы можем	2	7
49	для того	3	7
50	что мы	4	7
51	же как	1	6
52	того же	3	6
53	высшей степени	1	6
54	совпадает с	1	6
55	зависимости от	1	6
56	и на	1	6
57	но не	8	6
58	потому что	52	6
59	от этого	1	6
60	не только	21	6
61	собственном смысле	1	6
62	не может	22	6
63	мы видели	4	6
64	точки зрения	8	6
65	в животном	2	6
66	не в	15	6
67	в отношении	1	6
68	не менее	6	6
69	самого начала	3	6
70	в собственном	2	6
71	с самого	3	6
72	можно было	1	6
73	один из	1	6
74	что он	1	6
75	понятий в	2	6
76	с другой	7	6
77	в связи	1	6
78	слова и	4	6
79	все это	1	6
80	все же	6	6
81	мы должны	3	6
82	одним из	2	5
83	человека и	1	5
84	связи между	2	5
85	в зависимости	1	5
86	с ее	2	5
87	отличаются от	1	5
88	и как	6	5
89	что это	3	5
90	что она	1	5
91	при этом	6	5
92	к одному	2	5
93	в понятии	2	5
94	и по	6	5
95	тем не	6	5
96	задачи и	1	5
97	и другое	3	5
98	но это	5	5
99	могут быть	9	5
100	о том	2	5
101	значения и	1	5
102	так и	13	5
103	если бы	14	5
104	в этой	3	5
105	слов и	4	5
106	входит в	1	5
107	с одной	3	5
108	для него	4	5
109	именно в	1	5
110	одной стороны	3	5
111	до известного	1	4
112	тем же	2	4
113	мы имеем	1	4
114	еще не	6	4
115	которые не	2	4
116	в своем	3	4
117	что слово	3	4
118	из этих	4	4
119	не обнаруживает	1	4
120	в известном	1	4
121	предметов и	2	4
122	на то	2	4
123	он не	3	4
124	от нее	6	4
125	той же	3	4
126	и того	2	4
127	не мог	3	4
128	одного и	2	4
129	не столько	1	4
130	значение слова	1	4
131	что с	1	4
132	в то	4	4
133	тогда когда	9	4
134	этого слова	1	4
135	никогда не	4	4
136	что речь	2	4
137	то и	7	4
138	не могут	4	4
139	к тому	4	4
140	что оно	2	4
141	и это	3	4
142	то время	1	4
143	приводит к	1	4
144	мог бы	2	4
145	с ним	3	4
146	связь между	2	4
147	значит что	1	4
148	в какой	1	4
149	всяком случае	1	4
150	какой степени	1	4
151	его состав	1	4
152	из них	1	4
153	говорит он	4	4
154	могло бы	3	4
155	друг друга	5	4
156	речь и	2	4
157	от того	4	4
158	но и	20	4
159	прежде всего	4	4
160	там где	4	4
161	независимо от	6	4
162	с этим	7	4
163	смысле этого	1	4
164	это значит	1	4
165	в смысле	4	4
166	тем и	1	4
167	и все	3	4
168	понятие в	1	4
169	а в	5	4
170	сказать что	3	4
171	что понятие	3	4
172	мы увидим	3	4
173	речи как	1	4
174	во всяком	3	4
175	переход от	1	3
176	на деле	4	3
177	то в	5	3
178	в котором	1	3
179	понятия но	1	3
180	оба эти	1	3
181	видели что	1	3
182	но как	3	3
183	если в	1	3
184	с которыми	1	3
185	по отношению	13	3
186	же мало	1	3
187	когда он	1	3
188	его к	2	3
189	в самом	3	3
190	формы в	1	3
191	бы сказать	1	3
192	им в	1	3
193	но на	2	3
194	что эти	1	3
195	этот процесс	1	3
196	как он	1	3
197	как оно	1	3
198	не как	1	3
199	на этом	1	3
200	из основных	2	3
201	его в	1	3
202	пути развития	2	3
203	в жизни	3	3
204	можно считать	1	3
205	понятия и	3	3
206	или менее	1	3
207	в которых	1	3
208	их в	1	3
209	не могли	2	3
210	того как	6	3
211	но только	1	3
212	во всем	4	3
213	предметов в	1	3
214	не есть	10	3
215	ничего общего	2	3
216	своего развития	1	3
217	были бы	3	3
218	на том	1	3
219	и которые	2	3
220	когда в	3	3
221	является в	1	3
222	вслед за	1	3
223	как она	3	3
224	мы видим	4	3
225	с ними	1	3
226	этот вопрос	2	3
227	дело с	1	3
228	между тем	5	3
229	по этому	2	3
230	не можем	2	3
231	если мы	3	3
232	в виде	1	3
233	и их	3	3
234	сами по	1	3
235	этом отношении	1	3
236	к которому	3	3
237	связи и	1	3
