N	2gram	Vinokur_Ku_1	Myshleni
1	с помощью	7	42
2	в процессе	1	27
3	и в	24	25
4	в развитии	1	24
5	в том	30	23
6	на основе	1	22
7	том что	21	20
8	таким образом	12	17
9	так же	4	17
10	что в	17	17
11	с тем	5	16
12	как и	2	15
13	в его	12	15
14	то что	9	15
15	в этом	14	14
16	процесса образования	1	14
17	вместе с	7	14
18	может быть	13	13
19	в целом	4	13
20	процесс образования	1	12
21	так как	9	12
22	в качестве	7	12
23	могли бы	2	11
24	по своему	1	11
25	что они	4	10
26	перед нами	1	10
27	и что	5	10
28	что и	4	10
29	было бы	15	10
30	того что	9	10
31	только в	11	10
32	как бы	7	10
33	и не	12	10
34	связи с	7	9
35	заключается в	2	9
36	этого процесса	1	9
37	ни в	2	9
38	как в	4	9
39	как мы	1	8
40	того чтобы	17	8
41	тем что	8	8
42	показывает что	1	8
43	не является	2	8
44	речи и	5	8
45	столь же	1	7
46	все эти	6	7
47	понятий и	1	7
48	по себе	2	7
49	в области	7	7
50	является то	1	7
51	уже в	3	7
52	мы можем	1	7
53	для того	16	7
54	что мы	1	7
55	как это	3	7
56	же как	1	6
57	того же	4	6
58	зависимости от	6	6
59	и на	4	6
60	но не	5	6
61	потому что	23	6
62	от этого	2	6
63	не только	10	6
64	собственном смысле	1	6
65	в силу	10	6
66	не может	7	6
67	мы видели	1	6
68	точки зрения	14	6
69	в отличие	1	6
70	не в	11	6
71	не менее	7	6
72	в собственном	2	6
73	можно было	6	6
74	один из	4	6
75	что он	6	6
76	отличие от	1	6
77	и у	1	6
78	понятий в	1	6
79	с другой	7	6
80	в связи	3	6
81	слова и	4	6
82	в основном	1	6
83	все это	6	6
84	все же	12	6
85	одним из	2	5
86	связи между	1	5
87	в зависимости	5	5
88	которую мы	1	5
89	отличаются от	1	5
90	как говорит	1	5
91	и как	2	5
92	что это	5	5
93	что она	3	5
94	при этом	6	5
95	к одному	1	5
96	и по	1	5
97	на этой	1	5
98	между отдельными	1	5
99	тем не	4	5
100	но это	1	5
101	могут быть	1	5
102	о том	9	5
103	значения и	1	5
104	внутренняя речь	1	5
105	так и	7	5
106	если бы	9	5
107	в этой	3	5
108	по типу	1	5
109	слов и	1	5
110	с одной	1	5
111	для него	1	5
112	именно в	6	5
113	одной стороны	1	5
114	мы имеем	6	4
115	бы что	1	4
116	в деле	1	4
117	еще не	5	4
118	которые не	1	4
119	отнюдь не	1	4
120	так называемая	2	4
121	в своем	3	4
122	по пути	1	4
123	что слово	3	4
124	ни один	1	4
125	из этих	4	4
126	в известном	1	4
127	на то	4	4
128	он не	2	4
129	как с	2	4
130	от нее	1	4
131	той же	3	4
132	к которым	1	4
133	и того	2	4
134	не мог	2	4
135	одного и	2	4
136	не столько	2	4
137	речи в	4	4
138	значение слова	3	4
139	что с	2	4
140	в то	2	4
141	тогда когда	6	4
142	этого слова	3	4
143	никогда не	2	4
144	что речь	1	4
145	то и	2	4
146	не могут	2	4
147	к тому	5	4
148	что оно	3	4
149	мог бы	1	4
150	по сравнению	1	4
151	с ним	5	4
152	связь между	1	4
153	в какой	6	4
154	всяком случае	5	4
155	рассматриваться как	1	4
156	из них	4	4
157	говорит он	1	4
158	могло бы	1	4
159	речь и	1	4
160	от того	1	4
161	но и	6	4
162	в ряде	2	4
163	прежде всего	9	4
164	там где	4	4
165	с этим	4	4
166	смысле этого	3	4
167	это значит	1	4
168	в смысле	2	4
169	и все	2	4
170	а в	5	4
171	сказать что	1	4
172	мы увидим	3	4
173	речи как	1	4
174	в частности	4	4
175	во всяком	5	4
176	переход от	4	3
177	на деле	1	3
178	в котором	3	3
179	но как	1	3
180	если в	2	3
181	с которыми	1	3
182	по отношению	8	3
183	когда он	3	3
184	его к	3	3
185	в самом	10	3
186	формы в	2	3
187	бы сказать	1	3
188	то обстоятельство	8	3
189	речи например	1	3
190	но на	1	3
191	в случае	1	3
192	что эти	4	3
193	как он	1	3
194	и сам	1	3
195	на этом	1	3
196	значение в	1	3
197	его в	1	3
198	в жизни	1	3
199	в действии	1	3
200	можно считать	1	3
201	или менее	3	3
202	в которых	6	3
203	которые в	1	3
204	состоит в	3	3
205	того как	4	3
206	но только	1	3
207	та или	1	3
208	недостаточно для	1	3
209	перед ним	1	3
210	обстоятельство что	8	3
211	не есть	4	3
212	участвуют в	1	3
213	ничего общего	1	3
214	своего развития	1	3
215	были бы	2	3
216	в себя	1	3
217	на том	3	3
218	когда в	2	3
219	или иная	1	3
220	как она	1	3
221	в него	1	3
222	обе эти	3	3
223	с ними	4	3
224	этот вопрос	1	3
225	дело с	1	3
226	который в	1	3
227	между тем	5	3
228	если мы	2	3
229	и их	1	3
230	сами по	1	3
231	этом отношении	5	3
232	или иной	3	3
233	к которому	3	3
234	а с	3	3
235	наряду с	1	3
236	с этой	2	3
237	в результате	5	3
238	с понятием	1	3
239	между ними	2	3
240	другой стороны	6	3
241	их с	1	3
242	в свою	3	3
243	к этому	1	3
244	смысле слова	1	2
245	в сфере	1	2
246	словом как	1	2
247	в следующем	1	2
248	и то	3	2
249	только потому	6	2
250	но тем	1	2
251	едва ли	1	2
252	то же	8	2
253	способ мышления	1	2
254	мы называем	1	2
255	мы и	1	2
256	основании что	1	2
257	в прямой	1	2
258	в чем	1	2
259	с его	4	2
260	бы в	7	2
261	две основные	1	2
262	хотя и	3	2
263	помощью которого	1	2
264	их развития	1	2
265	но все	2	2
266	с их	3	2
267	в себе	3	2
268	на его	3	2
269	связанные с	1	2
270	момента в	1	2
271	именно это	1	2
272	в нем	4	2
273	главным образом	1	2
274	в совершенно	1	2
275	конечно в	1	2
276	об этом	1	2
277	может возникнуть	1	2
278	того или	4	2
279	лишь на	1	2
280	или другого	1	2
281	в них	7	2
282	в общей	1	2
283	со всей	1	2
284	на первый	1	2
285	в этих	4	2
286	в своей	2	2
287	стадия в	1	2
288	что элементы	1	2
289	возникающей в	1	2
290	всякий раз	1	2
291	и эти	3	2
292	однако в	1	2
293	тому что	3	2
294	можно ли	2	2
295	слова мы	1	2
296	и развивается	1	2
297	но они	1	2
298	тем самым	4	2
299	одна из	1	2
300	в центр	1	2
301	бы неправильно	1	2
302	речи не	2	2
303	на себя	3	2
304	этих последних	1	2
305	и его	5	2
306	из того	1	2
307	в каком	2	2
308	в значениях	1	2
309	той или	1	2
310	указывает на	1	2
311	оно не	3	2
312	как они	2	2
313	основной и	1	2
314	свою очередь	3	2
315	говорит и	1	2
316	совершенно ясно	1	2
317	и может	3	2
318	ясно что	3	2
319	мы в	1	2
320	поэтому в	1	2
321	силу того	2	2
322	для этого	3	2
323	находится в	1	2
324	и здесь	3	2
325	внимание на	4	2
326	одного из	1	2
327	а также	1	2
328	самый процесс	1	2
329	или иначе	2	2
330	и во	1	2
331	и только	1	2
332	все время	1	2
333	задача не	2	2
334	этом смысле	3	2
335	слово с	2	2
336	этой точки	2	2
337	всех этих	1	2
338	вопрос об	1	2
339	так что	4	2
340	уже не	8	2
341	в нашей	1	2
342	в начале	1	2
343	является не	1	2
344	речь в	4	2
345	и других	1	2
346	слова в	1	2
347	в одном	3	2
348	моментов в	1	2
349	противоречии с	1	2
350	само по	1	2
351	каждый из	1	2
352	это речь	1	2
353	образом не	1	2
354	к той	1	2
355	и вместе	1	2
356	связан с	1	2
357	на которые	1	2
358	от другого	1	2
359	на этот	2	2
360	в речи	3	2
361	все более	1	2
362	и потому	4	2
363	к жизни	2	2
364	в тех	4	2
365	ни то	1	2
366	должно быть	3	2
367	иначе говоря	2	2
368	является для	1	2
369	этом и	1	2
370	и для	2	2
371	и от	1	2
372	об отношении	1	2
373	или в	2	2
374	том виде	1	2
375	о котором	2	2
376	и одновременно	1	2
377	для нас	2	2
378	с уже	1	2
379	иное чем	1	2
380	только что	1	2
381	же в	4	2
382	тот же	2	2
383	что слова	1	2
384	или иного	3	2
385	отношению к	9	2
386	есть и	1	2
387	к другим	1	2
388	в своих	1	2
389	как на	3	2
390	в таком	3	2
391	все что	1	2
392	в роли	1	2
393	человеческой речи	1	1
394	ту же	1	1
395	говоря о	1	1
396	слова которые	1	1
397	надобности в	2	1
398	также и	2	1
399	с конкретными	1	1
400	языка с	1	1
401	совершенно справедливо	1	1
402	должен быть	4	1
403	стороны что	1	1
404	легко становится	1	1
405	или к	1	1
406	из его	1	1
407	действительности и	1	1
408	с таким	1	1
409	следует идти	1	1
410	и этот	1	1
411	например в	5	1
412	полагает что	1	1
413	есть не	1	1
414	и значение	2	1
415	бы уже	2	1
416	с более	1	1
417	повседневной жизни	1	1
418	предполагает что	1	1
419	является наиболее	1	1
420	лишь после	1	1
421	все уже	1	1
422	вопрос о	2	1
423	на место	1	1
424	одинаковых условиях	1	1
425	именно к	1	1
426	является необходимым	1	1
427	слов как	1	1
428	есть нечто	1	1
429	который был	1	1
430	так чтобы	1	1
431	что иное	1	1
432	от друга	1	1
433	речь это	1	1
434	и он	3	1
435	и иначе	1	1
436	навыками и	1	1
437	прямой связи	1	1
438	начало и	1	1
439	которую можно	2	1
440	отличительным признаком	1	1
441	иное как	2	1
442	во всех	1	1
443	тем как	1	1
444	совсем не	1	1
445	слово не	1	1
446	очевидно и	1	1
447	тех же	1	1
448	очевидно что	3	1
449	менее всего	1	1
450	как справедливо	1	1
451	иметь дело	1	1
452	слова на	1	1
453	отношение к	1	1
454	не просто	5	1
455	друг от	1	1
456	это или	1	1
457	форме и	1	1
458	относится к	2	1
459	обратный процесс	1	1
460	которые могли	1	1
461	однако как	1	1
462	общего с	1	1
463	поскольку они	1	1
464	различаются не	1	1
465	мы также	1	1
466	однако не	6	1
467	кроме того	1	1
468	целый ряд	5	1
469	и понимания	1	1
470	быть решена	1	1
471	более или	3	1
472	в действительности	1	1
473	следующим образом	1	1
474	увидим что	2	1
475	в необходимости	1	1
476	следует остановиться	1	1
477	них как	1	1
478	не приходится	1	1
479	действия и	2	1
480	та же	1	1
481	в которой	6	1
482	бы и	2	1
483	бы не	1	1
484	в названии	1	1
485	что так	3	1
486	выражение в	1	1
487	думать что	1	1
488	тому же	1	1
489	но ведь	2	1
490	после чего	2	1
491	наблюдаем в	1	1
492	из сопоставления	1	1
493	вообще не	1	1
494	ряд слов	1	1
495	сейчас не	2	1
496	с основной	2	1
497	приобретает свое	1	1
498	еще всего	1	1
499	действии и	1	1
500	что еще	1	1
501	однако он	1	1
502	к переходу	1	1
503	по существу	4	1
504	до конца	2	1
505	том чтобы	8	1
506	где это	1	1
507	наших глазах	1	1
508	приходим к	1	1
509	как содержание	1	1
510	как важнейшего	1	1
511	лишь с	1	1
512	а вместе	1	1
513	то ни	1	1
514	что все	2	1
515	в состоянии	2	1
516	и с	5	1
517	них не	1	1
518	разница между	1	1
519	первый и	1	1
520	сейчас в	1	1
521	связываются с	1	1
522	он есть	3	1
523	которые говорили	2	1
524	в сложном	1	1
525	по общей	1	1
526	и тем	2	1
527	слов на	2	1
528	которым он	1	1
529	для них	2	1
530	является их	1	1
531	все равно	2	1
532	шаг вперед	1	1
533	в слове	2	1
534	несмотря на	3	1
535	обозначить как	1	1
536	с такой	1	1
537	как угодно	1	1
538	сейчас мы	1	1
539	подойти к	2	1
540	нисколько не	3	1
541	на новые	1	1
542	именно этот	1	1
543	и становится	2	1
544	между различными	1	1
545	нужно чтобы	1	1
546	не выдерживает	1	1
547	и при	2	1
548	в такой	1	1
549	представление о	3	1
550	более старых	1	1
551	от себя	2	1
552	том основании	1	1
553	сих пор	4	1
554	от прежних	1	1
555	их помощью	1	1
556	ряда других	1	1
557	иначе как	2	1
558	что было	2	1
559	что цель	1	1
560	но было	1	1
561	и более	2	1
562	тому чтобы	1	1
563	том же	2	1
564	с так	1	1
565	от более	1	1
566	даже в	3	1
567	не для	1	1
568	содержание и	5	1
569	малой степени	1	1
570	раз и	1	1
571	с точки	9	1
572	от чисто	1	1
573	дело не	2	1
574	не имеет	2	1
575	в сущности	3	1
576	и остается	1	1
577	в самых	1	1
578	которого заключается	1	1
579	это еще	1	1
580	не могло	1	1
581	нельзя не	1	1
582	только и	3	1
583	вывод который	1	1
584	особенностей в	1	1
585	что их	2	1
586	и связи	1	1
587	предполагать что	1	1
588	и является	4	1
589	а лишь	1	1
590	с достаточной	1	1
591	вот что	1	1
592	с пониманием	1	1
593	до того	2	1
594	уже и	3	1
595	доказать что	2	1
596	которыми пользуется	1	1
597	не потому	5	1
598	у нас	10	1
599	виду не	1	1
600	в одинаковых	1	1
601	этот факт	1	1
602	ведь даже	1	1
603	когда они	1	1
604	с полной	1	1
605	что вместе	1	1
606	этот переход	1	1
607	силу которого	1	1
608	и свое	1	1
609	для дальнейшего	1	1
610	всегда в	1	1
611	в применении	1	1
612	значение это	1	1
613	для себя	1	1
614	на наших	1	1
615	следует отнести	1	1
616	в виду	5	1
617	речи ее	1	1
618	в ней	6	1
619	членом этого	1	1
620	отношения и	2	1
621	без всякого	1	1
622	сравнению со	1	1
623	же не	1	1
624	в ее	1	1
625	на известной	2	1
626	из главных	1	1
627	назад и	1	1
628	язык и	1	1
629	социальной средой	1	1
630	развития с	1	1
631	отличаясь от	1	1
632	только не	1	1
633	на той	1	1
634	в пределах	4	1
635	в дальнейшем	1	1
636	роль в	4	1
637	мы наблюдаем	2	1
638	имя с	3	1
639	в основных	1	1
640	различие между	1	1
641	что у	1	1
642	с известными	1	1
643	понимание и	1	1
644	по аналогии	1	1
645	сущность этой	1	1
646	за то	1	1
647	здесь как	2	1
648	до сих	4	1
649	принципиальное значение	1	1
650	чужой речи	1	1
651	при необходимости	1	1
652	она была	1	1
653	во многих	2	1
654	связанных между	1	1
655	ему приходится	2	1
656	в некоторой	1	1
657	с этого	1	1
658	по мере	3	1
659	все те	2	1
660	в последнем	2	1
661	связанная с	2	1
662	то мы	3	1
663	сводится к	3	1
664	о нем	2	1
665	с полным	1	1
666	назвать его	1	1
667	этого основного	1	1
668	раз эта	1	1
669	идет у	1	1
670	многих случаях	1	1
671	за пределами	1	1
672	слова как	3	1
673	утверждает что	1	1
674	вопросу о	1	1
675	в конечном	1	1
676	в которую	1	1
677	разрешение которой	1	1
678	словом которое	1	1
679	переходит в	1	1
680	и всякая	1	1
681	помимо того	1	1
682	еще однако	1	1
683	для той	1	1
684	в форме	1	1
685	также не	1	1
686	если это	1	1
687	в это	2	1
688	не так	1	1
689	указывает что	1	1
690	том как	3	1
691	что только	1	1
692	культурного развития	3	1
693	сомнению что	1	1
694	нуждается в	3	1
695	общего в	1	1
696	нем с	1	1
697	а только	8	1
698	тот или	1	1
699	он приходит	1	1
700	есть в	4	1
701	образования в	1	1
702	как например	2	1
703	по законам	1	1
704	еще одну	1	1
705	целого ряда	1	1
706	общей философской	1	1
707	все признаки	1	1
708	или даже	1	1
709	постановка вопроса	1	1
710	общее в	1	1
711	был бы	2	1
712	одно из	2	1
713	основной задачи	1	1
714	в известной	1	1
715	содержания и	1	1
716	мы находим	1	1
717	в конце	1	1
718	вовсе не	10	1
719	гораздо большей	1	1
720	из одной	1	1
721	как его	1	1
722	но что	1	1
723	не случайно	6	1
724	вперед в	1	1
725	речи к	1	1
726	связано с	3	1
727	быть формулирован	1	1
728	а некоторый	1	1
729	во-первых мы	1	1
730	общения и	2	1
731	и делает	1	1
732	случае с	1	1
733	может рассматриваться	1	1
734	с общим	1	1
735	и даже	3	1
736	отнести его	1	1
737	здесь в	1	1
738	и стоит	1	1
739	а именно	2	1
740	речи а	1	1
741	совершенно ином	1	1
