N	2gram	Voloshinov_1	Problema
1	и в	19	44
2	вовсе не	5	37
3	и не	26	35
4	не есть	3	35
5	может быть	26	28
6	по себе	4	25
7	потому что	1	25
8	не просто	2	23
9	то что	8	23
10	в том	6	21
11	только в	9	19
12	а не	7	18
13	символ и	1	18
14	в этом	16	17
15	также и	1	16
16	если мы	11	16
17	сказать что	4	16
18	и то	1	14
19	не только	8	14
20	и даже	2	14
21	то же	7	13
22	не в	5	13
23	но в	7	12
24	том что	3	12
25	той или	1	12
26	всякий знак	3	12
27	так что	1	12
28	художественного образа	1	12
29	не является	4	11
30	отнюдь не	6	10
31	так и	11	10
32	как и	12	10
33	тем не	2	10
34	не менее	4	10
35	у нас	2	10
36	в виду	2	10
37	но и	8	10
38	не имеет	3	9
39	в нем	10	9
40	и с	2	9
41	художественный образ	2	9
42	это не	1	9
43	и тем	1	9
44	в то	3	9
45	и это	3	9
46	в его	6	9
47	что и	2	9
48	что он	2	9
49	так как	2	9
50	в данном	4	9
51	как бы	15	9
52	же самое	3	9
53	таким образом	17	9
54	и от	3	9
55	во всяком	5	9
56	сама по	2	8
57	в себе	2	8
58	он не	3	8
59	было бы	4	8
60	ни в	2	8
61	и вообще	2	8
62	как раз	2	8
63	связи с	11	8
64	как мы	13	8
65	здесь не	1	8
66	того что	3	8
67	при помощи	1	8
68	или иной	3	8
69	что же	4	8
70	что мы	1	8
71	что в	4	8
72	это и	3	7
73	мы не	6	7
74	в связи	7	7
75	на самом	3	7
76	все эти	7	7
77	мы должны	3	7
78	ничего общего	5	7
79	вещи и	1	7
80	и что	1	7
81	с другой	5	7
82	значит что	1	7
83	уже не	1	7
84	еще и	1	7
85	не может	24	7
86	и потому	5	7
87	в целом	1	6
88	знак есть	1	6
89	все же	8	6
90	и к	3	6
91	о том	2	6
92	и если	1	6
93	у пушкина	1	6
94	то ни	8	6
95	ясно что	5	6
96	но если	2	6
97	никогда не	2	6
98	для этого	1	6
99	другими словами	2	6
100	можно сказать	3	6
101	и только	2	6
102	всяком случае	2	6
103	сами по	1	6
104	мы можем	2	6
105	имеет значение	2	6
106	такого рода	1	6
107	нет ничего	3	6
108	жизни и	2	6
109	и есть	3	5
110	еще не	4	5
111	а только	1	5
112	значение и	1	5
113	за пределы	5	5
114	в своем	2	5
115	хотя и	1	5
116	в нашем	2	5
117	тоже не	1	5
118	с тем	1	5
119	точки зрения	34	5
120	в своей	3	5
121	нас не	1	5
122	является только	1	5
123	тем самым	1	5
124	и его	19	5
125	в ней	4	5
126	и здесь	6	5
127	взятая в	1	5
128	только на	4	5
129	гораздо более	1	5
130	или даже	1	5
131	в конце	5	5
132	не было	3	5
133	этом случае	3	5
134	так же	7	5
135	как в	4	5
136	этого слова	2	5
137	все это	3	5
138	а в	4	5
139	с ней	1	5
140	другой стороны	6	5
141	состоит из	1	5
142	в таком	2	5
143	таком случае	2	4
144	не что	1	4
145	не имеют	3	4
146	мы уже	2	4
147	знак в	3	4
148	он сам	1	4
149	бы то	8	4
150	в чем	2	4
151	но как	1	4
152	только при	3	4
153	чем же	4	4
154	и вовсе	1	4
155	могли бы	1	4
156	при этом	8	4
157	данного слова	1	4
158	же касается	1	4
159	на первый	2	4
160	и без	1	4
161	тому что	2	4
162	и является	2	4
163	только с	1	4
164	отличается от	1	4
165	в ее	7	4
166	языка и	13	4
167	можно было	2	4
168	это вовсе	1	4
169	имеется в	1	4
170	мы могли	1	4
171	же и	2	4
172	тем что	2	4
173	же деле	2	4
174	на этот	3	4
175	знака и	5	4
176	это значит	1	4
177	дело здесь	1	4
178	самом же	2	4
179	или в	2	4
180	совершенно не	3	4
181	в каком	3	4
182	же как	2	3
183	то в	2	3
184	здесь и	1	3
185	имеет свою	3	3
186	говорить о	1	3
187	и ее	3	3
188	там и	2	3
189	но не	1	3
190	знак и	5	3
191	знака с	2	3
192	общего с	3	3
193	кроме того	6	3
194	и как	3	3
195	в самом	10	3
196	что это	1	3
197	в этой	1	3
198	как оно	2	3
199	конце концов	3	3
200	но все	3	3
201	значение в	1	3
202	его в	3	3
203	с другими	3	3
204	но уже	1	3
205	он является	3	3
206	все равно	1	3
207	не значит	1	3
208	что такое	2	3
209	бы к	1	3
210	бы быть	1	3
211	это является	2	3
212	и очень	1	3
213	знаком и	1	3
214	ничего не	6	3
215	находятся в	1	3
216	на которую	1	3
217	как только	1	3
218	которой она	2	3
219	если же	1	3
220	она не	2	3
221	если бы	2	3
222	или как	1	3
223	во всей	1	3
224	быть и	3	3
225	этот вопрос	5	3
226	вся эта	1	3
227	в качестве	2	3
228	самом деле	10	3
229	уже в	1	3
230	для него	9	3
231	само по	1	3
232	отличие от	5	3
233	мы возьмем	1	3
234	здесь в	3	3
235	очень много	1	3
236	что для	1	3
237	прежде всего	13	3
238	его как	1	3
239	знак может	1	3
240	ни о	2	3
241	в той	1	3
242	образ и	2	3
243	знак как	3	3
244	с этой	2	3
245	слова и	3	3
246	в условиях	4	3
247	формы и	3	3
248	и все	5	3
249	и ни	1	3
250	ни к	2	3
251	хотя бы	5	3
252	ни было	10	3
253	но вот	1	3
254	из этого	2	3
255	и другие	1	3
256	к тому	2	3
257	общей и	1	2
258	того же	6	2
259	и до	1	2
260	поэтому и	1	2
261	его не	1	2
262	именно здесь	2	2
263	этот предмет	1	2
264	только благодаря	1	2
265	быть в	2	2
266	во всех	7	2
267	эту действительность	1	2
268	совсем не	1	2
269	и будет	1	2
270	друг от	1	2
271	в известном	1	2
272	с этим	4	2
273	просто как	1	2
274	это тоже	1	2
275	тем же	1	2
276	что слово	4	2
277	еще на	1	2
278	значение если	1	2
279	в которой	3	2
280	не будем	4	2
281	часто даже	1	2
282	с их	1	2
283	нами в	1	2
284	бы только	1	2
285	но именно	3	2
286	всех этих	1	2
287	эта последняя	3	2
288	ведь не	1	2
289	ни была	1	2
290	широком смысле	1	2
291	из него	2	2
292	которые уже	1	2
293	что все	2	2
294	же не	1	2
295	и может	1	2
296	в другом	2	2
297	зрения на	1	2
298	а как	3	2
299	ведь в	2	2
300	для них	2	2
301	в слове	10	2
302	мы видели	1	2
303	между собою	1	2
304	жизни но	2	2
305	нисколько не	1	2
306	художественный смысл	1	2
307	и при	3	2
308	этого необходимо	1	2
309	первый план	2	2
310	в котором	3	2
311	с точки	20	2
312	что вся	1	2
313	мы говорили	3	2
314	не столько	4	2
315	в отличие	5	2
316	от его	1	2
317	является в	3	2
318	образом и	1	2
319	и более	2	2
320	в отношении	4	2
321	с теми	1	2
322	и сама	2	2
323	в процессе	14	2
324	в основе	2	2
325	но что	1	2
326	и всегда	1	2
327	действительности но	3	2
328	в самой	1	2
329	слова как	7	2
330	и по	1	2
331	действительность а	1	2
332	как она	2	2
333	ничто не	1	2
334	самой этой	1	2
335	чистом виде	1	2
336	могут быть	2	2
337	вещь но	1	2
338	с ее	2	2
339	от друга	1	2
340	настоящее время	6	2
341	знак имеет	1	2
342	только то	1	2
343	она может	3	2
344	в настоящее	6	2
345	и знак	2	2
346	является предметом	1	2
347	и во	2	2
348	и следовательно	3	2
349	для самого	1	2
350	образа в	1	2
351	с одной	1	2
352	к какому	1	2
353	ведь если	1	2
354	в начале	5	2
355	это значение	1	2
356	является не	6	2
357	из них	3	2
358	от знака	2	2
359	роль и	1	2
360	знака к	5	2
361	данного знака	2	2
362	друг друга	8	2
363	между прочим	1	2
364	от того	4	2
365	само собой	1	2
366	о каком	1	2
367	были бы	1	2
368	до сих	8	2
369	на ее	1	2
370	именно в	5	2
371	этим не	1	2
372	знак является	1	2
373	в природе	1	2
374	знак тоже	1	2
375	предмета но	1	2
376	деле если	2	2
377	мы скажем	2	2
378	о чем	1	2
379	в частности	2	2
380	и особенно	1	2
381	как это	1	2
382	к другой	3	2
383	из которых	2	2
384	и там	1	2
385	и всей	1	2
386	по существу	1	2
387	многих других	1	2
388	к проблеме	2	2
389	в контексте	8	2
390	сих пор	8	2
391	и для	11	2
392	при таком	1	2
393	в результате	9	2
394	к одной	1	2
395	ее и	1	2
396	от него	2	2
397	у них	1	2
398	бы в	2	2
399	к самому	1	2
400	есть и	1	2
401	это так	2	2
402	этой точки	1	2
403	действительности так	1	1
404	несет с	1	1
405	от этой	1	1
406	одним из	2	1
407	в аллегорию	1	1
408	не остается	2	1
