N	3gram	Voloshinov_1	Problema
1	тем не менее	2	18
2	и т д	1	10
3	и тем не	1	8
4	для того чтобы	1	8
5	в данном случае	3	8
6	сам по себе	2	7
7	ничего общего с	1	7
8	в таком случае	2	6
9	то что мы	1	6
10	о том что	1	5
11	в том что	4	5
12	на самом деле	2	4
13	только то что	2	4
14	в то же	5	4
15	что же касается	1	3
16	иметь в виду	1	3
17	мы никогда не	1	3
18	дело в том	1	3
19	с точки зрения	10	3
20	до сих пор	3	3
21	может быть и	1	3
22	в каком случае	1	3
23	то что он	1	3
24	во всяком случае	3	3
25	ни в каком	1	3
26	можно сказать что	3	3
27	в настоящее время	1	3
28	вовсе не является	1	3
29	в этом случае	1	2
30	хотя и не	1	2
31	а есть только	1	2
32	в самом деле	5	2
33	по крайней мере	1	2
34	в таких случаях	2	2
35	а может быть	1	2
36	это вовсе не	1	2
37	но если мы	2	2
38	однако и здесь	1	2
39	потому что оно	1	2
40	а также и	1	2
41	так как они	1	2
42	во всех этих	1	2
43	не может быть	3	2
44	только потому что	1	2
45	может быть даже	1	2
46	если бы он	3	1
47	таким образом что	1	1
48	и может быть	2	1
49	а между тем	1	1
50	но как раз	1	1
51	сводится к тому	1	1
52	бы он был	1	1
53	во что бы	1	1
54	в данный момент	1	1
55	в чем же	1	1
56	то ни стало	1	1
57	ни об его	2	1
58	есть прежде всего	1	1
59	том что это	1	1
60	и во многих	1	1
61	а следовательно и	2	1
62	тот или иной	1	1
63	мы не будем	1	1
64	до известной степени	1	1
65	мы конечно не	1	1
66	того что мы	1	1
67	друг на друга	1	1
68	является одним из	1	1
69	что все эти	3	1
70	в этом отношении	2	1
71	того и другого	1	1
72	часто и не	1	1
73	смысле слова мы	1	1
74	от того чтобы	1	1
75	и не подозревает	1	1
76	то или иное	2	1
77	самом деле что	1	1
78	с мыслью о	2	1
79	что же такое	2	1
80	одно и то	1	1
81	что бы то	1	1
82	в жизни человека	3	1
83	время иметь в	1	1
84	вообще не существует	1	1
85	в нем может	1	1
86	но в то	3	1
87	остановимся только на	1	1
88	мы не знаем	1	1
89	только оно и	1	1
90	на первый взгляд	1	1
91	и то же	1	1
92	так и в	2	1
93	перейти к дальнейшему	1	1
94	как будто бы	1	1
95	или по крайней	1	1
96	это было бы	1	1
97	не могут быть	3	1
98	к той же	1	1
99	бы то ни	1	1
100	только в таком	1	1
101	тем что его	1	1
102	и притом в	1	1
103	не чем иным	1	1
104	не то чем	1	1
105	не было бы	1	1
106	ведь все эти	1	1
107	вместо этого он	1	1
108	таким образом в	1	1
109	только на путях	1	1
110	чем иным как	1	1
111	раз и навсегда	1	1
112	в то время	1	1
113	может быть это	1	1
114	и нет ничего	1	1
115	мы можем сказать	2	1
116	к нему и	1	1
117	и его содержание	1	1
118	моменты должны быть	1	1
119	выходит за пределы	1	1
120	у нас в	2	1
121	ничего не говорит	1	1
122	или может быть	1	1
123	именно в этой	1	1
124	как мы уже	4	1
125	но вместо этого	1	1
126	нем может быть	1	1
127	никакого отношения к	1	1
128	что находится в	1	1
129	мы уже указывали	3	1
130	по которой можно	1	1
131	в широких кругах	1	1
132	говорит нам о	1	1
133	как мы видели	4	1
134	и только в	1	1
