N	2gram	Vygotskiy__2	KulturaY
1	потому что	7	25
2	и в	15	23
3	не только	15	20
4	в том	33	19
5	в этом	19	18
6	и не	7	16
7	было бы	10	15
8	так как	4	15
9	может быть	9	15
10	точки зрения	26	14
11	все эти	3	12
12	если бы	8	12
13	у нас	1	12
14	в самом	11	12
15	но в	6	11
16	том что	27	11
17	того чтобы	12	11
18	в области	1	11
19	по себе	7	10
20	в языке	1	10
21	а не	3	10
22	что в	14	10
23	самом деле	6	9
24	вопрос о	5	9
25	в сущности	9	9
26	хотя бы	4	9
27	то что	20	9
28	можно было	5	9
29	вовсе не	6	9
30	для того	10	9
31	не может	9	9
32	с точки	18	8
33	не в	8	8
34	иными словами	2	8
35	языка и	3	8
36	и что	8	8
37	в качестве	4	8
38	прежде всего	4	8
39	с другой	6	8
40	что это	6	7
41	все же	4	7
42	в нашем	1	7
43	то обстоятельство	1	7
44	в силу	2	7
45	и с	4	7
46	обстоятельство что	1	7
47	но и	10	7
48	с помощью	5	7
49	другой стороны	1	7
50	то же	5	6
51	и на	1	6
52	но не	3	6
53	в этой	6	6
54	да и	1	6
55	это не	5	6
56	речи в	6	6
57	ту же	2	6
58	между тем	1	6
59	этот вопрос	5	6
60	вопроса о	1	6
61	слова в	1	6
62	что не	1	6
63	что мы	9	6
64	в речи	1	6
65	и то	1	5
66	также и	2	5
67	мы имеем	3	5
68	я не	1	5
69	зависимости от	6	5
70	целый ряд	2	5
71	не следует	2	5
72	по существу	5	5
73	и вот	1	5
74	что все	4	5
75	об этом	3	5
76	лишь в	3	5
77	и тем	2	5
78	несмотря на	4	5
79	и здесь	1	5
80	не могут	2	5
81	приводит к	5	5
82	в его	2	5
83	один из	1	5
84	тот же	7	5
85	что он	12	5
86	только в	4	5
87	должен быть	2	5
88	речь в	3	5
89	всяком случае	6	5
90	само по	2	5
91	там где	6	5
92	вместе с	6	5
93	как это	6	5
94	что же	2	5
95	этого слова	3	5
96	все это	4	5
97	этом смысле	2	5
98	таким образом	14	5
99	речи и	15	5
100	во всяком	7	5
101	в зависимости	6	4
102	говорить о	2	4
103	в данном	3	4
104	со стороны	3	4
105	отнюдь не	2	4
106	однако не	1	4
107	перед нами	2	4
108	бы и	3	4
109	если мы	6	4
110	на то	6	4
111	в нем	1	4
112	так и	8	4
113	но все	2	4
114	на этой	2	4
115	должно быть	2	4
116	не имеет	4	4
117	ничего не	3	4
118	что на	2	4
119	к тому	7	4
120	и о	1	4
121	в пределах	1	4
122	от того	2	4
123	или в	3	4
124	могут быть	2	4
125	можно сказать	2	4
126	для нас	4	4
127	в нашей	1	4
128	мы знаем	7	4
129	ни в	2	4
130	в них	4	4
131	в особенности	1	4
132	в связи	6	4
133	как бы	7	4
134	в результате	3	4
135	сказать что	6	4
136	к этому	4	4
137	так же	4	4
138	в сфере	1	3
139	того же	3	3
140	это и	1	3
141	что слово	1	3
142	в первый	2	3
143	что можно	3	3
144	как в	4	3
145	данный момент	1	3
146	с этим	3	3
147	от речи	4	3
148	то и	1	3
149	он не	7	3
150	этой книге	1	3
151	и по	3	3
152	на этом	1	3
153	что она	3	3
154	о которых	3	3
155	чем в	2	3
156	нисколько не	2	3
157	что такое	1	3
158	этого вопроса	1	3
159	в таких	1	3
160	в процессе	11	3
161	казалось бы	8	3
162	слова как	1	3
163	речи не	2	3
164	и его	4	3
165	связи с	9	3
166	следует что	2	3
167	отличается от	1	3
168	всего в	1	3
169	что оно	4	3
170	как мы	6	3
171	в виду	6	3
172	в ней	1	3
173	здесь не	1	3
174	последнее время	5	3
175	а в	4	3
176	те же	3	3
177	на это	1	3
178	для этого	3	3
179	сводится к	1	3
180	вот почему	3	3
181	а также	2	3
182	аналогии с	1	3
183	вопросу о	1	3
184	что и	2	3
185	не надо	3	3
186	того что	17	3
187	случаи когда	1	3
188	уже в	5	3
189	до конца	1	3
190	у него	2	3
191	как раз	4	3
192	тем что	2	3
193	указание на	4	3
194	именно в	2	3
195	из которых	3	3
196	но для	2	3
197	к вопросу	2	3
198	зрения в	1	3
199	этом отношении	3	3
200	но это	1	3
201	не знает	1	3
202	к этой	3	3
203	и это	3	3
204	точно так	1	3
205	гораздо более	1	3
206	широкое распространение	1	2
207	смысле слова	5	2
208	речь идет	2	2
209	в обычном	1	2
210	же как	2	2
211	и потому	1	2
212	на самом	3	2
213	тех же	1	2
214	и есть	2	2
215	не хочет	1	2
216	по преимуществу	1	2
217	и до	3	2
218	той же	2	2
219	помоги мне	1	2
220	что между	2	2
221	что если	2	2
222	но даже	1	2
223	этого термина	1	2
224	так называемые	1	2
225	бы сказать	1	2
226	а следовательно	1	2
227	мы будем	3	2
228	не то	2	2
229	конечном счете	4	2
230	ответ на	1	2
231	очевидно что	3	2
232	для всякой	1	2
233	отличие от	3	2
234	что они	3	2
235	речи но	3	2
236	в своем	9	2
237	и где	1	2
238	могли бы	4	2
239	его к	2	2
240	от этого	2	2
241	за собой	2	2
242	речи на	1	2
243	и если	1	2
244	по словам	1	2
245	при этом	3	2
246	свое время	1	2
247	для данной	2	2
248	состоит в	3	2
249	здесь мы	1	2
250	могла бы	1	2
251	связанные с	1	2
252	в другом	2	2
253	том случае	1	2
