N	3gram	Bakhtin_Fr_2	Istorich
1	с другой стороны	3	8
2	не только в	5	5
3	о том что	3	5
4	с одной стороны	3	4
5	в тех случаях	1	4
6	мы имеем в	1	4
7	в том что	1	4
8	не может его	1	3
9	то что в	1	3
10	не может быть	4	3
11	тех случаях когда	1	3
12	мы здесь имеем	1	2
13	в одной из	1	2
14	но и в	4	2
15	после того как	1	2
16	и после того	1	2
17	до сих пор	4	2
18	в том чтобы	1	2
19	так и в	1	2
20	но все же	2	2
21	как и в	1	2
22	мы знаем что	1	1
23	она никогда не	1	1
24	только потому что	1	1
25	с точки зрения	5	1
26	и др все	1	1
27	это означает что	1	1
28	по отношению к	1	1
29	и в особенности	1	1
30	в этом случае	1	1
31	все же она	1	1
32	в другом месте	2	1
33	не входит в	1	1
34	и та же	1	1
35	но все это	1	1
36	но он не	1	1
37	в большинстве случаев	1	1
38	как мы уже	3	1
39	видит в них	1	1
40	как если бы	1	1
41	как можно больше	1	1
42	все это в	1	1
43	в первый раз	1	1
44	в царстве мертвых	1	1
45	и тот же	1	1
46	это одна из	1	1
47	в связи со	1	1
48	одна и та	1	1
49	может быть названо	1	1
50	один и тот	1	1
51	до наших дней	2	1
52	здесь все же	1	1
53	для выражения этого	1	1
54	только во время	1	1
55	но и на	1	1
56	не только на	1	1
57	во франции в	1	1
58	было подойти к	1	1
59	и вступает в	1	1
60	во второй половине	1	1
61	таким образом и	1	1
62	как мы видели	2	1
63	мы видели что	1	1
