N	2gram	Losev_Prob_5	Dialekti
1	и не	12	30
2	по себе	2	25
3	и т	1	21
4	т д	1	19
5	и в	30	18
6	точки зрения	10	17
7	ничего не	2	17
8	может быть	7	17
9	и есть	1	16
10	в нем	6	16
11	ни в	4	15
12	не имеет	1	15
13	так что	11	15
14	потому что	13	14
15	а не	5	14
16	не только	18	13
17	и даже	14	13
18	то что	18	13
19	что в	5	13
20	в этом	17	12
21	было бы	4	12
22	с точки	8	12
23	и что	6	12
24	не может	5	12
25	что это	1	11
26	учение о	3	11
27	в себе	4	11
28	что он	7	11
29	так как	6	11
30	как бы	6	11
31	все это	1	11
32	то же	2	10
33	несмотря на	6	10
34	что такое	1	10
35	прежде всего	6	10
36	сказать что	9	10
37	и то	5	9
38	отнюдь не	4	9
39	так и	7	9
40	это не	2	9
41	том что	17	9
42	никогда не	7	9
43	в том	12	9
44	сама по	1	8
45	ясно что	4	8
46	но это	1	8
47	к нему	3	8
48	также и	12	7
49	и как	6	7
50	то в	1	7
51	что она	1	7
52	что не	2	7
53	как она	1	7
54	той или	1	7
55	мы находим	7	7
56	вовсе не	8	7
57	не просто	5	7
58	но и	13	7
59	сам по	1	6
60	его не	2	6
61	хотя бы	2	6
62	в чем	2	6
63	не то	2	6
64	но в	9	6
65	с другой	6	6
66	и вот	1	6
67	не в	7	6
68	она не	1	6
69	в то	4	6
70	и образ	1	6
71	с ним	3	6
72	никак не	8	6
73	можно сказать	6	6
74	не было	1	6
75	да и	2	6
76	науки и	1	5
77	я не	2	5
78	и он	4	5
79	отношение к	2	5
80	в своем	11	5
81	все же	9	5
82	в противоположность	3	5
83	на то	2	5
84	мифологии и	1	5
85	и с	5	5
86	что оно	1	5
87	а потом	3	5
88	в отношении	3	5
89	ни о	1	5
90	в виду	3	5
91	есть только	3	5
92	в дальнейшем	7	5
93	можно было	2	5
94	мы должны	1	5
95	он сам	3	5
96	говорит о	7	5
97	а в	6	5
98	это и	1	4
99	тут не	1	4
100	об этом	4	4
101	но лишь	1	4
102	нисколько не	5	4
103	а есть	1	4
104	по крайней	4	4
105	и более	2	4
106	на всю	1	4
107	что эта	1	4
108	и притом	5	4
109	это мы	1	4
110	только и	3	4
111	же время	1	4
112	не о	1	4
113	к ней	1	4
114	к тому	2	4
115	ничего общего	1	4
116	как мы	2	4
117	и вообще	9	4
118	о том	12	4
119	от него	1	4
120	крайней мере	4	4
121	и об	1	4
122	но не	7	4
123	и жизни	1	4
124	в котором	2	4
125	в конце	8	4
126	мы можем	5	4
127	как раз	5	4
128	как это	1	4
129	в символе	2	4
130	хотя и	8	4
131	собственно говоря	1	4
132	так же	5	4
133	другой стороны	6	4
134	во всяком	2	4
135	отношения к	1	3
136	самом деле	2	3
137	только потому	1	3
138	и тут	2	3
139	в ней	3	3
140	мифологию с	1	3
141	на самом	1	3
142	а только	1	3
143	если в	1	3
144	или иное	1	3
145	у баратынского	1	3
146	что они	3	3
147	если она	1	3
148	то или	1	3
149	конечно не	2	3
150	от этого	3	3
151	в самом	5	3
152	из мифа	1	3
153	он не	3	3
154	всех этих	1	3
155	содержит в	1	3
156	что ни	1	3
157	но все	4	3
158	этом смысле	3	3
159	в них	2	3
160	в их	1	3
161	что я	1	3
162	даже в	1	3
163	тому что	1	3
164	и науки	1	3
165	вплоть до	1	3
166	но только	3	3
167	в науке	2	3
168	уже и	2	3
169	могут быть	1	3
170	и всех	1	3
171	его с	1	3
172	указывает на	3	3
173	и о	5	3
174	стороны не	1	3
175	жизнь и	3	3
176	нуждается в	1	3
177	что и	6	3
178	один из	2	3
