N	2gram	Vygotskiy__5	FransuaR
1	и в	16	41
2	таким образом	19	19
3	в этом	25	15
4	как и	8	14
5	и все	1	14
6	то же	8	13
7	все эти	4	13
8	в этой	6	13
9	мы уже	1	12
10	в его	11	12
11	в себе	1	11
12	как мы	10	11
13	в том	18	11
14	прежде всего	3	11
15	так и	7	10
16	в то	5	10
17	никто не	2	10
18	все это	2	10
19	в своем	5	9
20	не в	6	9
21	и его	3	9
22	в качестве	4	9
23	и т.п	1	9
24	но и	6	9
25	что в	16	9
26	но в	6	8
27	в конце	1	8
28	то что	26	8
29	и от	2	8
30	по существу	3	8
31	в нем	7	7
32	в новой	4	7
33	вовсе не	2	7
34	в них	2	7
35	как бы	5	7
36	и не	12	7
37	ни в	1	6
38	о том	8	6
39	мы видим	4	6
40	только в	10	6
41	это не	4	6
42	есть в	1	6
43	для него	5	6
44	у него	6	6
45	с помощью	10	6
46	как в	5	5
47	и к	2	5
48	не только	16	5
49	в плане	1	5
50	на этом	3	5
51	мы видели	3	5
52	точки зрения	18	5
53	того как	5	5
54	потому что	21	5
55	и это	1	5
56	в ней	2	5
57	к нему	3	5
58	уже в	1	5
59	что и	3	5
60	вместе с	4	5
61	так же	15	5
62	и для	1	5
63	а в	3	5
64	к этому	3	5
65	место в	1	4
66	в сущности	13	4
67	как я	3	4
68	и на	6	4
69	целый ряд	1	4
70	и наконец	1	4
71	что это	1	4
72	он не	8	4
73	но все	2	4
74	и с	3	4
75	должно быть	8	4
76	том что	15	4
77	он дает	1	4
78	но он	7	4
79	ничего не	5	4
80	рядом с	1	4
81	в виду	2	4
82	в одну	1	4
83	и здесь	2	4
84	влияние на	1	4
85	после того	1	4
86	слов и	2	4
87	уже говорили	1	4
88	может быть	9	4
89	в более	2	4
90	было бы	10	4
91	к жизни	3	4
92	все что	2	4
93	том числе	1	4
94	например в	1	3
95	он может	3	3
96	и есть	7	3
97	из самых	1	3
98	с точки	9	3
99	той же	4	3
100	я не	2	3
101	с ее	1	3
102	он был	1	3
103	во всех	2	3
104	кроме того	1	3
105	и те	1	3
106	так сказать	1	3
107	при этом	4	3
108	и по	4	3
109	связанные с	6	3
110	его в	2	3
111	несмотря на	1	3
112	в своей	2	3
113	таким же	3	3
114	и благодаря	1	3
115	в их	3	3
116	тем самым	8	3
117	вперед по	2	3
118	в отношении	9	3
119	не имеет	4	3
120	тем что	5	3
121	свою очередь	3	3
122	можно было	5	3
123	что у	2	3
124	связанных с	1	3
125	все его	1	3
126	в форме	1	3
127	в свете	4	3
128	что он	25	3
129	из них	2	3
130	и их	4	3
131	в одном	3	3
132	так как	16	3
133	движением в	1	3
134	в ряде	2	3
135	не на	3	3
136	не было	1	3
137	для этой	1	3
138	не может	18	3
139	и потому	2	3
140	в область	2	3
141	в той	6	3
142	но этот	2	3
143	такой же	4	3
144	но это	3	3
145	с ними	1	3
146	в свою	4	3
147	не знает	5	3
148	того же	7	3
149	жизни и	2	3
150	и другие	2	3
151	это в	1	3
152	ту же	2	2
153	также и	1	2
154	и то	4	2
155	на самом	1	2
156	здесь и	1	2
157	оно было	1	2
158	есть не	2	2
159	мы не	3	2
160	что между	4	2
161	в которой	5	2
162	и новые	1	2
163	но по	1	2
164	на глазах	1	2
165	он действует	1	2
166	же что	1	2
167	еще не	4	2
168	в чем	3	2
169	с его	1	2
170	а только	4	2
171	точка зрения	8	2
172	по отношению	12	2
173	отношение к	11	2
174	в одной	1	2
175	к новому	1	2
176	перед нами	1	2
177	говорит что	5	2
178	более или	1	2
179	имеем в	1	2
180	учение о	2	2
181	как он	6	2
182	свое время	2	2
183	одно и	1	2
184	значительной степени	1	2
185	что все	6	2
186	и может	3	2
187	это было	1	2
188	с этим	3	2
189	мы имеем	1	2
190	которой он	1	2
191	числе и	1	2
192	что значит	3	2
193	в этих	3	2
194	места в	1	2
195	во второй	2	2
196	том как	2	2
197	в следующем	1	2
198	мы в	1	2
199	или менее	1	2
200	образом и	1	2
201	этой новой	1	2
202	их в	2	2
203	новые и	1	2
204	на всю	2	2
205	каждого нового	1	2
206	дело не	1	2
207	и сама	1	2
208	в процессе	13	2
209	через все	1	2
210	этом отношении	5	2
211	в области	12	2
212	к тому	6	2
213	не есть	4	2
214	оно не	1	2
215	всего этого	1	2
216	на другой	1	2
217	в себя	3	2
218	с самого	5	2
219	никогда не	5	2
220	находится в	2	2
221	связанное с	1	2
222	и т.д	4	2
223	одного из	1	2
224	и во	1	2
225	бы в	4	2
226	еще более	5	2
227	все время	1	2
228	в самый	1	2
229	того что	16	2
230	содержится в	3	2
231	тот же	5	2
232	одной из	3	2
233	во времени	1	2
234	и ее	1	2
235	со всеми	2	2
236	для всех	1	2
237	только на	2	2
238	же в	2	2
239	и обратно	1	2
240	и других	1	2
241	входят в	1	2
242	отношению к	12	2
243	связан с	1	2
244	связаны с	1	2
245	именно в	4	2
246	те кто	1	2
247	до конца	3	2
248	а не	10	2
249	в связи	1	2
250	нигде не	1	2
251	может иметь	2	2
252	из которых	3	2
253	может стать	1	2
254	по своему	3	2
255	в данном	1	2
256	нашего анализа	1	2
257	те и	1	2
258	в первой	2	2
259	в состоянии	4	2
260	которое он	1	2
261	имеет дело	1	2
262	в результате	4	2
263	и как	3	2
264	с ним	5	2
265	высшей ступени	2	2
266	бы оно	1	2
267	в свое	2	2
268	в заключение	1	2
269	благодаря этому	2	2
270	во всяком	2	2
271	и наиболее	1	1
272	не наоборот	1	1
273	отношения к	2	1
274	одним из	2	1
275	к их	2	1
276	функции в	3	1
277	переходит к	1	1
278	как его	1	1
279	в такой	5	1
280	сам по	1	1
281	самом деле	3	1
282	это и	3	1
283	между двумя	3	1
284	в первом	3	1
285	достигнуть своего	1	1
286	должна быть	5	1
287	с таким	3	1
288	момент когда	2	1
289	это объяснение	1	1
290	на эти	1	1
291	часть своего	1	1
292	оба эти	4	1
293	есть нечто	1	1
294	время как	4	1
295	что иное	1	1
296	принадлежит к	2	1
297	есть совершенно	2	1
298	в письме	1	1
299	меньше чем	1	1
300	он сам	1	1
301	первый план	1	1
302	иное как	1	1
303	быть в	2	1
304	к целому	3	1
305	которая их	1	1
306	то мы	1	1
307	в ее	1	1
308	но не	10	1
309	значение и	1	1
310	а он	1	1
311	с совершенно	1	1
312	тогда как	1	1
313	отличие от	2	1
314	друг от	4	1
315	человеку и	1	1
316	за пределы	4	1
317	что они	5	1
318	что хотя	1	1
319	в истории	2	1
320	в центре	2	1
321	его на	2	1
322	что именно	1	1
323	к данному	2	1
324	все остальные	1	1
325	все же	3	1
326	процессе развития	4	1
327	нами в	2	1
328	не являются	1	1
329	второго порядка	1	1
330	и этим	1	1
331	в самом	4	1
332	помощью которого	2	1
333	не приходится	1	1
334	ступени развития	2	1
335	бы сказать	2	1
336	он в	3	1
337	тому же	2	1
338	в нашем	1	1
339	самым и	1	1
340	думать что	1	1
341	то обстоятельство	2	1
342	еще один	1	1
343	с их	4	1
344	и они	1	1
345	другом случае	1	1
346	чем его	3	1
347	но на	1	1
348	теории и	2	1
349	к миру	1	1
350	после этого	1	1
351	они преодолевают	1	1
352	момента в	1	1
353	не как	1	1
354	том чтобы	1	1
355	и которые	1	1
356	к каждому	1	1
357	по аналогии	1	1
358	именно это	2	1
359	у ребенка	9	1
360	что является	2	1
361	том же	1	1
362	в каждом	1	1
363	с низшим	1	1
364	в совершенно	2	1
365	как к	1	1
366	известно что	1	1
367	этом смысле	1	1
368	центральное место	1	1
369	в речевом	2	1
370	и тем	3	1
371	отражение в	1	1
372	в жизни	2	1
373	в ином	1	1
374	но уже	1	1
375	к которым	2	1
376	и конкретное	1	1
377	его точка	1	1
378	этого не	1	1
379	с тем	3	1
380	в слове	1	1
381	и уже	1	1
382	оно имеет	2	1
383	чем в	3	1
384	сознанием в	1	1
385	наука в	1	1
386	понятия и	2	1
387	на первый	1	1
388	не так	1	1
389	же процесса	1	1
390	которую мы	2	1
391	лежат в	1	1
392	же это	1	1
393	всяком случае	1	1
394	которого является	1	1
395	в котором	2	1
396	мы говорили	2	1
397	представление о	1	1
398	большей степени	1	1
399	которое дает	2	1
400	мысли и	5	1
401	знаем что	1	1
402	что я	2	1
403	должны были	2	1
404	в силу	10	1
405	из области	2	1
406	которые в	1	1
407	в прямом	1	1
408	что было	2	1
409	речи в	6	1
410	в корне	2	1
411	перевод на	1	1
412	нитью через	1	1
413	по себе	7	1
414	же мы	2	1
415	при помощи	1	1
416	части этого	1	1
417	но они	2	1
418	она не	1	1
419	самого начала	5	1
420	чрезвычайно распространены	1	1
421	мысли в	4	1
422	на котором	1	1
423	в основе	8	1
424	если ему	1	1
425	нам предстоит	1	1
426	как два	2	1
427	о природе	1	1
428	близкий к	1	1
429	речи которыми	1	1
430	к каждой	1	1
431	видели на	1	1
432	только когда	1	1
433	это отношение	1	1
434	своей природе	3	1
435	по своей	3	1
436	наоборот он	1	1
437	это слово	1	1
438	связи с	3	1
439	в сознании	1	1
440	уже и	1	1
441	и делает	1	1
442	что на	1	1
443	у нас	2	1
444	непосредственно связан	1	1
445	начиная с	1	1
446	последней группе	1	1
447	не могут	4	1
448	есть только	1	1
449	в других	1	1
450	и развития	12	1
451	что его	1	1
452	что вместе	1	1
453	является одним	1	1
454	для такого	1	1
455	два момента	2	1
456	прошлого в	1	1
457	ли что	1	1
458	из прошлого	1	1
459	как с	3	1
460	этот путь	2	1
461	ничего общего	3	1
462	для всей	1	1
463	своего развития	6	1
464	и о	1	1
465	от друга	4	1
466	есть закон	1	1
467	нами выше	1	1
468	мысль о	1	1
469	ею в	1	1
470	зрения не	1	1
471	и сливаются	1	1
472	не повторяет	2	1
473	ибо она	1	1
474	не с	2	1
475	известной мере	1	1
476	в некоторой	2	1
477	новых и	1	1
478	об этом	1	1
479	образом в	2	1
480	тем чем	1	1
481	все дело	2	1
482	именно потому	2	1
483	на все	5	1
484	в применении	1	1
485	вот почему	3	1
486	в другом	6	1
487	но к	1	1
488	язык и	2	1
489	и что	12	1
490	аналогии с	1	1
491	но только	2	1
492	в различных	2	1
493	старых и	1	1
494	не подчиняется	1	1
495	приводят нас	1	1
496	этого у	1	1
497	этом процессе	1	1
498	образом мы	1	1
499	один момент	1	1
500	соответствие между	1	1
501	этот момент	1	1
502	тот момент	2	1
503	на развитие	2	1
504	представления о	2	1
505	в ту	1	1
506	но она	1	1
507	в лучшем	3	1
508	стать предметом	1	1
509	видим что	2	1
510	к которому	4	1
511	что только	2	1
512	культурного развития	1	1
513	которым мы	1	1
514	этот вопрос	6	1
515	мы увидим	1	1
516	ли он	1	1
517	во всем	2	1
518	целого и	1	1
519	еще и	3	1
520	и после	1	1
521	который в	1	1
522	между тем	3	1
523	на которые	3	1
524	и новое	1	1
525	с которыми	2	1
526	себя в	1	1
527	так что	4	1
528	как процесс	3	1
529	не имеющие	1	1
530	если мы	7	1
531	оно в	1	1
532	в виде	1	1
533	этому вопросу	1	1
534	во втором	1	1
535	или даже	1	1
536	его и	3	1
537	теснейшим образом	1	1
538	в известной	3	1
539	такое объяснение	1	1
540	нет никаких	1	1
541	к ним	2	1
542	и осознанной	1	1
543	не говорит	2	1
544	само собой	1	1
545	эти явления	1	1
546	вне ее	1	1
547	почти с	1	1
548	но эти	1	1
549	другого и	1	1
550	и даже	2	1
551	и из	2	1
552	как только	1	1
553	все высшие	2	1
554	его себе	1	1
555	на этот	4	1
556	нельзя сказать	1	1
557	здесь в	1	1
558	и прежде	1	1
559	такого понимания	1	1
560	такое же	2	1
561	в воображении	1	1
562	обратиться к	2	1
