N	2gram	Bakhtin_Fr_4	Myshleni
1	и в	29	28
2	в том	7	28
3	то что	4	28
4	в этом	11	27
5	того что	3	24
6	потому что	1	22
7	том что	3	19
8	не может	2	19
9	таким образом	20	18
10	что он	4	18
11	только в	2	18
12	в силу	1	17
13	что в	1	17
14	не только	10	16
15	так же	7	15
16	точки зрения	4	13
17	может быть	2	13
18	с помощью	4	13
19	сказать что	5	13
20	и не	16	11
21	что мы	1	11
22	как бы	8	11
23	но не	2	10
24	с точки	2	10
25	в отношении	1	10
26	того чтобы	3	10
27	к тому	2	10
28	как мы	10	10
29	так как	7	10
30	от того	1	10
31	но и	9	10
32	мы можем	3	9
33	в самом	1	8
34	мы видели	7	8
35	никогда не	2	8
36	тем что	4	8
37	для того	3	8
38	еще не	4	8
39	как известно	2	7
40	того же	5	7
41	то же	10	7
42	в сущности	6	7
43	отношение к	1	7
44	в своем	3	7
45	в которой	4	7
46	с самого	3	7
47	он не	3	7
48	в нем	5	7
49	самого начала	3	7
50	можно было	1	7
51	если бы	1	7
52	мы видим	3	7
53	и других	3	7
54	там где	3	7
55	между ними	2	7
56	же как	1	6
57	мы не	1	6
58	в чем	3	6
59	и как	3	6
60	и к	2	6
61	как и	12	6
62	для него	1	6
63	же самое	1	6
64	то время	2	6
65	так и	11	6
66	и что	1	6
67	можно сказать	1	6
68	его в	9	6
69	как раз	2	6
70	в то	10	6
71	том же	2	5
72	время как	1	5
73	и на	11	5
74	при решении	1	5
75	но в	12	5
76	то в	3	5
77	в этой	13	5
78	что все	1	5
79	на этой	2	5
80	в разных	3	5
81	это не	5	5
82	в свете	1	5
83	мышления в	1	5
84	и все	13	5
85	речи и	1	5
86	и то	2	4
87	той же	3	4
88	в каждой	1	4
89	же самые	1	4
90	относится к	1	4
91	в одной	2	4
92	в той	2	4
93	с этим	1	4
94	понятий на	1	4
95	целый ряд	1	4
96	самом начале	1	4
97	в себе	3	4
98	в нашем	4	4
99	на то	1	4
100	в наших	1	4
101	на этом	2	4
102	и того	1	4
103	одного и	1	4
104	знаем что	1	4
105	что на	1	4
106	своего развития	1	4
107	как по	1	4
108	чего он	1	4
109	что и	1	4
110	именно в	2	4
111	между этими	1	4
112	в качестве	3	4
113	мы знаем	1	4
114	которые в	1	4
115	друг друга	2	4
116	на этот	1	4
117	системы в	1	4
118	в частности	3	4
119	они не	2	4
120	ту же	1	3
121	отношения к	1	3
122	это и	5	3
123	за собой	1	3
124	с его	4	3
125	видели что	1	3
126	значение для	1	3
127	связи и	2	3
128	независимо от	1	3
129	как в	2	3
130	хотя и	2	3
131	на его	2	3
132	связанные с	4	3
133	при этом	3	3
134	раз в	2	3
135	в плане	4	3
136	и по	5	3
137	с того	1	3
138	между отдельными	1	3
139	в них	7	3
140	что такое	1	3
141	в их	2	3
142	всякий раз	1	3
143	до известной	1	3
144	в основе	2	3
145	по своей	3	3
146	связи с	2	3
147	не по	1	3
148	этом отношении	1	3
149	в себя	2	3
150	но мы	2	3
151	переход к	1	3
152	те же	1	3
153	по мере	1	3
154	образом в	3	3
155	и здесь	3	3
156	до сих	1	3
157	в его	8	3
158	слов и	3	3
159	все время	3	3
160	развития но	1	3
161	один из	4	3
162	функций которые	1	3
163	к высшим	1	3
164	и его	8	3
165	есть в	2	3
166	до конца	5	3
167	но как	3	3
168	на фоне	1	3
169	сих пор	1	3
170	в целом	1	3
171	в другой	2	3
172	в системе	1	3
173	в своих	2	3
174	как на	2	3
175	и завершается	1	2
176	самом деле	1	2
177	мы уже	10	2
178	принадлежит к	1	2
179	основе этого	1	2
180	он сам	1	2
181	что они	2	2
182	прежде всего	8	2
183	все же	3	2
184	и наконец	2	2
185	нами в	1	2
186	поэтому он	1	2
187	животных и	3	2
188	все эти	9	2
189	господствуют в	1	2
190	мысли и	1	2
191	к одному	1	2
192	с этой	1	2
193	как они	1	2
194	была в	1	2
195	что один	1	2
196	остается в	1	2
197	раз и	1	2
198	в этих	2	2
199	в своей	5	2
200	в котором	2	2
201	содержащийся в	2	2
202	что я	2	2
203	из области	1	2
204	но это	4	2
205	но он	6	2
206	друг другу	1	2
207	и вообще	1	2
208	что эта	1	2
209	на котором	2	2
210	но только	2	2
211	он мог	1	2
212	о природе	2	2
213	казалось бы	1	2
214	у нас	1	2
215	перейти к	1	2
216	всем этим	1	2
217	и от	1	2
218	на том	1	2
219	что у	3	2
220	к его	1	2
221	еще в	1	2
222	новых и	1	2
223	с ним	2	2
224	высшую ступень	1	2
225	нас в	1	2
226	эти последние	1	2
227	но с	1	2
228	с ними	3	2
229	дело с	1	2
230	которые господствуют	1	2
231	где они	2	2
232	для всех	1	2
233	само собой	1	2
234	только на	1	2
235	каким образом	1	2
236	в новом	2	2
237	из них	6	2
238	в одном	1	2
239	в конце	9	2
240	у него	5	2
241	в других	2	2
242	с другой	4	2
243	одно понятие	1	2
244	к которому	2	2
245	чем он	1	2
246	во второй	2	2
247	и др	4	2
248	и своего	1	2
249	не на	2	2
250	в связи	1	2
251	законов и	1	2
252	этого процесса	1	2
253	по своему	4	2
254	в данном	1	2
255	и там	1	2
256	на высшей	1	2
257	этого слова	1	2
258	какие же	1	2
259	все это	4	2
260	сторона этого	1	2
261	известной степени	1	2
262	форм и	2	2
263	для нас	1	2
264	но когда	1	2
265	от него	1	2
266	у них	3	2
267	интерес к	1	2
268	только что	1	2
269	высшей ступени	1	2
270	другой стороны	3	2
271	из этого	2	2
272	и другие	2	2
273	оно совершается	1	2
274	это в	2	2
275	смысле слова	1	1
276	по смысловой	1	1
277	он произносит	1	1
278	же по	1	1
279	в чисто	1	1
280	и до	5	1
281	из его	1	1
282	что эти	1	1
283	видеть в	1	1
284	без влияния	1	1
285	с таким	2	1
286	сливается с	1	1
287	при анализе	1	1
288	в первый	1	1
289	но даже	1	1
290	ему в	1	1
291	этом плане	1	1
292	и он	1	1
293	свою очередь	1	1
294	и сами	1	1
295	первый план	1	1
296	на их	2	1
297	в различных	2	1
298	на самом	4	1
299	и своеобразного	1	1
300	вещами которые	1	1
301	явлений и	1	1
302	иные в	1	1
303	нет и	1	1
304	за пределы	1	1
305	один и	2	1
306	его на	1	1
307	чем мы	1	1
308	совершается во	1	1
309	стороны и	1	1
310	как к	3	1
311	перед нами	4	1
312	кроме того	2	1
313	кто не	1	1
314	в приведенном	2	1
315	и тот	2	1
316	его к	2	1
317	связанный с	1	1
318	непосредственной связи	1	1
319	совершенно новое	1	1
320	в этот	1	1
321	не приходится	1	1
322	что это	5	1
323	он в	1	1
324	переходит на	1	1
325	с их	1	1
326	им в	2	1
327	только один	1	1
328	свой особый	1	1
329	ее как	1	1
330	как он	2	1
331	например как	1	1
332	что она	1	1
333	когда был	1	1
334	что должно	1	1
335	не значит	1	1
336	эта последняя	1	1
337	не как	1	1
338	большую часть	2	1
339	новое и	2	1
340	что каждая	2	1
341	прежде чем	1	1
342	или иных	1	1
343	основных особенностей	1	1
344	одно и	1	1
345	но все	1	1
346	и за	3	1
347	они должны	1	1
348	об этом	1	1
349	связанных с	2	1
350	и с	9	1
351	этой новой	1	1
352	или даже	1	1
353	знает что	1	1
354	входит в	1	1
355	это было	1	1
356	и всей	1	1
357	ко второму	1	1
358	ни в	2	1
359	рядом с	5	1
360	далеко не	5	1
361	меняет свой	1	1
362	он и	5	1
363	ряд новых	1	1
364	и тогда	1	1
365	всех этих	3	1
366	и становится	1	1
367	на помощь	1	1
368	во время	10	1
369	и при	2	1
370	и без	1	1
371	где мы	1	1
372	себе оба	1	1
373	жизнь и	4	1
374	не столько	2	1
375	в отличие	1	1
376	не исчерпывается	1	1
377	играть в	1	1
378	их в	2	1
379	даже в	1	1
380	и очень	1	1
381	случае в	1	1
382	первым и	1	1
383	но они	4	1
384	первый из	1	1
385	что ему	1	1
386	с установленным	1	1
387	имеет и	1	1
388	дело в	2	1
389	которого он	1	1
390	и внутренней	1	1
391	в шахматы	3	1
392	дело не	1	1
393	тем чем	1	1
