N	2gram	Vygotskiy__3	Problema
1	то есть	15	39
2	то что	35	38
3	вовсе не	8	37
4	и не	10	37
5	и в	38	35
6	не есть	1	33
7	не только	12	24
8	сказать что	4	24
9	том что	14	19
10	что такое	1	18
11	у нас	2	18
12	о том	6	18
13	может быть	19	18
14	в этом	13	17
15	и вообще	1	16
16	но и	5	16
17	что мы	1	14
18	только в	4	14
19	потому что	14	13
20	не может	7	13
21	и что	18	13
22	во всяком	2	13
23	того что	4	12
24	в том	25	12
25	хотя бы	2	12
26	не просто	2	11
27	не будет	1	11
28	никак не	7	11
29	значения и	1	11
30	и даже	4	11
31	так что	8	11
32	что в	20	11
33	в таком	3	11
34	и то	8	10
35	еще не	1	10
36	всяком случае	2	10
37	ничего не	2	10
38	и с	1	10
39	а не	7	10
40	в данном	2	10
41	едва ли	3	9
42	в этой	13	9
43	пока еще	1	9
44	если мы	6	9
45	только на	1	9
46	что же	2	9
47	для нас	8	9
48	тут же	1	8
49	все же	8	8
50	есть только	2	8
51	ясно что	6	8
52	в виду	4	8
53	было бы	12	8
54	уже не	2	8
55	при помощи	4	8
56	как раз	8	8
57	совсем не	3	7
58	все эти	4	7
59	того или	1	7
60	мы не	5	7
61	тем самым	1	7
62	не имеет	6	7
63	не является	1	7
64	в конце	2	7
65	так и	1	7
66	казалось бы	5	7
67	в его	5	7
68	так как	6	7
69	и т	14	6
70	есть не	1	6
71	с другой	7	6
72	но как	2	6
73	относится к	1	6
74	и вовсе	1	6
75	но в	3	6
76	на то	16	6
77	т д	4	6
78	что все	3	6
79	был бы	3	6
80	можно ли	1	6
81	мы можем	7	6
82	не о	1	6
83	как будто	4	6
84	когда мы	2	6
85	же самое	10	6
86	можно сказать	1	6
87	в виде	2	6
88	ни в	3	6
89	или иначе	1	6
90	а именно	1	6
91	о чем	1	6
92	но это	3	6
93	и для	4	6
94	в то	3	6
95	то же	10	5
96	между собой	2	5
97	по своему	4	5
98	отнюдь не	2	5
99	с этим	8	5
100	в самом	25	5
101	в себе	4	5
102	с другими	1	5
103	но уже	1	5
104	как и	8	5
105	есть именно	2	5
106	и более	2	5
107	для меня	1	5
108	уж тем	1	5
109	под этим	2	5
110	это то	1	5
111	будто бы	1	5
112	указывает на	6	5
113	и это	8	5
114	как мы	7	5
115	данном случае	2	5
116	можно было	1	5
117	и на	6	5
118	без всякой	2	5
119	с одной	6	5
120	одной стороны	5	5
121	еще и	2	5
122	что не	3	5
123	другой стороны	5	5
124	уже давно	2	5
125	в частности	1	5
126	так же	2	5
127	кроме того	1	5
128	и все	10	5
129	или иного	1	5
130	самом деле	21	4
131	на самом	2	4
132	и есть	1	4
133	этой теории	1	4
134	и значение	3	4
135	что если	4	4
136	и тут	1	4
137	но не	1	4
138	не все	1	4
139	в общем	2	4
140	в своем	5	4
141	и той	2	4
142	и как	8	4
143	более или	1	4
144	что она	16	4
145	же именно	1	4
146	всех этих	2	4
147	их в	2	4
148	таким образом	12	4
149	заключается в	7	4
150	и тем	3	4
151	далеко не	3	4
152	или менее	1	4
153	в этих	2	4
154	но если	4	4
155	сама собой	2	4
156	на свете	1	4
157	до сих	6	4
158	но только	8	4
159	что на	1	4
160	именно как	1	4
161	не могут	2	4
162	все еще	1	4
163	что при	1	4
164	и о	3	4
165	если бы	14	4
166	и здесь	6	4
167	и только	3	4
168	значение в	1	4
169	всякого рода	1	4
170	тот же	3	4
171	что он	11	4
172	есть в	2	4
173	не можем	4	4
174	то и	3	4
175	представить себе	1	4
176	как же	2	4
177	тем что	3	4
178	и самый	1	4
179	ни о	1	4
180	и следовательно	2	4
181	если не	1	4
182	мы говорим	1	4
183	в область	1	4
184	как бы	14	4
185	это значит	1	4
186	сих пор	5	4
187	все это	3	4
188	в результате	1	4
189	а в	7	4
190	попросту говоря	1	4
191	гораздо более	1	4
192	это и	1	3
193	и этот	3	3
194	в их	1	3
195	мы уже	7	3
196	то это	2	3
197	для нашей	1	3
198	большей частью	2	3
199	нет и	1	3
200	что они	4	3
201	в истории	2	3
202	всей этой	1	3
203	хотя и	1	3
204	могли бы	5	3
205	не было	1	3
206	и к	3	3
207	только то	2	3
208	в целом	4	3
209	бы не	3	3
210	из этих	3	3
211	и тот	1	3
212	только один	1	3
213	быть только	1	3
214	теории и	1	3
215	при этом	4	3
216	по самому	2	3
217	и по	2	3
218	здесь мы	4	3
219	его в	3	3
220	для них	1	3
221	о которых	9	3
222	все равно	1	3
223	с тем	8	3
224	в слове	1	3
225	несмотря на	5	3
226	нас не	1	3
227	оказывается что	1	3
228	должны были	2	3
229	но эта	1	3
230	тому что	6	3
231	в таких	1	3
232	с которой	1	3
233	как о	1	3
234	одна из	4	3
235	и притом	1	3
236	в основе	3	3
237	мы все	4	3
238	только не	1	3
239	не знаем	2	3
240	как только	3	3
241	она не	6	3
242	ничего общего	1	3
243	с самого	6	3
244	это только	3	3
245	мы в	2	3
246	для этого	2	3
247	каждый раз	1	3
248	внимание на	2	3
249	но мы	2	3
250	требует для	1	3
251	нас в	1	3
252	и можно	1	3
253	и наконец	2	3
254	один из	6	3
255	по этому	1	3
256	в нашей	1	3
257	и их	1	3
258	указание на	1	3
259	для того	8	3
260	это будет	2	3
261	нашего исследования	1	3
262	что для	1	3
263	как именно	1	3
264	и если	6	3
265	относятся к	1	3
266	тому как	1	3
267	к тому	6	3
268	о котором	5	3
269	бы в	3	3
270	и ни	1	3
271	мы должны	1	3
272	именно он	1	3
273	только как	1	3
274	одновременно и	3	3
275	в своих	4	3
276	все что	1	3
277	значения этого	1	2
278	речь идет	4	2
279	чтобы не	1	2
280	сказали что	1	2
281	не имел	1	2
282	мере в	1	2
283	ли мы	1	2
284	нам кажется	1	2
285	по преимуществу	2	2
286	нас на	2	2
287	в зависимости	1	2
288	той же	2	2
289	говоря мы	1	2
290	часто бывает	1	2
291	это совершенно	1	2
292	и ничего	2	2
293	бы что	1	2
294	большую роль	1	2
295	нам в	2	2
296	что под	3	2
297	совпадает с	2	2
298	собой все	1	2
299	из которых	4	2
300	зависимости от	1	2
301	в ней	15	2
302	но при	1	2
303	представляет собой	2	2
304	это возможно	1	2
305	здесь не	3	2
306	во всех	4	2
307	не то	4	2
308	один и	1	2
309	которые не	1	2
310	в той	5	2
311	независимо от	1	2
312	как нам	1	2
313	перед нами	8	2
314	образом ни	1	2
315	хотя она	1	2
316	и конечно	3	2
317	нами в	2	2
318	идет речь	1	2
319	роль в	1	2
320	имеем в	1	2
321	что без	1	2
322	все другие	2	2
323	он не	6	2
324	в понимании	1	2
325	в корне	1	2
326	так уж	1	2
327	в плане	3	2
328	одной и	2	2
329	подобно тому	1	2
330	в нее	2	2
331	и ее	2	2
332	но все	1	2
333	русском языке	1	2
334	однако все	1	2
335	как они	1	2
336	который он	1	2
337	на всю	2	2
338	то чтобы	1	2
339	на этой	1	2
340	знает что	1	2
341	это вовсе	1	2
342	и которые	3	2
343	и мы	13	2
344	не совпадает	2	2
345	в них	3	2
346	она и	1	2
347	ничем не	1	2
348	должно быть	1	2
349	точки зрения	16	2
350	и при	1	2
351	в такой	3	2
352	что до	1	2
353	мысли и	1	2
354	бы мы	1	2
355	не в	12	2
356	наша мысль	1	2
357	оказалось бы	1	2
358	ничего нового	1	2
359	что многие	1	2
360	даже в	1	2
361	что с	4	2
362	самого начала	6	2
363	в определении	1	2
364	на него	1	2
365	с и	6	2
366	того чтобы	9	2
367	или как	1	2
368	как на	3	2
369	точном смысле	1	2
370	ли это	2	2
371	отличается от	1	2
372	себе что	1	2
373	что оно	2	2
374	ли в	1	2
375	утверждать что	2	2
376	на это	3	2
377	совершенно правильно	1	2
378	только при	1	2
379	определенным образом	1	2
380	мысль о	1	2
381	имеет никакого	3	2
382	том случае	1	2
383	во все	1	2
384	при такой	2	2
385	мы могли	4	2
386	язык и	1	2
387	это было	1	2
388	этому поводу	1	2
389	что и	4	2
390	и всякое	1	2
391	по содержанию	1	2
392	быть и	1	2
393	о двух	1	2
394	и действительно	2	2
395	между этими	1	2
396	сам собой	2	2
397	или в	5	2
398	в качестве	2	2
399	до наших	1	2
400	для всех	2	2
401	конечно не	4	2
402	уже с	1	2
