N	2gram	Bakhtin_Fr_7	Komedia
1	и в	41	22
2	по адресу	2	14
3	том что	4	12
4	но и	9	11
5	в том	11	11
6	не только	5	10
7	в то	10	10
8	из них	3	10
9	как и	14	9
10	в комедиях	1	9
11	может быть	4	9
12	таким образом	19	8
13	должны были	1	8
14	о том	6	8
15	и его	9	8
16	в одном	3	8
17	и не	7	8
18	едва ли	1	7
19	в этой	13	7
20	и других	2	7
21	то же	13	6
22	тому же	1	6
23	и по	3	6
24	не в	9	6
25	в отношении	3	6
26	ни в	6	6
27	в конце	8	6
28	одного из	2	6
29	что он	3	6
30	такого рода	1	6
31	к тому	2	6
32	а в	5	6
33	в которой	2	6
34	что в	9	6
35	до нас	5	5
36	в истории	1	5
37	как в	5	5
38	при этом	3	5
39	во время	3	5
40	потому что	5	5
41	со своим	1	5
42	так и	10	5
43	и даже	1	5
44	между тем	1	5
45	один из	1	5
46	уже в	5	5
47	в его	12	5
48	прежде всего	11	5
49	нового времени	3	5
50	когда же	1	5
51	все это	10	5
52	время как	1	4
53	что они	1	4
54	но в	8	4
55	в нем	7	4
56	и вот	2	4
57	в другом	1	4
58	известно что	1	4
59	участие в	1	4
60	несмотря на	3	4
61	точки зрения	5	4
62	в котором	1	4
63	в их	3	4
64	одном из	4	4
65	так как	3	4
66	как мы	11	4
67	на него	1	4
68	же время	9	4
69	так в	1	4
70	а также	2	4
71	что и	5	4
72	в качестве	9	4
73	тем что	3	4
74	именно в	2	4
75	и особенно	1	4
76	в результате	2	4
77	конце концов	4	4
78	же в	2	4
79	к этому	5	4
80	в тех	1	3
81	в году	5	3
82	мы не	2	3
83	и о	1	3
84	и на	4	3
85	в чем	2	3
86	в этом	15	3
87	все же	1	3
88	хотя и	4	3
89	и как	2	3
90	он не	4	3
91	и еще	2	3
92	и с	4	3
93	его в	3	3
94	в них	7	3
95	и ее	2	3
96	место в	4	3
97	на всю	2	3
98	даже в	1	3
99	по отношению	2	3
100	того как	5	3
101	ничего не	4	3
102	на землю	2	3
103	за исключением	1	3
104	в сознании	1	3
105	этом отношении	2	3
106	у нас	1	3
107	остаться в	1	3
108	во второй	2	3
109	после того	4	3
110	там же	1	3
111	по содержанию	1	3
112	в частности	1	3
113	в образе	4	3
114	тот же	2	3
115	одной из	2	3
116	только в	6	3
117	комедии и	1	3
118	и у	5	3
119	в виде	1	3
120	в начале	1	3
121	отношение к	2	3
122	у него	6	3
123	к которому	1	3
124	дошедших до	1	3
125	так же	5	3
126	как это	1	3
127	изображен в	1	3
128	по своему	2	3
129	в течение	2	3
130	пародией на	2	3
131	не мог	2	3
132	здесь в	1	3
133	всего в	5	3
134	в более	4	3
135	и все	14	3
136	все остальные	1	3
137	отношению к	2	3
138	того же	3	2
139	тех же	1	2
140	здесь и	2	2
141	ту же	2	2
142	в доме	2	2
143	из всех	2	2
144	в сущности	4	2
145	принадлежит к	1	2
146	это время	1	2
147	он был	3	2
148	совсем не	3	2
149	отличие от	1	2
150	за пределы	1	2
151	в настоящем	1	2
152	чем же	1	2
153	что по	1	2
154	в самом	1	2
155	в себе	11	2
156	время и	1	2
157	в первой	2	2
158	в силу	1	2
159	на этом	5	2
160	связанные с	3	2
161	на все	1	2
162	было бы	4	2
163	и тем	1	2
164	для них	1	2
165	этим и	1	2
166	мы видели	5	2
167	такой же	3	2
168	или менее	2	2
169	в следующем	2	2
170	и без	1	2
171	всяком случае	1	2
172	почти не	1	2
173	и самого	2	2
174	но он	4	2
175	правда в	1	2
176	одна из	4	2
177	при всем	1	2
178	по своей	1	2
179	в области	2	2
180	же самое	1	2
181	указывает на	1	2
182	с ее	3	2
183	на нем	1	2
184	всего этого	2	2
185	второй половине	1	2
186	в себя	2	2
187	в v	1	2
188	и занятия	1	2
189	что у	3	2
190	времени и	1	2
191	нашей эры	1	2
192	образом в	1	2
193	находится в	2	2
194	именно потому	1	2
195	и здесь	4	2
196	аналогии с	1	2
197	нас в	3	2
198	и во	2	2
199	от них	1	2
200	в форме	3	2
201	также в	1	2
202	еще не	2	2
203	который в	1	2
204	главным источником	1	2
205	для всех	2	2
206	из которых	2	2
207	вовсе не	7	2
208	в других	1	2
209	и из	1	2
210	в период	1	2
211	еще и	1	2
212	на которые	1	2
213	до конца	2	2
214	у других	1	2
215	этой же	1	2
216	не может	3	2
217	вместе с	5	2
218	коль скоро	1	2
219	или по	1	2
220	но не	1	2
221	это были	1	2
222	в состоянии	2	2
223	и формы	1	2
224	к нему	5	2
225	но это	3	2
226	и таким	1	2
227	между прочим	1	2
228	мы найдем	3	2
229	или в	2	2
230	всех вещей	1	2
231	ни было	2	2
232	то что	8	2
233	в свою	3	2
234	ее в	1	2
235	в своих	1	2
236	во всяком	2	2
237	все что	4	2
238	и наиболее	1	1
239	широкое распространение	1	1
240	изобилия и	2	1
241	них он	1	1
242	в применении	1	1
243	также и	2	1
244	самое слово	1	1
245	переходит к	1	1
246	не остается	1	1
247	сам по	1	1
248	на самом	2	1
249	не что	1	1
250	всего это	1	1
251	женщины на	1	1
252	такое же	1	1
253	между двумя	1	1
254	и всем	2	1
255	из самых	3	1
256	по его	1	1
257	одним из	1	1
258	или отрицательных	1	1
259	мы уже	12	1
260	той же	3	1
261	со всех	2	1
262	которым он	3	1
263	что под	1	1
264	свое завершение	1	1
265	и новых	2	1
266	что иное	1	1
267	это отношение	1	1
268	ему в	1	1
269	и заставляет	2	1
270	мы здесь	2	1
271	в мире	3	1
272	всех сторон	1	1
273	в ней	5	1
274	проявляется в	3	1
275	иное как	1	1
276	быть в	1	1
277	к целому	1	1
278	а только	2	1
279	во всех	3	1
280	сказать и	1	1
281	как у	1	1
282	он может	3	1
283	при жизни	1	1
284	к которой	1	1
285	своего сына	1	1
286	здесь первая	1	1
287	что во	1	1
288	с этим	2	1
289	так называемая	1	1
290	мира в	4	1
291	с собой	1	1
292	в своем	9	1
293	целый ряд	4	1
294	говорит что	2	1
295	не являются	1	1
296	его к	3	1
297	и к	5	1
298	более или	2	1
299	и этим	1	1
300	они так	2	1
301	не приходится	1	1
302	культуры и	1	1
303	что это	4	1
304	он в	1	1
305	вы думаете	2	1
306	но без	2	1
307	только на	2	1
