N	3gram	Losev_Prob_5	Vladivir
1	в том что	8	10
2	тем не менее	5	9
3	о том что	9	8
4	с точки зрения	8	6
5	вместе с тем	3	6
6	а также и	1	6
7	не может быть	2	6
8	в те времена	2	5
9	как раз и	1	5
10	в конце концов	6	5
11	и в этом	1	5
12	дело в том	2	5
13	необходимо сказать что	4	5
14	к тому же	1	5
15	точно так же	3	4
16	и то что	3	4
17	содержит в себе	1	4
18	в то время	3	4
19	в настоящее время	3	3
20	в этом смысле	3	3
21	бы то ни	2	3
22	на первом плане	3	3
23	во всяком случае	2	3
24	с одной стороны	3	3
25	и в его	1	3
26	в то же	1	3
27	также и то	2	3
28	если не прямо	2	3
29	что несмотря на	1	2
30	то ни стало	1	2
31	должны сказать что	1	2
32	но даже и	2	2
33	также и в	2	2
34	свидетельствует о том	1	2
35	во что бы	1	2
36	в таком случае	2	2
37	сам по себе	1	2
38	в этом отношении	1	2
39	а с другой	3	2
40	в это время	2	2
41	что бы то	1	2
42	в данном случае	2	2
43	и потому что	1	2
44	то время как	3	2
45	так или иначе	1	2
46	в связи с	7	2
47	еще и потому	1	2
48	с другой стороны	5	2
49	и в том	1	2
50	бросается в глаза	1	2
51	то же время	1	2
52	и вместе с	1	2
53	на то что	2	2
54	в сравнении с	3	2
55	но еще и	1	2
56	поводу необходимо сказать	1	1
57	как и его	1	1
58	таким образом если	1	1
59	не просто о	1	1
60	что иное как	3	1
61	потому что он	2	1
62	же в конце	1	1
63	как то что	1	1
64	то можно сказать	1	1
65	этому поводу необходимо	1	1
66	уже содержит в	1	1
67	да и то	1	1
68	уже не просто	1	1
69	здесь перед нами	1	1
70	так что в	1	1
71	том что он	2	1
72	о том как	1	1
73	так и его	1	1
74	все же можно	1	1
75	до сих пор	2	1
76	и то и	1	1
77	чего другого как	1	1
78	сама по себе	1	1
79	он говорит о	1	1
80	начала до конца	1	1
81	но ясно что	2	1
82	у него не	1	1
83	и в дальнейшем	1	1
84	а так как	1	1
85	можно было бы	1	1
86	бросаются в глаза	1	1
87	на точке зрения	1	1
88	представляется что здесь	1	1
89	с тех пор	1	1
90	с этой точки	1	1
91	и не в	2	1
92	ко всякого рода	1	1
93	то и другое	2	1
94	у него нет	1	1
95	по этому поводу	2	1
96	учение о творении	1	1
97	и речи с	1	1
98	ни в какой	1	1
99	стоит на точке	1	1
100	при всем своем	2	1
101	вопрос о том	1	1
102	вот что пишет	1	1
103	на эту тему	1	1
104	чтобы в этой	1	1
105	и если в	1	1
106	и с ней	1	1
107	далеко не всегда	3	1
108	не только в	1	1
109	то ни было	1	1
110	все такого рода	1	1
111	не говоря уже	1	1
112	а еще и	1	1
113	об этом же	1	1
114	указать хотя бы	1	1
115	если не считать	1	1
116	а есть только	1	1
117	как будто бы	3	1
118	и никак не	2	1
119	том что и	1	1
120	нам представляется что	1	1
121	его борьбе с	1	1
122	все же не	3	1
123	говорить не о	1	1
124	с такой точки	1	1
125	хотя бы на	1	1
126	в новое время	3	1
127	в результате чего	2	1
128	даже и вообще	1	1
129	что еще до	1	1
130	в самом себе	1	1
131	потому что они	2	1
132	этой точки зрения	1	1
133	если мы будем	1	1
134	у него и	1	1
135	статью под названием	1	1
136	все того же	2	1
137	с начала до	1	1
138	мы находим у	1	1
139	и притом в	1	1
140	означает не что	1	1
141	вовсе не для	1	1
142	только были в	1	1
143	он навсегда остался	1	1
144	это и есть	1	1
145	ясно и просто	1	1
146	достаточно указать хотя	1	1
147	мы должны сказать	1	1
148	с самого начала	1	1
149	или вернее сказать	1	1
150	нисколько не больше	1	1
151	уже в году	1	1
152	в самом деле	1	1
153	для себя весьма	1	1
154	той или иной	1	1
155	в том числе	2	1
156	в силу которого	1	1
157	в том смысле	1	1
158	результате чего вся	1	1
159	не что иное	3	1
160	котором он говорит	1	1
161	для того чтобы	2	1
162	идеи то есть	1	1
163	такой точки зрения	1	1
164	из них мы	1	1
165	в бытность свою	1	1
166	здесь тоже не	2	1
167	то есть на	1	1
168	и для всего	1	1
169	можно было находить	1	1
