N	3gram	Voloshinov_1	Problema
1	тем не менее	2	10
2	в том что	3	9
3	сама по себе	2	8
4	той или иной	1	8
5	то же самое	3	7
6	в связи с	7	7
7	сами по себе	1	6
8	во всяком случае	2	6
9	в этом случае	3	5
10	с другой стороны	5	5
11	не может быть	13	5
12	что же касается	1	4
13	имеется в виду	1	4
14	в таком случае	2	4
15	бы то ни	8	4
16	на самом же	2	4
17	в то же	3	4
18	это вовсе не	1	4
19	самом же деле	2	4
20	и вовсе не	1	4
21	не было бы	1	3
22	можно было бы	2	3
23	может быть и	3	3
24	то ни было	8	3
25	в конце концов	3	3
26	само по себе	1	3
27	там и здесь	1	3
28	от знака к	1	2
29	в настоящее время	6	2
30	же как и	2	2
31	с точки зрения	20	2
32	на первый план	2	2
33	до сих пор	8	2
34	мы не будем	3	2
35	в отличие от	5	2
36	но и в	1	2
37	отнюдь не является	3	2
38	если мы возьмем	1	2
39	не только в	1	2
40	и как бы	1	2
41	у нас не	1	2
42	этой точки зрения	1	2
43	ничего общего с	2	2
44	вовсе не в	1	2
45	как мы говорили	1	2
46	на самом деле	1	2
47	это значит что	1	2
48	ни о каком	1	2
49	можно сказать что	3	2
50	друг от друга	1	2
51	и там и	1	2
52	как мы видели	1	2
53	неразрывно связаны между	1	1
54	и того же	5	1
55	вполне понятно что	3	1
56	точка зрения на	1	1
57	в ней нет	1	1
58	она может фигурировать	1	1
59	настоящее время является	1	1
60	еще только в	1	1
61	в чем же	2	1
62	этот вопрос мы	3	1
63	что он является	1	1
64	и в таком	1	1
65	а не в	1	1
66	ни к каким	1	1
67	хотя бы только	1	1
68	более или менее	1	1
69	художественного образа в	1	1
70	как и во	1	1
71	имеет значение если	1	1
72	есть прежде всего	1	1
73	знак имеет свою	1	1
74	том что он	1	1
75	имеются в виду	1	1
76	серп и молот	1	1
77	является не только	3	1
78	действительности так и	1	1
79	не имеют ничего	1	1
80	как мы сказали	1	1
81	нет ничего общего	1	1
82	с тем что	1	1
83	на этот вопрос	3	1
84	его значение и	1	1
85	но если мы	1	1
86	ни о какой	1	1
87	с этой точки	1	1
88	является не чем	1	1
89	и это является	1	1
90	вопрос мы не	1	1
91	и тем же	1	1
92	и отличается от	1	1
93	сих пор мы	1	1
94	если мы скажем	2	1
95	здесь говорить о	1	1
96	с одной стороны	1	1
97	смысле этого слова	2	1
98	ничего общего не	1	1
99	так как они	1	1
100	но при этом	2	1
101	каких бы то	3	1
102	как и между	1	1
103	быть и речи	2	1
104	и не было	1	1
105	во втором случае	1	1
106	связаны между собой	1	1
107	а в слове	1	1
108	так или иначе	1	1
109	мы скажем что	1	1
110	все же не	1	1
111	знак и что	1	1
112	это не значит	1	1
113	сказать что и	1	1
114	таким образом и	1	1
115	так же как	2	1
116	одним и тем	1	1
117	и от них	1	1
118	и во всяком	1	1
119	этого слова как	1	1
120	и художественный образ	1	1
121	привело бы к	1	1
122	чем иным как	1	1
123	действительности на которую	1	1
124	от того что	2	1
125	так и в	1	1
126	связи с тем	1	1
127	это и есть	2	1
128	в первом случае	3	1
129	в контексте других	1	1
130	не имеет никакой	1	1
131	равно как и	1	1
132	не чем иным	1	1
133	в своей основе	1	1
134	не только не	1	1
135	правда и здесь	1	1
136	как бы ни	1	1
137	в самом деле	9	1
138	чтобы этот предмет	1	1
139	ту или иную	1	1
140	одного и того	5	1
141	только в контексте	1	1
142	имеют ничего общего	1	1
143	к тому что	1	1
144	в гораздо более	1	1
145	выходящее за пределы	1	1
146	таким образом в	1	1
147	в ту или	1	1
148	для того чтобы	3	1
149	может быть в	1	1
150	эта последняя в	1	1
151	для этого необходимо	1	1
152	и вопрос о	1	1
153	с этим не	1	1
