N	3gram	Vygotskiy__3	Istorich
1	и т д	4	15
2	с другой стороны	5	7
3	до сих пор	5	5
4	в том что	11	5
5	как мы видели	2	5
6	мы видим что	7	4
7	здесь мы имеем	1	3
8	в данном случае	2	3
9	мы уже видели	1	3
10	мы видели что	2	3
11	если бы она	2	2
12	состоит в том	1	2
13	показывает что в	1	2
14	и здесь мы	1	2
15	что и здесь	1	2
16	чем перейти к	1	2
17	во все время	1	2
18	таким образом и	1	2
19	с одной стороны	5	2
20	то время как	2	2
21	и то что	3	2
22	раньше чем перейти	1	2
23	во всяком случае	2	2
24	все равно как	1	2
25	мы увидим ниже	2	2
26	таким образом мы	1	2
27	в то время	2	2
28	о том что	3	2
29	не только не	1	2
30	но все же	1	2
31	к тому же	1	2
32	должны были бы	2	1
33	для нас важно	1	1
34	мы знаем что	1	1
35	что в этом	1	1
36	и столь же	1	1
37	образом мы видим	2	1
38	и той же	1	1
39	мы должны были	1	1
40	подобно тому как	1	1
41	каждого из них	1	1
42	в силу того	1	1
43	с этой точки	1	1
44	как если бы	3	1
45	с точки зрения	9	1
46	что здесь мы	1	1
47	что он все	1	1
48	увидим ниже что	1	1
49	бы она не	1	1
50	как мы увидим	2	1
51	мы видим в	2	1
52	только то что	2	1
53	с тем что	1	1
54	видим что здесь	1	1
55	можно было бы	1	1
56	это вовсе не	1	1
57	том смысле как	1	1
58	утверждать что в	1	1
59	согласии с этим	1	1
60	вместе с тем	2	1
61	может быть и	1	1
62	в том смысле	2	1
63	заключается в том	6	1
64	смысле этого слова	2	1
65	в себя и	1	1
66	так как они	1	1
67	в течение месяца	1	1
68	в такой же	1	1
69	и к ней	1	1
70	мы уже говорили	3	1
71	мы сейчас увидим	1	1
72	сих пор не	1	1
73	но если бы	1	1
74	и говорит если	1	1
75	этой точки зрения	1	1
76	бы для них	1	1
77	в тех случаях	1	1
78	подводя итоги мы	1	1
79	но они не	1	1
80	и вместе с	2	1
81	в свою очередь	2	1
82	на самом деле	2	1
83	не может быть	1	1
84	с самого начала	6	1
85	но в его	1	1
86	они не только	1	1
87	можно сказать что	1	1
88	но и не	1	1
89	и вступает в	1	1
90	это то чего	1	1
91	на то что	12	1
92	не могли согласиться	1	1
93	видим что в	1	1
94	смысле как это	1	1
95	одной и той	1	1
96	видит перед собой	1	1
97	не только то	1	1
98	здесь не только	1	1
99	той роли которую	1	1
100	ту роль которую	1	1
101	она не может	1	1
102	он никак не	1	1
