N	3gram	Voloshinov_1	Myshleni
1	с точки зрения	5	18
2	для того чтобы	1	15
3	в том что	2	15
4	с другой стороны	2	9
5	так же точно	1	9
6	с одной стороны	2	8
7	с самого начала	2	8
8	по отношению к	3	7
9	в другом месте	1	6
10	в собственном смысле	1	5
11	так же как	1	5
12	не может быть	4	5
13	в этом отношении	1	4
14	на то что	1	3
15	то же самое	1	3
16	можно было бы	1	3
17	к тому что	1	3
18	том что в	1	2
19	и то же	2	2
20	прежде всего в	1	2
21	есть прежде всего	3	2
22	в зависимости от	2	2
23	то же время	1	2
24	одно и то	3	2
25	в данном случае	2	2
26	не только решить	1	2
27	что говоря словами	1	2
28	только решить но	1	2
29	в самом деле	2	2
30	на всем протяжении	1	2
31	в то же	1	2
32	само собой разумеется	1	1
33	во всей полноте	1	1
34	в чем же	1	1
35	на самом деле	1	1
36	и не может	1	1
37	если говорить о	1	1
38	в отличие от	1	1
39	тех случаях когда	1	1
40	только то что	1	1
41	что же является	1	1
42	и как бы	1	1
43	то что в	1	1
44	их организации в	2	1
45	с этой точки	1	1
46	и тем что	1	1
47	ту или иную	1	1
48	мышления в его	1	1
49	если бы мы	1	1
50	что она является	1	1
51	состоит в том	1	1
52	которые только и	2	1
53	представлений и эмоций	2	1
54	является для этого	1	1
55	и который является	1	1
56	но и его	1	1
57	автора и его	1	1
58	собственном смысле слова	1	1
59	она отражается в	1	1
60	все то что	1	1
61	потому что они	1	1
62	этой точки зрения	1	1
63	в тех случаях	1	1
64	смысле слова и	1	1
65	не может входить	1	1
66	вопросы связанные с	2	1
67	собой разумеется что	1	1
68	но тем не	1	1
69	мы не можем	1	1
70	таким образом мы	1	1
71	в его понимании	1	1
72	само по себе	1	1
73	этой концепции является	1	1
74	и вместе с	1	1
75	и никогда не	1	1
76	зависимости от этого	2	1
77	и не является	2	1
78	в конечном счете	1	1
79	решить но даже	1	1
80	хотя бы в	1	1
81	тому что он	1	1
82	тем не менее	1	1
83	как и в	1	1
84	мышления но и	1	1
85	неизбежно превращается в	1	1
