N	4gram	Tiupa_Narr_1	Analitik
1	в то же время	3	6
2	не что иное как	2	4
3	мы имеем дело с	1	3
4	состоит в том что	2	3
5	бы то ни было	3	3
6	в той или иной	2	3
7	во времени и пространстве	4	3
8	есть не что иное	1	3
9	как лиминальную пороговую фазу	1	2
10	той мере в какой	1	2
11	в том или ином	2	2
12	пороговую фазу испытания смертью	1	2
13	в том что он	1	2
14	одного и того же	1	2
15	какой бы то ни	1	2
16	лиминальную пороговую фазу испытания	1	2
17	в той мере в	1	2
18	в мужчину охотника воина	1	1
19	обращает на себя внимание	3	1
20	бога однако символическая смерть	1	1
21	вредителей нередко здесь имеют	1	1
22	коммуникативного события в качестве	1	1
23	формах ритуально-символической смерти героя	1	1
24	при наложении множества позднейших	1	1
25	уже необратимое превращение юноши	1	1
26	от отца к сыну	1	1
27	отвечает представляется нам бессмысленным	1	1
28	фоне которых акцентируется его	1	1
29	или зрелище чужой смерти	1	1
30	встречи со смертью в	1	1
31	мира вокруг я героя	1	1
32	не от отца к	1	1
33	геннепа и в тэрнера	1	1
34	которых акцентируется его новое	1	1
35	с установившейся в этнографии	1	1
36	археосюжетная фаза порой гипертрофируется	1	1
37	норме и устройству хотя	1	1
38	страны мертвых может заостряться	1	1
39	правило проходит стадию умудрения	1	1
40	какие-то вопросы то что	1	1
41	или до встречи со	1	1
42	или существенное ослабление прежних	1	1
43	действующее лицо часто подвергается	1	1
44	это существо начинало мыслиться	1	1
45	можно выявить некую общую	1	1
46	четырех а не трех	1	1
47	фаза символической смерти фаза	1	1
48	жизненных связей в конечном	1	1
49	фаз герой волшебной сказки	1	1
50	неотличимая от мифа даже	1	1
51	обретение героем помощников и/или	1	1
52	символическая смерть и символическое	1	1
53	способна решить предыстория или	1	1
54	случайно напоминает такой органический	1	1
55	кто говорит и как	1	1
56	эксцессов и аномалий который	1	1
57	мужем царской дочери эта	1	1
58	лотмана происхождение сюжета в	1	1
59	царем и ставшего мужем	1	1
60	искушений и испытаний до	1	1
61	и круговорот жизни оно	1	1
62	сами участвуем как слушатели-читатели	1	1
63	перемена статуса героя статуса	1	1
64	и внезакономерных явлениях а	1	1
65	такое перерождение символическое второе	1	1
66	особую организующую роль по	1	1
67	прежних ранее расторгнутых или	1	1
68	новейшего времени также уходом	1	1
69	пробы жизненного поведения в	1	1
70	стадию умудрения стадию пробных	1	1
71	задачу данной фазы способна	1	1
72	смертельно опасном испытании порой	1	1
73	самого рассказывания в этом	1	1
74	мир эксцессов и аномалий	1	1
75	с прежним царем и	1	1
76	существенное ослабление прежних жизненных	1	1
77	не безликой роевой единицей	1	1
78	поведения в частности возможно	1	1
79	столь архаическая фабула практически	1	1
80	том что случилось однажды	1	1
81	мере в какой это	1	1
82	сюжетного мышления напротив горизонталь	1	1
83	ранее расторгнутых или ослабленных	1	1
84	а может редуцироваться до	1	1
85	собой не что иное	1	1
86	зрелости человеческого существа приобретала	1	1
87	который окружал человека к	1	1
88	приобретение знаний и навыков	1	1
89	жизни накопленных предками фаза	1	1
90	третью фазу в соответствии	1	1
91	по себе они таковыми	1	1
92	но и позднейшей оригинальной	1	1
93	здесь как и на	1	1
94	смертью она может выступать	1	1
95	отношению к конкретным мифологическим	1	1
96	предваряющие эффективное поведение героя	1	1
97	и искушенность в смертельно	1	1
98	поединка а может редуцироваться	1	1
99	к конкретным мифологическим системам	1	1
100	начинало мыслиться индивидуальностью а	1	1
101	тексты приобретают вид сюжетных	1	1
102	власти о воцарении пришельца	1	1
103	силу и искушенность в	1	1
104	мифологические тексты приобретают вид	1	1
105	утрата близкого существа или	1	1
106	ухода расторжение прежних родовых	1	1
107	окружал человека к норме	1	1
108	на что не отвечает	1	1
109	предками фаза возвращения символическое	1	1
110	дж фрэзером при рассмотрении	1	1
111	родину чтобы воцариться в	1	1
112	чужой смерти и эта	1	1
113	эффективное поведение героя в	1	1
114	помощников и/или вредителей нередко	1	1
115	ранней традиционной но и	1	1
116	линейного повествования размыкающего и	1	1
117	перед нами два события	1	1
118	инициации в качестве своего	1	1
119	частности поиска побега погони	1	1
120	данной фазы способна решить	1	1
121	лицо часто подвергается искушениям	1	1
122	уровень его жизненной искушенности	1	1
123	древнейших этапов становления государственности	1	1
124	третьей и четвертой фаз	1	1
125	трактовали не об однократных	1	1
126	вопросы то что ни	1	1
127	горизонталь устремленная от начала	1	1
128	и испытаний до вступления	1	1
129	или напротив затворничества она	1	1
130	эта широко распространенная в	1	1
131	вообще жизненной позицией предполагающей	1	1
132	однако столь архаическая фабула	1	1
133	повлиявший на мифологическое мышление	1	1
134	навыков взрослой жизни накопленных	1	1
135	героя или посещения им	1	1
136	избранничеством или самозванством а	1	1
137	всегда отвечает на какие-то	1	1
138	свою родину чтобы воцариться	1	1
139	случилось однажды но о	1	1
140	царя-жреца не от отца	1	1
141	доказавшего свою силу и	1	1
142	стадию пробных искушений и	1	1
143	качестве своего культурно-исторического субстрата	1	1
144	затворничества она может быть	1	1
145	круговорот жизни оно исключало	1	1
146	схемы инициации инверсией третьей	1	1
147	определяя их внутреннюю структуру	1	1
148	рождение сопровождается возвращением героя	1	1
149	инфраструктуры не только ранней	1	1
150	герой волшебной сказки как	1	1
151	или особенно в новейшее	1	1
152	обнаруживается далеко не всегда	1	1
153	к зиме но воскресающей	1	1
154	широко распространенная в мировом	1	1
155	хотя бы достаточно подробная	1	1
156	и навыков взрослой жизни	1	1
157	оно исключало необратимость свершающихся	1	1
158	бывает всегда тогда как	1	1
159	посещения им потусторонней страны	1	1
160	позицией предполагающей разрыв или	1	1
161	рассказ о действительно необратимом	1	1
162	статуса героя статуса внешнего	1	1
163	томлением разочарованием ожесточением мечтательностью	1	1
164	и быть может не	1	1
165	фаза ухода расторжение прежних	1	1
166	что ни на что	1	1
167	наконец четвертая фаза преображения	1	1
168	порой гипертрофируется и разворачивается	1	1
169	пространственного ухода в частности	1	1
170	четвертая фаза преображения здесь	1	1
171	не о том что	1	1
172	умудрение приобретение знаний и	1	1
173	заключительной стадии инициации имеет	1	1
174	воспитания третью фазу в	1	1
175	обособления помимо внешнего собственно	1	1
176	и сами участвуем как	1	1
177	однократных и внезакономерных явлениях	1	1
178	себе они таковыми не	1	1
179	как необратимая в той	1	1
180	но о том что	1	1
181	сакральный центр мира и	1	1
182	мифа даже в сказке	1	1
183	и ставшего мужем царской	1	1
184	и в тэрнера следует	1	1
185	поединке с прежним царем	1	1
186	в основе своей обнаруживает	1	1
187	некую общую четырехфазную модель	1	1
188	из четырех а не	1	1
189	необратимая в той мере	1	1
190	знаний и навыков взрослой	1	1
191	четвертой фаз герой волшебной	1	1
192	но воскресающей весной растительностью	1	1
193	до легкого повреждения или	1	1
194	прежних жизненных связей в	1	1
195	инициации инверсией третьей и	1	1
196	мифологическим системам определяя их	1	1
197	фазу испытания смертью она	1	1
198	мы и сами участвуем	1	1
199	о царских детях покидающих	1	1
200	покидающих свою родину чтобы	1	1
201	его жизненной искушенности в	1	1
202	сказке обнаруживается далеко не	1	1
203	именовать фазой обособления помимо	1	1
204	в этнографии терминологией а	1	1
205	или иной форме например	1	1
206	и воскресающего бога однако	1	1
207	до вступления в решающую	1	1
208	фабула практически неотличимая от	1	1
209	этом ряду выступает фаза	1	1
210	об однократных и внезакономерных	1	1
211	такой органический процесс существенно	1	1
212	разрыв или существенное ослабление	1	1
213	бесконечно репродуцируемых испытаний наконец	1	1
214	имеет место перемена статуса	1	1
215	устройству хотя в современной	1	1
216	роль по отношению к	1	1
217	текста поразительно и быть	1	1
218	может не случайно напоминает	1	1
219	а в литературе новейшего	1	1
220	здесь имеют место неудачные	1	1
221	может заостряться до смертельного	1	1
222	мышления напротив горизонталь устремленная	1	1
223	выступало залогом воспроизводимости нерушимого	1	1
224	размыкающего и выпрямляющего круговорот	1	1
225	в этом последнем мы	1	1
226	структуру и все их	1	1
227	в качестве своего культурно-исторического	1	1
228	ожесточением мечтательностью вообще жизненной	1	1
229	жизненного поведения в частности	1	1
230	параметры соотносимое с умирающей	1	1
231	последнем мы и сами	1	1
232	возвращением героя к месту	1	1
233	нового времени данная археосюжетная	1	1
234	в архаических формах ритуально-символической	1	1
235	не может быть сведена	1	1
236	смерть и символическое воскресение	1	1
237	жизненной искушенности в литературе	1	1
238	мертвых умудрение приобретение знаний	1	1
239	чтобы воцариться в чужой	1	1
240	опасном испытании порой в	1	1
241	мифологической модели умирающего и	1	1
242	было бы именовать фазой	1	1
243	социального или особенно в	1	1
244	потусторонней страны мертвых может	1	1
245	в тэрнера следует обозначить	1	1
246	предстает рассказ о действительно	1	1
247	мировое древо выступало залогом	1	1
248	времени данная археосюжетная фаза	1	1
249	например утрата близкого существа	1	1
250	героя статуса внешнего социального	1	1
251	помимо внешнего собственно пространственного	1	1
252	кумулятивный сюжет воспитания третью	1	1
253	вектор сюжетного мышления напротив	1	1
254	внезакономерных явлениях а о	1	1
255	разочарованием ожесточением мечтательностью вообще	1	1
256	смертельного риска в частности	1	1
257	может выступать в архаических	1	1
258	испытаний до вступления в	1	1
259	о котором рассказано в	1	1
260	мыслиться индивидуальностью а не	1	1
261	существенно повлиявший на мифологическое	1	1
262	мысль о том что	1	1
263	иной форме например утрата	1	1
264	практически неотличимая от мифа	1	1
265	всего было бы именовать	1	1
266	о перемене власти о	1	1
267	из общей картины мира	1	1
268	базовой инфраструктуры не только	1	1
269	фаза преображения здесь как	1	1
270	также уходом в себя	1	1
271	вертикаль мировое древо игравшее	1	1
272	литературе новейшего времени также	1	1
273	юноши в мужчину охотника	1	1
274	зиме но воскресающей весной	1	1
275	и/или вредителей нередко здесь	1	1
276	традиционной но и позднейшей	1	1
277	в какой это существо	1	1
