1	не только	5	9
2	в этом	8	8
3	и что	6	8
4	и в	22	8
5	и все	2	7
6	что в	5	7
7	то что	4	7
8	но и	4	7
9	в нем	3	6
10	но в	5	6
11	в котором	2	6
12	в начале	3	6
13	как и	3	6
14	и даже	3	6
15	и с	4	6
16	все же	4	6
17	у него	4	5
18	и не	21	5
19	то же	7	5
20	же время	5	5
21	об этом	7	5
22	между тем	2	5
23	не было	2	5
24	в то	6	5
25	отцов и	1	4
26	несмотря на	4	4
27	в своих	2	4
28	целый ряд	2	4
29	х годов	2	4
30	при этом	7	4
31	для нас	1	4
32	все это	5	4
33	в истории	1	4
34	с ним	5	4
35	как бы	3	4
36	уже в	2	4
37	во многом	1	4
38	что он	8	4
39	о том	8	4
40	в ней	4	4
41	так же	4	4
42	в виду	2	4
43	может быть	6	4
44	это не	2	4
45	связи с	5	3
46	наряду с	2	3
47	но он	1	3
48	и его	6	3
49	я не	1	3
50	и о	2	3
51	том что	13	3
52	в конце	7	3
53	и во	2	3
54	и у	1	3
55	к этому	6	3
56	с его	3	3
57	и как	1	3
58	человека в	2	3
59	его в	8	3
60	тем что	5	3
61	на то	3	3
62	что у	1	3
63	в связи	4	3
64	в том	12	3
65	в этот	1	3
66	в его	8	3
67	раз в	2	3
68	одним из	2	3
69	он был	4	3
70	он не	5	3
71	в чем	1	3
72	речь идет	5	3
73	эти слова	1	3
74	далеко не	3	3
75	в своем	8	3
76	т е	16	3
77	а также	2	2
78	после этого	2	2
79	с точки	3	2
80	а с	1	2
81	же не	1	2
82	в свою	7	2
83	в мире	2	2
84	человека с	1	2
85	точки зрения	4	2
86	вместе с	9	2
87	это в	2	2
88	к ним	3	2
89	в нашей	1	2
90	тем более	4	2
91	в своей	5	2
92	что к	4	2
93	этот рассказ	1	2
94	о которой	2	2
95	на это	3	2
96	место в	1	2
97	в этой	3	2
98	никогда не	3	2
99	их в	3	2
100	нашего времени	1	2
101	в эти	1	2
102	об их	1	2
103	и он	2	2
104	и это	2	2
105	столь же	3	2
106	его и	1	2
107	в это	1	2
108	что я	1	2
109	во время	6	2
110	по мнению	2	2
111	после смерти	1	2
112	как раз	6	2
113	еще не	6	2
114	его на	2	2
115	а в	7	2
116	в себе	4	2
117	таким образом	12	2
118	он сам	1	2
119	и ее	2	2
120	не может	3	2
121	вернулся в	1	2
122	в них	3	2
123	в глазах	8	2
124	отнюдь не	4	2
125	ко мне	1	2
126	мы знаем	2	2
127	там же	1	2
128	не менее	5	2
129	с которым	1	2
130	не мог	2	2
131	этот момент	1	2
132	ii этот	1	2
133	на первый	1	2
134	этот человек	2	2
135	ответ на	1	2
136	из них	5	2
137	отношение к	5	2
138	к себе	5	2
139	но как	1	2
140	о чем	7	2
141	отношения к	2	2
142	том же	1	2
143	его жизни	1	1
144	вплоть до	2	1
145	что из	1	1
146	конечно в	1	1
147	подавляющее большинство	1	1
148	под влиянием	2	1
149	каким был	1	1
150	свою очередь	6	1
151	ему в	1	1
152	смотреть в	1	1
153	однако в	4	1
154	вышел из	1	1
155	в ее	3	1
156	с просьбой	2	1
157	но вот	1	1
158	именно к	1	1
159	могут быть	1	1
160	преступления и	1	1
161	в печати	1	1
162	надежды на	2	1
163	и слегка	1	1
164	того как	1	1
165	этому же	1	1
166	себе на	1	1
167	он и	2	1
168	хотя и	5	1
169	письмом в	1	1
170	в соответствии	1	1
171	и лишь	1	1
172	мы находим	1	1
173	к нему	5	1
174	и их	1	1
175	он уже	1	1
176	было бы	3	1
177	предположение что	1	1
178	брата и	2	1
179	на пороге	1	1
180	его современников	1	1
181	из ненависти	1	1
182	одном из	1	1
183	заметим что	1	1
184	мести и	1	1
185	тому же	6	1
186	свое место	1	1
187	ближе к	2	1
188	человек в	1	1
189	совпадают с	4	1
190	другой стороны	2	1
191	этом отношении	2	1
192	да и	1	1
193	вошел в	1	1
194	последнее место	1	1
195	не любил	1	1
196	предполагать что	1	1
197	от того	2	1
198	для создания	1	1
199	обычно не	1	1
200	но об	1	1
201	ли не	2	1
202	вслед за	1	1
203	к вопросу	1	1
204	по крайней	1	1
205	идет о	3	1
206	от которого	1	1
207	в частности	3	1
208	только об	1	1
209	в ту	1	1
210	он стал	1	1
211	одним словом	1	1
212	у женщин	1	1
213	в развитии	2	1
214	ему и	2	1
215	не являются	1	1
216	первый план	1	1
217	для начала	1	1
218	во всяком	3	1
219	вины в	1	1
220	котором он	1	1
221	хочет быть	2	1
222	тому назад	4	1
223	выясняется что	2	1
224	в августе	1	1
225	в душе	1	1
226	они не	1	1
227	и наконец	1	1
228	людей и	2	1
229	того же	6	1
230	неблаговидный поступок	1	1
231	один из	3	1
232	в сторону	1	1
233	этот раз	2	1
234	человеком и	1	1
235	в н	1	1
236	только как	2	1
237	меня я	1	1
238	тем не	3	1
239	бы его	1	1
240	из своего	3	1
241	в рукописи	2	1
242	еще раз	1	1
243	к сожалению	1	1
244	во всем	1	1
245	не могла	3	1
246	в ответ	1	1
247	тех пор	3	1
248	жизни и	1	1
249	сам же	1	1
250	ироническое отношение	2	1
251	и от	1	1
252	которую они	1	1
253	живет в	1	1
254	едва ли	7	1
255	говорит о	1	1
256	эту гипотезу	1	1
257	несколько минут	2	1
258	не имеет	3	1
259	не совсем	2	1
260	по своему	3	1
261	не ясно	2	1
262	как к	1	1
263	только что	7	1
264	город в	1	1
265	в обоих	1	1
266	следует рассматривать	1	1
267	из всех	2	1
268	к источнику	1	1
269	конце концов	2	1
270	ни разу	1	1
271	ничуть не	6	1
272	правда не	1	1
273	же на	1	1
274	как имя	1	1
275	в комедии	10	1
276	бы в	4	1
277	лет тому	4	1
278	в качестве	2	1
279	другой раз	1	1
280	любви она	1	1
281	задолго до	1	1
282	как на	1	1
283	о котором	1	1
284	он хочет	1	1
285	это же	1	1
286	затем в	1	1
287	с другой	4	1
