N	3gram	Voloshinov_1	Myshleni
1	с точки зрения	10	18
2	для того чтобы	1	15
3	в том что	4	15
4	с одной стороны	1	8
5	с самого начала	5	8
6	по отношению к	9	7
7	о том что	1	6
8	из того что	1	5
9	в собственном смысле	1	5
10	по сравнению с	1	5
11	не может быть	3	5
12	в то время	1	5
13	до сих пор	3	4
14	в высшей степени	2	4
15	но вместе с	2	4
16	в этом отношении	2	4
17	можно сказать что	3	4
18	таким образом что	1	3
19	мы видим таким	1	3
20	сам по себе	2	3
21	и в отношении	1	3
22	не остается ничего	1	3
23	во всяком случае	3	3
24	в свою очередь	1	3
25	видим таким образом	1	3
26	в этом вопросе	1	3
27	если бы он	3	2
28	том что в	1	2
29	и то же	1	2
30	и той же	1	2
31	есть прежде всего	1	2
32	том что он	2	2
33	в зависимости от	2	2
34	остается ничего другого	1	2
35	на этот вопрос	1	2
36	то же время	5	2
37	одно и то	1	2
38	ничего другого как	1	2
39	в данном случае	3	2
40	а с другой	1	2
41	благодаря тому что	2	2
42	ответ на этот	1	2
43	в основе всей	1	2
44	на вопрос о	1	2
45	и таким образом	1	2
46	ни в какой	1	2
47	в самом деле	5	2
48	в то же	5	2
49	таким образом и	1	2
50	одной и той	1	2
51	т.е то что	1	1
52	а следовательно и	2	1
53	как в отношении	1	1
54	один из основных	1	1
55	или во всяком	1	1
56	в чем же	1	1
57	дело в том	1	1
58	мы можем не	1	1
59	и с помощью	2	1
60	обстояло дело в	1	1
61	на самом деле	2	1
62	образов в один	1	1
63	и до конца	3	1
64	мы сейчас же	1	1
65	во всех своих	1	1
66	и не может	1	1
67	так как они	1	1
68	но эти влияния	1	1
69	и со стороны	1	1
70	того что мы	1	1
71	что он не	1	1
72	в отличие от	1	1
73	в свою противоположность	1	1
74	но и в	1	1
75	хотя и не	1	1
76	только то что	2	1
77	в себе и	1	1
78	мы и должны	1	1
79	и значение в	1	1
80	подразделить на две	1	1
81	при этом неизбежно	1	1
82	по крайней мере	1	1
83	жизни и в	1	1
84	части нашей работы	1	1
85	с помощью которых	1	1
86	то обстоятельство что	1	1
87	внешний мир в	2	1
88	то что может	1	1
89	заключается в следующем	1	1
90	с их помощью	1	1
91	и на все	1	1
92	однако и здесь	1	1
93	целым рядом новых	1	1
94	сделать вывод что	1	1
95	потому что оно	1	1
96	позицию занимает в	1	1
97	все больше и	1	1
98	или по крайней	1	1
99	но и его	1	1
100	не в силах	2	1
101	так обстояло дело	1	1
102	он не пытается	1	1
103	и в психологическом	1	1
104	во внешнем мире	3	1
105	в целом ряде	1	1
106	на этом пути	1	1
107	последовательно и до	2	1
108	все то что	2	1
109	мы видели что	1	1
110	свою противоположность и	1	1
111	ребенка в эту	1	1
112	в своем изложении	1	1
113	совершенно независимо от	1	1
114	в заключение этой	1	1
115	в возрасте после	1	1
116	мы не можем	1	1
117	то что мы	1	1
118	приведенные нами выше	1	1
119	о связи между	1	1
120	того что нам	1	1
121	в связь с	1	1
122	что мы знаем	1	1
123	что в данном	1	1
124	в конечном счете	1	1
125	но все же	1	1
126	с этим вопросом	1	1
127	в настоящей главе	1	1
128	больше и больше	1	1
129	как мы уже	4	1
130	от того насколько	1	1
131	и т д	1	1
132	тем не менее	2	1
133	мы уже знаем	2	1
134	является как бы	1	1
135	в жизни и	1	1
136	она не может	1	1
137	именно в области	1	1
138	можно подразделить на	1	1
