N	3gram	Voloshinov_1	KulturaY
1	для того чтобы	3	15
2	в том что	3	15
3	с точки зрения	20	9
4	по отношению к	2	8
5	в самом деле	9	7
6	с другой стороны	5	6
7	в этом отношении	3	5
8	во всяком случае	2	5
9	что же касается	1	4
10	до сих пор	8	4
11	том что он	1	4
12	в русском языке	1	4
13	тем не менее	2	4
14	более или менее	1	3
15	в этом смысле	2	3
16	можно было бы	2	3
17	в связи с	7	3
18	в свою очередь	2	3
19	не может быть	13	3
20	и того же	5	2
21	сводится к тому	2	2
22	чуть ли не	1	2
23	на самом деле	1	2
24	так или иначе	1	2
25	в этом случае	3	2
26	социального общения и	3	2
27	что язык есть	1	2
28	рано или поздно	1	2
29	и вовсе не	1	2
30	отсюда следует что	2	2
31	так и в	1	2
32	именно в том	1	2
33	а в том	1	2
34	то же время	3	2
35	хотя бы и	1	2
36	этой точки зрения	1	2
37	и в самом	1	2
38	но все же	3	2
39	одного и того	5	2
40	в данном отношении	1	2
41	в то же	3	2
42	к тому что	1	2
43	но кроме того	1	1
44	соссюра и его	1	1
45	того чтобы искать	1	1
46	между ними как	1	1
47	язык в его	1	1
48	на данном языке	1	1
49	в данный момент	2	1
50	самом деле среди	1	1
51	как только мы	1	1
52	совершенно еще не	2	1
53	в действительности и	1	1
54	языка в ее	2	1
55	но именно это	1	1
56	в настоящее время	6	1
57	только в контексте	1	1
58	свое выражение в	2	1
59	имеется в виду	1	1
60	же касается до	1	1
61	в языке этот	1	1
62	с одной стороны	1	1
63	следует что и	1	1
64	социальной жизни в	1	1
65	сами по себе	1	1
66	в отличие от	5	1
67	в каждую данную	1	1
68	таким образом не	1	1
69	в себе и	1	1
70	в наше время	1	1
71	как наука о	1	1
72	следует что в	1	1
73	на этот вопрос	3	1
74	ни в какой	1	1
75	отчет в том	1	1
76	фердинанда де соссюра	1	1
77	с этой точки	1	1
78	но что такое	1	1
79	отнюдь не является	3	1
80	в применении к	1	1
81	ничего общего с	2	1
82	все же и	1	1
83	в первом случае	3	1
84	не только в	1	1
85	и с точки	1	1
86	этом отношении и	1	1
87	система языка в	2	1
88	тесной связи с	1	1
89	это не значит	1	1
90	язык никогда не	1	1
91	языковых форм в	1	1
92	язык как система	6	1
93	само по себе	1	1
94	так же как	2	1
95	вместо того чтобы	1	1
96	и пр и	2	1
97	до наших дней	1	1
98	рядом с этим	1	1
99	и в таком	1	1
100	вовсе не в	1	1
101	от того что	2	1
102	по аналогии с	1	1
103	в которую мы	1	1
104	следовательно вовсе не	1	1
105	в ее целом	3	1
106	с тем что	1	1
107	и его школы	1	1
108	той или иной	1	1
109	смысле этого слова	2	1
110	к языку как	1	1
111	друг от друга	1	1
112	во втором случае	1	1
113	в большинстве случаев	3	1
114	как раз эта	1	1
115	таким образом в	1	1
116	пр и пр	2	1
117	является как бы	1	1
118	для этого необходимо	1	1
119	тот или иной	1	1
