N	2gram	Bakhtin_Fr_6	Tvorches
1	и в	41	21
2	как бы	7	17
3	в то	6	15
4	то же	5	13
5	времени в	1	13
6	в его	7	13
7	то есть	24	12
8	как и	7	12
9	же время	5	12
10	что в	7	12
11	с его	5	11
12	том что	7	11
13	все это	11	10
14	в романе	2	10
15	как в	4	8
16	он не	2	8
17	то что	10	8
18	в году	6	7
19	и на	9	7
20	но в	8	7
21	не только	10	7
22	при этом	3	7
23	у него	7	7
24	и не	3	7
25	в том	2	7
26	в этом	12	6
27	человека в	1	6
28	в котором	4	6
29	не менее	1	6
30	и его	13	6
31	он сам	3	6
32	о том	9	6
33	и все	9	6
34	что он	6	6
35	для него	1	6
36	xix века	1	6
37	а в	4	6
38	все же	4	5
39	в этой	8	5
40	таким образом	17	5
41	вовсе не	7	5
42	потому что	3	5
43	как будто	1	5
44	только в	3	5
45	может быть	2	5
46	а не	2	5
47	но это	3	5
48	это уже	2	5
49	человека и	2	4
50	из всех	1	4
51	в своем	5	4
52	и как	4	4
53	та же	4	4
54	в целом	1	4
55	самим собой	2	4
56	это не	1	4
57	в своей	2	4
58	мысли и	1	4
59	своего рода	1	4
60	времени и	2	4
61	одной из	3	4
62	прежде всего	10	4
63	на эту	1	4
64	в момент	1	4
65	не может	4	4
66	и от	4	4
67	в основном	1	4
68	один из	6	4
69	одним из	4	4
70	ту же	1	3
71	на самом	1	3
72	это и	2	3
73	той же	5	3
74	не был	2	3
75	время в	1	3
76	со всеми	2	3
77	хотя и	2	3
78	в самом	10	3
79	сливается с	1	3
80	в нем	16	3
81	на его	2	3
82	на земле	1	3
83	и по	1	3
84	в каждом	1	3
85	что все	2	3
86	и с	16	3
87	и других	1	3
88	на протяжении	1	3
89	далеко не	1	3
90	в их	1	3
91	место в	1	3
92	представление о	2	3
93	даже в	4	3
94	дело в	1	3
95	никогда не	8	3
96	этой книги	2	3
97	приходит к	1	3
98	и другие	2	3
99	в дальнейшем	2	3
100	с ним	4	3
101	там же	1	3
102	в ту	1	3
103	того что	3	3
104	времени как	1	3
105	уже не	1	3
106	уже в	4	3
107	говорит о	1	3
108	так как	10	3
109	человек как	1	3
110	в которой	1	3
111	связан с	1	3
112	и даже	4	3
113	с другой	4	3
114	но и	13	3
115	что человек	2	3
116	подхода к	1	3
117	но не	2	3
118	он говорит	1	3
119	в книге	3	3
120	не существует	1	3
121	это как	1	3
122	но если	2	3
123	жизни и	3	3
124	это в	1	3
125	так же	5	3
126	того же	4	2
127	самом деле	4	2
128	некоторые из	1	2
129	в первом	3	2
130	мировоззрения и	1	2
131	с темой	2	2
132	на первом	1	2
133	и он	5	2
134	в ней	4	2
135	людей в	3	2
136	в чем	3	2
137	в одной	3	2
138	и наконец	4	2
139	то в	1	2
140	отчасти и	2	2
141	в себе	5	2
142	по самому	1	2
143	так сказать	2	2
144	а затем	4	2
145	о котором	4	2
146	и тем	1	2
147	в беседе	1	2
148	в данном	3	2
149	и того	1	2
150	в этих	2	2
151	не во	1	2
152	не столько	1	2
153	не в	4	2
154	в пространстве	1	2
155	но он	5	2
156	и против	1	2
157	одна из	1	2
158	в основе	4	2
159	но только	1	2
160	людей и	3	2
161	свидетельствует о	1	2
162	которого он	1	2
163	в духе	3	2
164	могут быть	1	2
165	является одним	1	2
166	где он	1	2
167	в жизни	1	2
168	более не	1	2
169	данном случае	2	2
170	в средневековой	1	2
171	в себя	1	2
172	этот роман	2	2
173	и когда	2	2
174	так и	5	2
175	за то	1	2
176	здесь нет	1	2
177	об этом	1	2
178	еще в	5	2
179	во второй	1	2
180	стремление к	1	2
181	можно сказать	1	2
182	настоящее время	1	2
183	одного из	1	2
184	это первый	1	2
185	что его	1	2
186	переходит в	2	2
187	что и	1	2
188	вслед за	1	2
189	в лице	1	2
190	в литературе	5	2
191	тот же	4	2
192	страх перед	2	2
193	человека с	2	2
194	так что	2	2
195	и у	2	2
196	из них	5	2
197	был бы	2	2
198	мы находим	2	2
199	представлений о	1	2
200	раз на	1	2
201	именно в	4	2
202	что не	3	2
203	влияние на	1	2
204	что для	1	2
205	в образах	9	2
206	до конца	2	2
207	его как	1	2
208	мира в	2	2
209	в частности	2	2
210	вместе с	6	2
211	в него	3	2
212	площади и	1	2
213	еще более	2	2
214	в первой	3	2
215	первом плане	1	2
216	мира у	1	2
217	перед нами	3	2
218	не мог	3	2
219	для этой	1	2
220	или в	6	2
221	из себя	1	2
222	между вещами	1	2
223	прошлого и	1	2
224	в новых	1	2
225	не знает	1	2
226	сказать что	6	2
227	в глаза	1	2
228	всем и	2	1
229	говорили о	3	1
230	как известно	2	1
231	от этой	1	1
232	в сфере	1	1
233	чтобы не	1	1
234	и через	1	1
235	связана с	2	1
236	честное слово	1	1
237	были теми	1	1
238	отметим что	1	1
239	фантастический характер	1	1
240	времени но	1	1
241	из самых	2	1
242	и до	7	1
243	в мыслях	1	1
244	оно было	1	1
245	был и	1	1
246	также и	6	1
247	мы уже	18	1
248	их и	1	1
249	одно тело	2	1
250	xvii века	2	1
251	что если	2	1
252	не слишком	1	1
253	он как	1	1
