N	2gram	Bakhtin_Pr_4	Marksizm
1	чужой речи	3	53
2	может быть	23	28
3	и пр	2	25
4	и в	46	19
5	как бы	19	19
6	и не	27	19
7	в процессе	4	18
8	не может	19	18
9	точки зрения	11	17
10	то же	6	16
11	и его	6	16
12	как мы	12	15
13	в этом	16	15
14	языка и	2	15
15	в сущности	7	14
16	так сказать	5	14
17	таким образом	4	14
18	лишь в	2	14
19	чужого слова	23	13
20	не только	14	13
21	с точки	9	13
22	связи с	1	13
23	чужого высказывания	1	13
24	речи и	5	13
25	в нем	17	11
26	высказывания и	2	11
27	если бы	3	11
28	монологическое высказывание	1	11
29	вовсе не	9	11
30	не в	10	10
31	так и	4	10
32	и т.п	14	10
33	но и	12	10
34	в пределах	10	10
35	прямая речь	2	10
36	том что	4	10
37	самом деле	4	9
38	чужое высказывание	2	9
39	при этом	5	9
40	как и	12	9
41	как целое	1	9
42	для него	2	9
43	языка как	1	9
44	а не	11	9
45	на почве	2	9
46	прямой речи	1	9
47	с его	5	8
48	по отношению	5	8
49	чужое слово	40	8
50	высказывание в	2	8
51	авторского контекста	2	8
52	в то	5	8
53	же время	5	8
54	только в	6	8
55	слова в	13	8
56	отношению к	5	8
57	на самом	1	7
58	его в	1	7
59	высказывания в	1	7
60	одна из	2	7
61	никогда не	6	7
62	чужую речь	4	7
63	в том	9	7
64	в языке	2	7
65	прежде всего	9	7
66	в связи	1	7
67	и для	3	7
68	но в	6	7
69	в таком	1	7
70	мы уже	3	6
71	язык как	1	6
72	во всех	5	6
73	и как	2	6
74	в самом	9	6
75	если мы	5	6
76	слова и	7	6
77	ни в	6	6
78	того чтобы	1	6
79	в направлении	4	6
80	к тому	2	6
81	и следовательно	2	6
82	быть и	1	6
83	между тем	2	6
84	мы можем	4	6
85	более того	3	6
86	с помощью	3	6
87	и все	9	6
88	хотя бы	2	6
89	ни было	1	6
90	в свою	1	6
91	смысле слова	2	5
92	того же	3	5
93	к другому	5	5
94	и на	11	5
95	все же	4	5
96	на этой	1	5
97	лишь на	1	5
98	в данном	2	5
99	в их	4	5
100	самого начала	1	5
101	с самого	1	5
102	монологического высказывания	2	5
103	и здесь	4	5
104	к нему	5	5
105	в его	9	5
106	в форме	1	5
107	этой почве	1	5
108	в большинстве	9	5
109	большинстве случаев	8	5
110	отношении к	2	5
111	или иной	2	5
112	данного высказывания	1	5
113	системе языка	2	5
114	в той	3	5
115	этого слова	2	5
116	совершенно не	4	5
117	как слово	2	5
118	к этому	1	5
119	так же	3	5
120	тем же	3	4
121	должна быть	2	4
122	а как	2	4
123	слова о	1	4
124	как если	2	4
125	переживания и	1	4
126	конечно не	8	4
127	только на	3	4
128	в себе	7	4
129	на то	3	4
130	в единстве	3	4
131	данное слово	2	4
132	значение в	2	4
133	это не	5	4
134	было бы	3	4
135	и тем	2	4
136	в слове	3	4
137	тому что	1	4
138	в отношении	3	4
139	ничего не	2	4
140	точном смысле	1	4
141	и т.д	3	4
142	той или	2	4
143	авторской речи	2	4
144	для себя	1	4
145	в точном	1	4
146	из одного	2	4
147	по мере	4	4
148	в формах	3	4
149	что он	6	4
150	речь в	2	4
151	и их	3	4
152	речь и	2	4
153	как раз	7	4
154	влияние на	2	4
155	авторский контекст	2	4
156	бы в	3	4
157	то что	4	4
158	сказать что	2	4
159	контекста и	1	4
160	и то	1	3
161	в котором	5	3
162	и до	3	3
163	высшей степени	1	3
164	на материале	1	3
165	на чужое	11	3
166	в ней	1	3
167	еще не	7	3
168	в ее	1	3
169	менее всего	1	3
170	слова на	5	3
171	отличие от	3	3
172	за пределы	5	3
173	с этим	2	3
174	перед нами	12	3
175	все эти	4	3
176	учение о	1	3
177	в этой	3	3
178	нами в	1	3
179	но ведь	2	3
180	в конкретном	2	3
181	слово в	6	3
182	он не	4	3
183	не к	3	3
184	не как	3	3
185	в корне	2	3
186	одно и	1	3
187	здесь мы	1	3
188	в другом	2	3
189	той же	3	3
190	от одного	2	3
191	по себе	7	3
192	в этих	4	3
193	в своей	3	3
194	в отличие	3	3
195	мысли и	2	3
196	в устах	1	3
197	для всего	1	3
198	каждый раз	1	3
199	у нас	2	3
200	языка в	2	3
201	интонации и	1	3
202	могут быть	2	3
203	бы он	1	3
204	для его	1	3
205	не есть	1	3
206	и это	3	3
207	о том	5	3
208	нашей работы	1	3
209	и лишь	1	3
210	что и	3	3
211	слов и	3	3
212	авторском контексте	1	3
213	в двух	1	3
214	в какой	1	3
215	вступить в	2	3
216	с одной	1	3
217	его и	1	3
218	характерно что	1	3
219	так как	5	3
220	же деле	1	3
221	в высшей	1	3
222	до сих	8	3
223	с другой	3	3
224	всякое высказывание	2	3
225	ориентируется на	1	3
226	в живом	1	3
227	связано с	1	3
228	не было	2	3
229	одной стороны	1	3
230	подхода к	1	3
231	да и	4	3
232	для понимания	2	3
233	должно быть	4	3
234	мы сказали	3	3
235	и формы	1	3
236	самом же	1	3
237	всякое слово	1	3
238	сих пор	8	3
239	слово для	1	3
240	сознания и	2	3
241	в различных	3	3
242	а в	2	3
243	конкретного высказывания	2	3
244	слово и	7	3
245	в данную	1	3
246	во всяком	2	3
247	отношения к	2	2
248	одним из	3	2
249	выражения как	1	2
250	собственном смысле	1	2
251	от своего	1	2
252	говорящего коллектива	1	2
253	вопрос о	2	2
254	и чужого	1	2
255	конечно и	3	2
256	мы здесь	2	2
257	и он	6	2
258	целое и	1	2
259	именно эти	1	2
260	то мы	1	2
261	но как	1	2
262	то такой	2	2
263	оно является	2	2
264	конечно совершенно	1	2
265	в собственном	1	2
266	в одной	2	2
267	стороны и	2	2
268	в своем	3	2
269	его к	2	2
270	более или	3	2
271	от этого	2	2
272	что это	1	2
273	же слово	1	2
274	в нашем	1	2
275	бы не	2	2
276	в тех	1	2
277	тому же	1	2
278	xviii и	1	2
279	силой и	1	2
280	в узком	2	2
281	значительной степени	1	2
282	этом последнем	1	2
283	и с	7	2
284	на все	2	2
285	то есть	40	2
286	речью и	1	2
287	может стать	2	2
288	делает его	1	2
289	в жизни	5	2
290	может стремиться	1	2
291	всем этим	1	2
292	рядом с	5	2
293	далеко не	3	2
294	разобранные нами	3	2
295	и потому	1	2
296	отражается в	1	2
297	всегда и	1	2
298	он и	4	2
299	мы не	4	2
300	формы этого	1	2
301	и тогда	1	2
302	или менее	3	2
303	зрения своего	2	2
304	данного контекста	1	2
305	является для	1	2
306	установка на	3	2
307	лишь те	1	2
308	место в	1	2
309	является в	1	2
310	точку зрения	1	2
311	но они	1	2
312	диалога в	3	2
313	в атмосфере	2	2
314	данную эпоху	1	2
315	слова как	3	2
316	и является	2	2
317	только с	1	2
318	предметное значение	2	2
319	форма является	1	2
320	речи значение	1	2
321	настоящего времени	1	2
322	лежит в	1	2
323	процессе его	1	2
324	должны быть	1	2
325	его значение	1	2
326	одним и	1	2
327	если же	5	2
328	и о	3	2
329	определяется его	1	2
330	исторической ситуации	1	2
331	приводит к	4	2
332	в соответствующем	1	2
333	не с	1	2
334	в немецком	1	2
335	поэтому в	1	2
336	и даже	3	2
337	но к	1	2
338	мы убедимся	1	2
339	все его	1	2
340	в значительной	1	2
341	языке как	1	2
342	одного поколения	1	2
343	лишь как	2	2
344	всяком случае	1	2
345	все время	2	2
346	себя с	1	2
347	на чужую	4	2
348	но не	4	2
349	целое не	1	2
350	мы увидим	6	2
351	они могут	1	2
352	это же	1	2
353	себя в	3	2
354	и у	1	2
355	уже в	4	2
356	языка а	1	2
357	на самую	1	2
358	но для	3	2
359	мы знаем	1	2
360	ведь это	3	2
361	в диалоге	3	2
362	убедимся что	1	2
363	слово как	4	2
364	друг друга	6	2
365	у него	5	2
366	тем что	3	2
367	и речь	2	2
368	на границе	4	2
369	даже и	1	2
370	поколения к	1	2
371	именно как	2	2
372	и речи	1	2
373	мы это	1	2
374	именно в	1	2
375	здесь в	2	2
376	а с	1	2
377	что не	1	2
378	они не	2	2
379	до конца	4	2
380	не на	1	2
381	однако и	1	2
382	так называемой	1	2
383	и всякое	2	2
384	в речи	3	2
385	все более	1	2
386	вместе с	2	2
387	и особенно	1	2
388	границы между	1	2
389	до настоящего	1	2
390	установкой на	1	2
391	лингвистики и	2	2
392	и переживания	1	2
393	высказываний и	1	2
394	там где	2	2
395	языковых явлений	1	2
396	сложившееся и	1	2
397	новые стороны	1	2
398	различные степени	1	2
399	является как	1	2
400	на слово	1	2
401	в более	1	2
402	или в	8	2
403	узком смысле	2	2
404	себя самого	1	2
405	от него	1	2
406	следовательно и	2	2
407	и внешней	1	2
408	еще более	3	2
409	в системе	2	2
410	между ними	10	2
411	не знает	4	2
412	в определенных	1	2
413	выходят за	2	2
414	жизни и	5	2
415	что в	4	2
416	и эта	1	2
417	как на	1	2
418	выражено в	1	1
419	также и	3	1
420	например в	4	1
421	относится и	1	1
422	предполагает что	1	1
423	человека и	3	1
424	конечно во	1	1
425	является отсюда	1	1
426	сам по	3	1
427	одного высказывания	1	1
428	слова эта	1	1
429	нам кажется	5	1
430	говорящих индивидов	1	1
431	между двумя	3	1
432	и существеннее	1	1
433	становящегося бытия	1	1
434	с выражением	1	1
435	и объяснение	1	1
436	контекста в	1	1
437	из другого	1	1
438	уже указывали	1	1
439	случае оно	1	1
440	определяется в	1	1
441	и могут	1	1
442	обойтись без	1	1
443	в обычном	1	1
444	в гостиной	1	1
445	не слышим	1	1
446	значение чужого	1	1
447	это совершенно	1	1
448	не делает	1	1
449	дан в	1	1
450	иногда прямо	1	1
451	именно к	1	1
452	не была	2	1
453	и стиль	1	1
454	совпадает с	1	1
455	как во	1	1
456	собою не	2	1
457	из того	1	1
458	мы и	3	1
459	то это	3	1
460	подчеркнуть что	1	1
461	слово не	9	1
462	нет то	1	1
463	но при	3	1
464	между собой	1	1
465	установку на	2	1
466	время в	1	1
467	установки на	5	1
468	принципиальное значение	1	1
469	жизни языка	1	1
470	и человеческой	1	1
471	там и	2	1
472	а следовательно	2	1
473	письменной форме	1	1
474	из этих	3	1
475	системы языка	1	1
476	в голове	1	1
477	а только	1	1
478	точка зрения	1	1
479	себе он	1	1
480	к слову	2	1
481	при условии	1	1
482	вступают в	1	1
483	друг от	1	1
484	контексте в	1	1
485	форме и	1	1
486	чужим и	1	1
487	диалога и	1	1
488	мы дадим	1	1
489	в центре	3	1
490	как в	4	1
491	поэтому-то и	1	1
492	он определяет	1	1
493	высказывания мы	1	1
494	в художественном	2	1
495	может обойтись	1	1
496	и нет	4	1
497	словом в	4	1
498	как нам	2	1
499	и различные	2	1
500	в распоряжении	1	1
501	кроме того	4	1
502	такое слово	4	1
503	когда он	2	1
504	могли бы	1	1
505	характер носит	1	1
506	было только	1	1
507	и наконец	4	1
508	слово всегда	1	1
509	не являются	1	1
510	и ты	1	1
511	себе не	1	1
512	увидим что	2	1
513	данной эпохи	1	1
514	с определенной	1	1
515	лингвистики нет	1	1
516	рядом друг	1	1
517	сливается с	1	1
518	как это	1	1
519	время это	1	1
520	бы с	1	1
521	так или	1	1
522	знаем в	1	1
523	имеет громадное	1	1
524	отчасти и	2	1
525	как воспринимается	1	1
526	речи но	1	1
527	прямой и	2	1
528	с их	1	1
529	элементов в	1	1
530	сюда относятся	1	1
531	диалогическом общении	1	1
532	ее как	1	1
533	на какой-то	1	1
534	как он	3	1
535	а вовсе	1	1
536	и если	1	1
537	что она	1	1
538	эпохи возрождения	2	1
539	но именно	3	1
540	и самый	1	1
541	они в	1	1
542	или иному	1	1
543	его конкретной	1	1
544	к одному	6	1
545	первым и	1	1
546	в силу	1	1
547	оно должно	2	1
548	и вот	1	1
549	можно назвать	1	1
550	слово или	2	1
551	по всем	1	1
552	широком смысле	2	1
553	нем новые	1	1
554	это значение	1	1
555	одном направлении	1	1
556	общения оно	1	1
557	понимание и	1	1
558	речь его	1	1
559	последнее слово	1	1
560	но все	2	1
561	человека в	1	1
562	жизненных отношений	2	1
563	в каждом	6	1
564	ни были	1	1
565	же не	1	1
566	сознание и	1	1
567	в каком-нибудь	1	1
568	со всеми	1	1
569	связанных с	1	1
570	его употребления	1	1
571	входит в	1	1
572	ко второму	2	1
573	и иных	1	1
574	он есть	2	1
575	не совпадает	1	1
576	моменты в	1	1
577	и соответствующие	1	1
578	лео шпитцер	1	1
579	к миру	1	1
580	приходит в	1	1
581	к области	2	1
582	общение и	1	1
583	он является	1	1
584	в них	1	1
585	о которых	2	1
586	этих высказываний	2	1
587	ориентации по	1	1
588	и совершается	1	1
589	нами явления	2	1
590	их взаимоотношения	1	1
591	особенно на	1	1
592	место и	1	1
593	несмотря на	1	1
594	слова если	1	1
595	в нижнем	1	1
596	такою же	1	1
597	не проникает	2	1
598	отношения говорящего	1	1
599	все это	6	1
600	остается в	2	1
601	контекста на	1	1
602	другом как	1	1
603	можно ответить	1	1
604	до крайности	1	1
605	свою собственную	1	1
606	или точнее	1	1
607	что такое	2	1
608	в авторский	2	1
609	монологический контекст	2	1
610	это ощущение	1	1
611	лежат в	1	1
612	мы замечаем	1	1
613	именно и	1	1
614	мы конечно	2	1
615	на поверхностный	1	1
616	почти не	2	1
617	не столько	1	1
618	себе а	2	1
619	нельзя понять	1	1
620	в авторском	1	1
621	значение для	3	1
622	не менее	2	1
623	смысле а	1	1
624	может развиваться	1	1
625	для изучения	1	1
626	лингвистика и	1	1
627	замещающего автора	1	1
628	простое и	1	1
629	различных языковых	1	1
630	но он	3	1
631	но во	1	1
632	друг другу	1	1
633	что было	1	1
634	мы упоминали	1	1
635	войти в	3	1
636	не могли	2	1
637	возможно только	1	1
638	уже сказали	2	1
639	степени определяется	1	1
640	и единого	1	1
641	и вся	1	1
642	чрезвычайно велико	1	1
643	вернемся к	2	1
644	приводят к	1	1
645	те изменения	2	1
646	быть лишь	1	1
647	он как	2	1
648	слова мы	2	1
649	при всех	1	1
650	бы на	1	1
651	рассказ у	1	1
