N	2gram	Propp_Isto_7	Problema
1	и в	24	44
2	вовсе не	4	37
3	и не	4	35
4	может быть	14	28
5	по себе	1	25
6	потому что	9	25
7	не просто	2	23
8	то что	7	23
9	в том	7	21
10	только в	6	19
11	а не	8	18
12	в этом	12	17
13	даже и	1	16
14	для нас	6	16
15	сказать что	2	16
16	и то	1	14
17	не только	21	14
18	и даже	3	14
19	и т	17	13
20	то же	8	13
21	т д	16	13
22	не в	9	13
23	но в	5	12
24	том что	10	12
25	так что	3	12
26	то это	5	10
27	так и	5	10
28	как и	6	10
29	тем не	4	10
30	не менее	5	10
31	но и	11	10
32	не имеет	4	9
33	в нем	6	9
34	и с	1	9
35	это не	10	9
36	и тем	2	9
37	в то	2	9
38	и это	2	9
39	никак не	1	9
40	в его	1	9
41	что и	8	9
42	что он	21	9
43	так как	8	9
44	в данном	4	9
45	как бы	4	9
46	же самое	1	9
47	таким образом	7	9
48	и от	2	9
49	сама по	1	8
50	перед нами	2	8
51	он не	6	8
52	было бы	2	8
53	ни в	2	8
54	бесконечное количество	1	8
55	но это	3	8
56	связи с	3	8
57	как мы	3	8
58	здесь не	2	8
59	того что	6	8
60	при помощи	3	8
61	а именно	6	8
62	что же	1	8
63	что мы	3	8
64	что в	13	8
65	мы не	4	7
66	в связи	2	7
67	все эти	2	7
68	мы должны	4	7
69	указывает на	1	7
70	данном случае	3	7
71	с ним	5	7
72	и что	10	7
73	с другой	9	7
74	значит что	1	7
75	уже не	2	7
76	не может	14	7
77	и потому	1	7
78	здесь только	1	7
79	в целом	1	6
80	все же	9	6
81	и к	1	6
82	о том	9	6
83	и если	3	6
84	то ни	1	6
85	ясно что	1	6
86	но если	1	6
87	никогда не	4	6
88	для этого	1	6
89	другими словами	2	6
90	можно сказать	1	6
91	и только	1	6
92	мы можем	4	6
93	в виде	1	6
94	жизни и	1	6
95	и есть	1	5
96	есть не	1	5
97	еще не	8	5
98	а только	1	5
99	что они	3	5
100	в своем	1	5
101	хотя и	3	5
102	тоже не	3	5
103	с тем	1	5
104	и сам	1	5
105	точки зрения	4	5
106	в своей	1	5
107	нас не	2	5
108	тем самым	1	5
109	и его	3	5
110	и о	2	5
111	в ней	1	5
112	и здесь	12	5
113	что здесь	7	5
114	только на	2	5
115	то и	4	5
116	или даже	2	5
117	в конце	3	5
118	этом случае	1	5
119	так же	6	5
120	как в	12	5
121	все это	8	5
122	а в	10	5
123	с ней	3	5
124	другой стороны	8	5
125	в таком	1	5
126	не имеют	2	4
127	мы уже	4	4
128	время как	2	4
129	что иное	1	4
130	бы то	1	4
131	в чем	5	4
132	тут же	1	4
133	то время	2	4
134	при этом	4	4
135	на первый	4	4
136	и без	1	4
137	тому что	2	4
138	можно ли	1	4
139	дело в	1	4
140	отличается от	2	4
141	в ее	2	4
142	можно было	1	4
143	имеется в	2	4
144	д и	1	4
145	всякого рода	1	4
146	ни с	2	4
147	тем что	6	4
148	это будет	1	4
149	на этот	2	4
150	или по	1	4
151	это значит	2	4
152	или в	8	4
153	а также	1	4
154	сколько угодно	1	4
155	отношения к	1	3
156	же как	4	3
157	здесь и	2	3
158	и больше	1	3
159	и ее	2	3
160	но не	6	3
161	кроме того	3	3
162	и как	1	3
163	в самом	2	3
164	что это	6	3
165	в этой	1	3
166	на то	3	3
167	что у	4	3
168	но все	4	3
169	об этом	6	3
170	его в	3	3
171	только о	2	3
172	но уже	1	3
173	он является	1	3
174	о которых	1	3
175	в чистом	1	3
176	что такое	2	3
177	в которых	1	3
178	но эта	2	3
179	в таких	2	3
180	ничего не	5	3
181	находятся в	1	3
182	на которую	1	3
183	как будто	1	3
184	и такие	2	3
185	как только	2	3
186	для его	1	3
187	если же	1	3
188	она не	2	3
