N	2gram	Vygotskiy__2	Vladivir
1	и в	32	30
2	в этом	13	20
3	то что	21	20
4	и не	10	18
5	в том	37	18
6	и с	4	14
7	же с	2	13
8	что он	13	13
9	в конце	3	13
10	не только	12	12
11	том что	21	12
12	что в	20	12
13	как мы	1	11
14	в его	2	11
15	а в	4	11
16	сказать что	7	11
17	и вообще	2	10
18	не было	2	10
19	и даже	5	10
20	все же	4	9
21	кроме того	1	9
22	было бы	11	9
23	не в	8	9
24	в то	5	9
25	не может	17	9
26	для него	1	9
27	потому что	21	9
28	но в	3	8
29	что же	3	8
30	связи с	1	8
31	но и	10	8
32	в связи	1	8
33	вместе с	2	8
34	до конца	3	7
35	то есть	21	7
36	ни в	2	7
37	которую он	1	7
38	точки зрения	17	7
39	никогда не	9	7
40	не менее	8	7
41	может быть	18	7
42	а не	7	7
43	как это	4	7
44	для нас	2	7
45	и все	4	7
46	также и	2	6
47	и к	3	6
48	в себе	2	6
49	об этом	3	6
50	тем не	4	6
51	и его	7	6
52	то время	3	6
53	его жизни	2	6
54	только в	7	6
55	всяком случае	2	6
56	прежде всего	1	6
57	к этому	1	6
58	жизни и	4	6
59	во всяком	2	6
60	того же	2	5
61	и то	3	5
62	с этим	4	5
63	то в	1	5
64	все эти	7	5
65	при этом	13	5
66	же касается	1	5
67	как и	10	5
68	в своей	3	5
69	в котором	1	5
70	по себе	12	5
71	так как	12	5
72	для себя	1	5
73	так и	3	5
74	и что	22	5
75	того что	8	5
76	тот же	6	5
77	так что	3	5
78	но что	2	5
79	как бы	6	5
80	о его	1	5
81	все это	5	5
82	в результате	1	5
83	из этого	4	5
84	с с	1	4
85	то же	13	4
86	с в	2	4
87	той же	8	4
88	то это	3	4
89	и он	3	4
90	в ней	5	4
91	и на	5	4
92	время в	1	4
93	что его	5	4
94	с его	2	4
95	отношение к	2	4
96	не очень	1	4
97	в которой	2	4
98	что это	8	4
99	в целом	4	4
100	в этой	6	4
101	и если	1	4
102	на его	2	4
103	в нем	4	4
104	он не	6	4
105	его в	1	4
106	это было	3	4
107	и мы	6	4
108	несмотря на	4	4
109	мы знаем	7	4
110	в этих	2	4
111	разного рода	1	4
112	по крайней	1	4
113	мы должны	3	4
114	не есть	1	4
115	и о	1	4
116	эти последние	1	4
117	можно сказать	1	4
118	с а	1	4
119	о том	6	4
120	конечно не	1	4
121	вовсе не	2	4
122	крайней мере	1	4
123	со стороны	1	4
124	именно в	1	4
125	так же	18	4
126	с этой	4	4
127	но это	2	4
128	и наконец	1	4
129	на этот	2	4
130	по поводу	1	4
131	отношения к	1	3
132	и больше	1	3
133	говоря о	1	3
134	едва ли	4	3
135	и вот	3	3
136	именно к	1	3
137	во всех	3	3
138	но не	2	3
139	не то	1	3
140	отличие от	2	3
141	его на	1	3
142	как в	9	3
143	что касается	1	3
144	и как	7	3
145	более или	1	3
146	из этих	1	3
147	в очень	2	3
148	им в	1	3
149	таким образом	21	3
150	те же	6	3
151	должен был	2	3
152	только одно	1	3
153	в них	2	3
154	должно быть	1	3
155	он сказал	3	3
156	или менее	1	3
157	в отношении	3	3
158	с точки	10	3
159	не столько	1	3
160	в отличие	1	3
161	но он	3	3
162	в россии	1	3
163	не могли	3	3
164	том же	2	3
165	вплоть до	2	3
166	к такому	1	3
167	же время	2	3
168	учения о	2	3
169	к ней	1	3
170	в области	1	3
171	он и	1	3
172	когда мы	2	3
173	и это	4	3
174	в из	1	3
175	никак не	4	3
176	что и	17	3
177	философии и	2	3
178	мы будем	2	3
179	уже не	1	3
180	в виде	1	3
181	здесь мы	2	3
182	само собой	3	3
183	собой разумеется	1	3
184	дело в	1	3
185	после прочтения	1	3
186	конце концов	3	3
187	под влиянием	1	3
188	нет ничего	1	3
189	в данном	4	3
190	по существу	3	3
191	и для	4	3
192	еще более	3	3
193	тем более	2	3
194	хотя бы	3	3
195	в свою	3	3
196	в таком	2	3
197	точно так	3	3
198	это в	2	3
199	сам по	4	2
200	и до	4	2
201	из его	1	2
202	приходит к	3	2
203	его не	1	2
204	что если	6	2
205	есть нечто	2	2
206	время как	3	2
207	не вполне	2	2
208	признаки и	1	2
209	по своему	3	2
210	россии и	1	2
211	только тогда	1	2
212	в общем	3	2
213	а уже	1	2
214	себе и	2	2
215	как к	3	2
216	к числу	1	2
217	он на	1	2
218	в самом	12	2
219	бы с	2	2
220	как он	2	2
221	на то	11	2
222	не могла	1	2
223	а к	2	2
224	том чтобы	3	2
225	и сам	4	2
226	и по	4	2
227	на этом	3	2
228	но все	1	2
229	это значит	3	2
230	и может	1	2
231	на все	5	2
232	заключается в	12	2
233	это не	2	2
234	начала и	2	2
235	он все	3	2
236	он же	1	2
237	и представить	1	2
238	с тем	11	2
239	которой он	1	2
240	мы видели	1	2
241	мы не	3	2
242	еще в	1	2
243	достоевского но	1	2
244	с нами	1	2
245	и при	2	2
246	ли он	2	2
247	в их	3	2
248	он дает	2	2
249	жизни с	3	2
250	к той	1	2
251	их в	2	2
252	однако в	1	2
253	и очень	1	2
254	она не	2	2
255	некоторого рода	1	2
256	не имеет	4	2
257	на котором	1	2
258	тогда когда	3	2
259	того как	4	2
260	к этим	1	2
261	с и	12	2
262	было у	1	2
263	в самых	2	2
264	само по	3	2
265	что вы	1	2
266	того чтобы	14	2
267	того и	2	2
268	казалось бы	2	2
269	не о	1	2
270	мыслей и	1	2
271	в русском	2	2
272	уже и	1	2
273	как будто	7	2
274	больше того	2	2
275	которое в	1	2
276	и часто	2	2
277	которого я	1	2
278	к тому	7	2
279	будто бы	1	2
280	он никогда	1	2
281	в виду	3	2
282	свою очередь	2	2
283	людей в	1	2
284	данном случае	4	2
285	имеет никакого	1	2
286	возможно что	1	2
287	разумеется что	1	2
288	ничего не	4	2
289	вот это	1	2
290	о нем	1	2
291	после того	2	2
292	в чем	4	2
293	в сущности	7	2
294	и во	1	2
295	к нему	2	2
296	которой мы	2	2
297	он прямо	2	2
298	и она	1	2
299	от нас	1	2
300	история и	1	2
301	он сам	1	2
302	а то	1	2
303	его и	1	2
304	мы находим	2	2
305	ее на	1	2
306	для того	13	2
307	и из	6	2
308	как у	1	2
309	и прежде	1	2
310	что не	3	2
311	что для	7	2
312	не на	2	2
313	с которым	1	2
314	на эту	1	2
315	нет никаких	1	2
316	в частности	3	2
317	указывал на	1	2
318	было написано	1	2
319	наряду с	4	2
320	в той	1	2
321	такого рода	1	2
322	здравого смысла	1	2
323	в трех	1	2
324	можно было	7	2
325	в более	1	2
326	и от	2	2
327	в двух	1	2
328	же и	1	2
329	в своих	9	2
330	во сне	2	2
331	с новыми	1	1
332	смысле слова	1	1
333	как известно	1	1
334	от этой	1	1
335	что настоящее	1	1
336	и т	10	1
337	одним из	1	1
338	например в	3	1
339	в тех	1	1
340	мере в	1	1
341	отношений в	1	1
342	по преимуществу	1	1
343	а об	1	1
344	просто сказать	1	1
345	высшей степени	1	1
346	с таким	8	1
347	каком они	1	1
348	и за	1	1
349	поэзии и	7	1
350	в несколько	1	1
351	есть не	4	1
352	характер его	1	1
353	резкой форме	1	1
354	не важно	1	1
355	что между	1	1
356	в первый	2	1
357	теории как	1	1
358	что иное	1	1
359	а для	1	1
360	оно есть	1	1
361	на тему	1	1
362	представление о	3	1
363	этого желания	2	1
364	но даже	2	1
365	имеет дело	3	1
366	разобраться в	1	1
367	сам собой	2	1
368	о судьбе	1	1
369	литературы и	1	1
370	которые он	1	1
371	дальше не	1	1
372	в которых	3	1
373	иное как	1	1
374	бы то	2	1
375	нужно рассматривать	2	1
376	самом деле	16	1
377	все больше	1	1
378	слишком много	2	1
379	но как	3	1
380	а только	3	1
381	если в	2	1
382	него с	1	1
383	не просто	1	1
384	когда тот	1	1
385	до наших	1	1
386	что они	7	1
387	связи и	1	1
388	во что	1	1
389	меньше всего	2	1
390	чем же	1	1
391	как говорит	3	1
392	более чем	1	1
393	независимо от	1	1
394	общего с	1	1
395	что именно	3	1
396	на минуту	1	1
397	когда он	10	1
398	с опять	1	1
399	целый ряд	6	1
400	что по	2	1
401	по пути	1	1
402	его к	1	1
403	удовольствия и	1	1
404	себе не	1	1
405	мало ли	1	1
406	в противоположность	1	1
407	этой цели	1	1
408	ясно и	1	1
409	себе как	1	1
410	та же	3	1
411	бы и	3	1
412	себя к	1	1
413	он в	3	1
414	в нашем	1	1
415	очень важно	1	1
416	близости к	1	1
417	думать что	3	1
418	может считаться	1	1
419	что ничего	1	1
420	тому же	1	1
421	если он	1	1
422	что каждая	2	1
423	к выводу	1	1
424	что она	16	1
425	главным образом	3	1
426	т д	2	1
427	действительный то	1	1
428	однако при	1	1
429	они в	2	1
430	на том	2	1
431	и совершенно	3	1
432	к одному	4	1
433	не к	3	1
434	свои собственные	1	1
435	и сказал	1	1
436	с представлением	1	1
437	свое время	1	1
438	же самая	1	1
439	совершенно разные	1	1
440	его от	2	1
441	всех своих	1	1
442	ней не	2	1
443	в пустыне	1	1
444	так например	1	1
445	это конечно	1	1
446	то ни	2	1
447	мы его	1	1
448	что все	9	1
449	чего он	1	1
450	будто в	1	1
451	говорил что	1	1
452	а по	1	1
453	а как	1	1
454	всех народов	1	1
455	в свое	2	1
456	остановиться на	1	1
457	к теории	1	1
458	в жизни	4	1
459	к области	3	1
460	из нее	1	1
461	на которую	2	1
462	элементы которые	1	1
463	в высшей	1	1
464	к которым	3	1
465	далеко не	5	1
466	на основании	1	1
467	мы имеем	4	1
468	всю жизнь	2	1
469	во внимание	2	1
470	к вопросам	1	1
471	существует то	1	1
472	чем в	1	1
473	этого примера	1	1
474	со времени	1	1
475	такой же	7	1
476	и того	1	1
477	не понимает	2	1
478	она сказала	1	1
479	лучше всего	1	1
480	не так	2	1
481	но если	1	1
482	вещей с	1	1
483	от своего	1	1
484	поэтического творчества	4	1
485	взгляд на	1	1
486	и без	2	1
487	всю человеческую	1	1
488	то для	1	1
489	место в	2	1
490	что до	1	1
491	на манер	1	1
492	бы мы	1	1
493	что имеет	1	1
494	однако он	2	1
495	мир и	1	1
496	но эта	2	1
497	которые в	4	1
498	если бы	6	1
499	есть еще	1	1
500	вещей и	2	1
501	которая представляет	1	1
502	что этот	2	1
503	для нее	2	1
504	и под	1	1
505	не любит	2	1
506	назад к	2	1
507	лучше он	1	1
508	произведения как	2	1
509	к такой	1	1
510	ум и	1	1
511	или что	3	1
512	роман с	1	1
513	важно что	1	1
514	что с	3	1
515	с теми	1	1
516	самого начала	1	1
