N	3gram	Losev_Dial_3	KulturaY
1	в том что	3	15
2	и т д	23	14
3	с точки зрения	14	9
4	в самом деле	5	7
5	только потому что	1	6
6	с другой стороны	2	6
7	о том что	5	5
8	в зависимости от	2	5
9	в этом отношении	1	5
10	по крайней мере	5	5
11	во всяком случае	2	5
12	до сих пор	1	4
13	не в том	1	4
14	тем не менее	10	4
15	более или менее	1	3
16	того или иного	2	3
17	в связи с	1	3
18	не может быть	6	3
19	все это не	1	3
20	у нас есть	1	2
21	как раз на	1	2
22	на самом деле	1	2
23	на то что	3	2
24	так или иначе	2	2
25	внимание на то	1	2
26	т д и	6	2
27	что в них	1	2
28	т е в	4	2
29	то же время	1	2
30	д и т	5	2
31	этой точки зрения	2	2
32	речь идет о	1	2
33	в то же	1	2
34	к тому что	2	2
35	как это часто	1	1
36	крайней мере в	3	1
37	что иное как	6	1
38	не в силах	1	1
39	в силу этого	2	1
40	брать на себя	1	1
41	как только мы	1	1
42	то это значит	4	1
43	иметь в виду	2	1
44	это было бы	2	1
45	не говоря уже	2	1
46	и в особенности	1	1
47	зависит прежде всего	1	1
48	т д словом	1	1
49	того или другого	1	1
50	имеется в виду	3	1
51	себя самого и	1	1
52	с одной стороны	3	1
53	как раз и	3	1
54	явление не есть	1	1
55	что с точки	1	1
56	для себя и	1	1
57	и в то	1	1
58	есть в сущности	2	1
59	сами по себе	3	1
60	лишь тогда когда	1	1
61	но они не	2	1
62	и является наиболее	1	1
63	все той же	1	1
64	со своей точки	1	1
65	и даже в	1	1
66	когда говорят о	1	1
67	с этой точки	2	1
68	но что такое	4	1
69	так что в	1	1
70	одно и то	2	1
71	просто указать на	1	1
72	в применении к	1	1
73	так же невозможно	1	1
74	того что он	3	1
75	что мы имеем	1	1
76	потому что мне	1	1
77	тут мы находим	1	1
78	том что если	1	1
79	тех или иных	1	1
80	и то же	2	1
81	и пр это	2	1
82	на себя функции	3	1
83	и с этой	2	1
84	столько же сколько	1	1
85	имеем в виду	1	1
86	это не значит	1	1
87	в том смысле	1	1
88	исходит из того	1	1
89	о нем можно	2	1
90	связанных между собою	1	1
91	не значат то	1	1
92	когда мы говорим	1	1
93	само по себе	5	1
94	так же как	2	1
95	вовсе еще не	1	1
96	и пр и	1	1
97	и в таком	1	1
98	это потому что	1	1
99	т д не	1	1
100	что он есть	3	1
101	ни в каком	3	1
102	не есть нечто	3	1
103	хочу сказать что	1	1
104	прежде всего от	3	1
105	вовсе не в	1	1
106	на наших глазах	1	1
107	вовсе не есть	5	1
108	от того что	1	1
109	том смысле что	1	1
110	свидетельствует только о	1	1
111	уже не просто	1	1
112	что в ней	1	1
113	далеко не всегда	1	1
114	что это есть	2	1
115	той или иной	2	1
116	не значит еще	1	1
117	что говоря о	1	1
118	то оно не	1	1
119	мы имеем в	1	1
120	поскольку речь идет	1	1
121	что нет ничего	2	1
122	сюда же относятся	1	1
123	мы приходим к	1	1
124	не что иное	6	1
125	пр и пр	1	1
126	т е не	4	1
127	что для нас	1	1
128	точно так же	2	1
129	что и в	1	1
130	есть таким образом	3	1
131	только тогда когда	3	1
132	можно понимать как	1	1
133	но еще и	1	1
134	я и хочу	1	1
135	своей точки зрения	1	1
136	тот или иной	2	1
