N	2gram	Bakhtin_Pr_5	Istorich
1	и в	35	26
2	так как	4	18
3	никогда не	4	13
4	потому что	8	13
5	и на	6	12
6	в этом	14	12
7	таким образом	7	12
8	в том	5	12
9	что в	6	12
10	мы видели	2	11
11	может быть	14	11
12	не только	10	10
13	том что	3	10
14	с другой	4	10
15	и не	27	10
16	еще не	7	9
17	а именно	1	9
18	что он	24	9
19	но и	14	9
20	и это	5	8
21	все эти	3	8
22	все же	8	8
23	в нем	16	8
24	с ним	7	8
25	вместе с	2	8
26	другой стороны	3	8
27	например в	2	7
28	но в	19	7
29	здесь можно	1	7
30	мы можем	2	7
31	и его	14	7
32	о том	2	7
33	с одной	1	7
34	уже не	3	7
35	у него	4	7
36	превращается в	1	7
37	мы уже	8	6
38	мы не	1	6
39	как в	5	6
40	как он	2	6
41	в ином	1	6
42	так в	2	6
43	и с	12	6
44	в виде	7	6
45	то что	10	6
46	связан с	2	6
47	этом случае	1	6
48	не может	18	6
49	то же	15	5
50	в ней	2	5
51	за собой	3	5
52	как и	18	5
53	и эти	1	5
54	и что	6	5
55	в то	11	5
56	то это	1	5
57	очень часто	2	5
58	так и	8	5
59	нас к	1	5
60	в его	21	5
61	в приведенных	1	5
62	только в	6	5
63	тем что	4	5
64	там где	7	5
65	его в	4	5
66	как мы	8	4
67	и он	2	4
68	с его	7	4
69	что оно	2	4
70	но как	4	4
71	на его	4	4
72	и по	2	4
73	здесь мы	1	4
74	это не	3	4
75	с тем	3	4
76	еще нет	1	4
77	здесь же	1	4
78	в очень	1	4
79	здесь еще	2	4
80	но здесь	1	4
81	что и	3	4
82	себе в	1	4
83	в других	1	4
84	до сих	1	4
85	прежде всего	12	4
86	как бы	31	4
87	сих пор	1	4
88	но это	6	4
89	и через	1	3
90	и то	5	3
91	оттого что	1	3
92	время как	2	3
93	из которых	1	3
94	это еще	1	3
95	мы наблюдали	2	3
96	ее к	1	3
97	видели что	1	3
98	независимо от	1	3
99	когда он	3	3
100	и наконец	7	3
101	та же	4	3
102	в себе	5	3
103	вообще не	2	3
104	главным образом	1	3
105	при этом	2	3
106	если бы	1	3
107	и вот	4	3
108	так например	1	3
109	него и	3	3
110	в них	4	3
111	нет в	3	3
112	такой же	3	3
113	в своей	4	3
114	таким же	1	3
115	и ее	1	3
116	в одном	6	3
117	не в	10	3
118	их в	2	3
119	приводят к	1	3
120	она не	1	3
121	на котором	1	3
122	к концу	3	3
123	это перенесение	1	3
124	его с	5	3
125	приходит к	1	3
126	меня в	2	3
127	и другие	1	3
128	данном случае	1	3
129	то время	1	3
130	там в	3	3
131	от него	6	3
132	но так	3	3
133	один из	1	3
134	том как	1	3
135	меня и	1	3
136	и действительно	1	3
137	в качестве	1	3
138	не происходит	1	3
139	так что	5	3
140	и других	1	3
141	эти три	1	3
142	и только	1	3
143	далеко не	1	3
144	больше и	1	3
145	в него	3	3
146	к своему	5	3
147	в данном	1	3
148	как будто	4	3
149	что здесь	1	3
150	и от	3	3
151	кроме того	1	3
152	случаях когда	1	3
153	или в	2	3
154	вопрос о	2	3
155	а в	7	3
156	еще в	4	3
157	и эта	1	3
158	сказать что	3	3
159	на более	1	3
160	является и	1	3
161	из этого	2	3
162	как на	1	3
163	в своих	1	3
164	к этому	1	3
165	ту же	1	2
166	того же	1	2
167	нам кажется	1	2
168	здесь и	1	2
169	из его	2	2
170	оно может	1	2
171	что эти	1	2
172	и больше	1	2
173	всех его	1	2
174	он был	1	2
175	но не	6	2
176	то он	1	2
177	по отношению	6	2
178	в одной	3	2
179	с этим	3	2
180	в своем	2	2
181	что касается	1	2
182	перед нами	1	2
183	и как	2	2
184	увидим что	2	2
185	что это	4	2
186	в этой	1	2
187	то и	1	2
188	и до	1	2
189	но он	4	2
190	он не	13	2
191	чтобы они	1	2
192	из него	1	2
193	с этой	2	2
194	можно было	2	2
195	но все	4	2
196	человека в	1	2
197	же не	4	2
198	было бы	3	2
199	известно что	1	2
200	и соответствующие	1	2
201	приходит в	1	2
202	стоит на	1	2
203	кажется что	2	2
204	по всему	1	2
205	ни в	2	2
206	тех которые	1	2
207	ни одной	1	2
208	вовсе не	7	2
209	и некоторые	1	2
210	в эту	4	2
211	я его	1	2
212	человеком и	1	2
213	она в	2	2
214	начиная от	1	2
215	в которых	2	2
216	своего рода	2	2
217	которые в	1	2
218	развивается и	1	2
219	без всяких	1	2
220	есть еще	1	2
221	однако в	2	2
222	что этот	1	2
223	даже в	5	2
224	которых он	1	2
225	одна из	1	2
226	на него	5	2
227	в форму	1	2
228	или как	3	2
229	нет ни	2	2
230	ее на	1	2
231	зависимости от	1	2
232	отличается от	1	2
233	об одном	1	2
234	к тому	6	2
235	за что	1	2
236	где он	4	2
237	в свое	1	2
238	здесь не	1	2
239	и сам	7	2
240	что у	6	2
241	с собой	2	2
242	и происходит	2	2
243	ничего не	3	2
244	сводится к	3	2
245	но мы	1	2
246	после того	1	2
247	можно сказать	1	2
248	отметить что	1	2
249	не видел	1	2
250	говорит он	4	2
251	в форме	3	2
252	все время	4	2
253	того что	3	2
254	самого себя	1	2
255	мы знаем	2	2
256	совсем другое	2	2
257	всяком случае	4	2
258	с водой	1	2
259	это место	2	2
260	их можно	1	2
261	что они	6	2
262	а с	3	2
263	что не	4	2
264	в некоторых	1	2
265	а не	4	2
266	о чем	1	2
267	что из	1	2
268	он и	5	2
269	уже давно	1	2
270	него в	1	2
271	так же	7	2
272	к себе	18	2
273	все больше	1	2
274	на тот	1	2
275	когда мы	1	2
276	живых и	1	2
277	что же	7	2
278	отношению к	7	2
279	нам еще	1	2
280	но для	2	2
281	под названием	1	2
282	обращается к	2	2
283	мы должны	3	2
284	только что	3	2
285	в этих	2	2
286	еще очень	2	2
287	но вот	1	2
288	но эти	2	2
289	с ними	5	2
290	в последнем	2	2
291	героя в	5	2
292	переносит в	1	2
293	во всяком	4	2
294	отношения к	1	1
295	одним из	1	1
296	но кто	1	1
297	в чужие	1	1
298	когда лежал	1	1
299	в движение	2	1
300	с кем	1	1
301	силы и	1	1
302	очень много	1	1
303	он находится	1	1
304	между двумя	2	1
305	все те	1	1
306	этого он	1	1
307	и этот	2	1
308	несколько иной	1	1
309	а как	2	1
310	есть не	1	1
311	со всех	1	1
312	пока он	1	1
313	будто что-то	1	1
314	если я	2	1
315	или наоборот	1	1
316	которую мы	1	1
317	так я	1	1
318	героя но	2	1
319	они приносят	1	1
320	другим на	2	1
321	здесь с	1	1
322	он как	4	1
323	к матери	1	1
324	совпадает с	2	1
325	но она	1	1
326	еще с	1	1
327	строятся на	1	1
328	не совсем	1	1
329	иван не	1	1
330	себе что	1	1
331	бы с	2	1
332	всех сторон	1	1
333	а другие	1	1
334	двойника не	2	1
335	на них	7	1
336	не имел	1	1
337	что его	2	1
338	во всех	3	1
339	еще далеко	1	1
340	сказать хотя	1	1
341	в голове	2	1
342	в главное	1	1
343	друг на	2	1
344	не все	1	1
345	вступают в	1	1
346	отличие от	2	1
347	тут же	1	1
348	не просто	2	1
349	мы сейчас	1	1
350	когда например	1	1
351	иногда они	1	1
352	лицом к	1	1
353	трудно сказать	1	1
354	некоторое время	1	1
355	как нам	1	1
356	им в	2	1
357	ними и	1	1
358	хотя и	2	1
359	его к	3	1
360	и к	12	1
361	знаю что	2	1
362	нет здесь	3	1
363	в этот	2	1
364	ни один	1	1
365	а во-вторых	1	1
366	в целом	3	1
367	сказать о	1	1
368	все так	1	1
369	он в	4	1
370	в главе	1	1
371	самая распространенная	1	1
372	вы меня	1	1
373	раз в	2	1
374	доказывающих что	1	1
